model,method_key,condition,estimand,n_datasets,mean_lift_pct,median_lift_pct,median_ci95_low_pct,median_ci95_high_pct,median_ci_coverage,ci95_low_pct,ci95_high_pct,wins,ties,losses,win_rate_decided,win_ci95_low,win_ci95_high,t_p_positive,t_p_negative,sign_p_positive,sign_p_negative,p10_lift_pct,p90_lift_pct,worst_lift_pct,best_lift_pct,finite_denominator_consistent
bag8,joint_freq_separate,classification_with_metric,accuracy_absolute_gain,65,0.0005255179927466054,0.0,0.0,7.44435345789024e-05,0.9536465256670889,-0.00010688820903078636,0.001157924194523997,27,21,17,0.6136363636363636,0.4549553046634418,0.756428357559279,0.05089572265743044,0.9491042773425695,0.08708557363536329,0.9519291227896929,-0.0005563792574408865,0.0013178934194782305,-0.001899335232668553,0.019010027992063944,True
bag8,joint_freq_separate,classification_with_metric,accuracy_error_reduction_pct,59,0.2709535510354992,0.0,0.0,0.06257262894421005,0.9636568200429461,-0.01804459869151881,0.5599517007625172,24,19,16,0.6,0.43326705219329664,0.7513500134122563,0.03279403951905954,0.9672059604809404,0.13409362552738457,0.923070027918584,-0.2510026351855938,1.0330401935253675,-1.5889495779352578,7.200426826499578,True
bag8,joint_freq_separate,classification_with_metric,log_loss_absolute_decrease,65,0.0008815836854018158,0.0,0.0,3.121336563499666e-05,0.9536465256670889,0.0001419128050908846,0.001621254565712747,29,16,20,0.5918367346938775,0.44212939294264564,0.7300329393687015,0.010125856496884146,0.9898741435031159,0.12643486508380164,0.923796114019261,-0.00026599407878789003,0.002252931353517851,-0.004327257686222552,0.01681043432747744,True
bag8,joint_freq_separate,classification_with_metric,log_loss_reduction_pct,59,0.22031934123596322,0.0,0.0,0.00915562344026027,0.9636568200429461,0.05679556144523651,0.38384312102668994,26,14,19,0.5777777777777777,0.4215032844881284,0.7234329717538802,0.004572854174730013,0.9954271458252699,0.1856490172355052,0.8836534040458446,-0.04336259253946944,0.7458346536705232,-0.8441650035792824,3.1855667150740574,True
bag8,joint_freq_separate,classification_with_metric,primary_absolute_error_decrease,65,0.0008970999467969248,0.0,0.0,0.00010984811723610544,0.9536465256670889,0.0002546545334815016,0.001539545360112348,32,18,15,0.6808510638297872,0.5288187427959397,0.809139492332492,0.0034721781340410086,0.996527821865959,0.009311918307503216,0.9960286367452582,-0.00019316924683101532,0.0031251184031012907,-0.0025527289418217913,0.011898286030526312,True
bag8,joint_freq_separate,classification_with_metric,primary_headroom_reduction_pct,59,0.5029825130424083,0.0,0.0,0.1398711601230133,0.9636568200429461,0.09853297709797504,0.9074320489868415,29,16,14,0.6744186046511628,0.514560231847766,0.8092372479970911,0.007843207356285952,0.992156792643714,0.015769748676575546,0.9931409074706607,-0.09474488037144743,1.9214088033431371,-2.278906294708663,7.565746215648793,True
bag8,joint_freq_separate__sel_combined_intersection,all_datasets,relative_percent,86,0.2604726634142643,2.062563923311275e-05,0.0,0.005935387326011,0.9601463714394649,0.022505756744084865,0.49843957008444373,44,9,33,0.5714285714285714,0.45350964480908457,0.6836840285792658,0.0161532476886069,0.9838467523113931,0.12715233307385,0.9144695132230443,-0.26716310102600793,1.063904006118665,-2.208025105476259,6.861174034732215,True
bag8,joint_freq_separate__sel_combined_intersection,classification_only,relative_percent,59,0.37566323674311025,0.0010286982291316,-2.539613204264729e-05,0.1158728644006612,0.9636568200429461,0.03139726041347529,0.7199292130727453,31,6,22,0.5849056603773585,0.4413398117812451,0.7186420429821911,0.01649911739872436,0.9835008826012757,0.13583958303275168,0.9155110888561406,-0.4248245778962636,1.308042373287503,-2.208025105476259,6.861174034732215,True
bag8,joint_freq_separate__sel_combined_intersection,regression_only,relative_percent,27,0.008759929103082481,0.0,-0.000621674775385,0.0002071756983996,0.9808427095413208,-0.06883339338835445,0.08635325159451943,13,3,11,0.5416666666666666,0.3282080756951779,0.7444697980052538,0.4091542030755646,0.5908457969244354,0.4194098711013794,0.7293719053268433,-0.01579980628547326,0.17293616459627414,-0.6805732519832701,0.4797844983284417,True
bag8,joint_freq_separate__sel_combined_intersection,mechanism_possible_n_cat_gt_0,relative_percent,61,0.3671096443620452,0.0084541390927659,0.0,0.1370029896286931,0.9603829851015003,0.04037867131368478,0.6938406174104056,36,5,20,0.6428571428571429,0.5035931132982077,0.7664452025477341,0.014148398498481797,0.9858516015015182,0.022023273051075383,0.9888793052635699,-0.3733807561291936,1.1656861487325625,-2.208025105476259,6.861174034732215,True
bag8,joint_freq_separate__sel_combined_intersection,no_categorical_columns,relative_percent,25,0.0002784299016790248,-2.539613204264729e-05,-0.0172825112144518,3.192808092200696e-05,0.9567147493362427,-0.1819380539407723,0.18249491374413038,8,4,13,0.38095238095238093,0.18107162554017317,0.6156456096213541,0.4987549027273901,0.5012450972726099,0.9053764343261719,0.19165515899658203,-0.11381062198696876,0.0009513601692179202,-1.2559324258492155,1.7007154195693202,True
bag8,joint_freq_separate__sel_combined_intersection,estimator_sensitivity_lift_pct,relative_percent,86,0.252222630828642,2.0540007373929575e-05,0.0,0.005935387326011,0.9601463714394649,0.018081987538774047,0.48636327411850994,44,9,33,0.5714285714285714,0.45350964480908457,0.6836840285792658,0.017534837942270766,0.9824651620577293,0.12715233307385,0.9144695132230443,-0.2659472768339036,0.9788605671876831,-2.208025105476259,6.866942770243468,True
bag8,joint_freq_separate__sel_combined_intersection,source_equal,relative_percent,61,0.4068770627772669,0.0,-3.169109347156883e-05,0.0547381779749159,0.9603829851015003,0.09102934651030348,0.7227247790442303,30,7,24,0.5555555555555556,0.41400032803691966,0.6908035256122426,0.006224693544130875,0.9937753064558691,0.24830871765896673,0.8295545293899514,-0.1911113458499032,1.209874111717047,-1.2559324258492155,6.861174034732215,True
bag8,joint_freq_separate__sel_combined_intersection,classification_with_metric,accuracy_absolute_gain,65,0.000336013126633528,0.0,0.0,9.999999999998899e-05,0.9536465256670889,-5.841448356911597e-05,0.000730440736836172,32,17,16,0.6666666666666666,0.515891679553828,0.7960402644190006,0.04681687472125428,0.9531831252787457,0.014652473360264654,0.9933583592188775,-0.0006600000192038241,0.0013471686252864822,-0.002700000000000091,0.008011005016993089,True
bag8,joint_freq_separate__sel_combined_intersection,classification_with_metric,accuracy_error_reduction_pct,59,0.2819972679770189,0.0,0.0,0.0840686343558411,0.9636568200429461,0.05248593934013693,0.5115085966139009,28,16,15,0.6511627906976745,0.49073363952463894,0.78992184299333,0.008458421781870683,0.9915415782181294,0.03299701722789905,0.9842302513234245,-0.24796753775592675,1.073728732096551,-1.369874275191519,3.2110091743118656,True
bag8,joint_freq_separate__sel_combined_intersection,classification_with_metric,log_loss_absolute_decrease,65,0.0007252191295012552,2.20894321627009e-05,0.0,0.00022756370919493896,0.9536465256670889,-0.00033587485223033915,0.0017863131112328496,38,6,21,0.6440677966101694,0.5086841402983387,0.7644553349814693,0.08845757275005464,0.9115424272499454,0.018171589978526942,0.990831456110449,-0.0003184924655784793,0.0021456817982780656,-0.015918826094484917,0.021895173656443667,True
bag8,joint_freq_separate__sel_combined_intersection,classification_with_metric,log_loss_reduction_pct,59,0.17447039111857374,0.016471284918690467,0.0,0.0810332064911575,0.9636568200429461,0.030996983157098035,0.31794379908004944,34,5,20,0.6296296296296297,0.4874173929991872,0.7570930037116473,0.009012558047006597,0.9909874419529934,0.0379523647445507,0.9798882179521416,-0.05438618026080906,0.6157399394982486,-1.187433373914025,3.0180047032424473,True
bag8,joint_freq_separate__sel_combined_intersection,classification_with_metric,primary_absolute_error_decrease,65,0.0005645144967777377,2.5958285118088398e-06,0.0,0.00013010747022829117,0.9536465256670889,5.521436787132828e-05,0.001073814625684147,34,7,24,0.5862068965517241,0.44926619094855963,0.7140367357449418,0.015188086871893363,0.9848119131281067,0.11852355738135979,0.925997099619897,-0.0004221430109910717,0.0021258813557189496,-0.0031503565281534307,0.010652028200519692,True
bag8,joint_freq_separate__sel_combined_intersection,classification_with_metric,primary_headroom_reduction_pct,59,0.37566323674310803,0.001028698229131619,-2.5396132063256048e-05,0.11587286440068358,0.9636568200429461,0.031397260413473294,0.7199292130727428,31,6,22,0.5849056603773585,0.4413398117812451,0.7186420429821911,0.016499117398724786,0.9835008826012752,0.13583958303275168,0.9155110888561406,-0.4248245778962739,1.3080423732875353,-2.208025105476247,6.861174034732217,True
