model,method_key,dataset,dataset_lift_pct,variant_mean_all_pct,variant_mean_without_dataset_pct,mean_change_when_removed_pct,influence_direction
bag8,neighbor_consensus_k5_dist,folktables_coverage,-1.2071801733441871,-6.608154415633121,-6.671695289071813,-0.06354087343869264,pulls_mean_up
bag8,neighbor_consensus_k5_dist,synthetic_small_test,-1.0745960201086893,-6.608154415633121,-6.673255102639291,-0.06510068700617033,pulls_mean_up
bag8,neighbor_consensus_k5_dist,diamonds,-1.0693247619976176,-6.608154415633121,-6.673317117440598,-0.06516270180747696,pulls_mean_up
bag8,neighbor_consensus_k5_dist,synthetic_partial_shift,-0.9769616698369116,-6.608154415633121,-6.674403742054254,-0.06624932642113368,pulls_mean_up
bag8,neighbor_consensus_k5_dist,synthetic_label_shift,-0.9615203348852072,-6.608154415633121,-6.674585404818392,-0.06643098918527102,pulls_mean_up
bag8,neighbor_consensus_k5_dist,hiva_agnostic,-0.9226522813076472,-6.608154415633121,-6.67504267603695,-0.06688826040382967,pulls_mean_up
bag8,neighbor_consensus_k5_dist,HR_Analytics_Job_Change_of_Data_Scientists,-0.748028070102637,-6.608154415633121,-6.677097078521714,-0.06894266288859363,pulls_mean_up
bag8,neighbor_consensus_k5_dist,folktables_employment,-0.7412718757604848,-6.608154415633121,-6.677176563161034,-0.06902214752791291,pulls_mean_up
bag8,neighbor_consensus_k5_dist,lending_club,-0.7207496625330954,-6.608154415633121,-6.677418000963709,-0.06926358533058874,pulls_mean_up
bag8,neighbor_consensus_k5_dist,GiveMeSomeCredit,-0.6475251786776318,-6.608154415633121,-6.6782794654796565,-0.07012504984653578,pulls_mean_up
bag8,neighbor_consensus_k5_dist,diabetes_hospital,-0.6274373618534917,-6.608154415633121,-6.678515792736411,-0.07036137710329005,pulls_mean_up
bag8,neighbor_consensus_k5_dist,folktables_mobility,-0.5170340781617209,-6.608154415633121,-6.67981465489749,-0.07166023926436971,pulls_mean_up
bag8,neighbor_consensus_k5_dist,miami_housing,-0.414736499773715,-6.608154415633121,-6.681018155819703,-0.07286374018658215,pulls_mean_up
bag8,neighbor_consensus_k5_dist,tabred_weather__gap_far,-0.4118411509587171,-6.608154415633121,-6.681052218746937,-0.07289780311381655,pulls_mean_up
bag8,neighbor_consensus_k5_dist,shifts_weather,-0.3522671136598397,-6.608154415633121,-6.681753089773983,-0.07359867414086274,pulls_mean_up
bag8,neighbor_consensus_k5_dist,tschalzev_mbgm,-0.308984087258636,-6.608154415633121,-6.682262301849291,-0.07410788621617037,pulls_mean_up
bag8,neighbor_consensus_k5_dist,E-CommereShippingData,-0.2900807741892155,-6.608154415633121,-6.682484693767756,-0.07433027813463511,pulls_mean_up
bag8,neighbor_consensus_k5_dist,tabred_cooking_time,-0.2389190000087843,-6.608154415633121,-6.683086596993407,-0.07493218136028634,pulls_mean_up
bag8,neighbor_consensus_k5_dist,tabred_delivery_eta,-0.1899070154047561,-6.608154415633121,-6.683663208576984,-0.07550879294386359,pulls_mean_up
bag8,neighbor_consensus_k5_dist,brfss_diabetes,-0.1128486331228545,-6.608154415633121,-6.684569777780301,-0.07641536214718059,pulls_mean_up
bag8,neighbor_consensus_k5_dist,bike_sharing,0.0910780466325508,-6.608154415633121,-6.686968915189189,-0.07881449955606801,pulls_mean_up
bag8,neighbor_consensus_k5_dist,tabred_delivery_eta__gap_near,0.1091342797282068,-6.608154415633121,-6.687181341460901,-0.07902692582778048,pulls_mean_up
bag8,neighbor_consensus_k5_dist,tabred_weather,0.1198553243401415,-6.608154415633121,-6.687307471397513,-0.07915305576439202,pulls_mean_up
bag8,neighbor_consensus_k5_dist,gas_sensor_drift,0.3204883157982733,-6.608154415633121,-6.689667859532315,-0.08151344389919402,pulls_mean_up
bag8,neighbor_consensus_k5_dist,folktables_travel_time,0.7804869619249185,-6.608154415633121,-6.695079608310274,-0.08692519267715326,pulls_mean_up
bag8,neighbor_consensus_k5_dist,tabred_ecom_offers,1.3243946473917392,-6.608154415633121,-6.701478522256942,-0.09332410662382173,pulls_mean_up
bag8,neighbor_consensus_k5_dist,Food_Delivery_Time,1.6663853678915583,-6.608154415633121,-6.705501942498116,-0.09734752686499526,pulls_mean_up
bag8,neighbor_consensus_k5_dist,Diabetes130US,1.725573464212926,-6.608154415633121,-6.706198273043075,-0.09804385740995425,pulls_mean_up
bag8,neighbor_consensus_k5_dist,folktables_income,3.549209821465888,-6.608154415633121,-6.727652818422521,-0.11949840278940016,pulls_mean_up
bag8,neighbor_consensus_k5_dist,hazelnut-spread-contaminant-detection,3.664995409928791,-6.608154415633121,-6.729015001816202,-0.12086058618308115,pulls_mean_up
bag8,neighbor_consensus_k5_dist,folktables_travel_time_covid,6.1079971948035245,-6.608154415633121,-6.757756199285318,-0.149601783652197,pulls_mean_up
bag8,neighbor_consensus_k5_dist,MIC,10.99559929422257,-6.608154415633121,-6.815257400454952,-0.2071029848218311,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,maternal_health_risk,-75.575911701215,-6.2147081448262105,-5.398693985339285,0.8160141594869259,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,website_phishing,-69.55182952822203,-6.2147081448262105,-5.469565540315672,0.745142604510538,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,airfoil_self_noise,-38.08165166718501,-6.2147081448262105,-5.839802926916108,0.37490521791010245,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,tabred_homesite__gap_far,-27.055966715588823,-6.2147081448262105,-5.969516867523122,0.2451912773030882,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,qsar-biodeg,-24.00040887551914,-6.2147081448262105,-6.00546460681806,0.20924353800815076,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,tabred_sberbank__gap_far,-19.63474126197583,-6.2147081448262105,-6.056825402271509,0.15788274255470114,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,coil2000_insurance_policies,-16.471374549767408,-6.2147081448262105,-6.094041481238668,0.12066666358754219,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,in_vehicle_coupon_recommendation,-16.264344111476063,-6.2147081448262105,-6.0964771334538606,0.11823101137234993,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,tabred_sberbank__gap_near,-13.860249625859003,-6.2147081448262105,-6.124760597990532,0.08994754683567852,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,wine_quality,-12.838497420551263,-6.2147081448262105,-6.1367812121706224,0.07792693265558803,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,Fitness_Club,-12.79570582031832,-6.2147081448262105,-6.137284642761598,0.07742350206461257,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,Bioresponse,-12.644274226253764,-6.2147081448262105,-6.139066190927063,0.0756419538991473,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,concrete_compressive_strength,-11.836900291040852,-6.2147081448262105,-6.148564707811921,0.06614343701428904,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,diabetes,-10.596826849683255,-6.2147081448262105,-6.16315380712201,0.05155433770420004,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,tschalzev_ogpcc,-10.04443591138051,-6.2147081448262105,-6.16965252404322,0.04505562078299086,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,tabred_homesite__gap_near,-9.778125276605264,-6.2147081448262105,-6.172785590334693,0.04192255449151716,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,QSAR-TID-11,-9.556012023377743,-6.2147081448262105,-6.175398687431488,0.03930945739472236,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,jm1,-9.542129532647252,-6.2147081448262105,-6.175562010851846,0.039146133974364616,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,credit-g,-8.81509896588207,-6.2147081448262105,-6.18411531163732,0.030592833188890722,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,tschalzev_sctp,-8.57664459234916,-6.2147081448262105,-6.186920657208295,0.02778748761791583,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,seismic-bumps,-8.401479237043352,-6.2147081448262105,-6.188981426094245,0.025726718731965192,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,blood-transfusion-service-center,-7.967215461100983,-6.2147081448262105,-6.1940904116935664,0.020617733132644034,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,polish_companies_bankruptcy,-7.832016486179534,-6.2147081448262105,-6.195680987869114,0.019027156957096558,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,superconductivity,-7.553875008693788,-6.2147081448262105,-6.198953240545416,0.015754904280794513,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,Is-this-a-good-customer,-6.24417051234455,-6.2147081448262105,-6.21436152873776,0.00034661608845087954,pulls_mean_down
bag8,neighbor_consensus_k5_dist_cumshift,Marketing_Campaign,-5.558596630868545,-6.2147081448262105,-6.222427103813949,-0.007718958987738667,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,synthetic_shift_5.0,-5.289694101373072,-6.2147081448262105,-6.225590662984484,-0.010882518158273236,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,physiochemical_protein,-5.228761068353479,-6.2147081448262105,-6.226307522196479,-0.011599377370268726,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,QSAR_fish_toxicity,-5.04974933170407,-6.2147081448262105,-6.228413542627648,-0.013705397801437869,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,synthetic_shift_3.0,-4.885782623610736,-6.2147081448262105,-6.230342562722864,-0.015634417896653652,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,students_dropout_and_academic_success,-4.347415220786131,-6.2147081448262105,-6.236676296873741,-0.02196815204753033,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,Bank_Customer_Churn,-4.341839882821104,-6.2147081448262105,-6.236741889085095,-0.02203374425888427,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,tabred_homesite,-4.200343334004809,-6.2147081448262105,-6.238406554365287,-0.02369840953907687,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,synthetic_shift_0.0,-3.84842062592486,-6.2147081448262105,-6.242546821519168,-0.027838676692957698,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,online_shoppers_intention,-3.658248923067776,-6.2147081448262105,-6.244784135670428,-0.030075990844217415,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,Amazon_employee_access,-3.486656710466381,-6.2147081448262105,-6.246802867583385,-0.03209472275717484,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,Another-Dataset-on-used-Fiat-500,-3.424151469916748,-6.2147081448262105,-6.2475382233545576,-0.03283007852834707,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,synthetic_shift_0.5,-3.103220404176521,-6.2147081448262105,-6.251313882951502,-0.03660573812529133,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,tabred_weather__gap_near,-3.0770993600207883,-6.2147081448262105,-6.251621189353334,-0.03691304452712352,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,synthetic_large_test,-2.957895600949815,-6.2147081448262105,-6.253023586518875,-0.03831544169266454,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,synthetic_shift_1.0,-2.911074460695705,-6.2147081448262105,-6.253574423463041,-0.038866278636830565,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,churn,-2.7019636732660977,-6.2147081448262105,-6.256034550373977,-0.041326405547766676,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,houses,-2.624260683652336,-6.2147081448262105,-6.256948703192964,-0.042240558366753334,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,kddcup09_appetency,-2.3951333940184867,-6.2147081448262105,-6.259644318365126,-0.04493617353891555,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,tabred_delivery_eta__gap_far,-2.362112548785188,-6.2147081448262105,-6.260032798897282,-0.04532465407107189,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,tabred_sberbank,-2.054758974720872,-6.2147081448262105,-6.263648723298039,-0.048940578471828644,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,folktables_coverage,-2.005531004688223,-6.2147081448262105,-6.264227875886657,-0.049519731060446937,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,E-CommereShippingData,-1.950841144152628,-6.2147081448262105,-6.264871286010607,-0.05016314118439613,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,tabred_delivery_eta__gap_maxdiff,-1.8483160933471043,-6.2147081448262105,-6.266077463078907,-0.051369318252696416,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,healthcare_insurance_expenses,-1.7789132784871398,-6.2147081448262105,-6.266893966783142,-0.052185821956931555,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,credit_card_clients_default,-1.7735237390793703,-6.2147081448262105,-6.266957373129115,-0.05224922830290435,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,tabred_weather__gap_maxdiff,-1.734094533944621,-6.2147081448262105,-6.2674212461307,-0.05271310130448992,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,heloc,-1.6519861888925205,-6.2147081448262105,-6.2683872266607255,-0.053679081834514975,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,bank-marketing,-1.487079739153486,-6.2147081448262105,-6.270327302540009,-0.05561915771379855,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,tschalzev_mbgm,-1.4291797096205172,-6.2147081448262105,-6.271008479358043,-0.056300334531832696,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,synthetic_small_test,-1.42053847080379,-6.2147081448262105,-6.271110140991181,-0.056401996164970214,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,synthetic_partial_shift,-1.225544673252341,-6.2147081448262105,-6.273404185668257,-0.05869604084204649,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,lending_club,-1.1730560768824712,-6.2147081448262105,-6.2740216985667265,-0.059313553740516056,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,diamonds,-1.1697335896171122,-6.2147081448262105,-6.274060786652201,-0.059352641825990204,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,HR_Analytics_Job_Change_of_Data_Scientists,-1.138539907150915,-6.2147081448262105,-6.274427771151803,-0.05971962632559258,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,diabetes_hospital,-1.0710223283373397,-6.2147081448262105,-6.275222095608433,-0.0605139507822221,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,hazelnut-spread-contaminant-detection,-0.9674458018501628,-6.2147081448262105,-6.276440642978871,-0.061732498152660575,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,folktables_mobility,-0.9258304613320296,-6.2147081448262105,-6.27693023522026,-0.0622220903940498,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,synthetic_label_shift,-0.911952198154173,-6.2147081448262105,-6.277093508904706,-0.062385364078495265,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,gas_sensor_drift,-0.7298881042587829,-6.2147081448262105,-6.2792354394211225,-0.06452729459491202,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,folktables_coverage_covid,-0.6305812286246024,-6.2147081448262105,-6.280403755605054,-0.06569561077884334,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,GiveMeSomeCredit,-0.5963138784147773,-6.2147081448262105,-6.28080690090164,-0.06609875607542914,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,miami_housing,-0.4358411092452718,-6.2147081448262105,-6.282694815833047,-0.0679866710068362,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,tabred_weather__gap_far,-0.4207058057033901,-6.2147081448262105,-6.282872878227657,-0.06816473340144658,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,folktables_employment,-0.3273628590359079,-6.2147081448262105,-6.283971030541391,-0.06926288571518047,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,tabred_cooking_time,-0.2273249025762868,-6.2147081448262105,-6.285147947676211,-0.07043980285000018,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,tabred_delivery_eta,-0.1757431092322521,-6.2147081448262105,-6.285754792303788,-0.07104664747757727,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,brfss_diabetes,-0.1218599001037935,-6.2147081448262105,-6.286388712411182,-0.07168056758497166,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,tabred_delivery_eta__gap_near,-0.1177602810340869,-6.2147081448262105,-6.286436943223766,-0.07172879839755542,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,bike_sharing,0.0706450962238629,-6.2147081448262105,-6.288653477073859,-0.07394533224764821,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,tabred_weather,0.0711610724546869,-6.2147081448262105,-6.288659547382458,-0.0739514025562471,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,shifts_weather,0.3841972324212414,-6.2147081448262105,-6.292342325735004,-0.07763418090879348,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,taiwanese_bankruptcy_prediction,0.7399545413627502,-6.2147081448262105,-6.296527705840199,-0.08181956101398846,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,folktables_travel_time,0.7799820893434045,-6.2147081448262105,-6.2969986181693836,-0.08229047334317308,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,tabred_ecom_offers,0.8873305898017229,-6.2147081448262105,-6.298261541704187,-0.08355339687797692,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,Food_Delivery_Time,1.674390952206938,-6.2147081448262105,-6.307521075379542,-0.09281293055333162,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,Diabetes130US,1.7496069240557426,-6.2147081448262105,-6.3084059691659995,-0.09369782433978902,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,folktables_income,3.616801657110363,-6.2147081448262105,-6.330372966025465,-0.11566482119925414,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,MIC,5.667623283490964,-6.2147081448262105,-6.354500279277002,-0.13979213445079175,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,folktables_travel_time_covid,6.174194641140649,-6.2147081448262105,-6.360459942308173,-0.14575179748196287,pulls_mean_up
bag8,neighbor_consensus_k5_dist_cumshift,hiva_agnostic,6.1927862577520845,-6.2147081448262105,-6.360678667209485,-0.14597052238327457,pulls_mean_up
bag8,ot_disp_v2_selective,tabred_sberbank,-86.67062875373476,-7.714197239223311,-6.785298044934943,0.928899194288368,pulls_mean_down
bag8,ot_disp_v2_selective,gas_sensor_drift,-63.23880106413113,-7.714197239223311,-7.060966605989102,0.6532306332342088,pulls_mean_down
bag8,ot_disp_v2_selective,tabred_sberbank__gap_near,-49.2616852772827,-7.714197239223311,-7.225403262304966,0.4887939769183447,pulls_mean_down
bag8,ot_disp_v2_selective,tabred_weather,-43.03675445323311,-7.714197239223311,-7.2986377425879025,0.41555949663540837,pulls_mean_down
bag8,ot_disp_v2_selective,airfoil_self_noise,-35.192481702350015,-7.714197239223311,-7.390923304362998,0.3232739348603131,pulls_mean_down
bag8,ot_disp_v2_selective,shifts_weather,-33.265346387199465,-7.714197239223311,-7.413595484541239,0.30060175468207184,pulls_mean_down
bag8,ot_disp_v2_selective,concrete_compressive_strength,-31.086951175549405,-7.714197239223311,-7.439223663501829,0.2749735757214822,pulls_mean_down
bag8,ot_disp_v2_selective,physiochemical_protein,-29.21456418527323,-7.714197239223311,-7.4612517457403715,0.2529454934829394,pulls_mean_down
bag8,ot_disp_v2_selective,tabred_sberbank__gap_far,-27.74063202383228,-7.714197239223311,-7.478592124110266,0.23560511511304494,pulls_mean_down
bag8,ot_disp_v2_selective,polish_companies_bankruptcy,-23.315588351350648,-7.714197239223311,-7.530651461433578,0.1835457777897327,pulls_mean_down
bag8,ot_disp_v2_selective,maternal_health_risk,-22.122403781610306,-7.714197239223311,-7.544688926959936,0.1695083122633747,pulls_mean_down
bag8,ot_disp_v2_selective,tabred_weather__gap_maxdiff,-21.08247215626053,-7.714197239223311,-7.556923416669933,0.1572738225533783,pulls_mean_down
bag8,ot_disp_v2_selective,tabred_weather__gap_far,-20.36783806932493,-7.714197239223311,-7.565330876516234,0.14886636270707676,pulls_mean_down
bag8,ot_disp_v2_selective,superconductivity,-16.069108938047265,-7.714197239223311,-7.615904160413619,0.09829307880969207,pulls_mean_down
bag8,ot_disp_v2_selective,credit-g,-15.60736600330464,-7.714197239223311,-7.621336430234121,0.09286080898919025,pulls_mean_down
bag8,ot_disp_v2_selective,folktables_travel_time_covid,-14.48144461348894,-7.714197239223311,-7.634582564231952,0.0796146749913591,pulls_mean_down
bag8,ot_disp_v2_selective,folktables_travel_time,-10.95801094435702,-7.714197239223311,-7.676034725045268,0.03816251417804306,pulls_mean_down
bag8,ot_disp_v2_selective,houses,-10.22006107906977,-7.714197239223311,-7.684716488166296,0.029480751057015198,pulls_mean_down
bag8,ot_disp_v2_selective,tabred_weather__gap_near,-9.89702857747518,-7.714197239223311,-7.688516870537995,0.025680368685315536,pulls_mean_down
bag8,ot_disp_v2_selective,QSAR_fish_toxicity,-9.613406346204291,-7.714197239223311,-7.691853602670594,0.02234363655271654,pulls_mean_down
bag8,ot_disp_v2_selective,folktables_coverage_covid,-9.4744270557996,-7.714197239223311,-7.693488653145944,0.02070858607736703,pulls_mean_down
bag8,ot_disp_v2_selective,folktables_mobility,-8.526818909689846,-7.714197239223311,-7.704636984276648,0.009560254946663349,pulls_mean_down
bag8,ot_disp_v2_selective,miami_housing,-8.333734118231499,-7.714197239223311,-7.70690857005851,0.007288669164800865,pulls_mean_down
bag8,ot_disp_v2_selective,diamonds,-7.850714226812356,-7.714197239223311,-7.712591157016381,0.0016060822069299263,pulls_mean_down
bag8,ot_disp_v2_selective,qsar-biodeg,-7.448981826943279,-7.714197239223311,-7.717317420544254,-0.0031201813209431606,pulls_mean_up
bag8,ot_disp_v2_selective,folktables_coverage,-6.825334781174192,-7.714197239223311,-7.724654444612125,-0.010457205388814117,pulls_mean_up
bag8,ot_disp_v2_selective,tabred_delivery_eta__gap_far,-6.817715058781356,-7.714197239223311,-7.724744088404982,-0.01054684918167137,pulls_mean_up
bag8,ot_disp_v2_selective,wine_quality,-5.452491424901839,-7.714197239223311,-7.740805542921211,-0.026608303697900126,pulls_mean_up
bag8,ot_disp_v2_selective,synthetic_shift_0.5,-4.26087426650215,-7.714197239223311,-7.75482456831415,-0.04062732909083877,pulls_mean_up
bag8,ot_disp_v2_selective,tabred_cooking_time,-4.079274439585644,-7.714197239223311,-7.756961036866108,-0.04276379764279703,pulls_mean_up
bag8,ot_disp_v2_selective,tabred_delivery_eta__gap_near,-4.038513308415101,-7.714197239223311,-7.757440579585762,-0.04324334036245148,pulls_mean_up
bag8,ot_disp_v2_selective,tabred_delivery_eta__gap_maxdiff,-3.968683772867868,-7.714197239223311,-7.758262103533377,-0.04406486431006584,pulls_mean_up
bag8,ot_disp_v2_selective,E-CommereShippingData,-3.751573596049888,-7.714197239223311,-7.760816340907706,-0.04661910168439487,pulls_mean_up
bag8,ot_disp_v2_selective,Marketing_Campaign,-3.555225968151629,-7.714197239223311,-7.763126313000625,-0.04892907377731426,pulls_mean_up
bag8,ot_disp_v2_selective,Another-Dataset-on-used-Fiat-500,-3.547494639295937,-7.714197239223311,-7.763217269810692,-0.049020030587381136,pulls_mean_up
bag8,ot_disp_v2_selective,jm1,-3.247545348084888,-7.714197239223311,-7.766746085001411,-0.05254884577809982,pulls_mean_up
bag8,ot_disp_v2_selective,Fitness_Club,-3.1480691402755507,-7.714197239223311,-7.76791639332858,-0.05371915410526906,pulls_mean_up
bag8,ot_disp_v2_selective,hazelnut-spread-contaminant-detection,-2.9376456464939444,-7.714197239223311,-7.770391963843658,-0.05619472462034736,pulls_mean_up
bag8,ot_disp_v2_selective,students_dropout_and_academic_success,-2.8509657128873496,-7.714197239223311,-7.7714117277684425,-0.05721448854513156,pulls_mean_up
bag8,ot_disp_v2_selective,diabetes_hospital,-2.5742945255449268,-7.714197239223311,-7.774666682913646,-0.06046944369033547,pulls_mean_up
bag8,ot_disp_v2_selective,tabred_homesite__gap_far,-2.5513356256338144,-7.714197239223311,-7.774936787618484,-0.060739548395172704,pulls_mean_up
bag8,ot_disp_v2_selective,tabred_delivery_eta,-2.4413397062283035,-7.714197239223311,-7.776230857258548,-0.06203361803523677,pulls_mean_up
bag8,ot_disp_v2_selective,blood-transfusion-service-center,-2.2807733918190425,-7.714197239223311,-7.7781198727221845,-0.06392263349887362,pulls_mean_up
bag8,ot_disp_v2_selective,Bank_Customer_Churn,-2.1673434488181145,-7.714197239223311,-7.779454342639843,-0.06525710341653213,pulls_mean_up
bag8,ot_disp_v2_selective,synthetic_shift_1.0,-2.1389427578268463,-7.714197239223311,-7.779788468416212,-0.0655912291929015,pulls_mean_up
bag8,ot_disp_v2_selective,synthetic_large_test,-1.8548497887089064,-7.714197239223311,-7.7831307386411295,-0.06893349941781857,pulls_mean_up
bag8,ot_disp_v2_selective,synthetic_shift_5.0,-1.8504689111558537,-7.714197239223311,-7.783182278377047,-0.06898503915373588,pulls_mean_up
bag8,ot_disp_v2_selective,tabred_homesite,-1.8351263676853549,-7.714197239223311,-7.783362778888465,-0.06916553966515426,pulls_mean_up
bag8,ot_disp_v2_selective,online_shoppers_intention,-1.6336621192377774,-7.714197239223311,-7.78573294651726,-0.07153570729394865,pulls_mean_up
bag8,ot_disp_v2_selective,Bioresponse,-1.3401444858730855,-7.714197239223311,-7.789186095145079,-0.0749888559217684,pulls_mean_up
bag8,ot_disp_v2_selective,bank-marketing,-1.1674764432798517,-7.714197239223311,-7.7912174838814705,-0.0770202446581596,pulls_mean_up
bag8,ot_disp_v2_selective,credit_card_clients_default,-0.966295918349554,-7.714197239223311,-7.793584313586534,-0.07938707436322279,pulls_mean_up
bag8,ot_disp_v2_selective,synthetic_shift_3.0,-0.8379990311609329,-7.714197239223311,-7.795093688729928,-0.0808964495066169,pulls_mean_up
bag8,ot_disp_v2_selective,Amazon_employee_access,-0.8160891590251662,-7.714197239223311,-7.795351451931524,-0.08115421270821344,pulls_mean_up
bag8,ot_disp_v2_selective,GiveMeSomeCredit,-0.7806334493724734,-7.714197239223311,-7.795768577927439,-0.08157133870412814,pulls_mean_up
bag8,ot_disp_v2_selective,brfss_diabetes,-0.7701096181587789,-7.714197239223311,-7.795892387706424,-0.08169514848311277,pulls_mean_up
bag8,ot_disp_v2_selective,lending_club,-0.7442726578235205,-7.714197239223311,-7.796196351945662,-0.08199911272235116,pulls_mean_up
bag8,ot_disp_v2_selective,synthetic_small_test,-0.5521639629016745,-7.714197239223311,-7.7984564542388615,-0.08425921501555056,pulls_mean_up
bag8,ot_disp_v2_selective,synthetic_shift_0.0,-0.534198125583735,-7.714197239223311,-7.798667817030837,-0.08447057780752587,pulls_mean_up
bag8,ot_disp_v2_selective,synthetic_label_shift,-0.4839197960602764,-7.714197239223311,-7.799259326789937,-0.0850620875666257,pulls_mean_up
bag8,ot_disp_v2_selective,tabred_homesite__gap_near,-0.3811996577457266,-7.714197239223311,-7.800467799005402,-0.08627055978209075,pulls_mean_up
bag8,ot_disp_v2_selective,synthetic_partial_shift,-0.3396976935887366,-7.714197239223311,-7.800956057407249,-0.08675881818393805,pulls_mean_up
