model,dataset,dataset_family,domain_auc,shift_bin,near_perfect_base,n_target_variants,n_harmful_excluded_using_other_datasets,n_variants_retained_with_relative_effect,mean_retained_pct,median_retained_pct,frac_retained_positive,profile_status,best_retained_variants
tabpfn,synthetic_large_test,synthetic,0.64072835,0.55 <= DAUC < 0.75,False,129,39,90,-0.473855486222075,-0.30865367088617024,0.15555555555555556,descriptive_correlated_variants_no_ci,freq_ratio_v2_ratio_gated:0.173611;freq_ratio_v2_ratio_ungated:0.173611;freq_ratio_log:0.143234;target_enc_ratio__sel_combined_union:0.106485;ot_disp_v2_summary_only:0.059371
tabpfn,synthetic_shift_0.0,synthetic,0.49784605,DAUC < 0.55,False,115,28,87,-0.44188098820818195,-0.3910990263581317,0.0,descriptive_correlated_variants_no_ci,pseudo_label_v2_cal_platt_wprop_conf90:0.000000;freq_ratio_v2_both_gated:-0.126472;joint_tsne_2d_p30:-0.139864;pca_train_only_10:-0.159792;pca_train_only_5:-0.159792
tabpfn,synthetic_shift_0.5,synthetic,0.5719888750000001,0.55 <= DAUC < 0.75,False,115,28,87,-0.39787278179812663,-0.3526156054810274,0.04597701149425287,descriptive_correlated_variants_no_ci,freq_ratio_log:0.066985;freq_ratio_v2_ratio_gated:0.038167;freq_ratio_v2_ratio_ungated:0.038167;freq_ratio_v2_diff_gated:0.023846;pseudo_label_v2_cal_platt_wprop_conf90:0.000000
tabpfn,synthetic_shift_1.0,synthetic,0.643362075,0.55 <= DAUC < 0.75,False,115,30,85,-0.2867727757240783,-0.2179910773943334,0.15294117647058825,descriptive_correlated_variants_no_ci,target_enc_ratio__sel_combined_intersection:0.234545;joint_freq_combined__sel_combined_intersection:0.208362;joint_freq_separate__sel_combined_intersection:0.204727;freq_ratio_log__sel_combined_intersection:0.193993;freq_ratio_log:0.178775
tabpfn,synthetic_shift_3.0,synthetic,0.8405509999999999,0.75 <= DAUC < 0.95,False,115,28,87,-0.7373586920574823,-0.3244292143583855,0.3563218390804598,descriptive_correlated_variants_no_ci,target_enc_ratio__sel_combined_intersection:0.832432;target_enc_ratio__sel_combined_union:0.618521;joint_freq_separate__sel_combined_intersection:0.593750;joint_freq_combined__sel_combined_union:0.593059;joint_freq_combined__sel_combined_intersection:0.517745
tabpfn,synthetic_shift_5.0,synthetic,0.93479215,0.75 <= DAUC < 0.95,False,115,28,87,-2.503615228338662,-0.4369288929376874,0.22988505747126436,descriptive_correlated_variants_no_ci,target_enc_ratio__sel_combined_intersection:0.693920;target_enc_ratio__sel_combined_union:0.602882;freq_ratio_log__sel_combined_union:0.512973;joint_freq_combined__sel_combined_union:0.487881;joint_freq_separate__sel_combined_intersection:0.453628
tabpfn,tabred_delivery_eta__gap_far,TabReD_gap,0.999999625,DAUC >= 0.95,False,104,29,75,-0.35093989100575496,-0.3581402743387061,0.18666666666666668,descriptive_correlated_variants_no_ci,freq_enc_train_only:0.029494;freq_ratio_log:0.029494;freq_ratio_v2_ratio_ungated:0.029494;joint_freq_combined:0.029494;train_only_scaling:0.028440
tabpfn,tabred_delivery_eta__gap_maxdiff,TabReD_gap,1.0,DAUC >= 0.95,False,104,29,75,-0.0486538082325466,-0.0007620693349569,0.48,descriptive_correlated_variants_no_ci,pca_train_only_var95:0.212230;joint_pca_var90:0.165080;adversarial_rf_feature:0.155014;nearest_test_rel_k10_cumshift_both:0.141048;leaf_density_embed_k10:0.136603
tabpfn,tabred_delivery_eta__gap_near,TabReD_gap,0.946211,0.75 <= DAUC < 0.95,False,104,30,74,0.13313141670239345,0.08540824604552724,0.6081081081081081,descriptive_correlated_variants_no_ci,leaf_density_conf:0.922951;leaf_density_conf_cumshift:0.691271;leaf_density_conf_deep:0.656697;adversarial_rf_feature:0.566353;freq_ratio_log__sel_combined_union:0.480088
tabpfn,tabred_homesite__gap_far,TabReD_gap,1.0,DAUC >= 0.95,False,100,27,73,-8.62094288710007,-5.919425157972015,0.1643835616438356,descriptive_correlated_variants_no_ci,leaf_density_conf:8.746983;joint_freq_separate__sel_combined_union:7.113637;cluster_membership_k10_feature_cumshift:6.149701;joint_tsne_2d_p50:5.728331;freq_ratio_log__sel_combined_intersection:5.545871
tabpfn,tabred_homesite__gap_near,TabReD_gap,1.0,DAUC >= 0.95,False,100,27,73,2.9653655716288987,3.45831160569745,0.8904109589041096,descriptive_correlated_variants_no_ci,joint_freq_separate__sel_combined_intersection:9.715871;leaf_density_conf_shallow:6.717047;target_enc_oof_diff:5.915468;target_enc_oof_absolute:5.905913;target_enc_oof_ratio:5.871513
tabpfn,tabred_sberbank__gap_far,TabReD_gap,1.0,DAUC >= 0.95,False,96,25,71,1.2699477082822466,2.778368572300416,0.7887323943661971,descriptive_correlated_variants_no_ci,joint_tsne_2d_p30:10.975024;joint_tsne_3d_p30:10.594098;joint_tsne_2d_p50:10.504943;pca_train_only_var90:8.629402;targeted_groupby_top3:7.771827
tabpfn,tabred_sberbank__gap_near,TabReD_gap,1.0,DAUC >= 0.95,False,96,23,73,-2.521874904607477,-0.1249524720278811,0.4383561643835616,descriptive_correlated_variants_no_ci,joint_freq_combined:2.985911;pca_train_only_var95:2.137958;joint_freq_combined__sel_combined_intersection:2.070523;joint_pca_var90:1.949667;freq_ratio_log:1.946832
tabpfn,tabred_weather__gap_far,TabReD_gap,1.0,DAUC >= 0.95,False,105,29,76,-0.2558558924357118,0.06711414467714005,0.5263157894736842,descriptive_correlated_variants_no_ci,joint_pca_var95:1.041381;joint_pca_10:0.812593;pca_train_only_10:0.731251;leaf_density_embed_k10:0.702125;nearest_test_rel_k5_both:0.687197
tabpfn,tabred_weather__gap_maxdiff,TabReD_gap,1.0,DAUC >= 0.95,False,105,28,77,-0.9392834212635038,0.0,0.23376623376623376,descriptive_correlated_variants_no_ci,joint_tsne_2d_p30:1.457355;adversarial_rf_feature:0.910825;cluster_membership_k5_feature:0.416626;cluster_membership_k5_both:0.398586;freq_ratio_log__sel_combined_intersection:0.317850
tabpfn,tabred_weather__gap_near,TabReD_gap,1.0,DAUC >= 0.95,False,105,28,77,-0.44183877816632994,0.0,0.24675324675324675,descriptive_correlated_variants_no_ci,joint_tsne_2d_p50:0.887962;joint_tsne_2d_p30:0.604058;ot_disp_v2_summary_only:0.383434;leaf_density_conf_deep:0.350029;leaf_density_conf_cumshift:0.333440
tabpfn,taiwanese_bankruptcy_prediction,TabArena_IID,0.4813707690648705,DAUC < 0.55,False,133,40,93,-1.3322602462914668,-1.4174325085952042,0.03225806451612903,descriptive_correlated_variants_no_ci,nearest_test_k10_both:0.882448;nearest_test_k5_both:0.823841;nearest_test_k10_cumshift_both:0.558980;freq_enc_train_only:0.000000;freq_ratio_log:0.000000
tabpfn,tschalzev_mbgm,tschalzev_IID,0.5283598093648937,DAUC < 0.55,False,109,39,70,0.20896003744569175,0.21427533829208725,0.8428571428571429,descriptive_correlated_variants_no_ci,target_enc_standard_m20:0.604862;target_enc_standard_m10:0.581491;target_enc_diff:0.574405;target_enc_ratio_cap5:0.568742;target_enc_oof_diff:0.561690
tabpfn,website_phishing,TabArena_IID,0.4974870109756609,DAUC < 0.55,True,135,41,0,,,,absolute_only_near_perfect,
tabpfn,wine_quality,TabArena_IID,0.4933509159780399,DAUC < 0.55,False,134,38,96,-3.393334347413859,-1.8354612833154782,0.2916666666666667,descriptive_correlated_variants_no_ci,leaf_density_conf_shallow:2.428753;joint_groupby_mean_only:2.065830;joint_groupby_separate:1.996677;groupby_shift_ratio_log:1.769429;groupby_shift_ratio_raw:1.769429
