model,method_key,method_role,family,n_sources,mean_lift_pct,median_lift_pct,median_ci95_low_pct,median_ci95_high_pct,median_ci_coverage,ci95_low_pct,ci95_high_pct,wins,ties,losses,win_rate_decided,win_ci95_low,win_ci95_high,t_p_positive,t_p_negative,sign_p_positive,sign_p_negative,p10_lift_pct,p90_lift_pct,worst_lift_pct,best_lift_pct,finite_denominator_consistent,n_datasets,t_p_positive_bh,t_p_positive_holm,t_p_negative_bh,t_p_negative_holm,sign_p_positive_bh,sign_p_positive_holm,sign_p_negative_bh,sign_p_negative_holm,positive_mean_ci,negative_mean_ci,reliable_positive_strict,consistently_harmful_strict,never_exceeds_inductive
tabicl,nearest_test_k5_both,test_time_variant,M16_nearest_test_dist,38,-9.543674320035523,-3.4582694495550794,-4.942338432838239,-0.8733165794125705,0.9664475603203755,-17.07429735853485,-2.013051281536197,5,0,33,0.13157894736842105,0.044137440057914416,0.28086384588375324,0.9927962340847705,0.00720376591522952,0.9999996980732249,2.127981133526191e-06,-22.81415321894924,0.287894824296364,-117.73900701802908,11.832832644423087,True,38,0.9999999999919571,1.0,0.012156354981949814,0.4034108912528531,1.0,1.0,7.559932974369363e-06,0.00022343801902025007,False,True,False,True,False
tabicl,nearest_test_rel_k10_both,test_time_variant,M16_nearest_test_dist,38,-10.928064626098157,-3.8060048237341917,-6.890492923675756,-1.9215262498760035,0.9664475603203755,-18.358764002805803,-3.497365249390513,4,0,34,0.10526315789473684,0.029434517445787747,0.2480493792170219,0.9974643417455091,0.0025356582544908985,0.9999999666106305,3.0192677513696253e-07,-25.995361444888616,-0.014256641708593545,-102.77859621528336,11.451719541793167,True,38,0.9999999999919571,1.0,0.006112747577790559,0.20285266035927188,1.0,1.0,1.3586704881163314e-06,3.441965236561373e-05,False,True,False,True,False
tabicl,nearest_test_rel_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,38,-11.0219267515473,-3.2380917847437005,-6.794665513913478,-1.6757586088114986,0.9664475603203755,-18.70346001935701,-3.340393483737591,3,0,35,0.07894736842105263,0.01658647586452953,0.2137732911806182,0.9969359895921031,0.0030640104078969842,0.9999999973006197,3.338936949148774e-08,-28.0575513100495,-0.2286504017436894,-101.06849728661672,9.523319451351338,True,38,0.9999999999919571,1.0,0.006751932169566012,0.2359288014080678,1.0,1.0,2.2537824406754225e-07,4.14028181694448e-06,False,True,False,True,False
tabicl,nearest_test_rel_k5_both,test_time_variant,M16_nearest_test_dist,38,-9.629410486454978,-3.8783204296614695,-5.283776002303388,-0.9118603077189956,0.9664475603203755,-16.478635485617602,-2.7801854872923526,4,0,34,0.10526315789473684,0.029434517445787747,0.2480493792170219,0.9964351334789583,0.0035648665210416446,0.9999999666106305,3.0192677513696253e-07,-24.13400607494049,-6.816615154271125e-05,-98.15351779353374,7.930374909854827,True,38,0.9999999999919571,1.0,0.0069747388455162615,0.24394761498444617,1.0,1.0,1.3586704881163314e-06,3.441965236561373e-05,False,True,False,True,False
tabicl,neighbor_consensus_k10_dist,test_time_variant,M19_neighbor_consensus,38,-14.44849902120562,-8.425420589701016,-15.216119571721643,-4.297963344022221,0.9664475603203755,-22.154956859440777,-6.742041182970463,4,0,34,0.10526315789473684,0.029434517445787747,0.2480493792170219,0.9997376758177373,0.00026232418226274345,0.9999999666106305,3.0192677513696253e-07,-25.86707422590264,-0.32941910107559325,-134.39476323597802,13.378830827716932,True,38,0.9999999999919571,1.0,0.001362067869441168,0.02885566004890178,1.0,1.0,1.3586704881163314e-06,3.441965236561373e-05,False,True,False,True,False
tabicl,neighbor_consensus_k10_dist_cumshift,test_time_variant,M19_neighbor_consensus,38,-14.068386906539711,-7.185147901301396,-14.410046982336056,-3.366983410966704,0.9664475603203755,-21.665686343789854,-6.471087469289568,4,0,34,0.10526315789473684,0.029434517445787747,0.2480493792170219,0.9996997008030614,0.0003002991969386608,0.9999999666106305,3.0192677513696253e-07,-29.05147379017972,-0.02945172462509006,-129.549360133155,9.468929093437287,True,38,0.9999999999919571,1.0,0.0015014959846933042,0.03273261246631403,1.0,1.0,1.3586704881163314e-06,3.441965236561373e-05,False,True,False,True,False
tabicl,neighbor_consensus_k10_uniform,test_time_variant,M19_neighbor_consensus,38,-13.609987535967184,-8.220855174119862,-14.262666604355328,-4.410788505023861,0.9664475603203755,-21.422103464968988,-5.797871606965379,4,0,34,0.10526315789473684,0.029434517445787747,0.2480493792170219,0.9994342388488057,0.0005657611511943719,0.9999999666106305,3.0192677513696253e-07,-23.229044136892327,-0.6215325038156011,-138.06250398295575,13.881627246562587,True,38,0.9999999999919571,1.0,0.002245251632776444,0.05883915972421468,1.0,1.0,1.3586704881163314e-06,3.441965236561373e-05,False,True,False,True,False
tabicl,neighbor_consensus_k20_dist,test_time_variant,M19_neighbor_consensus,38,-14.849883813046967,-8.167021099683177,-14.982145081334632,-4.640340544584978,0.9664475603203755,-23.943231588139938,-5.756536037953998,5,0,33,0.13157894736842105,0.044137440057914416,0.28086384588375324,0.9989528158518203,0.0010471841481796852,0.9999996980732249,2.127981133526191e-06,-24.98607960324056,0.25304368978898,-162.41560860013192,16.015726875319153,True,38,0.9999999999919571,1.0,0.0035342465001064376,0.10052967822524977,1.0,1.0,7.559932974369363e-06,0.00022343801902025007,False,True,False,True,False
tabicl,neighbor_consensus_k5_dist,test_time_variant,M19_neighbor_consensus,38,-14.405581902771543,-9.881025717770298,-15.50377564088926,-3.7602417864002393,0.9664475603203755,-22.07720361941417,-6.7339601861289164,5,0,33,0.13157894736842105,0.044137440057914416,0.28086384588375324,0.999742131202156,0.0002578687978439537,0.9999996980732249,2.127981133526191e-06,-27.41865995863604,0.35574174060479324,-134.32135800270115,12.856086543160151,True,38,0.9999999999919571,1.0,0.001362067869441168,0.02862343656067886,1.0,1.0,7.559932974369363e-06,0.00022343801902025007,False,True,False,True,False
tabicl,neighbor_consensus_k5_dist_cumshift,test_time_variant,M19_neighbor_consensus,38,-13.861341732402147,-8.003511507594364,-12.326500124372616,-4.267723722819346,0.9664475603203755,-20.970783175458344,-6.75190028934595,4,0,34,0.10526315789473684,0.029434517445787747,0.2480493792170219,0.9998313853542053,0.00016861464579464227,0.9999999666106305,3.0192677513696253e-07,-27.17912207008819,0.18260202305927617,-118.22701234437326,9.163067949571971,True,38,0.9999999999919571,1.0,0.0009484573825948628,0.018884840328999935,1.0,1.0,1.3586704881163314e-06,3.441965236561373e-05,False,True,False,True,False
tabicl,ot_disp_v2_selective,test_time_variant,M9_ot_displacement,38,-22.692929404553766,-8.016887998410288,-20.23568345006196,-4.378482928961609,0.9664475603203755,-37.094925380782705,-8.290933428324829,5,0,33,0.13157894736842105,0.044137440057914416,0.28086384588375324,0.9985621234191092,0.0014378765808907524,0.9999996980732249,2.127981133526191e-06,-50.71044061108745,0.03785391931807169,-254.0476202142681,2.979988737163421,True,38,0.9999999999919571,1.0,0.004621746152863133,0.13516039860373072,1.0,1.0,7.559932974369363e-06,0.00022343801902025007,False,True,False,True,False
tabicl,ot_disp_v2_selective_abs,test_time_variant,M9_ot_displacement,38,-5.670248131744015,-1.7733850976803796,-3.563373994720872,-0.5276158963655402,0.9664475603203755,-9.547897098986788,-1.7925991645012411,7,2,29,0.19444444444444445,0.08194363976520888,0.3602480161750254,0.9973490524559997,0.002650947544000372,0.999965199152939,0.00015627557877451181,-9.964459708945933,0.1868201544896623,-54.835898424219934,0.9163309934849926,True,38,0.9999999999919571,1.0,0.00627855997263246,0.2094248559760294,1.0,1.0,0.0003835855115374381,0.01274070143699646,False,True,False,True,False
tabicl,ot_disp_v2_selective_and_summary,test_time_variant,M9_ot_displacement,38,-24.4544755539515,-7.8723354888682415,-19.010292953285784,-3.5743106547763834,0.9664475603203755,-40.97531599722187,-7.933635110681127,3,1,34,0.08108108108108109,0.017043530695818813,0.2190962062380002,0.9975901295321746,0.0024098704678253064,0.9999999948777258,6.165646482259035e-08,-48.52951319058964,-8.25445579160995e-05,-292.013386081377,1.0857693339522556,True,38,0.9999999999919571,1.0,0.005973619193959972,0.20074659569598943,1.0,1.0,3.9636298814522366e-07,7.09049345459789e-06,False,True,False,True,False
tabicl,ot_disp_v2_selective_and_summary_abs,test_time_variant,M9_ot_displacement,38,-6.309750842280601,-2.3574300249211837,-4.910708359208003,-0.8796655539836076,0.9664475603203755,-10.369721775413701,-2.2497799091474997,4,0,34,0.10526315789473684,0.029434517445787747,0.2480493792170219,0.998382376830809,0.0016176231691909858,0.9999999666106305,3.0192677513696253e-07,-11.691567997062343,0.03573949574084229,-51.87430537689597,1.2170860787608373,True,38,0.9999999999919571,1.0,0.004852869507572958,0.1472037083963797,1.0,1.0,1.3586704881163314e-06,3.441965236561373e-05,False,True,False,True,False
tabicl,ot_disp_v2_selective_and_summary_top10,test_time_variant,M9_ot_displacement,38,-15.4053496269979,-7.17517645636801,-13.377220303790292,-2.374575359812954,0.9664475603203755,-22.929806310438515,-7.880892943557286,5,0,33,0.13157894736842105,0.044137440057914416,0.28086384588375324,0.9999060184624448,9.398153755524533e-05,0.9999996980732249,2.127981133526191e-06,-42.87760699397859,2.6592295164762846e-05,-97.1342035228893,1.0857693339522556,True,38,0.9999999999919571,1.0,0.0005767048895435508,0.010713895281297969,1.0,1.0,7.559932974369363e-06,0.00022343801902025007,False,True,False,True,False
tabicl,ot_disp_v2_selective_top10,test_time_variant,M9_ot_displacement,38,-15.646042784327646,-7.3757017009440755,-13.016042282406962,-2.8318593934763117,0.9664475603203755,-22.566609087356273,-8.725476481299019,5,1,32,0.13513513513513514,0.04537199234199394,0.2877477973105721,0.9999744584548048,2.554154519521596e-05,0.9999994578029145,3.7137651816010475e-06,-49.774568415143825,0.0380011690539428,-83.23570339479109,2.979988737163421,True,38,0.9999999999919571,1.0,0.00022987390675694363,0.0030905269686211313,1.0,1.0,1.1937102369431938e-05,0.00034909392707049847,False,True,False,True,False
tabicl,ot_disp_v2_summary_only,test_time_variant,M9_ot_displacement,38,-4.033431010454098,-1.1708809202802672,-3.018707978113975,-0.36982942656517853,0.9664475603203755,-7.224262066252347,-0.8425999546558494,8,0,30,0.21052631578947367,0.09554111545587421,0.3731882836016394,0.9926798175636455,0.007320182436354473,0.9999419164960273,0.0002359933714615181,-7.782848354030483,0.3413525731733698,-44.74012199473847,6.433761943701351,True,38,0.9999999999919571,1.0,0.01220030406059079,0.4034108912528531,1.0,1.0,0.0005057000817032531,0.01887946971692145,False,True,False,True,False
tabicl,ot_displacement_mag,test_time_variant,M9_ot_displacement,38,-28.385901445421215,-12.90316558093439,-27.301533540868483,-6.125698161504131,0.9664475603203755,-40.808341789267935,-15.963461101574493,3,0,35,0.07894736842105263,0.01658647586452953,0.2137732911806182,0.9999780117267558,2.198827324414014e-05,0.9999999973006197,3.338936949148774e-08,-70.75531444482036,-0.9623879155359512,-184.6334939810449,1.7551253678057035,True,38,0.9999999999919571,1.0,0.00021202977771135135,0.0026825693357850973,1.0,1.0,2.2537824406754225e-07,4.14028181694448e-06,False,True,False,True,False
tabicl,ot_displacement_no_mag,test_time_variant,M9_ot_displacement,38,-31.139702399325273,-12.984902368160515,-26.783826153450367,-6.229141152216665,0.9664475603203755,-46.695251132008835,-15.584153666641715,1,0,37,0.02631578947368421,0.0006660362042023656,0.13809902979242006,0.9998764492955925,0.00012355070440756618,0.999999999996362,1.418811734765768e-10,-75.87306919121185,-1.2807602017502584,-254.04756593340085,0.8457003169942551,True,38,0.9999999999919571,1.0,0.000725188917174845,0.01396122959805498,1.0,1.0,1.915395841933787e-09,1.9012077245861292e-08,False,True,False,True,False
tabicl,pca_train_only_10,train_only_version,baselines,38,-1.0722367068463152,-1.078297572733932,-1.565005497381037,-0.2079247185700866,0.9664475603203755,-1.9976224832071616,-0.1468509304854687,9,0,29,0.23684210526315788,0.1144417048225307,0.4024123605714909,0.9878272241983772,0.012172775801622768,0.9997640066285385,0.0008290262630907819,-4.290246645821612,0.7617285136856783,-6.20780249046297,10.804315654041835,True,38,0.9999999999919571,1.0,0.018888790037000846,0.5964660142795156,1.0,1.0,0.00151241277726021,0.0547157333639916,False,True,False,True,False
tabicl,pca_train_only_5,train_only_version,baselines,38,-2.0100461909445597,-0.7822531871447183,-1.83893128660534,-0.2079247185700866,0.9664475603203755,-3.3696789218329224,-0.6504134600561973,11,1,26,0.2972972972972973,0.1587254363796287,0.46979953499406685,0.9975663032913497,0.002433696708650359,0.996183960698545,0.010036925959866494,-5.213530709646851,0.6224200724939795,-21.44657162797845,2.950160793977161,True,38,0.9999999999919571,1.0,0.005973619193959972,0.20074659569598943,1.0,1.0,0.014889945105296447,0.4717355201137252,False,True,False,True,False
tabicl,pca_train_only_var90,train_only_version,baselines,38,-1.9231406289577917,-1.2619661329828147,-1.7635717046624844,-0.4213164015306185,0.9664475603203755,-2.819552576955238,-1.0267286809603455,7,0,31,0.18421052631578946,0.0774268518388488,0.34326199431092114,0.9999481309150294,5.186908497057787e-05,0.9999878287198953,5.808350397273898e-05,-5.12724579912416,0.28038838918746967,-10.774257321690719,1.7876378611490975,True,38,0.9999999999919571,1.0,0.000354938008082837,0.006068682941557611,1.0,1.0,0.0001507937122369185,0.005053264845628291,False,True,False,True,False
tabicl,pca_train_only_var95,train_only_version,baselines,38,-1.9043732957209207,-0.9915040084648522,-1.723034047893501,-0.2079247185700866,0.9664475603203755,-4.0838263641171455,0.2750797726753045,7,1,30,0.1891891891891892,0.07962112085287686,0.35155237836925424,0.9575547166737608,0.04244528332623927,0.9999793712049723,9.553821291774511e-05,-4.275649428166243,0.12682942728782673,-33.364431398097715,19.60766807838865,True,38,0.9999999999919571,1.0,0.05227699752871704,1.0,1.0,1.0,0.00024335205177161492,0.007929671672172844,False,False,False,False,False
tabicl,pseudo_label_lgbm_conf80_iter5,test_time_variant,M7_pseudo_label,27,-20.784265621547615,-3.8653377847179673,-12.952869288683392,-1.1745273374869591,0.9808427095413208,-44.658491694459016,3.0899604513637904,2,0,25,0.07407407407407407,0.009100072942306284,0.2428983468456272,0.9574039279395639,0.042596072060436106,0.9999997913837433,2.823770046234131e-06,-23.64183965843036,-0.3505580771498662,-299.1235619421783,28.271751968337163,True,27,0.9999999999919571,1.0,0.05227699752871704,1.0,1.0,1.0,9.530223906040192e-06,0.0002739056944847107,False,False,False,False,False
tabicl,pseudo_label_lgbm_conf90_iter1,test_time_variant,M7_pseudo_label,27,-14.982703126596597,-1.6442926975278318,-6.341955028785944,-0.5165509385644507,0.9808427095413208,-38.5465775690062,8.581171315813005,5,0,22,0.18518518518518517,0.06300000653767682,0.38082987909399446,0.8986683503547074,0.10133164964529269,0.9998446255922318,0.0007568597793579102,-15.244769636252808,0.14345573948929563,-310.7233021347278,20.733949053141743,True,27,0.9999999999919571,1.0,0.11593027713656368,1.0,1.0,1.0,0.0014808126117872155,0.05298018455505371,False,False,False,False,False
tabicl,pseudo_label_lgbm_conf90_iter3,test_time_variant,M7_pseudo_label,27,-19.129207801755207,-2.001974238010831,-11.25539728315068,-0.88241171625394,0.9808427095413208,-46.32315094104757,8.064735337537162,2,0,25,0.07407407407407407,0.009100072942306284,0.2428983468456272,0.9199283534895384,0.0800716465104616,0.9999997913837433,2.823770046234131e-06,-19.774114200161,-0.194514359997575,-359.9960964353532,8.279512635855522,True,27,0.9999999999919571,1.0,0.09651493106171712,1.0,1.0,1.0,9.530223906040192e-06,0.0002739056944847107,False,False,False,False,False
tabicl,pseudo_label_lgbm_conf95_iter3,test_time_variant,M7_pseudo_label,27,-19.398671077370746,-1.4795329299475029,-4.676420866559943,-0.2189564864471525,0.9808427095413208,-48.9408014319225,10.143459277181009,3,0,24,0.1111111111111111,0.023527454380853997,0.29158692427355204,0.9056344430363993,0.09436555696360069,0.9999971762299538,2.4616718292236328e-05,-17.34878476344225,0.05405947518103469,-390.3030968414565,0.7373853734394263,True,27,0.9999999999919571,1.0,0.1098219843972939,1.0,1.0,1.0,6.923452019691467e-05,0.002166271209716797,False,False,False,False,False
tabicl,pseudo_label_v2_cal_iso_wfixed_conf90,test_time_variant,M7_pseudo_label,27,-13.594369821589314,-1.016861495600492,-1.8888875478256983,-0.3502056604875732,0.9808427095413208,-36.307330963758446,9.118591320579814,5,0,22,0.18518518518518517,0.06300000653767682,0.38082987909399446,0.885198738337766,0.11480126166223406,0.9998446255922318,0.0007568597793579102,-6.690534016793478,0.2832190618826066,-299.1627441631941,0.789268687004586,True,27,0.9999999999919571,1.0,0.1280840522677818,1.0,1.0,1.0,0.0014808126117872155,0.05298018455505371,False,False,False,False,False
tabicl,pseudo_label_v2_cal_iso_wprop_conf85,test_time_variant,M7_pseudo_label,27,-13.013583330940856,-1.5942880328475029,-5.066503325166263,-0.5814772120642616,0.9808427095413208,-30.716429197522274,4.689262535640561,4,0,23,0.14814814814814814,0.04188739647376727,0.33731086402424443,0.9285817388019487,0.07141826119805127,0.9999753832817078,0.0001553744077682495,-12.812639372225888,0.04869841010455596,-233.2932109483241,0.2776440567760967,True,27,0.9999999999919571,1.0,0.08686004740303532,1.0,1.0,1.0,0.0003835855115374381,0.01274070143699646,False,False,False,False,False
tabicl,pseudo_label_v2_cal_iso_wprop_conf90,test_time_variant,M7_pseudo_label,27,-13.600914517390288,-1.0173423930648986,-1.8707831943321631,-0.3497657781422884,0.9808427095413208,-36.31343988335154,9.111610848570963,5,0,22,0.18518518518518517,0.06300000653767682,0.38082987909399446,0.8853120665975606,0.11468793340243942,0.9998446255922318,0.0007568597793579102,-6.690534016793478,0.2832190618826066,-299.1633314788763,0.789268687004586,True,27,0.9999999999919571,1.0,0.1280840522677818,1.0,1.0,1.0,0.0014808126117872155,0.05298018455505371,False,False,False,False,False
tabicl,pseudo_label_v2_cal_iso_wquad_conf90,test_time_variant,M7_pseudo_label,27,-13.599408339750887,-1.0173423930648986,-1.8888875478256983,-0.3499124055907167,0.9808427095413208,-36.312040631259194,9.11322395175742,5,0,22,0.18518518518518517,0.06300000653767682,0.38082987909399446,0.8852859264714623,0.11471407352853762,0.9998446255922318,0.0007568597793579102,-6.690534016793478,0.2832190618826066,-299.1633314788763,0.7890372489331577,True,27,0.9999999999919571,1.0,0.1280840522677818,1.0,1.0,1.0,0.0014808126117872155,0.05298018455505371,False,False,False,False,False
tabicl,pseudo_label_v2_cal_platt_wprop_conf90,test_time_variant,M7_pseudo_label,27,-1.881975426615665,-0.1106218002250505,-0.8162661689511252,0.0,0.9808427095413208,-3.4724225353664417,-0.291528317864888,4,4,19,0.17391304347826086,0.04950764530579342,0.38781188995479754,0.9889037247231349,0.01109627527686509,0.999755859375,0.001299738883972168,-6.593121559683935,0.00015230421133644018,-17.072158631540912,0.0247095781045094,True,27,0.9999999999919571,1.0,0.0176234960279622,0.5670541083882391,1.0,1.0,0.0022495480684133675,0.07689623977057636,False,True,False,True,False
tabicl,target_enc_absolute,test_time_variant,M4_target_encoding,38,-1.246260130343994,-0.022189943010698,-0.7822550640288104,0.0,0.9664475603203755,-2.501311099782079,0.00879083909409073,10,4,24,0.29411764705882354,0.15098366442302852,0.4747810603404859,0.9742281320873669,0.025771867912633105,0.9954794072546065,0.012153255054727197,-3.394624835337683,0.23909057794702343,-20.9592633397598,3.19179462898992,True,38,0.9999999999919571,1.0,0.03479202168205469,0.9935050812827833,1.0,1.0,0.017641821853636254,0.5347432224079967,False,False,False,False,False
tabicl,target_enc_diff,test_time_variant,M4_target_encoding,38,-0.9464851107031684,-1.3260257505363202e-06,-0.4489863682057431,0.0003346412143439,0.9664475603203755,-1.893569585445701,0.0005993640393643362,15,4,19,0.4411764705882353,0.27185019641486696,0.6211423560429286,0.9749310993886585,0.025068900611341514,0.804235847434029,0.30379568063654006,-3.909918023938146,0.49360090941977314,-13.317336505601483,3.7848272135000793,True,38,0.9999999999919571,1.0,0.03453368961766433,0.9935050812827833,1.0,1.0,0.3307452974672009,1.0,False,False,False,False,False
tabicl,target_enc_inv_ratio,test_time_variant,M4_target_encoding,38,-1.204438181135371,-0.0035133008661836,-0.4488556219860669,8.482035599368931e-06,0.9664475603203755,-2.511862171060891,0.10298580879014896,14,5,19,0.42424242424242425,0.25476182273469583,0.6078469838121148,0.9650503004877478,0.03494969951225217,0.8518968157004565,0.24342512083239853,-3.738667229417374,0.497371953977258,-21.586976780871485,3.7672514494027207,True,38,0.9999999999919571,1.0,0.04451140975617022,1.0,1.0,1.0,0.27385326093644835,1.0,False,False,False,False,False
tabicl,target_enc_oof_absolute,test_time_variant,M4_target_encoding,38,-2.376280706552338,-0.00526188446648,-0.7969925124801618,0.0,0.9664475603203755,-4.096517034046835,-0.6560443790578407,12,4,22,0.35294117647058826,0.1974586479123424,0.5351136291089579,0.9959515904338878,0.0040484095661122215,0.9711936635430902,0.06072474247775972,-9.430567604347583,0.18189658539492062,-20.837697454413,7.165902362452796,True,38,0.9999999999919571,1.0,0.007287137219001999,0.24760077242335665,1.0,1.0,0.0745258203136142,1.0,False,True,False,False,False
tabicl,target_enc_oof_diff,test_time_variant,M4_target_encoding,38,-2.3734855768623633,-0.01515398493194365,-0.794348689308507,0.0,0.9664475603203755,-4.061080156715281,-0.6858909970094453,11,3,24,0.3142857142857143,0.1685171507470025,0.4928800003151748,0.9964447455669154,0.0035552544330845204,0.9916630760999396,0.020479795755818493,-9.336074490388832,0.24290991728261047,-18.15157335244244,7.704652800615563,True,38,0.9999999999919571,1.0,0.0069747388455162615,0.24394761498444617,1.0,1.0,0.028211963541178536,0.7782322387211027,False,True,False,True,False
tabicl,target_enc_oof_inv_ratio,test_time_variant,M4_target_encoding,38,-2.4557680336198735,-0.019832082430895452,-0.9147907665785108,0.0,0.9664475603203755,-4.084602502201427,-0.8269335650383198,11,5,22,0.3333333333333333,0.1796051349325601,0.5182674724875822,0.9979197425993573,0.0020802574006427276,0.9824589833151549,0.04007165622897446,-9.316462441111273,0.21612238851611112,-18.110740001325244,5.28194172383357,True,38,0.9999999999919571,1.0,0.005937161079782593,0.18514290865720276,1.0,1.0,0.05008957028621808,1.0,False,True,False,False,False
tabicl,target_enc_oof_ratio,test_time_variant,M4_target_encoding,38,-2.4266500761754495,-0.05675467408773125,-0.8449002522956094,0.0,0.9664475603203755,-4.129742090837045,-0.7235580615138546,10,4,24,0.29411764705882354,0.15098366442302852,0.4747810603404859,0.9967707548412068,0.003229245158793131,0.9954794072546065,0.012153255054727197,-9.248710401110133,0.1566411509555217,-19.22725099227211,7.207656412813778,True,38,0.9999999999919571,1.0,0.006751932169566012,0.2361653696035636,1.0,1.0,0.017641821853636254,0.5347432224079967,False,True,False,True,False
tabicl,target_enc_oof_ratio_cap5,test_time_variant,M4_target_encoding,38,-2.4261364940640107,-0.05675467408773125,-0.8449002522956094,0.0,0.9664475603203755,-4.13039666956106,-0.721876318566961,11,2,25,0.3055555555555556,0.16347398462849358,0.48107063000008,0.9967490696961349,0.0032509303038651166,0.9943345079082064,0.014408359827939423,-9.248940477198072,0.1590752969621803,-19.227265211464424,7.244277115052687,True,38,0.9999999999919571,1.0,0.006751932169566012,0.2361653696035636,1.0,1.0,0.020475037650229705,0.6051511127734558,False,True,False,True,False
tabicl,target_enc_ratio,test_time_variant,M4_target_encoding,38,-0.7428973459632514,0.0,-0.4486656817286053,5.646911299229792e-06,0.9664475603203755,-1.470688079855794,-0.015106612070708958,13,8,17,0.43333333333333335,0.254607549903263,0.6257265493907792,0.977170068195931,0.022829931804069007,0.8192026959732175,0.2923323558643461,-4.023580133841667,0.5281898204344604,-7.021324084741878,3.809277851309031,True,38,0.9999999999919571,1.0,0.0328577583859917,0.9816870675749673,1.0,1.0,0.3208525857047701,1.0,False,True,False,False,False
tabicl,target_enc_ratio__sel_combined_intersection,test_time_variant,selective,38,-0.8586898644665115,-0.0181841580748105,-0.1336703867049864,0.2310644926964748,0.9664475603203755,-2.152704463433473,0.4353247345004496,18,1,19,0.4864864864864865,0.31921410648154025,0.6560031843342338,0.9065224617465157,0.09347753825348433,0.6285853206354659,0.5,-3.2216389623746724,1.169235723827894,-19.120724193239727,3.796185700501796,True,38,0.9999999999919571,1.0,0.10973450142800334,1.0,1.0,1.0,0.5192307692307693,1.0,False,False,False,False,False
tabicl,target_enc_ratio__sel_combined_union,test_time_variant,selective,38,-0.9736300499349878,-0.3718100104187982,-0.9285393582752444,0.1509753113078519,0.9664475603203755,-1.7826513543826046,-0.16460874548737092,13,0,25,0.34210526315789475,0.19632909294904957,0.5135267551606642,0.9901648564622952,0.009835143537704746,0.9832237801601877,0.036475694258115254,-4.436681527633978,0.8963925097096974,-8.246838697813956,4.881997276354357,True,38,0.9999999999919571,1.0,0.016192004604757813,0.5310977510360563,1.0,1.0,0.04602073574622018,1.0,False,True,False,False,False
tabicl,target_enc_ratio_cap5,test_time_variant,M4_target_encoding,38,-0.7424360186354472,-3.5543908171242803e-06,-0.4486399026615922,0.0004462645051904,0.9664475603203755,-1.4644616316639292,-0.020410405606965276,15,3,20,0.42857142857142855,0.2632272356988169,0.6064690577399962,0.9779136657437514,0.022086334256248646,0.8447476704604924,0.2497799166012556,-3.9531973675896452,0.513409001107919,-7.021367071926068,3.801506254939437,True,38,0.9999999999919571,1.0,0.03240929483253878,0.9717987072749404,1.0,1.0,0.2763958093538484,1.0,False,True,False,False,False
tabicl,target_enc_standard_m10,train_only_version,baselines,38,-0.9497723828526743,-4.97738916575227e-07,-0.4481973926401373,1.062714420276528e-05,0.9664475603203755,-1.897080052234644,-0.002464713470704649,16,3,19,0.45714285714285713,0.2882714437907569,0.6335419828785478,0.975281534066766,0.024718465933234044,0.7502200833987445,0.3679394004284405,-3.9219651647093565,0.49296396437181556,-13.318081281135584,3.7964248265439218,True,38,0.9999999999919571,1.0,0.034401988669964904,0.9935050812827833,1.0,1.0,0.39422078617332906,1.0,False,True,False,False,False
tabicl,target_enc_standard_m20,train_only_version,baselines,38,-0.9773655331403747,-0.0052895634610791,-0.4484924450457143,0.0,0.9664475603203755,-2.008558746272051,0.05382767999130167,11,4,23,0.3235294117647059,0.1738834274939214,0.5052653008985046,0.9687315410724769,0.03126845892752313,0.9878467449452728,0.028806336456909776,-3.833659637060135,0.478609672992965,-15.620107527405452,3.763365651217913,True,38,0.9999999999919571,1.0,0.04062454557822109,1.0,1.0,1.0,0.03928136789578606,1.0,False,False,False,False,False
tabicl,target_enc_standard_m5,train_only_version,baselines,38,-0.9893191455239612,-0.0017762625948955,-0.4487854129389299,1.062714420276528e-05,0.9664475603203755,-1.9757012015945365,-0.0029370894533858882,17,2,19,0.4722222222222222,0.3040505887162664,0.64513620146269,0.9753219718709089,0.02467802812909121,0.691140341485152,0.4339697002142202,-3.632861235266792,0.4559312419440342,-14.414976998085889,3.326123683162739,True,38,0.9999999999919571,1.0,0.034401988669964904,0.9935050812827833,1.0,1.0,0.4577024181946854,1.0,False,True,False,False,False
tabicl,targeted_groupby_top3,test_time_variant,M14_groupby,38,-2.442088962430135,-1.387263611659463,-2.63320118327617,-0.4190860382690495,0.9664475603203755,-3.551356006843502,-1.3328219180167686,9,1,28,0.24324324324324326,0.117725174307108,0.4119916924239138,0.9999632149629177,3.678503708228245e-05,0.9996235514699947,0.0012816039961762726,-8.236621163904148,0.5148875097294219,-10.882184625616633,2.9481653266113086,True,38,0.9999999999919571,1.0,0.0002921164709475371,0.004377419412791611,1.0,1.0,0.0022469680452441142,0.07689623977057636,False,True,False,True,False
