model,method_key,omitted_dataset,n_datasets,mean_lift_pct,median_lift_pct,median_ci95_low_pct,median_ci95_high_pct,median_ci_coverage,ci95_low_pct,ci95_high_pct,wins,ties,losses,win_rate_decided,win_ci95_low,win_ci95_high,t_p_positive,t_p_negative,sign_p_positive,sign_p_negative,p10_lift_pct,p90_lift_pct,worst_lift_pct,best_lift_pct,finite_denominator_consistent
bag8,joint_freq_combined__sel_combined_intersection,bike_sharing,85,0.2742774705470098,0.0,-0.0003162236035135,0.0010286982291316,0.9705436382142211,0.053889958608074995,0.4946649824859446,42,8,35,0.5454545454545454,0.4279049290065848,0.6594015897233974,0.007669536516797647,0.9923304634832024,0.24719113684775001,0.8189841011301693,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,blood-transfusion-service-center,85,0.27546606980012395,0.0,-3.169109347156883e-05,0.0010286982291316,0.9705436382142211,0.05516119023302174,0.49577094936722615,42,9,34,0.5526315789473685,0.4341488221158362,0.6668868921790785,0.007439783861346912,0.9925602161386531,0.21109555249615783,0.8490637547564961,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,brfss_diabetes,85,0.2734593855350006,0.0,-0.0003162236035135,0.0008353530793474,0.9705436382142211,0.05303009350936477,0.4938886775606364,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.007827801898301179,0.9921721981016989,0.2832867211993425,0.7889044475038421,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,churn,85,0.28089766969475927,0.0,-3.169109347156883e-05,0.0010286982291316,0.9705436382142211,0.06130202921076114,0.5004933101787574,42,9,34,0.5526315789473685,0.4341488221158362,0.6668868921790785,0.006399195932614753,0.9936008040673853,0.21109555249615783,0.8490637547564961,-0.1708349639267778,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,coil2000_insurance_policies,85,0.2639362146085324,0.0,-0.0003162236035135,0.0008353530793474,0.9705436382142211,0.04392543962749232,0.4839469895895725,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.009649285095760003,0.99035071490424,0.2832867211993425,0.7889044475038421,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,concrete_compressive_strength,85,0.27428445939280655,0.0,-3.169109347156883e-05,0.0010286982291316,0.9705436382142211,0.05389735737887577,0.4946715614067373,42,9,34,0.5526315789473685,0.4341488221158362,0.6668868921790785,0.00766818476251668,0.9923318152374833,0.21109555249615783,0.8490637547564961,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,credit-g,85,0.2810754264033289,0.0,-3.169109347156883e-05,0.0010286982291316,0.9705436382142211,0.061512228504255057,0.5006386243024027,42,9,34,0.5526315789473685,0.4341488221158362,0.6668868921790785,0.006365558692215214,0.9936344413077848,0.21109555249615783,0.8490637547564961,-0.1708349639267778,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,credit_card_clients_default,85,0.2742771543805317,0.0,-0.0003162236035135,0.0010286982291316,0.9705436382142211,0.05388962391834484,0.4946646848427185,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.007669597668604066,0.9923304023313959,0.2832867211993425,0.7889044475038421,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,diabetes,85,0.27521229766845196,0.0,-3.169109347156883e-05,0.0010286982291316,0.9705436382142211,0.05488759332878276,0.4955370020081211,42,9,34,0.5526315789473685,0.4341488221158362,0.6668868921790785,0.0074888079877621465,0.9925111920122379,0.21109555249615783,0.8490637547564961,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,diabetes_hospital,85,0.2813261260394391,0.0,-3.169109347156883e-05,0.0010286982291316,0.9705436382142211,0.06180968233339809,0.50084256974548,42,9,34,0.5526315789473685,0.4341488221158362,0.6668868921790785,0.006318177687276934,0.9936818223127231,0.21109555249615783,0.8490637547564961,-0.1708349639267778,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,diamonds,85,0.26815788577538524,0.0,-0.0003162236035135,0.0008353530793474,0.9705436382142211,0.04775581779279903,0.48855995375797145,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.008850096721009339,0.9911499032789907,0.2832867211993425,0.7889044475038421,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,folktables_coverage,85,0.27325641249234567,0.0,-0.0003162236035135,0.0008353530793474,0.9705436382142211,0.052818658960057385,0.49369416602463395,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.007867074110830633,0.9921329258891693,0.2832867211993425,0.7889044475038421,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,folktables_coverage_covid,85,0.2741799343444341,0.0,-0.0003162236035135,0.0008353530793474,0.9705436382142211,0.053786795222518,0.4945730734663502,41,9,35,0.5394736842105263,0.42125482503267075,0.6545224698415699,0.007688402279614792,0.9923115977203852,0.2832867211993425,0.7889044475038421,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
bag8,joint_freq_combined__sel_combined_intersection,folktables_employment,85,0.2745843294324203,0.0,-3.169109347156883e-05,0.0010286982291316,0.9705436382142211,0.054215662064452746,0.49495299680038785,42,9,34,0.5526315789473685,0.4341488221158362,0.6668868921790785,0.007610192391091719,0.9923898076089083,0.21109555249615783,0.8490637547564961,-0.22224500186046606,1.033405146441015,-1.2559324258492155,5.448907674921139,True
