model,dataset,method_key,method_role,family,dataset_family,task_type,n_folds,single_fold,n_train,n_test,n_features,n_cat,n_num,cat_frac,domain_auc,mean_ks,shift_bin,source_id,source_dataset,err_base_mean,err_method_mean,abs_delta_mean,near_perfect_base,relative_mask_reason,primary_effect_unmasked_pct,primary_effect_pct,sensitivity_effect_unmasked_pct,sensitivity_effect_pct,relative_effect_available,allowed_estimand
bag8,anneal,pca_train_only_10,train_only_version,baselines,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.004441910188009,0.0008699190417825,True,near_perfect_baseline,16.377014473725225,,,,False,abs_delta_mean
bag8,anneal,pca_train_only_5,train_only_version,baselines,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0049835974149109,0.0003282318148806,True,near_perfect_baseline,6.179261431067723,,,,False,abs_delta_mean
bag8,anneal,pca_train_only_var90,train_only_version,baselines,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.004441910188009,0.0008699190417825,True,near_perfect_baseline,16.377014473725225,,,,False,abs_delta_mean
bag8,anneal,pca_train_only_var95,train_only_version,baselines,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.004441910188009,0.0008699190417825,True,near_perfect_baseline,16.377014473725225,,,,False,abs_delta_mean
bag8,anneal,pseudo_label_lgbm_conf80_iter5,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0123342366788762,-0.0070224074490846,True,near_perfect_baseline,-132.20318548079857,,,,False,abs_delta_mean
bag8,anneal,pseudo_label_lgbm_conf90_iter1,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0128180040030241,-0.0075061747732325,True,near_perfect_baseline,-141.31054385434405,,,,False,abs_delta_mean
bag8,anneal,pseudo_label_lgbm_conf90_iter3,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0066717916819702,-0.0013599624521786,True,near_perfect_baseline,-25.602525859665327,,,,False,abs_delta_mean
bag8,anneal,pseudo_label_lgbm_conf95_iter3,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0064161842534331,-0.0011043550236415,True,near_perfect_baseline,-20.79048432972528,,,,False,abs_delta_mean
bag8,anneal,pseudo_label_v2_cal_iso_wfixed_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0126078003253166,-0.007295971095525,True,near_perfect_baseline,-137.3532690886459,,-123.44398389303817,,False,abs_delta_mean
bag8,anneal,pseudo_label_v2_cal_iso_wprop_conf85,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0124352079687386,-0.007123378738947,True,near_perfect_baseline,-134.1040615348713,,-121.77264079105971,,False,abs_delta_mean
bag8,anneal,pseudo_label_v2_cal_iso_wprop_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.013757697508838,-0.0084458682790464,True,near_perfect_baseline,-159.001125858441,,-84.49763477207053,,False,abs_delta_mean
bag8,anneal,pseudo_label_v2_cal_iso_wquad_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0124906407925483,-0.0071788115627567,True,near_perfect_baseline,-135.1476346885202,,-84.0614270828785,,False,abs_delta_mean
bag8,anneal,pseudo_label_v2_cal_platt_wprop_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0245116382430427,-0.0191998090132511,True,near_perfect_baseline,-361.4538077686733,,,,False,abs_delta_mean
bag8,anneal,target_enc_absolute,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0014753695993915,0.0038364596304,True,near_perfect_baseline,72.22482998668501,,73.73242874070964,,False,abs_delta_mean
bag8,anneal,target_enc_diff,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0015898622536255,0.003721966976166,True,near_perfect_baseline,70.069401992278,,70.95962781773338,,False,abs_delta_mean
bag8,anneal,target_enc_inv_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0016885364854025,0.003623292744389,True,near_perfect_baseline,68.21177013876294,,73.26066782687616,,False,abs_delta_mean
bag8,anneal,target_enc_oof_absolute,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0011785203763829,0.0041333088534086,True,near_perfect_baseline,77.81328567994582,,,,False,abs_delta_mean
bag8,anneal,target_enc_oof_diff,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0016513504158673,0.0036604788139242,True,near_perfect_baseline,68.91183160396696,,,,False,abs_delta_mean
bag8,anneal,target_enc_oof_inv_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0014610249614572,0.0038508042683343,True,near_perfect_baseline,72.49488079806737,,,,False,abs_delta_mean
bag8,anneal,target_enc_oof_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0010043377156876,0.0043074915141039,True,near_perfect_baseline,81.09243215021414,,,,False,abs_delta_mean
bag8,anneal,target_enc_oof_ratio_cap5,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0010043377156876,0.0043074915141039,True,near_perfect_baseline,81.09243215021414,,,,False,abs_delta_mean
bag8,anneal,target_enc_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0012825653047834,0.0040292639250081,True,near_perfect_baseline,75.85454559438482,,73.714213267292,,False,abs_delta_mean
bag8,anneal,target_enc_ratio__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0012982822064652,0.0040135470233263,True,near_perfect_baseline,75.55866067410919,,73.04492518122612,,False,abs_delta_mean
bag8,anneal,target_enc_ratio__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0012825653047834,0.0040292639250081,True,near_perfect_baseline,75.85454559438482,,73.714213267292,,False,abs_delta_mean
bag8,anneal,target_enc_ratio_cap5,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0012825653047834,0.0040292639250081,True,near_perfect_baseline,75.85454559438482,,73.714213267292,,False,abs_delta_mean
bag8,anneal,target_enc_standard_m10,train_only_version,baselines,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0015898622536255,0.003721966976166,True,near_perfect_baseline,70.069401992278,,70.95962781773338,,False,abs_delta_mean
bag8,anneal,target_enc_standard_m20,train_only_version,baselines,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0009439615773525,0.004367867652439,True,near_perfect_baseline,82.22906768052208,,80.20693944877684,,False,abs_delta_mean
bag8,anneal,target_enc_standard_m5,train_only_version,baselines,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0015863857861015,0.00372544344369,True,near_perfect_baseline,70.13484964455768,,71.22609634922601,,False,abs_delta_mean
bag8,anneal,targeted_groupby_top3,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0033824716283327,0.0019293576014588,True,near_perfect_baseline,36.32190565611434,,44.6062518924094,,False,abs_delta_mean
bag8,anneal,targeted_groupby_top3_shifted_agg,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0033824716283327,0.0019293576014588,True,near_perfect_baseline,36.32190565611434,,44.6062518924094,,False,abs_delta_mean
bag8,anneal,targeted_groupby_top5,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0026570909446304,0.0026547382851611,True,near_perfect_baseline,49.977854526497126,,57.50492853346341,,False,abs_delta_mean
bag8,anneal,targeted_groupby_top5_shifted_agg,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0026570909446304,0.0026547382851611,True,near_perfect_baseline,49.977854526497126,,57.50492853346341,,False,abs_delta_mean
bag8,anneal,tdda_k10_lam07_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0043126255482037,0.0009992036815879,True,near_perfect_baseline,18.81091500426686,,-73.15601310075098,,False,abs_delta_mean
bag8,anneal,tdda_k5_lam06_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0039422869201812,0.0013695423096103,True,near_perfect_baseline,25.78287535919244,,-49.07979022084229,,False,abs_delta_mean
bag8,anneal,tdda_k5_lam07_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0043126255482037,0.0009992036815879,True,near_perfect_baseline,18.81091500426686,,-73.15601310075098,,False,abs_delta_mean
bag8,anneal,tdda_k5_lam07_aug1_cumshift,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0043247845635496,0.0009870446662419,True,near_perfect_baseline,18.58201051920205,,-58.1668339745075,,False,abs_delta_mean
bag8,anneal,tdda_k5_lam07_aug2,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0021767264203889,0.0031351028094026,True,near_perfect_baseline,59.021152107437366,,33.75379879037995,,False,abs_delta_mean
bag8,anneal,tdda_k5_lam08_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0045424680032144,0.0007693612265771,True,near_perfect_baseline,14.483922454852207,,-54.14603679833925,,False,abs_delta_mean
bag8,anneal,tdda_v2_k10_lam07_pfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0021555166582081,0.0031563125715834,True,near_perfect_baseline,59.42044510544835,,,,False,abs_delta_mean
bag8,anneal,tdda_v2_k5_lam06_pfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0022778244883859,0.0030340047414056,True,near_perfect_baseline,57.11788934006548,,,,False,abs_delta_mean
bag8,anneal,tdda_v2_k5_lam07_nopfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0044063951778513,0.0009054340519402,True,near_perfect_baseline,17.04561673146513,,-64.72326411914257,,False,abs_delta_mean
bag8,anneal,tdda_v2_k5_lam07_pfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0021555166582081,0.0031563125715834,True,near_perfect_baseline,59.42044510544835,,,,False,abs_delta_mean
bag8,anneal,tdda_v2_k5_lam07_pfl_dw_cumshift,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0033730602688903,0.0019387689609012,True,near_perfect_baseline,36.49908302826494,,8.116549987334977,,False,abs_delta_mean
bag8,anneal,tdda_v2_k5_lam07_pfl_nodw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0022802057974167,0.0030316234323748,True,near_perfect_baseline,57.073059039095234,,,,False,abs_delta_mean
bag8,anneal,train_only_scaling,train_only_version,baselines,TabArena_IID,classification,3,False,598,300,38,32,6,0.8421052631578947,0.43732935660019,0.0336531517590013,DAUC < 0.55,source::anneal,,0.0053118292297916,0.0030267903851057,0.0022850388446858,True,near_perfect_baseline,43.01792745651706,,29.791000322146576,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_lgbm_both_ratio,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.005758784472046,-0.0001179607667412,True,near_perfect_baseline,-2.091197543194613,,-2.071107833126018,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_lgbm_cal_iso_both_ratio,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.005653034604056,-1.2210898751289593e-05,True,near_perfect_baseline,-0.2164736816682712,,-0.2069778861020736,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_lgbm_cal_iso_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056407919357042,3.1769600579896945e-08,True,near_perfect_baseline,0.0005632085354791,,0.0046819702448162,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_lgbm_cal_platt_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.005812815238785,-0.0001719915334802,True,near_perfect_baseline,-3.049049969749279,,-3.038775637854228,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_lgbm_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0057904203117184,-0.0001495966064136,True,near_perfect_baseline,-2.652034777704294,,-2.6320100380133886,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_logreg_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0057304431462589,-8.961944095416581e-05,True,near_perfect_baseline,-1.5887651455918694,,-1.5404554489344384,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_reweight_lgbm_cal_iso_ratio_hard,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056481943380841,-7.370632779335473e-06,True,near_perfect_baseline,-0.1306658949898383,,-0.1248050687090888,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_reweight_lgbm_cal_iso_ratio_hard_tempered,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056240154538782,1.6808251426544036e-05,True,near_perfect_baseline,0.2979751239298044,,0.3132837935711925,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_reweight_lgbm_cal_iso_ratio_winsorize,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056553336973046,-1.4509991999885528e-05,True,near_perfect_baseline,-0.2572317937580727,,-0.2449189392522864,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_reweight_lgbm_ratio_hard,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056202713706311,2.055233467361065e-05,True,near_perfect_baseline,0.3643498848276726,,0.3612901447161265,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_reweight_lgbm_ratio_hard_tempered,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056489421975191,-8.118492214307752e-06,True,near_perfect_baseline,-0.1439238777604975,,-0.133716648719043,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_reweight_lgbm_ratio_normalize,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056202713706311,2.055233467361065e-05,True,near_perfect_baseline,0.3643498848276726,,0.3612901447161265,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_reweight_lgbm_ratio_winsorize,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056204137326354,2.0409972669388488e-05,True,near_perfect_baseline,0.3618261044073112,,0.3822257091584748,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_reweight_lgbm_ratio_winsorize_tempered,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056187317581602,2.209194714453133e-05,True,near_perfect_baseline,0.3916439920601565,,0.4093035427376821,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_reweight_lgbm_raw_hard,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056251327647298,1.5690940574926888e-05,True,near_perfect_baseline,0.2781675406762027,,0.2778670127935831,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,adversarial_rf_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0057741880104876,-0.0001333643051828,True,near_perfect_baseline,-2.36427004547921,,-2.3724340691007835,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,cluster_membership_k10_both,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0058430644227458,-0.000202240717441,True,near_perfect_baseline,-3.585304700285124,,-3.569516592249682,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,cluster_membership_k10_both_cumshift,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.005791821960561,-0.0001509982552562,True,near_perfect_baseline,-2.676883078515913,,-2.664469967809143,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,cluster_membership_k10_feature,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0058645285619796,-0.0002237048566748,True,near_perfect_baseline,-3.965818971873033,,-3.952444112331816,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,cluster_membership_k10_feature_cumshift,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0058108850990993,-0.0001700613937945,True,near_perfect_baseline,-3.014832632237784,,-2.995099376626378,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,cluster_membership_k10_weight,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056857257157165,-4.490201041177736e-05,True,near_perfect_baseline,-0.7960186802071212,,-0.7972848748742095,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,cluster_membership_k15_both,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0058042998949227,-0.0001634761896179,True,near_perfect_baseline,-2.898090742743999,,-2.913461506288636,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,cluster_membership_k5_both,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0057872243635422,-0.0001464006582374,True,near_perfect_baseline,-2.595377304554646,,-2.57582789707654,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,cluster_membership_k5_feature,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0057738400193742,-0.0001330163140694,True,near_perfect_baseline,-2.358100891264331,,-2.351510049080697,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,freq_enc_train_only,train_only_version,baselines,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0054304669663108,0.0002103567389939,True,near_perfect_baseline,3.7291847783882814,,3.755012368000018,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,freq_ratio_log,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0054396460539086,0.0002011776513961,True,near_perfect_baseline,3.5664587639383725,,3.573208468706319,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,freq_ratio_log__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0055750720445912,6.575166071357923e-05,True,near_perfect_baseline,1.1656393489437344,,1.1902261981257414,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,freq_ratio_log__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.005458699255841,0.0001821244494637,True,near_perfect_baseline,3.228685365444719,,3.22493766464793,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,freq_ratio_v2_both_gated,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056180662164747,2.275748882999788e-05,True,near_perfect_baseline,0.4034426533946717,,0.4238139485644173,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,freq_ratio_v2_diff_gated,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056181738881668,2.264981713799112e-05,True,near_perfect_baseline,0.4015338596150415,,0.4218087728054009,,False,abs_delta_mean
