model,dataset,method_key,method_role,family,dataset_family,task_type,n_folds,single_fold,n_train,n_test,n_features,n_cat,n_num,cat_frac,domain_auc,mean_ks,shift_bin,source_id,source_dataset,err_base_mean,err_method_mean,abs_delta_mean,near_perfect_base,relative_mask_reason,primary_effect_unmasked_pct,primary_effect_pct,sensitivity_effect_unmasked_pct,sensitivity_effect_pct
tabicl,online_shoppers_intention,ot_disp_v2_selective_abs,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0633429646285253,-0.0010627766130911,False,included_if_finite,-1.706444130881125,-1.706444130881125,-1.7207265490288888,-1.7207265490288888
tabicl,online_shoppers_intention,ot_disp_v2_selective_and_summary,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0661656703465939,-0.0038854823311597,False,included_if_finite,-6.238713232845106,-6.238713232845106,-6.096464553336667,-6.096464553336667
tabicl,online_shoppers_intention,ot_disp_v2_selective_and_summary_abs,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0634976778681768,-0.0012174898527426,False,included_if_finite,-1.9548589873250528,-1.9548589873250528,-1.9704267211480548,-1.9704267211480548
tabicl,online_shoppers_intention,ot_disp_v2_selective_and_summary_top10,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0661656703465939,-0.0038854823311597,False,included_if_finite,-6.238713232845106,-6.238713232845106,-6.096464553336667,-6.096464553336667
tabicl,online_shoppers_intention,ot_disp_v2_selective_top10,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0659576259219431,-0.0036774379065088,False,included_if_finite,-5.90466731667145,-5.90466731667145,-5.733905969412195,-5.733905969412195
tabicl,online_shoppers_intention,ot_disp_v2_summary_only,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0625632883510812,-0.0002831003356469,False,included_if_finite,-0.4545592180563411,-0.4545592180563411,-0.4662544543532693,-0.4662544543532693
tabicl,online_shoppers_intention,ot_displacement_mag,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0658322561490027,-0.0035520681335685,False,included_if_finite,-5.703367710913612,-5.703367710913612,-5.581150479257939,-5.581150479257939
tabicl,online_shoppers_intention,ot_displacement_no_mag,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0668907330767401,-0.0046105450613059,False,included_if_finite,-7.402908064701621,-7.402908064701621,-7.262151938075232,-7.262151938075232
tabicl,online_shoppers_intention,pca_train_only_10,train_only_version,baselines,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0658710287502609,-0.0035908407348267,False,included_if_finite,-5.765622823644752,-5.765622823644752,-5.752160704461382,-5.752160704461382
tabicl,online_shoppers_intention,pca_train_only_5,train_only_version,baselines,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.064778154339695,-0.0024979663242608,False,included_if_finite,-4.010852253114266,-4.010852253114266,-4.029477758708388,-4.029477758708388
tabicl,online_shoppers_intention,pca_train_only_var90,train_only_version,baselines,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0653021124882173,-0.0030219244727831,False,included_if_finite,-4.852144107262847,-4.852144107262847,-4.917570017100232,-4.917570017100232
tabicl,online_shoppers_intention,pca_train_only_var95,train_only_version,baselines,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0643516557258531,-0.0020714677104189,False,included_if_finite,-3.3260460130685603,-3.3260460130685603,-3.300066846480188,-3.300066846480188
tabicl,online_shoppers_intention,pseudo_label_lgbm_conf80_iter5,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0639753201078028,-0.0016951320923686,False,included_if_finite,-2.7217838391055538,-2.7217838391055538,-2.744477677941312,-2.744477677941312
tabicl,online_shoppers_intention,pseudo_label_lgbm_conf90_iter1,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0632198578478762,-0.000939669832442,False,included_if_finite,-1.508778092014035,-1.508778092014035,-1.5162459968027218,-1.5162459968027218
tabicl,online_shoppers_intention,pseudo_label_lgbm_conf90_iter3,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0635270213348879,-0.0012468333194537,False,included_if_finite,-2.001974238010831,-2.001974238010831,-2.036574541514241,-2.036574541514241
tabicl,online_shoppers_intention,pseudo_label_lgbm_conf95_iter3,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0630809101211876,-0.0008007221057534,False,included_if_finite,-1.2856770849101509,-1.2856770849101509,-1.288108979223468,-1.288108979223468
tabicl,online_shoppers_intention,pseudo_label_v2_cal_iso_wfixed_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0631924002080746,-0.0009122121926404,False,included_if_finite,-1.4646908137373913,-1.4646908137373913,-1.4585685777606543,-1.4585685777606543
tabicl,online_shoppers_intention,pseudo_label_v2_cal_iso_wprop_conf85,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0632731135997992,-0.0009929255843649,False,included_if_finite,-1.5942880328475029,-1.5942880328475029,-1.5888264585248049,-1.5888264585248049
tabicl,online_shoppers_intention,pseudo_label_v2_cal_iso_wprop_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0631922493419218,-0.0009120613264876,False,included_if_finite,-1.464448575944559,-1.464448575944559,-1.4583634944947137,-1.4583634944947137
tabicl,online_shoppers_intention,pseudo_label_v2_cal_iso_wquad_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0631920984757692,-0.000911910460335,False,included_if_finite,-1.464206338152061,-1.464206338152061,-1.4580414351898057,-1.4580414351898057
tabicl,online_shoppers_intention,pseudo_label_v2_cal_platt_wprop_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0633855088836025,-0.0011053208681683,False,included_if_finite,-1.7747551884307573,-1.7747551884307573,-1.7773614001820024,-1.7773614001820024
tabicl,online_shoppers_intention,target_enc_absolute,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.063073970278161,-0.0007937822627267,False,included_if_finite,-1.274534146444897,-1.274534146444897,-1.3133556221964926,-1.3133556221964926
tabicl,online_shoppers_intention,target_enc_diff,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0631093483909824,-0.0008291603755481,False,included_if_finite,-1.3313389088400045,-1.3313389088400045,-1.3692075473324985,-1.3692075473324985
tabicl,online_shoppers_intention,target_enc_inv_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0630297664954033,-0.000749578479969,False,included_if_finite,-1.2035584731749995,-1.2035584731749995,-1.244220309698516,-1.244220309698516
tabicl,online_shoppers_intention,target_enc_oof_absolute,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.064134559332037,-0.0018543713166028,False,included_if_finite,-2.977465829331334,-2.977465829331334,-3.0289889335398974,-3.0289889335398974
tabicl,online_shoppers_intention,target_enc_oof_diff,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0641258090951772,-0.001845621079743,False,included_if_finite,-2.963416037353072,-2.963416037353072,-3.011864528562223,-3.011864528562223
tabicl,online_shoppers_intention,target_enc_oof_inv_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0640874136593006,-0.0018072256438664,False,included_if_finite,-2.901766519103277,-2.901766519103277,-2.940918595646442,-2.940918595646442
tabicl,online_shoppers_intention,target_enc_oof_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0640342333404542,-0.00175404532502,False,included_if_finite,-2.8163776971664705,-2.8163776971664705,-2.870718603411168,-2.870718603411168
tabicl,online_shoppers_intention,target_enc_oof_ratio_cap5,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0640340824743014,-0.0017538944588672,False,included_if_finite,-2.8161354593736823,-2.8161354593736823,-2.8704760415699675,-2.8704760415699675
tabicl,online_shoppers_intention,target_enc_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0631279803608476,-0.0008477923454134,False,included_if_finite,-1.361255276241836,-1.361255276241836,-1.41189180550201,-1.41189180550201
tabicl,online_shoppers_intention,target_enc_ratio__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0623609768402351,-8.078882480096657e-05,False,included_if_finite,-0.1297183380065388,-0.1297183380065388,-0.1801948163114854,-0.1801948163114854
tabicl,online_shoppers_intention,target_enc_ratio__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0618314366440608,0.0004487513713734,False,included_if_finite,0.720536314473253,0.720536314473253,0.661568332936342,0.661568332936342
tabicl,online_shoppers_intention,target_enc_ratio_cap5,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0631281312270003,-0.0008479432115661,False,included_if_finite,-1.3614975140345125,-1.3614975140345125,-1.412115628055434,-1.412115628055434
tabicl,online_shoppers_intention,target_enc_standard_m10,train_only_version,baselines,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0631088203594478,-0.0008286323440136,False,included_if_finite,-1.330491076565559,-1.330491076565559,-1.3683458060097795,-1.3683458060097795
tabicl,online_shoppers_intention,target_enc_standard_m20,train_only_version,baselines,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0631193809901406,-0.0008391929747064,False,included_if_finite,-1.3474477220564285,-1.3474477220564285,-1.3855306050596223,-1.3855306050596223
tabicl,online_shoppers_intention,target_enc_standard_m5,train_only_version,baselines,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0630240335815985,-0.0007438455661642,False,included_if_finite,-1.1943534370512012,-1.1943534370512012,-1.232699719475176,-1.232699719475176
tabicl,online_shoppers_intention,targeted_groupby_top3,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0638489697048696,-0.0015687816894353,False,included_if_finite,-2.518909687694907,-2.518909687694907,-2.601370538654387,-2.601370538654387
tabicl,online_shoppers_intention,targeted_groupby_top3_shifted_agg,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0639091652998192,-0.001628977284385,False,included_if_finite,-2.615562566993785,-2.615562566993785,-2.6905962400286314,-2.6905962400286314
tabicl,online_shoppers_intention,targeted_groupby_top5,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.063849874901786,-0.0015696868863517,False,included_if_finite,-2.5203631144510545,-2.5203631144510545,-2.6028724689030622,-2.6028724689030622
tabicl,online_shoppers_intention,targeted_groupby_top5_shifted_agg,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0630972036656854,-0.0008170156502511,False,included_if_finite,-1.3118387665251303,-1.3118387665251303,-1.4861820008615396,-1.4861820008615396
tabicl,online_shoppers_intention,tdda_k10_lam07_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0801290871149443,-0.0178488990995101,False,included_if_finite,-28.659032138899214,-28.659032138899214,-28.877093187163457,-28.877093187163457
tabicl,online_shoppers_intention,tdda_k5_lam06_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.078580295190749,-0.0163001071753148,False,included_if_finite,-26.172218958740764,-26.172218958740764,-26.344943156249503,-26.344943156249503
tabicl,online_shoppers_intention,tdda_k5_lam07_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0801289362487915,-0.0178487482333572,False,included_if_finite,-28.65878990110632,-28.65878990110632,-28.876710369681746,-28.876710369681746
tabicl,online_shoppers_intention,tdda_k5_lam07_aug1_cumshift,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0773570724242018,-0.0150768844087676,False,included_if_finite,-24.208154935292267,-24.208154935292267,-24.540279576566164,-24.540279576566164
tabicl,online_shoppers_intention,tdda_k5_lam07_aug2,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.099482951521274,-0.0372027635058397,False,included_if_finite,-59.73450737916882,-59.73450737916882,-59.90653583415116,-59.90653583415116
tabicl,online_shoppers_intention,tdda_k5_lam08_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0795723910112738,-0.0172922029958396,False,included_if_finite,-27.7651746837282,-27.7651746837282,-27.99744295154108,-27.99744295154108
tabicl,online_shoppers_intention,tdda_v2_k10_lam07_pfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.07417621045949,-0.0118960224440558,False,included_if_finite,-19.10081331338915,-19.10081331338915,-19.28128676876153,-19.28128676876153
tabicl,online_shoppers_intention,tdda_v2_k5_lam06_pfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0742392725113421,-0.0119590844959078,False,included_if_finite,-19.20206871074986,-19.20206871074986,-19.365552221572315,-19.365552221572315
tabicl,online_shoppers_intention,tdda_v2_k5_lam07_nopfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0801284836503333,-0.0178482956348991,False,included_if_finite,-28.658063187728352,-28.658063187728352,-28.875999153289538,-28.875999153289538
tabicl,online_shoppers_intention,tdda_v2_k5_lam07_pfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.07417621045949,-0.0118960224440558,False,included_if_finite,-19.10081331338915,-19.10081331338915,-19.281226010585176,-19.281226010585176
tabicl,online_shoppers_intention,tdda_v2_k5_lam07_pfl_dw_cumshift,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0741237090383308,-0.0118435210228966,False,included_if_finite,-19.01651456151924,-19.01651456151924,-19.2136391021974,-19.2136391021974
tabicl,online_shoppers_intention,tdda_v2_k5_lam07_pfl_nodw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.0741757578610318,-0.0118955698455975,False,included_if_finite,-19.100086600010965,-19.100086600010965,-19.28053580363708,-19.28053580363708
tabicl,online_shoppers_intention,train_only_scaling,train_only_version,baselines,TabArena_IID,classification,3,False,8220,4110,17,6,11,0.3529411764705882,0.5085433381403395,0.0162298164122981,DAUC < 0.55,source::online_shoppers_intention,,0.0622801880154342,0.062279961716205,2.262992291335309e-07,False,included_if_finite,0.0003633566890926,0.0003633566890926,0.0003357338302182,0.0003357338302182
tabicl,polish_companies_bankruptcy,adversarial_lgbm_both_ratio,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0178398307546725,-0.0023763748002534,True,near_perfect_baseline,-15.367682407207017,,-14.890901406503664,
tabicl,polish_companies_bankruptcy,adversarial_lgbm_cal_iso_both_ratio,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0172521616846227,-0.0017887057302036,True,near_perfect_baseline,-11.567308986271511,,-11.187526650508907,
tabicl,polish_companies_bankruptcy,adversarial_lgbm_cal_iso_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0172521616846227,-0.0017887057302036,True,near_perfect_baseline,-11.567308986271511,,-11.187526650508907,
tabicl,polish_companies_bankruptcy,adversarial_lgbm_cal_platt_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0178228906983187,-0.0023594347438996,True,near_perfect_baseline,-15.258133439603746,,-15.252380061195764,
tabicl,polish_companies_bankruptcy,adversarial_lgbm_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0178398307546725,-0.0023763748002534,True,near_perfect_baseline,-15.367682407207017,,-14.890901406503664,
tabicl,polish_companies_bankruptcy,adversarial_logreg_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.017476362884926,-0.0020129069305068,True,near_perfect_baseline,-13.017186691256088,,-12.67315890104942,
tabicl,polish_companies_bankruptcy,adversarial_rf_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0179303184636412,-0.002466862509222,True,near_perfect_baseline,-15.952853724895242,,-15.382264648363966,
tabicl,polish_companies_bankruptcy,cluster_membership_k10_both,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0178798595374688,-0.0024164035830496,True,near_perfect_baseline,-15.626542929164149,,-16.99511106476712,
tabicl,polish_companies_bankruptcy,cluster_membership_k10_both_cumshift,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0181297233198001,-0.002666267365381,True,near_perfect_baseline,-17.24237695144132,,-18.700715602602,
tabicl,polish_companies_bankruptcy,cluster_membership_k10_feature,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0178798595374688,-0.0024164035830496,True,near_perfect_baseline,-15.626542929164149,,-16.99511106476712,
tabicl,polish_companies_bankruptcy,cluster_membership_k10_feature_cumshift,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0181297233198001,-0.002666267365381,True,near_perfect_baseline,-17.24237695144132,,-18.700715602602,
tabicl,polish_companies_bankruptcy,cluster_membership_k10_weight,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0173410512663317,-0.0018775953119126,True,near_perfect_baseline,-12.142145439203045,,-12.060191199713236,
tabicl,polish_companies_bankruptcy,cluster_membership_k15_both,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0186090526724946,-0.0031455967180755,True,near_perfect_baseline,-20.34213262124389,,-22.415506406298107,
tabicl,polish_companies_bankruptcy,cluster_membership_k5_both,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0179533531899127,-0.0024898972354936,True,near_perfect_baseline,-16.10181606772142,,-17.456643729078284,
tabicl,polish_companies_bankruptcy,cluster_membership_k5_feature,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0179533531899127,-0.0024898972354936,True,near_perfect_baseline,-16.10181606772142,,-17.456643729078284,
tabicl,polish_companies_bankruptcy,freq_enc_train_only,train_only_version,baselines,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,
tabicl,polish_companies_bankruptcy,freq_ratio_log,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,
tabicl,polish_companies_bankruptcy,freq_ratio_log__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0159846652734546,-0.0005212093190355,True,near_perfect_baseline,-3.3705875360067394,,-2.2779649893463194,
