model,method_key,method_role,n_datasets_ranked,model_roster_datasets,coverage_pct,mean_normalized_rank,median_normalized_rank,mean_raw_rank,rank_points_sum_observed,tied_best_datasets,unique_best_datasets,rank_status,mean_lift_pct,median_lift_pct,win_rate_decided,reliable_positive_strict
tabicl,target_enc_ratio,test_time_variant,55,55,100.0,0.3059573937317449,0.27037037037037037,41.236363636363635,2268.0,1,0,descriptive_coverage_normalized,-0.6978498122343253,0.0,0.4878048780487805,False
tabicl,target_enc_standard_m10,train_only_version,55,55,100.0,0.3060514937259705,0.2698412698412698,41.30909090909091,2272.0,1,0,descriptive_coverage_normalized,-0.8590946862424014,0.0,0.5111111111111111,False
tabicl,freq_enc_train_only,train_only_version,55,55,100.0,0.3065844429286849,0.28888888888888886,41.29090909090909,2271.0,1,0,descriptive_coverage_normalized,-0.5358330908379775,-7.390524436963175e-06,0.4,False
tabicl,freq_ratio_log__sel_combined_union,test_time_variant,55,55,100.0,0.30732632940879306,0.31851851851851853,41.04545454545455,2257.5,1,1,descriptive_coverage_normalized,-0.7512066290235333,-0.1379550423478651,0.3877551020408163,False
tabicl,target_enc_diff,test_time_variant,55,55,100.0,0.30907302005221643,0.2777777777777778,41.663636363636364,2291.5,1,0,descriptive_coverage_normalized,-0.8556825543238248,0.0,0.4883720930232558,False
tabicl,groupby_shift_cohen_d__sel_combined_intersection,test_time_variant,55,55,100.0,0.3099598533557694,0.2740740740740741,41.74545454545454,2296.0,1,1,descriptive_coverage_normalized,-3.8290091861861115,-0.1537548463188181,0.3877551020408163,False
tabicl,target_enc_standard_m5,train_only_version,55,55,100.0,0.31080498192556416,0.2804878048780488,41.972727272727276,2308.5,1,0,descriptive_coverage_normalized,-0.8790405695982765,0.0,0.5106382978723404,False
tabicl,target_enc_inv_ratio,test_time_variant,55,55,100.0,0.3120411843408829,0.2962962962962963,42.10909090909091,2316.0,1,0,descriptive_coverage_normalized,-1.0423138882864296,0.0,0.47619047619047616,False
tabicl,joint_freq_combined__sel_combined_union,test_time_variant,55,55,100.0,0.3165639250914256,0.2814814814814815,42.32727272727273,2328.0,2,2,descriptive_coverage_normalized,-0.6566736945738638,-0.2423971773301663,0.3673469387755102,False
tabicl,adversarial_lgbm_feature,test_time_variant,55,55,100.0,0.3271972689291388,0.32222222222222224,44.07272727272727,2424.0,0,0,descriptive_coverage_normalized,-1.2614320021989425,-0.2522154646450987,0.3673469387755102,False
tabicl,adversarial_lgbm_both_ratio,test_time_variant,55,55,100.0,0.32789066114090293,0.32222222222222224,44.163636363636364,2429.0,0,0,descriptive_coverage_normalized,-1.2615070898329555,-0.2522154646450987,0.3673469387755102,False
tabicl,target_enc_absolute,test_time_variant,55,55,100.0,0.3352578681500158,0.2962962962962963,45.154545454545456,2483.5,1,0,descriptive_coverage_normalized,-1.065004114805803,-7.390524436963175e-06,0.37209302325581395,False
tabicl,adversarial_lgbm_cal_iso_feature,test_time_variant,55,55,100.0,0.3355886148434548,0.2851851851851852,45.22727272727273,2487.5,0,0,descriptive_coverage_normalized,-1.0955892466959016,-0.264697284403939,0.3673469387755102,False
tabicl,adversarial_lgbm_cal_iso_both_ratio,test_time_variant,55,55,100.0,0.33644890368346325,0.2851851851851852,45.336363636363636,2493.5,0,0,descriptive_coverage_normalized,-1.0954796478854985,-0.264697284403939,0.3673469387755102,False
tabicl,target_enc_ratio__sel_combined_union,test_time_variant,55,55,100.0,0.3381604969396502,0.32936507936507936,45.20909090909091,2486.5,2,1,descriptive_coverage_normalized,-0.9946361812376283,-0.2620826835366766,0.3673469387755102,False
tabicl,groupby_shift_cohen_d__sel_combined_union,test_time_variant,51,55,92.72727272727273,0.3418704370428826,0.32936507936507936,46.22549019607843,2357.5,0,0,descriptive_coverage_normalized,-1.0992985621127866,-0.1829975705587504,0.28888888888888886,False
tabicl,joint_freq_separate__sel_combined_union,test_time_variant,55,55,100.0,0.3471224101594635,0.37777777777777777,46.6,2563.0,1,0,descriptive_coverage_normalized,-0.5763691012550364,-0.1794390336489271,0.3469387755102041,False
tabicl,adversarial_logreg_feature,test_time_variant,55,55,100.0,0.3560495217559507,0.35555555555555557,47.981818181818184,2639.0,1,1,descriptive_coverage_normalized,-1.334898860240349,-0.3969958552585824,0.32653061224489793,False
tabicl,adversarial_rf_feature,test_time_variant,55,55,100.0,0.356879020016099,0.31746031746031744,48.127272727272725,2647.0,3,3,descriptive_coverage_normalized,-1.5939954991402798,-0.3343030842635588,0.3673469387755102,False
tabicl,joint_groupby_mean_only,test_time_variant,52,55,94.54545454545455,0.36783899931219,0.32222222222222224,49.14423076923077,2555.5,4,3,descriptive_coverage_normalized,-1.4346085393555479,-0.37237427158715675,0.3111111111111111,False
tabicl,adversarial_lgbm_cal_platt_feature,test_time_variant,55,55,100.0,0.3679385048111685,0.3821138211382114,49.654545454545456,2731.0,0,0,descriptive_coverage_normalized,-2.0592036091773123,-0.3543927860248287,0.3469387755102041,False
tabicl,cluster_membership_k10_weight,test_time_variant,55,55,100.0,0.3728512429492773,0.373015873015873,50.018181818181816,2751.0,0,0,descriptive_coverage_normalized,-1.1568898295190602,-0.3060381405026299,0.32653061224489793,False
tabicl,groupby_shift_cohen_d,test_time_variant,52,55,94.54545454545455,0.3750789956188515,0.35,50.35576923076923,2618.5,2,0,descriptive_coverage_normalized,-1.5333676407501766,-0.33125346124888533,0.3409090909090909,False
tabicl,groupby_shift_cohen_d_min10,test_time_variant,52,55,94.54545454545455,0.37797043271828085,0.34074074074074073,50.73076923076923,2638.0,3,1,descriptive_coverage_normalized,-1.50466389192756,-0.33357831014720035,0.3333333333333333,False
tabicl,groupby_shift_ratio_log,test_time_variant,52,55,94.54545454545455,0.3795312874877678,0.35370370370370374,50.86538461538461,2645.0,1,0,descriptive_coverage_normalized,-1.4666790343898455,-0.32651362444569354,0.34782608695652173,False
tabicl,groupby_shift_ratio_raw,test_time_variant,52,55,94.54545454545455,0.39107632890278476,0.3611111111111111,52.25961538461539,2717.5,1,0,descriptive_coverage_normalized,-1.3912078251947644,-0.34716156430027495,0.3181818181818182,False
tabicl,cluster_membership_k5_feature,test_time_variant,55,55,100.0,0.40132299441010094,0.43703703703703706,53.6,2948.0,0,0,descriptive_coverage_normalized,-1.1049912853136852,-0.8075223540383968,0.30612244897959184,False
tabicl,cluster_membership_k5_both,test_time_variant,55,55,100.0,0.4017595774097265,0.42962962962962964,53.654545454545456,2951.0,0,0,descriptive_coverage_normalized,-1.1027256116044182,-0.8075227942542907,0.30612244897959184,False
tabicl,joint_groupby_combined__sel_combined_union,test_time_variant,50,55,90.9090909090909,0.407170602397241,0.4,54.75,2737.5,1,1,descriptive_coverage_normalized,-1.916423172322427,-0.4557068543573678,0.2727272727272727,False
tabicl,joint_pca_5,test_time_variant,55,55,100.0,0.41028939479967824,0.4801587301587302,55.03636363636364,3027.0,0,0,descriptive_coverage_normalized,-1.7166973692967609,-0.4542309014108396,0.2857142857142857,False
tabicl,joint_pca_10,test_time_variant,55,55,100.0,0.4208345872564823,0.45185185185185184,56.30909090909091,3097.0,0,0,descriptive_coverage_normalized,-0.8403294324016584,-0.4362938127803643,0.2708333333333333,False
tabicl,joint_pca_var95,test_time_variant,55,55,100.0,0.42243244262234114,0.4715447154471545,56.63636363636363,3115.0,1,1,descriptive_coverage_normalized,-1.5778805759623418,-0.4308890579050973,0.2653061224489796,False
tabicl,pca_train_only_10,train_only_version,55,55,100.0,0.42312293134206114,0.45185185185185184,56.71818181818182,3119.5,1,0,descriptive_coverage_normalized,-0.7553294713159971,-0.3941065261031063,0.24489795918367346,False
tabicl,target_enc_oof_absolute,test_time_variant,55,55,100.0,0.4237540716058819,0.3925925925925926,57.018181818181816,3136.0,1,0,descriptive_coverage_normalized,-2.0933559228700407,-0.1820628552790348,0.32558139534883723,False
tabicl,pca_train_only_5,train_only_version,55,55,100.0,0.42516422628811645,0.48148148148148145,57.054545454545455,3138.0,0,0,descriptive_coverage_normalized,-1.8472165515768668,-0.4008591989200853,0.2708333333333333,False
tabicl,target_enc_oof_ratio_cap5,test_time_variant,55,55,100.0,0.42791960838387355,0.3888888888888889,57.56363636363636,3166.0,1,0,descriptive_coverage_normalized,-2.143924702434935,-0.1805660312098214,0.2978723404255319,False
tabicl,target_enc_oof_ratio,test_time_variant,55,55,100.0,0.4293277347643451,0.3814814814814815,57.763636363636365,3177.0,1,0,descriptive_coverage_normalized,-2.143653955706015,-0.1805660312098214,0.28888888888888886,False
tabicl,target_enc_oof_diff,test_time_variant,55,55,100.0,0.43198111113064214,0.4,58.07272727272727,3194.0,1,0,descriptive_coverage_normalized,-2.103167646024042,-0.1813863246262716,0.29545454545454547,False
tabicl,targeted_groupby_top5_shifted_agg,test_time_variant,55,55,100.0,0.4332760326848325,0.4105691056910569,58.03636363636364,3192.0,1,0,descriptive_coverage_normalized,-1.7027728578420036,-0.4980053131686719,0.2708333333333333,False
tabicl,target_enc_oof_inv_ratio,test_time_variant,55,55,100.0,0.43599110573060584,0.3888888888888889,58.63636363636363,3225.0,1,0,descriptive_coverage_normalized,-2.1952578094724737,-0.1807013373404015,0.30952380952380953,False
tabicl,targeted_groupby_top5,test_time_variant,55,55,100.0,0.43632714660268157,0.43333333333333335,58.472727272727276,3216.0,2,1,descriptive_coverage_normalized,-1.7687478730934405,-0.4953164752452499,0.3125,False
tabicl,leaf_density_embed_k10_cumshift,test_time_variant,55,55,100.0,0.44200347980327637,0.4888888888888889,59.25454545454546,3259.0,0,0,descriptive_coverage_normalized,-3.301424121809781,-0.8594151323985723,0.22448979591836735,False
tabicl,joint_pca_var90,test_time_variant,55,55,100.0,0.44345093243910844,0.5148148148148148,59.163636363636364,3254.0,0,0,descriptive_coverage_normalized,-1.8799391483722263,-0.5804784672977574,0.22448979591836735,False
tabicl,pseudo_label_v2_cal_platt_wprop_conf90,test_time_variant,40,55,72.72727272727273,0.44396068492662144,0.3555555555555555,60.65,2426.0,0,0,descriptive_coverage_normalized,-1.9966326343883822,-0.0032034210448022,0.20833333333333334,False
tabicl,pca_train_only_var90,train_only_version,55,55,100.0,0.44761759271471036,0.5,59.872727272727275,3293.0,2,1,descriptive_coverage_normalized,-1.814865036687648,-1.0427386495286397,0.20408163265306123,False
tabicl,leaf_density_conf_shallow,test_time_variant,55,55,100.0,0.4510928176137382,0.46825396825396826,60.38181818181818,3321.0,0,0,descriptive_coverage_normalized,-1.7057641229238274,-0.6712770718057499,0.22448979591836735,False
tabicl,leaf_density_conf,test_time_variant,55,55,100.0,0.45456331324938726,0.5158730158730159,60.836363636363636,3346.0,1,1,descriptive_coverage_normalized,-1.4803116619302839,-0.7007286922065428,0.24489795918367346,False
tabicl,cluster_membership_k10_feature_cumshift,test_time_variant,55,55,100.0,0.45925639051490447,0.4888888888888889,61.25454545454546,3369.0,0,0,descriptive_coverage_normalized,-1.4509963221906046,-0.854217782134654,0.24489795918367346,False
tabicl,cluster_membership_k10_both_cumshift,test_time_variant,55,55,100.0,0.4600838743932358,0.4962962962962963,61.36363636363637,3375.0,0,0,descriptive_coverage_normalized,-1.4503885693649525,-0.8542611386015335,0.24489795918367346,False
tabicl,pca_train_only_var95,train_only_version,55,55,100.0,0.46292677978738406,0.5037037037037037,61.836363636363636,3401.0,1,1,descriptive_coverage_normalized,-2.248799132239622,-0.7310556819836809,0.20833333333333334,False
tabicl,leaf_density_conf_deep,test_time_variant,55,55,100.0,0.4648664398298105,0.49206349206349204,62.2,3421.0,0,0,descriptive_coverage_normalized,-1.2554089891790425,-1.0032976608327684,0.2653061224489796,False
tabicl,cluster_membership_k10_feature,test_time_variant,55,55,100.0,0.47008303861918704,0.5148148148148148,62.71818181818182,3449.5,0,0,descriptive_coverage_normalized,-1.4875610076491332,-0.7324175937187913,0.22448979591836735,False
tabicl,cluster_membership_k10_both,test_time_variant,55,55,100.0,0.4703859465597645,0.5148148148148148,62.75454545454546,3451.5,0,0,descriptive_coverage_normalized,-1.487127687373901,-0.7324314599242226,0.22448979591836735,False
tabicl,leaf_density_embed_k10,test_time_variant,55,55,100.0,0.47069539593151516,0.5185185185185185,63.21818181818182,3477.0,0,0,descriptive_coverage_normalized,-2.801414953114075,-0.8064188125889223,0.20408163265306123,False
tabicl,groupby_train_only,train_only_version,49,55,89.0909090909091,0.4734202298373087,0.4074074074074074,63.61224489795919,3117.0,1,0,descriptive_coverage_normalized,-3.88772445899985,-0.7469402338805189,0.21951219512195122,False
tabicl,leaf_density_embed_k5,test_time_variant,55,55,100.0,0.4768151758522624,0.5483870967741935,64.12727272727273,3527.0,2,2,descriptive_coverage_normalized,-2.7702477143751274,-0.8140690237336567,0.24489795918367346,False
tabicl,targeted_groupby_top3,test_time_variant,55,55,100.0,0.47964491284293226,0.46825396825396826,64.21818181818182,3532.0,1,0,descriptive_coverage_normalized,-2.0809447889999713,-0.6713493544180413,0.2127659574468085,False
tabicl,leaf_density_conf_cumshift,test_time_variant,55,55,100.0,0.48012271792085465,0.5111111111111111,64.12727272727273,3527.0,0,0,descriptive_coverage_normalized,-2.4081263816158955,-1.0000224499968515,0.1836734693877551,False
tabicl,ot_disp_v2_summary_only,test_time_variant,55,55,100.0,0.4900063480410946,0.5185185185185185,65.21818181818182,3587.0,0,0,descriptive_coverage_normalized,-3.485269234608995,-0.9736388345608088,0.1836734693877551,False
tabicl,joint_groupby_combined,test_time_variant,49,55,89.0909090909091,0.4910343390877065,0.5037037037037037,65.91836734693878,3230.0,1,0,descriptive_coverage_normalized,-3.9401837810152354,-0.7898749381017746,0.14285714285714285,False
tabicl,targeted_groupby_top3_shifted_agg,test_time_variant,55,55,100.0,0.49227754468268053,0.5,65.88181818181818,3623.5,1,0,descriptive_coverage_normalized,-2.208212808812658,-0.8218446148220826,0.16666666666666666,False
tabicl,joint_groupby_separate,test_time_variant,44,55,80.0,0.49647667147667157,0.4103174603174603,67.125,2953.5,1,0,descriptive_coverage_normalized,-5.51824537142688,-0.5904829097674406,0.24324324324324326,False
tabicl,cluster_membership_k15_both,test_time_variant,55,55,100.0,0.5042517884629832,0.5777777777777777,67.32727272727273,3703.0,0,0,descriptive_coverage_normalized,-1.5639349618656768,-1.18874926180641,0.16326530612244897,False
tabicl,joint_tsne_2d_p50,test_time_variant,55,55,100.0,0.5087541259726533,0.5703703703703704,67.89090909090909,3734.0,0,0,descriptive_coverage_normalized,-2.6716184783668773,-0.8298916950534213,0.2653061224489796,False
tabicl,pseudo_label_v2_cal_iso_wprop_conf90,test_time_variant,40,55,72.72727272727273,0.5101906796661853,0.4814814814814815,69.5375,2781.5,1,0,descriptive_coverage_normalized,-12.037329465371794,-0.5958939163747503,0.20588235294117646,False
tabicl,pseudo_label_v2_cal_iso_wfixed_conf90,test_time_variant,40,55,72.72727272727273,0.510256557713226,0.48518518518518516,69.55,2782.0,1,0,descriptive_coverage_normalized,-12.032121860155444,-0.5960053012917874,0.20588235294117646,False
tabicl,pseudo_label_v2_cal_iso_wquad_conf90,test_time_variant,40,55,72.72727272727273,0.5103758648513704,0.4814814814814815,69.5625,2782.5,1,0,descriptive_coverage_normalized,-12.036132766206947,-0.5959850382792051,0.20588235294117646,False
tabicl,joint_tsne_2d_p30,test_time_variant,55,55,100.0,0.52059831733067,0.5555555555555556,69.69090909090909,3833.0,1,1,descriptive_coverage_normalized,-2.0781408437326854,-1.046109478902594,0.20408163265306123,False
tabicl,leaf_density_embed_k20,test_time_variant,55,55,100.0,0.5269400993588921,0.5777777777777777,70.45454545454545,3875.0,1,1,descriptive_coverage_normalized,-4.3654638140890665,-1.1571821591438023,0.22448979591836735,False
tabicl,ot_disp_v2_selective_abs,test_time_variant,55,55,100.0,0.5304174620476215,0.5873015873015873,70.46363636363637,3875.5,0,0,descriptive_coverage_normalized,-4.750194582808848,-1.706444130881125,0.2127659574468085,False
tabicl,label_prop_k15_a08,test_time_variant,55,55,100.0,0.5446630230196895,0.5564516129032258,72.52727272727273,3989.0,1,0,descriptive_coverage_normalized,-6.774372308490775,-1.62403579961509,0.16326530612244897,False
tabicl,nearest_test_k10_filter_both,test_time_variant,55,55,100.0,0.5466589781318947,0.5851851851851851,72.9,4009.5,0,0,descriptive_coverage_normalized,-7.662817938761428,-1.2120367959207907,0.14285714285714285,False
tabicl,label_prop_k15_a05,test_time_variant,55,55,100.0,0.5555523705608446,0.6,73.98181818181818,4069.0,1,0,descriptive_coverage_normalized,-6.334979297962032,-1.686550858655999,0.10204081632653061,False
tabicl,label_prop_weighted_adaptive_a05,test_time_variant,55,55,100.0,0.5567366510575256,0.6111111111111112,74.30909090909091,4087.0,0,0,descriptive_coverage_normalized,-4.337231417128278,-1.695938649727464,0.16326530612244897,False
tabicl,nearest_test_k5_both,test_time_variant,55,55,100.0,0.5604495479052682,0.6370370370370371,74.7909090909091,4113.5,2,2,descriptive_coverage_normalized,-7.97397285810628,-1.6416002792992523,0.16326530612244897,False
tabicl,pseudo_label_lgbm_conf90_iter1,test_time_variant,40,55,72.72727272727273,0.568221370744842,0.6074074074074074,77.65,3106.0,0,0,descriptive_coverage_normalized,-11.607608015615943,-0.9367419942740762,0.17647058823529413,False
tabicl,ot_disp_v2_selective_and_summary_abs,test_time_variant,55,55,100.0,0.5694554651888454,0.6222222222222222,75.62727272727273,4159.5,0,0,descriptive_coverage_normalized,-5.220516292302854,-1.9548589873250528,0.12244897959183673,False
tabicl,label_prop_k10_a05,test_time_variant,55,55,100.0,0.5759151982906889,0.5851851851851851,76.69090909090909,4218.0,1,0,descriptive_coverage_normalized,-6.596042274433671,-1.9382664674814425,0.1836734693877551,False
tabicl,label_prop_weighted_k15_a08,test_time_variant,55,55,100.0,0.5781155415342142,0.6222222222222222,76.8,4224.0,1,1,descriptive_coverage_normalized,-6.685138023236303,-2.4343049888505948,0.20408163265306123,False
tabicl,nearest_test_k10_both,test_time_variant,55,55,100.0,0.5798463442436796,0.6585365853658537,77.2909090909091,4251.0,0,0,descriptive_coverage_normalized,-8.542304127372839,-1.8209843438756432,0.16326530612244897,False
tabicl,pseudo_label_lgbm_conf95_iter3,test_time_variant,40,55,72.72727272727273,0.5807251377520997,0.5947208402432282,79.0,3160.0,0,0,descriptive_coverage_normalized,-17.22250880504469,-1.3826050074288267,0.08823529411764706,False
tabicl,label_prop_weighted_k15_a05,test_time_variant,55,55,100.0,0.5829750664920043,0.6296296296296297,77.52727272727273,4264.0,0,0,descriptive_coverage_normalized,-6.532153297622592,-1.5457416384164828,0.22448979591836735,False
tabicl,joint_tsne_3d_p30,test_time_variant,55,55,100.0,0.5916505392464513,0.6592592592592592,78.8,4334.0,0,0,descriptive_coverage_normalized,-3.181468894478703,-1.273947990851387,0.16326530612244897,False
tabicl,pseudo_label_v2_cal_iso_wprop_conf85,test_time_variant,40,55,72.72727272727273,0.5967996264198719,0.6296296296296297,81.25,3250.0,0,0,descriptive_coverage_normalized,-11.996551759202646,-1.2656682823134897,0.14705882352941177,False
tabicl,nearest_test_k10_cumshift_both,test_time_variant,55,55,100.0,0.5968843194668912,0.6444444444444445,79.57272727272728,4376.5,0,0,descriptive_coverage_normalized,-8.557446679076895,-1.0106705342792646,0.12244897959183673,False
tabicl,label_prop_weighted_k10_a05,test_time_variant,55,55,100.0,0.6025369390351119,0.6592592592592592,80.05454545454545,4403.0,0,0,descriptive_coverage_normalized,-7.0199531163241105,-2.003940641798188,0.1836734693877551,False
tabicl,nearest_test_rel_k5_both,test_time_variant,55,55,100.0,0.6107789020277739,0.6587301587301587,81.49090909090908,4482.0,1,1,descriptive_coverage_normalized,-8.343852924429576,-2.4796871538263603,0.14285714285714285,False
tabicl,nearest_test_rel_k10_both,test_time_variant,55,55,100.0,0.6358913170052972,0.7317073170731707,84.75454545454545,4661.5,1,1,descriptive_coverage_normalized,-9.435344695765357,-2.6212549907371168,0.14285714285714285,False
tabicl,nearest_test_rel_k10_cumshift_both,test_time_variant,55,55,100.0,0.6517562011100566,0.6962962962962963,86.86363636363636,4777.5,0,0,descriptive_coverage_normalized,-9.526440663350051,-1.910014335345396,0.061224489795918366,False
tabicl,pseudo_label_lgbm_conf90_iter3,test_time_variant,40,55,72.72727272727273,0.682152566022932,0.762962962962963,92.825,3713.0,0,0,descriptive_coverage_normalized,-15.866798209630668,-1.919222064117755,0.058823529411764705,False
tabicl,ot_disp_v2_selective_and_summary_top10,test_time_variant,55,55,100.0,0.6955111167261149,0.8185185185185185,92.45454545454545,5085.0,0,0,descriptive_coverage_normalized,-12.48147365074201,-4.697578058885932,0.12244897959183673,False
tabicl,ot_disp_v2_selective_top10,test_time_variant,55,55,100.0,0.7048674202123772,0.825925925925926,93.57272727272728,5146.5,0,0,descriptive_coverage_normalized,-12.74302471267794,-4.944185448769291,0.125,False
tabicl,label_prop_v3_t01_k15,test_time_variant,55,55,100.0,0.7089941591960912,0.7777777777777778,94.33636363636364,5188.5,0,0,descriptive_coverage_normalized,-7.615750309874355,-2.957644701175528,0.04081632653061224,False
tabicl,label_prop_v3_adaptive,test_time_variant,55,55,100.0,0.7145593930996268,0.762962962962963,95.00909090909092,5225.5,0,0,descriptive_coverage_normalized,-6.908330492274923,-3.663384602313816,0.061224489795918366,False
tabicl,label_prop_v3_t005_k15,test_time_variant,55,55,100.0,0.7154353478451878,0.762962962962963,95.10909090909091,5231.0,1,1,descriptive_coverage_normalized,-7.758954840140738,-3.052680663973681,0.061224489795918366,False
tabicl,neighbor_consensus_k20_dist,test_time_variant,55,55,100.0,0.7237324810237673,0.8666666666666667,97.25454545454545,5349.0,1,1,descriptive_coverage_normalized,-11.532095391518153,-5.528111591316142,0.16326530612244897,False
tabicl,neighbor_consensus_k10_dist_cumshift,test_time_variant,55,55,100.0,0.7263033789151548,0.8444444444444444,97.58181818181818,5367.0,1,1,descriptive_coverage_normalized,-10.933122391430645,-4.148807850504987,0.14285714285714285,False
tabicl,neighbor_consensus_k5_dist_cumshift,test_time_variant,55,55,100.0,0.726788224957407,0.8412698412698413,97.61818181818182,5369.0,0,0,descriptive_coverage_normalized,-10.75773698936756,-4.470364746365802,0.14285714285714285,False
tabicl,neighbor_consensus_k10_uniform,test_time_variant,55,55,100.0,0.7295184869490572,0.8536585365853658,98.03636363636363,5392.0,0,0,descriptive_coverage_normalized,-10.507457818034245,-5.141799424660127,0.14285714285714285,False
tabicl,pseudo_label_lgbm_conf80_iter5,test_time_variant,40,55,72.72727272727273,0.73149712905009,0.837037037037037,99.7,3988.0,1,1,descriptive_coverage_normalized,-16.9827932089983,-2.9128386005880698,0.08823529411764706,False
tabicl,label_prop_v3_t005_k10,test_time_variant,55,55,100.0,0.7324058405264863,0.7703703703703704,97.27272727272727,5350.0,1,1,descriptive_coverage_normalized,-8.826295850778356,-3.255554815384305,0.04081632653061224,False
tabicl,neighbor_consensus_k5_dist,test_time_variant,55,55,100.0,0.7336804102919073,0.8592592592592593,98.6,5423.0,2,2,descriptive_coverage_normalized,-11.150424075191903,-5.068975915658387,0.16326530612244897,False
tabicl,ot_disp_v2_selective,test_time_variant,55,55,100.0,0.7350657696719677,0.8333333333333334,97.30909090909091,5352.0,0,0,descriptive_coverage_normalized,-20.389165417225147,-7.200118582194896,0.12244897959183673,False
tabicl,neighbor_consensus_k10_dist,test_time_variant,55,55,100.0,0.7359108490045008,0.8666666666666667,98.89090909090909,5439.0,0,0,descriptive_coverage_normalized,-11.206220486328318,-5.287980725792252,0.14285714285714285,False
tabicl,ot_disp_v2_selective_and_summary,test_time_variant,55,55,100.0,0.7423453115270463,0.8481481481481481,98.3,5406.5,0,0,descriptive_coverage_normalized,-21.550237507055815,-7.036850808505688,0.0625,False
tabicl,tdda_v2_k5_lam07_pfl_dw,test_time_variant,55,55,100.0,0.8102902598266755,0.9024390243902439,107.86363636363636,5932.5,0,0,descriptive_coverage_normalized,-13.223886506078165,-12.671830595643645,0.061224489795918366,False
tabicl,tdda_v2_k5_lam07_pfl_nodw,test_time_variant,55,55,100.0,0.8132282626112557,0.9024390243902439,108.25454545454545,5954.0,0,0,descriptive_coverage_normalized,-13.22520480237906,-12.671793619095794,0.061224489795918366,False
tabicl,ot_displacement_mag,test_time_variant,55,55,100.0,0.8133287277803638,0.9037037037037037,107.66363636363636,5921.5,0,0,descriptive_coverage_normalized,-24.752294446089625,-8.99343817765605,0.061224489795918366,False
tabicl,tdda_v2_k10_lam07_pfl_dw,test_time_variant,55,55,100.0,0.8142515031466913,0.9024390243902439,108.39090909090909,5961.5,0,0,descriptive_coverage_normalized,-13.222621976045609,-12.671761264616434,0.061224489795918366,False
tabicl,tdda_v2_k5_lam06_pfl_dw,test_time_variant,55,55,100.0,0.8153762924060677,0.9185185185185185,108.50909090909092,5968.0,0,0,descriptive_coverage_normalized,-13.2632299582466,-12.106037121654191,0.061224489795918366,False
tabicl,tdda_v2_k5_lam07_pfl_dw_cumshift,test_time_variant,55,55,100.0,0.8165789683718641,0.9111111111111111,108.7,5978.5,1,1,descriptive_coverage_normalized,-13.184412349069378,-12.390592384654113,0.061224489795918366,False
tabicl,ot_displacement_no_mag,test_time_variant,55,55,100.0,0.8168634561694083,0.9032258064516129,108.1,5945.5,1,1,descriptive_coverage_normalized,-26.657704144657313,-10.982709166760191,0.02040816326530612,False
tabicl,tdda_k5_lam08_aug1,test_time_variant,55,55,100.0,0.8448962689903978,0.9037037037037037,112.24545454545455,6173.5,0,0,descriptive_coverage_normalized,-13.858267923046608,-12.952872790165442,0.02040816326530612,False
tabicl,tdda_v2_k5_lam07_nopfl_dw,test_time_variant,55,55,100.0,0.8509314143701426,0.9104477611940298,112.99090909090908,6214.5,0,0,descriptive_coverage_normalized,-14.790354843964225,-11.835825237215612,0.02040816326530612,False
tabicl,tdda_k5_lam07_aug1_cumshift,test_time_variant,55,55,100.0,0.8515068552014529,0.9185185185185185,113.13636363636364,6222.5,1,1,descriptive_coverage_normalized,-14.45478356894471,-12.125661847823386,0.02040816326530612,False
tabicl,tdda_k5_lam07_aug1,test_time_variant,55,55,100.0,0.8519359857132648,0.9111111111111111,113.11818181818182,6221.5,0,0,descriptive_coverage_normalized,-14.790923624766252,-11.83307450498046,0.02040816326530612,False
tabicl,tdda_k5_lam06_aug1,test_time_variant,55,55,100.0,0.8532197473346037,0.9067796610169492,113.2909090909091,6231.0,0,0,descriptive_coverage_normalized,-14.881954788867539,-12.114318981454664,0.02040816326530612,False
tabicl,tdda_k10_lam07_aug1,test_time_variant,55,55,100.0,0.8548474845845208,0.9104477611940298,113.50909090909092,6243.0,0,0,descriptive_coverage_normalized,-14.803012253001485,-11.804854810840569,0.02040816326530612,False
tabicl,tdda_k5_lam07_aug2,test_time_variant,55,55,100.0,0.929892435344869,0.983739837398374,123.4,6787.0,0,0,descriptive_coverage_normalized,-27.254188352077286,-27.8379974534095,0.0,False
tabpfn,joint_freq_combined__sel_combined_intersection,test_time_variant,50,50,100.0,0.28321081614540017,0.22956159207869195,35.39,1769.5,0,0,descriptive_coverage_normalized,0.9816009876328736,0.3172937963844361,0.6444444444444445,False
tabpfn,target_enc_ratio__sel_combined_intersection,test_time_variant,50,50,100.0,0.28355444978065897,0.20658263305322128,35.3,1765.0,4,3,descriptive_coverage_normalized,0.9234092150732732,0.3178502877224521,0.6444444444444445,False
tabpfn,target_enc_ratio__sel_combined_union,test_time_variant,50,50,100.0,0.2955475079482548,0.18565217391304348,36.76,1838.0,2,2,descriptive_coverage_normalized,0.8281648158884419,0.2966374203895499,0.6222222222222222,False
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,test_time_variant,45,50,90.0,0.30038888743499553,0.21212121212121213,38.266666666666666,1722.0,0,0,descriptive_coverage_normalized,0.8821893567611621,0.2532542895827412,0.65,False
