model,family,aggregation,n_variants,execution_n_datasets,near_perfect_datasets_masked,selection_rule,estimator,n_datasets,mean_lift_pct,median_lift_pct,median_ci95_low_pct,median_ci95_high_pct,median_ci_coverage,ci95_low_pct,ci95_high_pct,wins,ties,losses,win_rate_decided,win_ci95_low,win_ci95_high,t_p_positive,t_p_negative,sign_p_positive,sign_p_negative,p10_lift_pct,p90_lift_pct,worst_lift_pct,best_lift_pct,finite_denominator_consistent,t_p_positive_bh,t_p_positive_holm,t_p_negative_bh,t_p_negative_holm,sign_p_positive_bh,sign_p_positive_holm,sign_p_negative_bh,sign_p_negative_holm,positive_mean_ci,negative_mean_ci,reliable_positive_strict,consistently_harmful_strict,never_exceeds_inductive,strict_reliability_criteria_applicable,result_scope
tabicl,M9_ot_displacement,middle_variant_median,9,55,6,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,49,-12.47055054848954,-4.944185120448473,-7.313502104230332,-2.466841840826873,0.9556158390128502,-18.00451163055278,-6.936589466426298,5,1,43,0.10416666666666667,0.034698122121196016,0.22657766128376372,0.9999804932865665,1.9506713433468358e-05,0.9999999992430837,6.840242150474297e-09,-42.18411969831233,0.027310474193174828,-83.23570339479109,0.9163309934849926,True,0.9999999999975951,1.0,0.00015605370746774687,0.00029260070150202537,0.9999999999999982,1.0,3.648129146919625e-08,9.576339010664016e-08,False,True,False,True,False,False,secondary_descriptive_family_composite
tabicl,M7_pseudo_label,middle_variant_median,9,40,6,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,34,-12.688786651295754,-0.9717374544487837,-4.052014471792759,-0.3614053129857654,0.9756934898905456,-30.82202211679236,5.444448814200854,4,0,30,0.11764705882352941,0.03300168033646954,0.27450348714235545,0.9180338071703595,0.08196619282964045,0.9999996169935912,3.08244489133358e-06,-8.964401305496027,0.026441361404992002,-299.1633314788763,10.358782038004076,True,0.9999999999975951,1.0,0.09367564894816051,0.2515769771943358,0.9999999999999982,1.0,7.045588323048183e-06,3.08244489133358e-05,False,False,False,False,False,False,secondary_descriptive_family_composite
tabicl,M17_tdda,middle_variant_median,12,55,6,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,49,-15.395675659070845,-15.582737985115072,-17.3979454218788,-9.482159423417006,0.9556158390128502,-18.7918009408486,-11.99955037729309,1,0,48,0.02040816326530612,0.0005165564975932862,0.10854176396840691,0.9999999999975951,2.4047856820092137e-12,0.9999999999999982,8.881784197001252e-14,-27.430207646588567,-3.5759054678782207,-67.8166733895146,6.892254853324012,True,0.9999999999975951,1.0,3.847657091214742e-11,3.847657091214742e-11,0.9999999999999982,1.0,1.4210854715202004e-12,1.4210854715202004e-12,False,True,False,True,False,False,secondary_descriptive_family_composite
tabpfn,M20_cluster_membership,best_variant_ceiling,8,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,1.9410418915307739,0.3887988906761255,0.058011693515235,1.3098167395855598,0.9643021964448053,0.7217922598047484,3.1602915232567996,32,0,13,0.7111111111111111,0.5568547229147681,0.8363374395543188,0.0012453851171886244,0.9987546148828114,0.003304411421140684,0.9987705498389516,-0.435192099602067,5.131163036783128,-0.9628372707463714,20.09525554982685,True,0.009963080937508995,0.018680776757829365,0.9988647753050737,1.0,0.026435291369125473,0.04956617131711026,0.9999976754188538,1.0,True,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M3_joint_pca,best_variant_ceiling,4,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,1.480836967061372,0.2356016511236117,0.0139315547449885,1.0413807566119877,0.9643021964448053,0.4262774875147888,2.535396446607955,30,0,15,0.6666666666666666,0.5104963621416385,0.7999943119893052,0.0034939716327159723,0.996506028367284,0.017848901777597348,0.9919528199843626,-0.5502561591689165,4.038114947182485,-2.374491636364377,14.765225385568089,True,0.018634515374485187,0.04891560285802361,0.9988647753050737,1.0,0.07139560711038939,0.24988462488636287,0.9999976754188538,1.0,True,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M18_leaf_density,best_variant_ceiling,8,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,1.37162105197279,0.4930838442125324,0.0395161131457117,1.2410729872606998,0.9643021964448053,0.5187842236089198,2.22445788033666,30,0,15,0.6666666666666666,0.5104963621416385,0.7999943119893052,0.0011352246949263899,0.9988647753050737,0.017848901777597348,0.9919528199843626,-0.7148837834224873,5.002804016177645,-2.7699701717597613,11.961019860690918,True,0.009963080937508995,0.018163595118822238,0.9988647753050737,1.0,0.07139560711038939,0.24988462488636287,0.9999976754188538,1.0,True,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M6_adversarial,best_variant_ceiling,7,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,1.1109109896701868,0.1550138031737818,-0.0611044820850891,0.5551719384214177,0.9643021964448053,-0.22708926989908917,2.4489112492394627,26,0,19,0.5777777777777777,0.4215032844881284,0.7234329717538802,0.050680870211842914,0.949319129788157,0.1856490172355052,0.8836534040458446,-2.1974763228538574,3.5320324630386,-6.671348547786606,19.39426585876706,True,0.10610795933897138,0.5068087021184291,0.9988647753050737,1.0,0.3300426973075648,1.0,0.9999976754188538,1.0,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M2_freq_ratio,best_variant_ceiling,5,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,1.0299964398384942,0.0669852898624159,0.0,0.317894870293539,0.9643021964448053,0.18457637724331144,1.8754165024336769,27,14,4,0.8709677419354839,0.7016641709922027,0.963698338020791,0.009047624143582886,0.990952375856417,1.697661355137825e-05,0.9999976754188538,0.0,3.0446359575019226,-1.5393759484129392,17.376328812089856,True,0.03619049657433154,0.11761911386657752,0.9988647753050737,1.0,0.000271625816822052,0.000271625816822052,0.9999976754188538,1.0,True,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M14_groupby,best_variant_ceiling,11,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,0.9599489979224248,0.0,-0.1466913854309614,0.7146549245528547,0.9643021964448053,-0.21271558536664703,2.132613581211497,22,3,20,0.5238095238095238,0.36417797092133275,0.6799594911397739,0.05305397966948569,0.9469460203305143,0.4388071643761577,0.6780155218148138,-1.7981091713744897,4.633116037263697,-5.770859844431283,18.16289095422488,True,0.10610795933897138,0.5068087021184291,0.9988647753050737,1.0,0.6382649663653203,1.0,0.9999976754188538,1.0,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M8_label_prop,best_variant_ceiling,11,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,0.7779714427776787,0.1267693927951372,-0.2713697494863193,0.3823083481273234,0.9643021964448053,-0.7839181998412643,2.3398610853966217,26,0,19,0.5777777777777777,0.4215032844881284,0.7234329717538802,0.16047059810738135,0.8395294018926187,0.1856490172355052,0.8836534040458446,-3.536047270042939,6.342055087758518,-7.172132903072639,22.66611546647804,True,0.2852810633020113,1.0,0.9988647753050737,1.0,0.3300426973075648,1.0,0.9999976754188538,1.0,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M4_target_encoding,best_variant_ceiling,10,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,0.545974151187641,0.0,0.0,0.1862474996321426,0.9643021964448053,0.05608498845653298,1.0358633139187492,20,13,12,0.625,0.4369224550969266,0.7889996835760071,0.014884138086116053,0.985115861913884,0.10766357486136258,0.9449079174082726,-0.5415294030009313,3.0618216344365448,-1.894330742697378,5.915468347726133,True,0.04762924187557137,0.17860965703339265,0.9988647753050737,1.0,0.26593507646664094,1.0,0.9999976754188538,1.0,True,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M3b_joint_tsne,best_variant_ceiling,3,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,0.501715410086492,0.2064856789301504,-0.135041857534952,0.4935062462287429,0.9643021964448053,-0.6136546060094132,1.6170854261823973,28,0,17,0.6222222222222222,0.4654101126463728,0.7623217552722019,0.18479088516859704,0.8152091148314029,0.0675782254228352,0.9637728699187278,-1.293688183659622,3.7098786446766896,-15.536219529943132,10.975023713560573,True,0.2956654162697553,1.0,0.9988647753050737,1.0,0.21625032135307265,0.8109387050740224,0.9999976754188538,1.0,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M1_joint_freq,best_variant_ceiling,2,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,0.42654467636572346,0.0,0.0,0.1312896094197414,0.9643021964448053,0.012138380905372614,0.8409509718260744,18,13,14,0.5625,0.376625731590094,0.7363618755890152,0.021962048734975308,0.9780379512650247,0.29830744792707264,0.8114572062622756,-0.5095813233208057,2.5283963983228874,-3.5484342262114894,3.8139176548674616,True,0.058565463293267485,0.24158253608472838,0.9988647753050737,1.0,0.4772919166833162,1.0,0.9999976754188538,1.0,True,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M9_ot_displacement,best_variant_ceiling,9,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,0.2024774935587659,0.1773982763965192,-0.1736702115126958,0.4881576344857205,0.9643021964448053,-1.6266911925016512,2.031646179619183,27,0,18,0.6,0.4433135124790022,0.7430241048073687,0.41224953149919424,0.5877504685008057,0.11634659595415542,0.9324217745771648,-0.9302557172822004,3.1118827504230753,-23.417797332115143,21.704669595332675,True,0.5996356821806462,1.0,0.9988647753050737,1.0,0.26593507646664094,1.0,0.9999976754188538,1.0,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M16_nearest_test_dist,best_variant_ceiling,7,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,0.01609925036106602,0.0664232456023919,-0.2145995891120512,0.6104933038269948,0.9643021964448053,-2.221224467028953,2.2534229677510855,23,0,22,0.5111111111111111,0.3577403856700304,0.6629662516072066,0.4942474788803044,0.5057525211196956,0.5,0.6170040878776035,-3.656669664835227,4.480369147400323,-36.108880638099,24.163510244095896,True,0.6589966385070726,1.0,0.9988647753050737,1.0,0.6666666666666666,1.0,0.9999976754188538,1.0,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M5_joint_scaling,best_variant_ceiling,1,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,-0.6848373487274149,-0.0443056373984822,-0.1776055114908281,-0.0118956906157484,0.9643021964448053,-1.3993413870400817,0.029666689585251982,14,1,30,0.3181818181818182,0.18609883717486997,0.47578142149720876,0.9700728964400916,0.029927103559908377,0.9952200605716826,0.011314420602957398,-1.9290386235341952,0.4414685522461681,-11.064347641294928,3.048105612349284,True,0.9944123355658294,1.0,0.239416828479267,0.4489065533986257,0.9999999953325585,1.0,0.060343576549106125,0.15840188844140357,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M7_pseudo_label,best_variant_ceiling,9,32,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,27,-1.1167569940991882,0.0,-0.0374380391303372,0.795784218471351,0.9808427095413208,-3.5330043624232577,1.2994903742248811,10,6,11,0.47619047619047616,0.25713062640640744,0.7021931612163559,0.8245794278576626,0.17542057214233747,0.6681880950927734,0.5,-1.2589740694247522,1.8303156000589136,-28.401996852125368,3.5842882190744523,True,0.9944123355658294,1.0,0.7016822885693499,1.0,0.8223853478064904,1.0,0.9999976754188538,1.0,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M17_tdda,best_variant_ceiling,12,27,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,22,-3.063698952464214,-4.453238663967235,-7.775579771201298,-0.0365263238483569,0.9830994606018066,-7.157649646690215,1.0302517417617865,4,0,18,0.18181818181818182,0.05186729931243689,0.4028457830778714,0.932707071599664,0.06729292840033597,0.9995722770690918,0.002171754837036133,-14.118445088319644,9.599411311896155,-17.228291860940043,22.257730621181512,True,0.9944123355658294,1.0,0.3588956181351252,0.9421009976047037,0.9999999953325585,1.0,0.017374038696289062,0.03257632255554199,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M19_neighbor_consensus,best_variant_ceiling,6,50,5,label_selected_best_variant_per_dataset,masked_lift_pct_from_means,45,-7.545368378050845,-3.099955620548372,-4.538371390786145,-1.9713645535997864,0.9643021964448053,-13.286364101365962,-1.8043726547357277,5,0,40,0.1111111111111111,0.03707666130719137,0.24053580849551418,0.9944123355658294,0.005587664434170557,0.9999999953325585,3.9391920836351346e-08,-9.389967643054502,0.006650606611773691,-117.2116839375602,13.963466919508026,True,0.9944123355658294,1.0,0.08940263094672891,0.08940263094672891,0.9999999953325585,1.0,6.302707333816215e-07,6.302707333816215e-07,False,True,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M20_cluster_membership,middle_variant_median,8,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,0.4780591654469285,-0.0927714870685157,-0.36028846595617725,0.13693386829696685,0.9643021964448053,-0.6061735380630356,1.5622918689568928,20,0,25,0.4444444444444444,0.29644392386585827,0.6000265035963213,0.18952131159291025,0.8104786884070898,0.8143509827644948,0.2757421649012599,-1.411430408210445,2.2617241804747845,-10.04529138899146,16.363415677703458,True,0.9982431183849558,1.0,0.8104786884070898,1.0,0.9999999999705551,1.0,0.36714762821793556,1.0,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M3_joint_pca,middle_variant_median,4,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,0.249783600647844,-0.015308872688572853,-0.3851242825187765,0.2330170512917681,0.9643021964448053,-0.709512692596716,1.2090798938924041,22,0,23,0.4888888888888889,0.3370337483927935,0.6422596143299697,0.3011901250000483,0.6988098749999516,0.6170040878776035,0.5,-2.1465164048115453,1.8694089140967403,-8.326293890651627,14.076751991322412,True,0.9982431183849558,1.0,0.7453971999999484,1.0,0.9999999999705551,1.0,0.5333333333333333,1.0,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M2_freq_ratio,middle_variant_median,5,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,0.17039454751975278,0.0,0.0,0.143233940857795,0.9643021964448053,-0.7798869071571185,1.120676002196624,20,14,11,0.6451612903225806,0.4536956019506384,0.807732565574022,0.3597744594242602,0.6402255405757398,0.07480639219284058,0.9646222270093858,-0.4231613726356535,1.8677448536909789,-13.348626128204078,13.828566221906105,True,0.9982431183849558,1.0,0.7316863320865598,1.0,0.9999999999705551,1.0,0.9646222270093858,1.0,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M1_joint_freq,middle_variant_median,2,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,-0.12421558510917383,0.0,-0.16432320984505935,0.0,0.9643021964448053,-0.6689073025862148,0.4204761323678671,15,13,17,0.46875,0.2909398229060152,0.6525631907136071,0.6759667181981182,0.32403328180188196,0.7016925520729274,0.4300250329542905,-0.6793275234911893,1.5855408292657358,-7.757893618363824,2.536996461232458,True,0.9982431183849558,1.0,0.39881019298693166,1.0,0.9999999999705551,1.0,0.49145718051918913,1.0,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M4_target_encoding,middle_variant_median,10,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,-0.2711964759619532,0.0,-0.17320351928865607,0.0,0.9643021964448053,-0.9462778813924051,0.40388492946849874,14,13,18,0.4375,0.2636381244109847,0.623374268409906,0.7887427392265285,0.2112572607734715,0.8114572062622756,0.29830744792707264,-1.466589013926596,0.8630044697679036,-11.526392859633269,4.627918214903277,True,0.9982431183849558,1.0,0.30786962911788984,1.0,0.9999999999705551,1.0,0.36714762821793556,1.0,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M3b_joint_tsne,middle_variant_median,3,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,-0.2909115221636445,-0.0913734405860313,-0.3152382337083476,0.1462667663543028,0.9643021964448053,-1.4179502857007031,0.8361272413734142,19,0,26,0.4222222222222222,0.2765670282461198,0.5784967155118715,0.6972365247568948,0.3027634752431052,0.8836534040458446,0.1856490172355052,-1.976234879624846,1.866627824507922,-18.50220225709256,10.594097898241015,True,0.9982431183849558,1.0,0.39881019298693166,1.0,0.9999999999705551,1.0,0.2700349341607348,1.0,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M14_groupby,middle_variant_median,11,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,-0.3654836740364702,-0.45951641797881404,-0.8405666195287891,0.0,0.9643021964448053,-1.276866006042526,0.5458986579695856,12,4,29,0.2926829268292683,0.16129856971430773,0.4553739831653632,0.7883396299814507,0.21166037001854926,0.9978379975327698,0.005753894867666531,-3.180371740210777,1.677280906944441,-6.834804309073206,11.815267484865412,True,0.9982431183849558,1.0,0.30786962911788984,1.0,0.9999999999705551,1.0,0.0184124635765329,0.06904673841199838,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M5_joint_scaling,middle_variant_median,1,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,-0.6848373487274149,-0.0443056373984822,-0.1776055114908281,-0.0118956906157484,0.9643021964448053,-1.3993413870400817,0.029666689585251982,14,1,30,0.3181818181818182,0.18609883717486997,0.47578142149720876,0.9700728964400916,0.029927103559908377,0.9952200605716826,0.011314420602957398,-1.9290386235341952,0.4414685522461681,-11.064347641294928,3.048105612349284,True,0.9982431183849558,1.0,0.079805609493089,0.32919813915899215,0.9999999999705551,1.0,0.025861532806759766,0.11314420602957398,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M18_leaf_density,middle_variant_median,8,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,-0.8534643571692719,-0.3437339381995664,-0.5020421780927957,-0.06516926834582361,0.9643021964448053,-1.8331815026314162,0.12625278829287245,15,0,30,0.3333333333333333,0.20000568801069496,0.4895036378583614,0.9569463090156807,0.04305369098431927,0.9919528199843626,0.017848901777597348,-3.0194825889083488,0.8148646123274461,-13.92683034497113,4.783455544279712,True,0.9982431183849558,1.0,0.09840843653558691,0.4305369098431927,0.9999999999705551,1.0,0.03173138093795084,0.16064011599837613,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M16_nearest_test_dist,middle_variant_median,7,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,-1.6952762831377997,-0.2873172226243562,-0.6206734686407885,0.0706997696457667,0.9643021964448053,-4.68330227631083,1.2927497100352303,16,0,29,0.35555555555555557,0.21868401073558577,0.5121989948518539,0.870478809299586,0.129521190700414,0.9821510982224027,0.03622713008127221,-6.343945478483375,3.3292629716119384,-54.71566950202629,22.62824398023005,True,0.9982431183849558,1.0,0.2302598945785138,1.0,0.9999999999705551,1.0,0.05796340813003553,0.25358991056890545,False,False,False,False,False,False,secondary_descriptive_family_composite
tabpfn,M8_label_prop,middle_variant_median,11,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,-3.0845800506904166,-0.9476384637270572,-1.5715860412004423,-0.6810243857092654,0.9643021964448053,-5.270069424388872,-0.8990906769919618,8,0,37,0.17777777777777778,0.08001795745730611,0.32053424339337017,0.9966367722742593,0.0033632277257406463,0.9999984393451768,7.687045098236922e-06,-16.361634206389777,2.59772175470682,-21.8076232059723,8.628773313941721,True,0.9982431183849558,1.0,0.013452910902962585,0.0437219604346284,0.9999999999705551,1.0,4.099757385726358e-05,0.00010761863137531691,False,True,False,True,False,False,secondary_descriptive_family_composite
tabpfn,M9_ot_displacement,middle_variant_median,9,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,-3.3758536233474192,-1.0121652565676902,-2.0921685957782765,-0.718903129569279,0.9643021964448053,-5.5813217199532765,-1.1703855267415624,7,0,38,0.15555555555555556,0.06490921200837763,0.2945516010980533,0.9982431183849558,0.0017568816150442315,0.9999997291115506,1.5606548231517081e-06,-12.374167061074145,1.3195830092234266,-32.17060949331522,6.274550821653429,True,0.9982431183849558,1.0,0.013452910902962585,0.028110105840707705,0.9999999999705551,1.0,1.2485238585213665e-05,2.3409822347275622e-05,False,True,False,True,False,False,secondary_descriptive_family_composite
tabpfn,M6_adversarial,middle_variant_median,7,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,-3.7026532755457047,-0.1928327986070216,-0.7184413092489045,-0.0114308557085705,0.9643021964448053,-6.534067952074153,-0.8712385990172566,15,0,30,0.3333333333333333,0.20000568801069496,0.4895036378583614,0.9942205470096178,0.005779452990382249,0.9919528199843626,0.017848901777597348,-14.637601839720626,0.7423040842343311,-41.08565711040587,10.083909075006163,True,0.9982431183849558,1.0,0.018494249569223197,0.06935343588458699,0.9999999999705551,1.0,0.03173138093795084,0.16064011599837613,False,True,False,True,False,False,secondary_descriptive_family_composite
tabpfn,M17_tdda,middle_variant_median,12,27,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,22,-6.813380061796925,-5.776819460587103,-10.884365469127712,-2.3305748462581524,0.9830994606018066,-11.454303351299265,-2.172456772294586,3,0,19,0.13636363636363635,0.029055851128746674,0.34912209725740806,0.9969796864461926,0.003020313553807416,0.9999394416809082,0.0004277229309082031,-21.091504544688732,6.9958489170048415,-30.832886898768507,13.876824821194045,True,0.9982431183849558,1.0,0.013452910902962585,0.04228438975330382,0.9999999999705551,1.0,0.0017108917236328125,0.005560398101806641,False,True,False,True,False,False,secondary_descriptive_family_composite
tabpfn,M19_neighbor_consensus,middle_variant_median,6,50,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,45,-10.139402239614888,-4.717877500504715,-6.471979105281095,-2.766783525550606,0.9643021964448053,-16.836837903175105,-3.4419665760546723,3,0,42,0.06666666666666667,0.013965097044370543,0.18268445657822677,0.9980722425202195,0.0019277574797804489,0.9999999999705551,4.327489477873314e-10,-17.369136485262334,-0.3226012774361197,-138.76616320518812,13.471273731170612,True,0.9982431183849558,1.0,0.013452910902962585,0.028916362196706732,0.9999999999705551,1.0,6.923983164597303e-09,6.923983164597303e-09,False,True,False,True,False,False,secondary_descriptive_family_composite
tabpfn,M7_pseudo_label,middle_variant_median,9,32,5,median_across_available_family_variants_per_dataset,masked_lift_pct_from_means,27,-11.428498598730686,-0.2182307523830591,-1.6619307868492064,0.0,0.9808427095413208,-27.419765375074157,4.562768177612785,5,5,17,0.22727272727272727,0.07820626035189254,0.4537036236621219,0.9230890787022518,0.07691092129774817,0.9978282451629639,0.00845026969909668,-8.603885280228027,0.14369255560359057,-197.44142848786493,2.557595070243249,True,0.9982431183849558,1.0,0.15382184259549633,0.6921982916797335,0.9999999999705551,1.0,0.02253405253092448,0.09295296669006348,False,False,False,False,False,False,secondary_descriptive_family_composite
