model,method_key,method_role,family,n_datasets,spearman_rho,spearman_p,n_low_dauc,n_high_dauc,low_mean_lift_pct,high_mean_lift_pct,high_minus_low_mean_lift_pct,spearman_p_bh,spearman_p_holm,positive_shift_trend_fdr,negative_shift_trend_fdr
bag8,targeted_groupby_top3_shifted_agg,test_time_variant,M14_groupby,86,0.02640609256551263,0.8092925729089581,51,23,-0.38321011432155927,-2.9266737226352495,-2.54346360831369,0.9033963604565113,1.0,False,False
bag8,targeted_groupby_top5,test_time_variant,M14_groupby,86,0.03925990051888432,0.7196757787634771,51,23,-0.7277076578489222,-2.8244204173925196,-2.0967127595435975,0.8702927512037953,1.0,False,False
bag8,targeted_groupby_top5_shifted_agg,test_time_variant,M14_groupby,86,0.05063683377719419,0.6433554643510913,51,23,-0.5002570614630898,-2.8874664127231826,-2.387209351260093,0.8198512112084703,1.0,False,False
bag8,tdda_k10_lam07_aug1,test_time_variant,M17_tdda,86,-0.13836717104359347,0.20390336900695472,51,23,-4.223925215718213,-5.752056444865522,-1.5281312291473084,0.4587825802656481,1.0,False,False
bag8,tdda_k5_lam06_aug1,test_time_variant,M17_tdda,86,-0.1597299818347073,0.14181939886753822,51,23,-3.31060434118067,-4.773381497820952,-1.462777156640282,0.36209372508392673,1.0,False,False
bag8,tdda_k5_lam07_aug1,test_time_variant,M17_tdda,86,-0.13878271643475573,0.20253516827947912,51,23,-4.132931596654853,-5.7099095958978445,-1.5769779992429918,0.4587825802656481,1.0,False,False
bag8,tdda_k5_lam07_aug1_cumshift,test_time_variant,M17_tdda,86,-0.10421689526080498,0.3396136372987508,51,23,-5.039339214462796,-5.777905126064104,-0.7385659116013077,0.6113045471377514,1.0,False,False
bag8,tdda_k5_lam07_aug2,test_time_variant,M17_tdda,86,-0.03867405401839569,0.7236891824291207,51,23,-6.896827372534562,-7.040809541016146,-0.14398216848158363,0.8702927512037953,1.0,False,False
bag8,tdda_k5_lam08_aug1,test_time_variant,M17_tdda,86,-0.10944898950407513,0.315786859712016,51,23,-4.911256496178144,-5.812421019401109,-0.901164523222965,0.5983329973490829,1.0,False,False
bag8,tdda_v2_k10_lam07_pfl_dw,test_time_variant,M17_tdda,86,-0.06966996251372527,0.5238554873981656,51,23,-5.927602566031032,-6.464803714076308,-0.5372011480452761,0.7628245797911795,1.0,False,False
bag8,tdda_v2_k5_lam06_pfl_dw,test_time_variant,M17_tdda,86,-0.08453515446121118,0.4390124615392801,51,23,-5.928367490272547,-7.141981591473161,-1.2136141012006139,0.7487759707437056,1.0,False,False
bag8,tdda_v2_k5_lam07_nopfl_dw,test_time_variant,M17_tdda,86,-0.16957085223450416,0.11855885534001669,51,23,-3.0337829024208474,-5.357640103059051,-2.3238572006382037,0.3161569475733778,1.0,False,False
bag8,tdda_v2_k5_lam07_pfl_dw,test_time_variant,M17_tdda,85,-0.09056055325638686,0.4097916251461712,51,22,-5.883318105262354,-6.813235033735336,-0.9299169284729816,0.7196340734274226,1.0,False,False
bag8,tdda_v2_k5_lam07_pfl_dw_cumshift,test_time_variant,M17_tdda,86,-0.044302805225957066,0.6854522690081553,51,23,-5.980380660402996,-6.607701040036292,-0.6273203796332965,0.865834445062933,1.0,False,False
bag8,tdda_v2_k5_lam07_pfl_nodw,test_time_variant,M17_tdda,84,-0.08165170680851928,0.46028887861403045,51,21,-5.994184921644301,-5.541881327288769,0.45230359435553247,0.7628245797911795,1.0,False,False
bag8,train_only_scaling,train_only_version,baselines,86,-0.2965330855000423,0.005565454027398681,51,23,-0.1657871783049335,-0.3434813944603128,-0.17769421615537928,0.034844581736756954,0.678985391342639,False,True
tabicl,adversarial_lgbm_both_ratio,test_time_variant,M6_adversarial,49,-0.010774930895155957,0.9414245625647825,33,11,-1.5206221809197578,-0.9599087528061582,0.5607134281135996,0.9884070506254762,1.0,False,False
tabicl,adversarial_lgbm_cal_iso_both_ratio,test_time_variant,M6_adversarial,49,0.02446062511270002,0.8675045617180341,33,11,-1.2630750955626255,-1.0588315310283145,0.20424356453431103,0.9884070506254762,1.0,False,False
tabicl,adversarial_lgbm_cal_iso_feature,test_time_variant,M6_adversarial,49,0.02190732395271046,0.881229876483652,33,11,-1.2632426615476553,-1.0588200586073597,0.20442260294029557,0.9884070506254762,1.0,False,False
tabicl,adversarial_lgbm_cal_platt_feature,test_time_variant,M6_adversarial,49,0.0438657139286207,0.7647285201495411,33,11,-2.527033815988581,-1.497304056007988,1.029729759980593,0.9884070506254762,1.0,False,False
tabicl,adversarial_lgbm_feature,test_time_variant,M6_adversarial,49,-0.010774930895155957,0.9414245625647825,33,11,-1.5205125326479574,-0.9599042020300336,0.5606083306179238,0.9884070506254762,1.0,False,False
tabicl,adversarial_logreg_feature,test_time_variant,M6_adversarial,49,0.15176822094977965,0.2978768255241905,33,11,-1.4014892924390772,-1.7065665387210047,-0.30507724628192756,0.8280641953468469,1.0,False,False
tabicl,adversarial_rf_feature,test_time_variant,M6_adversarial,49,0.0719520266885059,0.6232145877452088,33,11,-1.8558305025955157,-1.4724044179296127,0.383426084665903,0.9884070506254762,1.0,False,False
tabicl,cluster_membership_k10_both,test_time_variant,M20_cluster_membership,49,-0.09804676454359926,0.5027129035828293,33,11,-1.7155726824102449,-1.344777059539839,0.3707956228704059,0.9884070506254762,1.0,False,False
tabicl,cluster_membership_k10_both_cumshift,test_time_variant,M20_cluster_membership,49,-0.01240904363754928,0.9325602349302996,33,11,-1.7487138909995892,-1.093161232512489,0.6555526584871001,0.9884070506254762,1.0,False,False
tabicl,cluster_membership_k10_feature,test_time_variant,M20_cluster_membership,49,-0.09804676454359926,0.5027129035828293,33,11,-1.7162058448037483,-1.344805939034597,0.3713999057691513,0.9884070506254762,1.0,False,False
tabicl,cluster_membership_k10_feature_cumshift,test_time_variant,M20_cluster_membership,49,-0.01240904363754928,0.9325602349302996,33,11,-1.7496125088947665,-1.0931611402363774,0.656451368658389,0.9884070506254762,1.0,False,False
tabicl,cluster_membership_k10_weight,test_time_variant,M20_cluster_membership,49,-0.07414786568609694,0.6126222298939533,33,11,-1.0734586225269511,-1.8737969088324733,-0.8003382863055222,0.9884070506254762,1.0,False,False
tabicl,cluster_membership_k15_both,test_time_variant,M20_cluster_membership,49,0.06664116027572761,0.6491438181980327,33,11,-1.944737971147363,-0.9329625729249387,1.0117753982224242,0.9884070506254762,1.0,False,False
tabicl,cluster_membership_k5_both,test_time_variant,M20_cluster_membership,49,0.003932083786383928,0.9786079949484048,33,11,-1.3330575708940209,-0.9065619106769162,0.4264956602171047,0.9884070506254762,1.0,False,False
tabicl,cluster_membership_k5_feature,test_time_variant,M20_cluster_membership,49,0.003932083786383928,0.9786079949484048,33,11,-1.3364232124021593,-0.9065561725824621,0.4298670398196972,0.9884070506254762,1.0,False,False
tabicl,freq_enc_train_only,train_only_version,baselines,49,-0.0423189972609428,0.7727994906079484,33,11,-0.21078925798832682,-1.6446205374199259,-1.433831279431599,0.9884070506254762,1.0,False,False
tabicl,freq_ratio_log,test_time_variant,M2_freq_ratio,49,-0.1412335877205876,0.33305604924837995,33,11,-0.24568256917612513,-1.6052268641417726,-1.3595442949656475,0.8816189538927705,1.0,False,False
tabicl,freq_ratio_log__sel_combined_intersection,test_time_variant,selective,49,-0.01200051545195095,0.9347756000865743,33,11,0.19049944197329874,-1.1622142211193038,-1.3527136630926027,0.9884070506254762,1.0,False,False
tabicl,freq_ratio_log__sel_combined_union,test_time_variant,selective,49,-0.27458200674527766,0.056219121290176956,33,11,0.024859653542949115,-3.4353975830649173,-3.4602572366078665,0.5331137492329655,1.0,False,False
tabicl,freq_ratio_v2_both_gated,test_time_variant,M2_freq_ratio,49,0.185956649380732,0.2007967295901406,33,11,-0.0014609963794218156,-0.03941756079092986,-0.03795656441150805,0.7120561171691417,1.0,False,False
tabicl,freq_ratio_v2_diff_gated,test_time_variant,M2_freq_ratio,49,-0.040413010579571106,0.7827778973095925,33,11,-0.13013117278123157,1.1203980390815558,1.2505292118627873,0.9884070506254762,1.0,False,False
tabicl,freq_ratio_v2_ratio_gated,test_time_variant,M2_freq_ratio,49,-0.28691013622970846,0.04563378441101408,33,11,-0.143872877548903,1.1300061984782301,1.273879076027133,0.5331137492329655,1.0,False,False
tabicl,freq_ratio_v2_ratio_ungated,test_time_variant,M2_freq_ratio,49,-0.15093860821494987,0.30055663386663334,33,11,-0.3373710745501461,-1.4966817103074794,-1.1593106357573333,0.8280641953468469,1.0,False,False
tabicl,groupby_shift_cohen_d,test_time_variant,M14_groupby,46,0.009807247536193294,0.948423266018261,33,8,-1.8613291149430677,-1.2376185986236554,0.6237105163194123,0.9884070506254762,1.0,False,False
tabicl,groupby_shift_cohen_d__sel_combined_intersection,test_time_variant,selective,49,-0.13838892287143434,0.34298286391301125,33,11,-0.3927969840918838,-15.828600632962274,-15.43580364887039,0.8904362813126253,1.0,False,False
tabicl,groupby_shift_cohen_d__sel_combined_union,test_time_variant,selective,45,-0.05771511448182247,0.7064827412237398,33,7,-1.2157574131550233,-1.2684763406594581,-0.052718927504434854,0.9884070506254762,1.0,False,False
tabicl,groupby_shift_cohen_d_min10,test_time_variant,M14_groupby,46,0.017331770933078954,0.9089815467273004,33,8,-1.8219713863348876,-1.2349465180648687,0.587024868270019,0.9884070506254762,1.0,False,False
tabicl,groupby_shift_ratio_log,test_time_variant,M14_groupby,46,0.026336890350265884,0.8620700758869656,33,8,-1.6592204293595794,-1.6546259680817121,0.004594461277867223,0.9884070506254762,1.0,False,False
tabicl,groupby_shift_ratio_raw,test_time_variant,M14_groupby,46,-0.011040863578481757,0.9419460732114252,33,8,-1.5255822161967452,-1.767381952040009,-0.24179973584326375,0.9884070506254762,1.0,False,False
tabicl,groupby_train_only,train_only_version,baselines,43,0.10639181492839422,0.49711820406650364,32,6,-4.762078807558339,-2.3164440604820653,2.445634747076274,0.9884070506254762,1.0,False,False
tabicl,joint_freq_combined,test_time_variant,M1_joint_freq,49,-0.06423191195610811,0.661045968414063,33,11,-0.17789902466217472,-2.396727055449276,-2.2188280307871016,0.9884070506254762,1.0,False,False
tabicl,joint_freq_combined__sel_combined_intersection,test_time_variant,selective,49,-0.03952510195663845,0.7874383044516218,33,11,0.16666951850857797,-0.9500205684449906,-1.1166900869535685,0.9884070506254762,1.0,False,False
tabicl,joint_freq_combined__sel_combined_union,test_time_variant,selective,49,-0.28939115347321714,0.04371376071088863,33,11,0.023936251011469473,-3.0261917897524397,-3.050128040763909,0.5331137492329655,1.0,False,False
tabicl,joint_freq_separate,test_time_variant,M1_joint_freq,49,-0.04403079210027148,0.7638685624862279,33,11,-0.10501208401385799,-2.4060081553782897,-2.3009960713644317,0.9884070506254762,1.0,False,False
tabicl,joint_freq_separate__sel_combined_intersection,test_time_variant,selective,49,-0.15866213408175148,0.27620729113300824,33,11,0.06182911717548473,-3.940836441848525,-4.00266555902401,0.8280641953468469,1.0,False,False
tabicl,joint_freq_separate__sel_combined_union,test_time_variant,selective,49,-0.26671783917250985,0.06394781307850395,33,11,-0.42077140741623115,-1.2198196514956006,-0.7990482440793694,0.539559672849877,1.0,False,False
tabicl,joint_groupby_combined,test_time_variant,M14_groupby,43,0.09679855028692239,0.5369055701540663,32,6,-4.71009353697182,-3.0207687257969424,1.689324811174878,0.9884070506254762,1.0,False,False
tabicl,joint_groupby_combined__sel_combined_intersection,test_time_variant,selective,47,-0.03776531301262387,0.801022455408289,33,9,-1.3132827950066803,-2.220543634854822,-0.9072608398481419,0.9884070506254762,1.0,False,False
tabicl,joint_groupby_combined__sel_combined_union,test_time_variant,selective,44,-0.0022554271439198244,0.9884070506254763,33,6,-1.8480263983525356,-3.748527715851601,-1.9005013174990653,0.9884070506254762,1.0,False,False
tabicl,joint_groupby_mean_only,test_time_variant,M14_groupby,46,-0.050144945795705304,0.7406836527323422,33,8,-1.5814449131333423,-1.769980003340926,-0.18853509020758374,0.9884070506254762,1.0,False,False
tabicl,joint_groupby_separate,test_time_variant,M14_groupby,38,0.20888499835868257,0.20818277336167124,30,3,-6.9380011864818565,-0.09307580349867876,6.8449253829831775,0.7120561171691417,1.0,False,False
tabicl,joint_pca_10,test_time_variant,M3_joint_pca,49,0.15350446573857257,0.29231857256107935,33,11,-1.3253767292090108,0.3203407797817027,1.6457175089907135,0.8280641953468469,1.0,False,False
tabicl,joint_pca_5,test_time_variant,M3_joint_pca,49,-0.16315594412333315,0.26265667610713284,33,11,-1.2648716480454947,-3.7649991566623053,-2.500127508616811,0.8280641953468469,1.0,False,False
tabicl,joint_pca_var90,test_time_variant,M3_joint_pca,49,0.09401254871081573,0.5205326361423924,33,11,-1.480379587380839,-3.833896022573599,-2.35351643519276,0.9884070506254762,1.0,False,False
tabicl,joint_pca_var95,test_time_variant,M3_joint_pca,49,0.08078644870206979,0.5810787219886877,33,11,-1.286917782388879,-3.0687581341218957,-1.7818403517330166,0.9884070506254762,1.0,False,False
tabicl,joint_scaling,test_time_variant,M5_joint_scaling,49,-0.17485305392282138,0.22949609130557616,33,11,0.003590821347642809,-0.08551838749563327,-0.08910920884327608,0.7556578616159215,1.0,False,False
tabicl,joint_tsne_2d_p30,test_time_variant,M3b_joint_tsne,49,0.03702286681984867,0.8006110861040441,33,11,-2.4984323363492305,-1.565241314593653,0.9331910217555774,0.9884070506254762,1.0,False,False
tabicl,joint_tsne_2d_p50,test_time_variant,M3b_joint_tsne,49,-0.0882931541124391,0.5463244500031676,33,11,-2.241966446462558,-4.934080837022776,-2.692114390560218,0.9884070506254762,1.0,False,False
tabicl,joint_tsne_3d_p30,test_time_variant,M3b_joint_tsne,49,0.005361932435978083,0.9708319909289159,33,11,-3.9106493280098746,-2.1454250853050905,1.7652242427047842,0.9884070506254762,1.0,False,False
tabicl,label_prop_k10_a05,test_time_variant,M8_label_prop,49,0.23163548123425323,0.10927601033057342,33,11,-8.600836491438471,-3.3722208482521765,5.228615643186295,0.5673947475138982,1.0,False,False
tabicl,label_prop_k15_a05,test_time_variant,M8_label_prop,49,0.23633355536863399,0.1020742178905677,33,11,-8.25171276034001,-3.3069170778059713,4.944795682534039,0.5673947475138982,1.0,False,False
tabicl,label_prop_k15_a08,test_time_variant,M8_label_prop,49,0.24389132680220313,0.09126268466582384,33,11,-8.786010600306222,-3.671930663288312,5.11407993701791,0.5673947475138982,1.0,False,False
tabicl,label_prop_v3_adaptive,test_time_variant,M8_label_prop,49,0.2163667402975156,0.13537969129448998,33,11,-7.336473763909786,-8.059254717613603,-0.7227809537038175,0.5673947475138982,1.0,False,False
tabicl,label_prop_v3_t005_k10,test_time_variant,M8_label_prop,49,0.031507736314271215,0.829834545470794,33,11,-8.957110672786278,-12.051539453621793,-3.094428780835514,0.9884070506254762,1.0,False,False
tabicl,label_prop_v3_t005_k15,test_time_variant,M8_label_prop,49,0.023183974532705234,0.8743626464725478,33,11,-7.666131283570046,-11.248651145632563,-3.582519862062517,0.9884070506254762,1.0,False,False
tabicl,label_prop_v3_t01_k15,test_time_variant,M8_label_prop,49,0.2176433908775104,0.13303326015590497,33,11,-8.096563857385256,-9.200532777716349,-1.1039689203310932,0.5673947475138982,1.0,False,False
tabicl,label_prop_weighted_adaptive_a05,test_time_variant,M8_label_prop,49,0.358177086723336,0.011505133201251348,33,11,-6.021574267971783,-1.0672377577533345,4.9543365102184485,0.22188471173841884,1.0,False,False
tabicl,label_prop_weighted_k10_a05,test_time_variant,M8_label_prop,49,0.2134559769751275,0.14084503847693336,33,11,-8.053775098415665,-6.936867078606036,1.116908019809629,0.5673947475138982,1.0,False,False
tabicl,label_prop_weighted_k15_a05,test_time_variant,M8_label_prop,49,0.20931962909594443,0.14889161852286348,33,11,-7.93506395075813,-5.132740895055353,2.802323055702778,0.574296242873902,1.0,False,False
tabicl,label_prop_weighted_k15_a08,test_time_variant,M8_label_prop,49,0.22377131366148537,0.12219263990510199,33,11,-8.128712122032884,-5.244721666749581,2.8839904552833024,0.5673947475138982,1.0,False,False
tabicl,leaf_density_conf,test_time_variant,M18_leaf_density,49,0.09054005913322992,0.5361192922204729,33,11,-1.9709310523116883,-0.4449595100135687,1.5259715422981195,0.9884070506254762,1.0,False,False
tabicl,leaf_density_conf_cumshift,test_time_variant,M18_leaf_density,49,0.0022979710439906074,0.9874972243115441,33,11,-2.4050389982004403,-3.376750739915657,-0.9717117417152168,0.9884070506254762,1.0,False,False
tabicl,leaf_density_conf_deep,test_time_variant,M18_leaf_density,49,0.24470838317339977,0.09014939130367339,33,11,-2.0726889503392973,0.8324707692323888,2.905159719571686,0.5673947475138982,1.0,False,False
tabicl,leaf_density_conf_shallow,test_time_variant,M18_leaf_density,49,0.14124862017062265,0.33300407316183944,33,11,-2.1607244515455215,-0.7931050667594582,1.3676193847860634,0.8816189538927705,1.0,False,False
tabicl,leaf_density_embed_k10,test_time_variant,M18_leaf_density,49,0.21851151327190685,0.13145517583207547,33,11,-3.725557309230128,-1.042605335147257,2.682951974082871,0.5673947475138982,1.0,False,False
tabicl,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,49,0.24077629938701584,0.09560548488026042,33,11,-4.306179546236195,-1.5398306627656282,2.7663488834705667,0.5673947475138982,1.0,False,False
tabicl,leaf_density_embed_k20,test_time_variant,M18_leaf_density,49,0.3157412214443095,0.02710482078994908,33,11,-5.892962399221192,-1.4549466015477706,4.438015797673422,0.4065723118492362,1.0,False,False
tabicl,leaf_density_embed_k5,test_time_variant,M18_leaf_density,49,0.3303971701026495,0.020416311158619315,33,11,-3.616769812833723,-1.3290425843783222,2.2877272284554007,0.34452525080170093,1.0,False,False
tabicl,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,49,0.27141591330689063,0.059234861025885065,33,11,-11.423726406740128,-3.3563960210893993,8.06733038565073,0.5331137492329655,1.0,False,False
tabicl,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,49,0.24537224147499706,0.08925265118514646,33,11,-11.3799207358551,-3.8671720309325655,7.512748704922535,0.5673947475138982,1.0,False,False
tabicl,nearest_test_k10_filter_both,test_time_variant,M16_nearest_test_dist,49,0.2531342770013653,0.07927587604120725,33,11,-10.271129676114441,-3.1485353299170806,7.12259434619736,0.5673947475138982,1.0,False,False
tabicl,nearest_test_k5_both,test_time_variant,M16_nearest_test_dist,49,0.2817312499932485,0.04986339324266981,33,11,-10.547326708260307,-3.3785061577176734,7.168820550542634,0.5331137492329655,1.0,False,False
tabicl,nearest_test_rel_k10_both,test_time_variant,M16_nearest_test_dist,49,0.23858046038942485,0.09876179446283012,33,11,-11.917451602645277,-5.570978634419701,6.3464729682255765,0.5673947475138982,1.0,False,False
tabicl,nearest_test_rel_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,49,0.24455518510380042,0.09035732423873762,33,11,-12.060577132044235,-5.9240919850482125,6.136485146996023,0.5673947475138982,1.0,False,False
tabicl,nearest_test_rel_k5_both,test_time_variant,M16_nearest_test_dist,49,0.22341385149908682,0.12280605690935771,33,11,-10.335268779193461,-5.411401245255065,4.923867533938396,0.5673947475138982,1.0,False,False
tabicl,neighbor_consensus_k10_dist,test_time_variant,M19_neighbor_consensus,49,0.5442106092401755,5.3007024870762645e-05,33,11,-16.30701692724215,-0.05924213108652268,16.247774796155625,0.0017889870893882393,0.006996927282940669,True,False
tabicl,neighbor_consensus_k10_dist_cumshift,test_time_variant,M19_neighbor_consensus,49,0.5574367092489215,3.173735639922562e-05,33,11,-15.788999308946616,-0.5622713038111914,15.226728005135424,0.0017889870893882393,0.004284543113895459,True,False
tabicl,neighbor_consensus_k10_uniform,test_time_variant,M19_neighbor_consensus,49,0.5453851277737708,5.0690829450613835e-05,33,11,-15.333484057865187,0.0902651839687011,15.423749241833887,0.0017889870893882393,0.00674188031693164,True,False
tabicl,neighbor_consensus_k20_dist,test_time_variant,M19_neighbor_consensus,49,0.5061153559331313,0.00020719309837628378,33,11,-16.88118975231111,0.3972629757731909,17.2784527280843,0.004661844713466385,0.026935102788916893,True,False
tabicl,neighbor_consensus_k5_dist,test_time_variant,M19_neighbor_consensus,49,0.5492150795137551,4.3767257640618945e-05,33,11,-16.27551032066954,-0.008070969931932652,16.267439350737607,0.0017889870893882393,0.005864812523842938,True,False
tabicl,neighbor_consensus_k5_dist_cumshift,test_time_variant,M19_neighbor_consensus,49,0.5187797296866795,0.0001340656353886817,33,11,-15.460432354274168,-0.9165099053915047,14.543922448882663,0.003619772155494406,0.017562598235917302,True,False
tabicl,ot_disp_v2_selective,test_time_variant,M9_ot_displacement,49,-0.05030003285179441,0.7314269004966862,33,11,-15.76224828157641,-41.18517461363578,-25.42292633205937,0.9884070506254762,1.0,False,False
tabicl,ot_disp_v2_selective_abs,test_time_variant,M9_ot_displacement,49,0.05265041305889902,0.7193796764520691,33,11,-4.493715945698572,-7.378926018819436,-2.885210073120864,0.9884070506254762,1.0,False,False
tabicl,ot_disp_v2_selective_and_summary,test_time_variant,M9_ot_displacement,49,-0.05637688961256957,0.7004176108065244,33,11,-16.621758163374725,-43.36019682277616,-26.738438659401435,0.9884070506254762,1.0,False,False
tabicl,ot_disp_v2_selective_and_summary_abs,test_time_variant,M9_ot_displacement,49,0.07741609117088358,0.5970013599967188,33,11,-5.7848347283105594,-5.517996442740337,0.2668382855702225,0.9884070506254762,1.0,False,False
tabicl,ot_disp_v2_selective_and_summary_top10,test_time_variant,M9_ot_displacement,49,0.2123835904879319,0.14289941789238916,33,11,-16.39230476830342,-3.6513324405137366,12.740972327789681,0.5673947475138982,1.0,False,False
tabicl,ot_disp_v2_selective_top10,test_time_variant,M9_ot_displacement,49,0.18189717463765653,0.21097959027233829,33,11,-15.704415206450415,-7.298592488910674,8.405822717539742,0.7120561171691417,1.0,False,False
tabicl,ot_disp_v2_summary_only,test_time_variant,M9_ot_displacement,49,0.09677011396360445,0.5083180961987502,33,11,-4.359144892243154,-2.1880525841352285,2.171092308107925,0.9884070506254762,1.0,False,False
tabicl,ot_displacement_mag,test_time_variant,M9_ot_displacement,49,0.07562878035889088,0.605522338793179,33,11,-24.389578586850703,-34.42384606838966,-10.034267481538954,0.9884070506254762,1.0,False,False
tabicl,ot_displacement_no_mag,test_time_variant,M9_ot_displacement,49,0.09140818152762636,0.5322014195801208,33,11,-25.683283572826625,-39.74913560272463,-14.065852029898004,0.9884070506254762,1.0,False,False
tabicl,pca_train_only_10,train_only_version,baselines,49,0.15304487152977445,0.2937832703260022,33,11,-1.3651862016250256,0.7961911158388062,2.161377317463832,0.8280641953468469,1.0,False,False
tabicl,pca_train_only_5,train_only_version,baselines,49,-0.1094344877171527,0.45414763338071285,33,11,-1.3130356246633414,-4.224121245299212,-2.9110856206358706,0.9884070506254762,1.0,False,False
tabicl,pca_train_only_var90,train_only_version,baselines,49,0.11020047806514956,0.45097557506318886,33,11,-1.5621569781897975,-3.3205490261405903,-1.7583920479507928,0.9884070506254762,1.0,False,False
tabicl,pca_train_only_var95,train_only_version,baselines,49,0.05423211663817833,0.7113100207108918,33,11,-1.7276344567770863,-4.757095743292063,-3.0294612865149766,0.9884070506254762,1.0,False,False
tabicl,pseudo_label_lgbm_conf80_iter5,test_time_variant,M7_pseudo_label,34,0.18580487486421798,0.2927579141818421,25,5,-11.362954300410173,-55.026497483383025,-43.66354318297285,0.8280641953468469,1.0,False,False
tabicl,pseudo_label_lgbm_conf90_iter1,test_time_variant,M7_pseudo_label,34,0.3306593332287563,0.05612559919637385,25,5,-4.519217239781525,-54.08914989918168,-49.56993265940015,0.5331137492329655,1.0,False,False
tabicl,pseudo_label_lgbm_conf90_iter3,test_time_variant,M7_pseudo_label,34,0.03881121563775605,0.8274887650222926,25,5,-6.397169830621155,-73.45530307752213,-67.05813324690098,0.9884070506254762,1.0,False,False
tabicl,pseudo_label_lgbm_conf95_iter3,test_time_variant,M7_pseudo_label,34,-0.10436244204955665,0.5569496397355289,25,5,-3.5306207574290234,-97.3208350810153,-93.79021432358628,0.9884070506254762,1.0,False,False
tabicl,pseudo_label_v2_cal_iso_wfixed_conf90,test_time_variant,M7_pseudo_label,34,-0.07991443219900164,0.6532387688566315,25,5,-1.359988029770239,-73.98157739520174,-72.6215893654315,0.9884070506254762,1.0,False,False
tabicl,pseudo_label_v2_cal_iso_wprop_conf85,test_time_variant,M7_pseudo_label,34,-0.047520819147016266,0.789563179667508,25,5,-3.03565775899426,-64.83745248386124,-61.80179472486698,0.9884070506254762,1.0,False,False
tabicl,pseudo_label_v2_cal_iso_wprop_conf90,test_time_variant,M7_pseudo_label,34,-0.07991443219900164,0.6532387688566315,25,5,-1.36701592744918,-73.98186928898565,-72.61485336153648,0.9884070506254762,1.0,False,False
tabicl,pseudo_label_v2_cal_iso_wquad_conf90,test_time_variant,M7_pseudo_label,34,-0.07991443219900164,0.6532387688566315,25,5,-1.365392819716559,-73.98182819759776,-72.6164353778812,0.9884070506254762,1.0,False,False
tabicl,pseudo_label_v2_cal_platt_wprop_conf90,test_time_variant,M7_pseudo_label,34,0.22177582613402747,0.2074666861415193,25,5,-1.3496416574613541,-6.8288902620912975,-5.479248604629944,0.7120561171691417,1.0,False,False
tabicl,target_enc_absolute,test_time_variant,M4_target_encoding,49,0.037260414004600055,0.799358119043987,33,11,-1.22381496152577,-0.9022198392571713,0.32159512226859877,0.9884070506254762,1.0,False,False
tabicl,target_enc_diff,test_time_variant,M4_target_encoding,49,0.07339637107078968,0.6162386510355304,33,11,-0.845849611501913,-1.1099682626383574,-0.2641186511364444,0.9884070506254762,1.0,False,False
tabicl,target_enc_inv_ratio,test_time_variant,M4_target_encoding,49,0.03390524409114981,0.8171002126085796,33,11,-1.161926082702325,-0.9906764459476478,0.1712496367546772,0.9884070506254762,1.0,False,False
tabicl,target_enc_oof_absolute,test_time_variant,M4_target_encoding,49,-0.037464860720674675,0.7982801437666209,33,11,-2.268003934993445,-2.0238671368498578,0.24413679814358735,0.9884070506254762,1.0,False,False
tabicl,target_enc_oof_diff,test_time_variant,M4_target_encoding,49,-0.06774812095295395,0.6437039232960252,33,11,-2.2443609445249653,-2.1364611295297338,0.10789981499523149,0.9884070506254762,1.0,False,False
tabicl,target_enc_oof_inv_ratio,test_time_variant,M4_target_encoding,49,-0.07563477528025726,0.6054936701736551,33,11,-2.2971409196957167,-2.3891298323462937,-0.09198891265057707,0.9884070506254762,1.0,False,False
tabicl,target_enc_oof_ratio,test_time_variant,M4_target_encoding,49,-0.053173296498058485,0.7167085888082894,33,11,-2.3067277623903593,-2.131115009244228,0.17561275314613134,0.9884070506254762,1.0,False,False
tabicl,target_enc_oof_ratio_cap5,test_time_variant,M4_target_encoding,49,-0.059135963455097064,0.6864928943028676,33,11,-2.3051424873003263,-2.137097499814807,0.16804498748551921,0.9884070506254762,1.0,False,False
tabicl,target_enc_ratio,test_time_variant,M4_target_encoding,49,0.036641875222609276,0.8026217012773872,33,11,-0.6111661077528406,-1.1108997057565688,-0.4997335980037282,0.9884070506254762,1.0,False,False
tabicl,target_enc_ratio__sel_combined_intersection,test_time_variant,selective,49,0.02492021932149814,0.8650379845764219,33,11,-0.5048248535027442,-1.1236844160763895,-0.6188595625736453,0.9884070506254762,1.0,False,False
tabicl,target_enc_ratio__sel_combined_union,test_time_variant,selective,49,-0.16244101979853603,0.26478219347508003,33,11,-0.5736554331653991,-2.6901306218910745,-2.1164751887256754,0.8280641953468469,1.0,False,False
tabicl,target_enc_ratio_cap5,test_time_variant,M4_target_encoding,49,0.05442473335127888,0.7103294279856565,33,11,-0.61775126029108,-1.0682334595891916,-0.4504821992981116,0.9884070506254762,1.0,False,False
tabicl,target_enc_standard_m10,train_only_version,baselines,49,-0.008862216083009748,0.9518090309542259,33,11,-0.8484061086117755,-1.117397708762782,-0.26899160015100654,0.9884070506254762,1.0,False,False
