model,method_key,complete_five_levels,effect_shift_0_0_pct,effect_shift_0_5_pct,effect_shift_1_0_pct,effect_shift_3_0_pct,effect_shift_5_0_pct,shift5_minus_shift0_pct,endpoint_direction,strictly_increasing,strictly_decreasing,nondecreasing,nonincreasing,exceeds_baseline_at_every_level,exceeds_baseline_at_any_level,below_baseline_at_every_level
tabpfn,cluster_membership_k10_feature,True,-0.2646860012367126,-0.3570000971811723,-0.7152412307910162,-0.8989562075807241,-2.223308526981078,-1.9586225257443655,smaller_benefit,False,True,False,True,False,False,True
tabpfn,cluster_membership_k10_feature_cumshift,True,-0.4210070969235536,-0.2576014864937682,-0.488503470602936,-0.0534919850579437,-0.9466534173102632,-0.5256463203867097,smaller_benefit,False,False,False,False,False,False,True
tabpfn,cluster_membership_k10_weight,True,-0.3435153114845882,-0.4962539054103432,-0.7738794538937802,-0.4211600123688269,-1.7856988983801212,-1.442183586895533,smaller_benefit,False,False,False,False,False,False,True
tabpfn,cluster_membership_k15_both,True,-0.4383102659684327,-0.2792467644845119,0.058011693515235,-0.191836687604705,-0.7498691091806571,-0.3115588432122244,smaller_benefit,False,False,False,False,False,True,False
tabpfn,cluster_membership_k5_both,True,-0.31953298374273,-0.41094110426527,-0.3350779159614617,-0.6688610513189741,-0.4369288929376874,-0.1173959091949574,smaller_benefit,False,False,False,False,False,False,True
tabpfn,cluster_membership_k5_feature,True,-0.321429221446252,-0.3917736520438438,-0.3275842923426813,-0.6643600550063884,-0.4380749415859857,-0.11664572013973368,smaller_benefit,False,False,False,False,False,False,True
tabpfn,freq_ratio_log,True,-0.2442506538421996,0.0669852898624159,0.1787752715037317,0.1734427243345041,-0.0373801431302378,0.2068705107119618,larger_benefit,False,False,False,False,False,True,False
tabpfn,freq_ratio_log__sel_combined_intersection,True,-0.2428284755645351,-0.0808023183041452,0.193993345431389,0.4871881658570589,0.3265204618800255,0.5693489374445606,larger_benefit,False,False,False,False,False,True,False
tabpfn,freq_ratio_log__sel_combined_union,True,-0.3230461027024452,-0.0807015253915003,0.1509359239122659,0.334129917602572,0.5129730983606514,0.8360192010630967,larger_benefit,True,False,True,False,False,True,False
tabpfn,freq_ratio_v2_both_gated,True,-0.1264722825495196,-0.5016799238744085,-0.0517134223989083,0.0522164319514059,-0.1165005843986253,0.009971698150894284,larger_benefit,False,False,False,False,False,True,False
tabpfn,freq_ratio_v2_diff_gated,True,-0.2076972859674286,0.0238459232501264,0.1221238066981035,0.263747009559201,0.0142954489288301,0.2219927348962587,larger_benefit,False,False,False,False,False,True,False
tabpfn,freq_ratio_v2_ratio_gated,True,-0.201949315428487,0.0381669162551262,0.0969472098535212,0.2012286582497785,-0.1073752797478696,0.09457403568061738,larger_benefit,False,False,False,False,False,True,False
tabpfn,freq_ratio_v2_ratio_ungated,True,-0.23537050495367,0.0381669162551262,0.0969472098535212,0.2012286582497785,-0.1073752797478696,0.12799522520580042,larger_benefit,False,False,False,False,False,True,False
tabpfn,groupby_shift_cohen_d,True,-0.5061176945643288,-0.803210321463005,-0.5552618469120092,-0.9662761632597134,-1.259326509432235,-0.7532088148679063,smaller_benefit,False,False,False,False,False,False,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,True,-0.3041683791357958,-0.1347853224351859,-0.0606497128310091,0.1743364239633159,0.0510465578385558,0.3552149369743516,larger_benefit,False,False,False,False,False,True,False
tabpfn,groupby_shift_cohen_d__sel_combined_union,True,-0.8540095903915016,-0.1693908891101774,-0.1358167757090008,0.2234574053819892,-0.1431526781519491,0.7108569122395525,larger_benefit,False,False,False,False,False,True,False
tabpfn,groupby_shift_cohen_d_min10,True,-0.5065578926026022,-0.8140539589818023,-0.5552618469120092,-0.956802947193851,-1.2700114742735178,-0.7634535816709156,smaller_benefit,False,False,False,False,False,False,True
tabpfn,groupby_shift_ratio_log,True,-0.4988713576257615,-0.8543879228587475,-0.7479526703062128,-0.8907585446215317,-1.4209279857496837,-0.9220566281239222,smaller_benefit,False,False,False,False,False,False,True
tabpfn,groupby_shift_ratio_raw,True,-1.075454599709717,-0.9461766686413242,-0.7152000117391824,-0.895771387085203,-1.3402737350121905,-0.2648191353024736,smaller_benefit,False,False,False,False,False,False,True
tabpfn,joint_freq_combined,True,-0.190732730798162,-0.2979018527332882,-0.0464868466295792,-0.0385915748823328,-0.348011028262401,-0.157278297464239,smaller_benefit,False,False,False,False,False,False,True
tabpfn,joint_freq_combined__sel_combined_intersection,True,-0.3576609061391338,-0.0637515172482617,0.208362306891806,0.5177445686217774,0.3526383073912681,0.7102992135304019,larger_benefit,False,False,False,False,False,True,False
tabpfn,joint_freq_combined__sel_combined_union,True,-0.327541201901414,-0.2698982218366292,0.116064606082304,0.5930590737079425,0.4878806647978548,0.8154218666992687,larger_benefit,False,False,False,False,False,True,False
tabpfn,joint_freq_separate,True,-0.5473270032291049,-0.6439743183017771,-0.4791714772734942,-0.4414144957754847,-0.3622806264698525,0.1850463767592524,larger_benefit,False,False,False,False,False,False,True
tabpfn,joint_freq_separate__sel_combined_intersection,True,-0.4598037817244355,-0.2344023177665925,0.2047267865223172,0.5937496597848257,0.4536284589557977,0.9134322406802331,larger_benefit,False,False,False,False,False,True,False
tabpfn,joint_freq_separate__sel_combined_union,True,-0.7120457230316416,-0.3439054179466238,-0.0863951325905162,0.1838096400292225,0.1959743188593581,0.9080200418909997,larger_benefit,True,False,True,False,False,True,False
tabpfn,joint_groupby_combined,True,-1.1128121755391194,-1.296163258984251,-1.5890686415098925,-1.636818994789347,-2.1331929122146933,-1.020380736675574,smaller_benefit,False,True,False,True,False,False,True
tabpfn,joint_groupby_combined__sel_combined_intersection,True,-0.6516031462308345,-0.20466000912674,-0.2179910773943334,0.1566005486016032,-0.0569405223155309,0.5946626239153036,larger_benefit,False,False,False,False,False,True,False
tabpfn,joint_groupby_combined__sel_combined_union,True,-0.3870271945036214,-0.2837656467347271,-0.3376334971736135,-0.1054240580365439,0.213113347141076,0.6001405416446974,larger_benefit,False,False,False,False,False,True,False
tabpfn,joint_groupby_mean_only,True,-0.8458574613355505,-0.8369339501522844,-0.659438878452674,-0.3445130823814217,-0.3611862792643541,0.4846711820711964,larger_benefit,False,False,False,False,False,False,True
tabpfn,joint_groupby_separate,True,-1.9239786453158825,-1.8632829813938387,-1.8790941338447105,-2.101867783477028,-2.3573703681108618,-0.4333917227949793,smaller_benefit,False,False,False,False,False,False,True
tabpfn,joint_pca_10,True,-0.2047344145556238,-0.2025853550081404,-0.0565855143226848,0.0884600141724593,0.1694514787129702,0.37418589326859397,larger_benefit,True,False,True,False,False,True,False
tabpfn,joint_pca_5,True,-0.2047344145556238,-0.2025853550081404,-0.0565855143226848,0.0884600141724593,0.1694514787129702,0.37418589326859397,larger_benefit,True,False,True,False,False,True,False
tabpfn,joint_pca_var90,True,-0.2047344145556238,-0.2025853550081404,-0.0565855143226848,0.0884600141724593,0.1694514787129702,0.37418589326859397,larger_benefit,True,False,True,False,False,True,False
tabpfn,joint_pca_var95,True,-0.2047344145556238,-0.2025853550081404,-0.0565855143226848,0.0884600141724593,0.1694514787129702,0.37418589326859397,larger_benefit,True,False,True,False,False,True,False
tabpfn,joint_scaling,True,-0.1630425811181056,-0.1776055114908281,-0.151595428741198,-0.2854232878299316,-0.2086239385263136,-0.04558135740820801,smaller_benefit,False,False,False,False,False,False,True
tabpfn,joint_tsne_2d_p30,True,-0.1398644613309246,-0.1340209761809699,-0.135041857534952,-0.6882624578071708,-2.1595347973113457,-2.019670335980421,smaller_benefit,False,False,False,False,False,False,True
tabpfn,joint_tsne_2d_p50,True,-0.2353789703005546,-0.3152382337083476,-0.1550990481449368,-0.5823996744982867,-0.7091025215482815,-0.47372355124772686,smaller_benefit,False,False,False,False,False,False,True
tabpfn,joint_tsne_3d_p30,True,-0.1705852051978624,-0.3718922500244779,-0.2775526072575749,-0.7872356294318392,-0.3346375883965449,-0.16405238319868248,smaller_benefit,False,False,False,False,False,False,True
tabpfn,label_prop_k10_a05,True,-0.5062446747676433,-0.666123560855607,-0.8195584071078617,-0.9476384637270572,-0.4293546315703754,0.07689004319726794,larger_benefit,False,False,False,False,False,False,True
tabpfn,label_prop_k15_a05,True,-0.4904060107348975,-0.6920357388149536,-0.8869020939525841,-1.3762324320995365,-0.9564508407171622,-0.46604482998226476,smaller_benefit,False,False,False,False,False,False,True
tabpfn,label_prop_k15_a08,True,-0.4157501165043306,-0.4903911176581347,-0.6463641952190574,-0.8808953505357671,-0.5192203560298867,-0.10347023952555612,smaller_benefit,False,False,False,False,False,False,True
tabpfn,label_prop_v3_adaptive,True,-1.0179494982800608,-1.070403933476981,-1.3534193223208666,-2.718910505406674,-4.530080416424117,-3.5121309181440568,smaller_benefit,False,True,False,True,False,False,True
tabpfn,label_prop_v3_t005_k10,True,-0.6455842845913112,-0.8088967216181541,-1.4534084981978423,-1.9683084362157024,-3.6739820761438464,-3.028397791552535,smaller_benefit,False,True,False,True,False,False,True
tabpfn,label_prop_v3_t005_k15,True,-0.8589364222819509,-1.3278626300112537,-1.8949964440324087,-2.110926647896813,-4.00982603153853,-3.1508896092565797,smaller_benefit,False,True,False,True,False,False,True
tabpfn,label_prop_v3_t01_k15,True,-1.4661388240701831,-1.3278626300112537,-1.738611361471057,-2.6057356342253213,-3.995556433331165,-2.5294176092609817,smaller_benefit,False,False,False,False,False,False,True
tabpfn,label_prop_weighted_adaptive_a05,True,-0.5924134407698166,-0.7093469215617827,-0.5929113288337887,-0.6257847292081868,-1.0765963768318396,-0.484182936062023,smaller_benefit,False,False,False,False,False,False,True
tabpfn,label_prop_weighted_k10_a05,True,-0.5960196785453998,-0.4626226702242831,-0.2856645166534534,-0.3057833902836857,0.2027213571421697,0.7987410356875695,larger_benefit,False,False,False,False,False,True,False
tabpfn,label_prop_weighted_k15_a05,True,-0.3087058050692334,-0.6905322445346597,-0.2713697494863193,-0.1849876986307958,0.3422894019280781,0.6509952069973115,larger_benefit,False,False,False,False,False,True,False
tabpfn,label_prop_weighted_k15_a08,True,-0.5348067551774995,-0.5612569346573328,-0.3271143951520575,-0.177131266438979,0.2070125768929864,0.741819332070486,larger_benefit,False,False,False,False,False,True,False
tabpfn,leaf_density_conf,True,-0.4162495719708877,-0.6384391075156876,-0.5249658438327381,-3.5520254239670512,-7.154669691545696,-6.738420119574808,smaller_benefit,False,False,False,False,False,False,True
tabpfn,leaf_density_conf_cumshift,True,-0.4534547715562301,-0.5950813562593034,-0.5698204160107344,-1.823675338098732,-5.49765568424617,-5.04420091268994,smaller_benefit,False,False,False,False,False,False,True
tabpfn,leaf_density_conf_deep,True,-0.4980586843242456,-0.6818472552283943,-0.4719334117759656,-1.9728988024912089,-4.574957268757574,-4.076898584433328,smaller_benefit,False,False,False,False,False,False,True
tabpfn,leaf_density_conf_shallow,True,-0.5575954690076689,-0.3025971225807011,-0.2353690296367559,-0.7542906112954028,-1.0097808789451883,-0.45218540993751943,smaller_benefit,False,False,False,False,False,False,True
tabpfn,leaf_density_embed_k10,True,-0.2770961997788183,-0.3536991292920292,-0.2737274792496865,-1.665701741885582,-10.658993483205458,-10.38189728342664,smaller_benefit,False,False,False,False,False,False,True
tabpfn,leaf_density_embed_k10_cumshift,True,-0.4265603644839663,-0.4718956181876591,-0.1878929257637557,-2.070458303793804,-8.442302740900299,-8.015742376416332,smaller_benefit,False,False,False,False,False,False,True
tabpfn,leaf_density_embed_k20,True,-0.3544694703613078,-0.4679058987287605,-0.5095746498874514,-4.731099593399143,-18.23930391934847,-17.88483444898716,smaller_benefit,False,True,False,True,False,False,True
tabpfn,leaf_density_embed_k5,True,-0.239196841748344,-0.2897712244465235,-0.2966040530034143,-0.50940066390505,-6.268584514452807,-6.0293876727044635,smaller_benefit,False,True,False,True,False,False,True
tabpfn,nearest_test_k10_both,True,-0.3727630849925083,-0.5179159822197535,-0.2866537738968744,-2.9325290903291616,-13.9333751080991,-13.560612023106591,smaller_benefit,False,False,False,False,False,False,True
tabpfn,nearest_test_k10_cumshift_both,True,-0.3593878369049642,-0.754376155286233,-0.3796851738285913,-1.6519225185170183,-16.749690566864977,-16.390302729960013,smaller_benefit,False,False,False,False,False,False,True
tabpfn,nearest_test_k10_filter_both,True,-0.3957888285356293,-0.4986057400387394,-0.2866537738968744,-3.133709001326414,-14.043619817921275,-13.647830989385646,smaller_benefit,False,False,False,False,False,False,True
tabpfn,nearest_test_k5_both,True,-0.3910990263581317,-0.4258416565180472,-0.3247813968196628,-1.366669846070797,-8.974301970204163,-8.58320294384603,smaller_benefit,False,False,False,False,False,False,True
tabpfn,nearest_test_rel_k10_both,True,-0.2774178829606158,-0.4371304627343209,-0.3686549555646231,-10.772435963577983,-28.17691578834533,-27.899497905384713,smaller_benefit,False,False,False,False,False,False,True
tabpfn,nearest_test_rel_k10_cumshift_both,True,-0.4744657625393532,-0.684232687494308,-0.308194850371968,-6.360598375774021,-22.87365752895365,-22.399191766414297,smaller_benefit,False,False,False,False,False,False,True
tabpfn,nearest_test_rel_k5_both,True,-0.2565169414871298,-0.3770326885694595,-0.2792673198127344,-5.6407314492736536,-19.684859025676005,-19.428342084188873,smaller_benefit,False,False,False,False,False,False,True
tabpfn,neighbor_consensus_k10_dist,True,-4.271630971826025,-5.204803219056834,-4.310589512405853,-4.93624428093172,-5.15790826992152,-0.8862772980954947,smaller_benefit,False,False,False,False,False,False,True
tabpfn,neighbor_consensus_k10_dist_cumshift,True,-5.164124029183404,-3.986998050245066,-3.198623151768651,-4.649967916183327,-4.937280979762972,0.22684304942043187,larger_benefit,False,False,False,False,False,False,True
tabpfn,neighbor_consensus_k10_uniform,True,-3.9668954144485498,-5.026777737096621,-4.071263453795459,-4.806885321925998,-4.890129263947214,-0.9232338494986645,smaller_benefit,False,False,False,False,False,False,True
tabpfn,neighbor_consensus_k20_dist,True,-3.678675748855137,-3.972063900354725,-4.231778685348033,-4.175096556120364,-5.632854957117083,-1.9541792082619462,smaller_benefit,False,False,False,False,False,False,True
tabpfn,neighbor_consensus_k5_dist,True,-5.897477030339359,-5.458641770145223,-4.937275732291496,-5.95441189445955,-6.403034116403398,-0.505557086064039,smaller_benefit,False,False,False,False,False,False,True
tabpfn,neighbor_consensus_k5_dist_cumshift,True,-6.044807927628033,-4.559149018877519,-2.958802464536569,-4.941939584930142,-5.69998928056749,0.344818647060543,larger_benefit,False,False,False,False,False,False,True
tabpfn,ot_disp_v2_selective,True,-0.3744053622893095,-1.135994921381035,-1.4459478498205107,-2.0940357249114303,-4.39357137366938,-4.019166011380071,smaller_benefit,False,True,False,True,False,False,True
tabpfn,ot_disp_v2_selective_abs,True,-0.3769703623972179,-0.4985469441730837,-0.1503258819455071,-0.5859094766770522,-0.9983031586479526,-0.6213327962507347,smaller_benefit,False,False,False,False,False,False,True
tabpfn,ot_disp_v2_selective_and_summary,True,-0.5506200231696375,-1.2047188889865523,-2.665273352798104,-1.486238731869499,-4.099855477233611,-3.549235454063973,smaller_benefit,False,False,False,False,False,False,True
tabpfn,ot_disp_v2_selective_and_summary_abs,True,-0.5852517573001411,-0.6492659462157261,-0.6069340502590836,-0.7880968308923442,-1.5295010155887367,-0.9442492582885956,smaller_benefit,False,False,False,False,False,False,True
tabpfn,ot_disp_v2_selective_and_summary_top10,True,-0.5421292802381197,-1.1934972780453597,-2.700672274491202,-1.486238731869499,-4.099855477233611,-3.5577261969954908,smaller_benefit,False,False,False,False,False,False,True
tabpfn,ot_disp_v2_selective_top10,True,-0.3744053622893095,-1.135994921381035,-1.4459478498205107,-2.0835875637958785,-4.358836621028084,-3.9844312587387747,smaller_benefit,False,True,False,True,False,False,True
tabpfn,ot_disp_v2_summary_only,True,-0.3783332832466902,-0.4346442375557162,-0.1029157285554046,-0.1736702115126958,-0.841087688059709,-0.4627544048130188,smaller_benefit,False,False,False,False,False,False,True
tabpfn,ot_displacement_mag,True,-0.4291930873670431,-0.5215613258937284,-0.9610057052938265,-2.4819013638344014,-1.4921639569940448,-1.0629708696270017,smaller_benefit,False,False,False,False,False,False,True
tabpfn,ot_displacement_no_mag,True,-0.3586090249909865,-0.8907573655050246,-0.8026173768146141,-1.8762898726120392,-1.995753243490026,-1.6371442184990395,smaller_benefit,False,False,False,False,False,False,True
tabpfn,pseudo_label_lgbm_conf80_iter5,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,pseudo_label_lgbm_conf90_iter1,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,pseudo_label_lgbm_conf90_iter3,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,pseudo_label_lgbm_conf95_iter3,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,pseudo_label_v2_cal_iso_wfixed_conf90,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,pseudo_label_v2_cal_iso_wprop_conf85,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,pseudo_label_v2_cal_iso_wprop_conf90,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,pseudo_label_v2_cal_iso_wquad_conf90,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,pseudo_label_v2_cal_platt_wprop_conf90,True,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,False,False,True,True,False,False,False
tabpfn,target_enc_absolute,True,-0.5418922505250763,-0.3693976254365399,-0.1456351538496539,0.3173771118325478,-0.0537436497702978,0.4881486007547785,larger_benefit,False,False,False,False,False,True,False
tabpfn,target_enc_diff,True,-0.4665591285432843,-0.3798128930765733,-0.1578524808056907,0.3835758807044456,-0.0613179111376098,0.4052412174056745,larger_benefit,False,False,False,False,False,True,False
tabpfn,target_enc_inv_ratio,True,-0.5077599718611757,-0.3457112909648063,-0.1397243418203745,0.2910535954917407,-0.120869356313578,0.38689061554759774,larger_benefit,False,False,False,False,False,True,False
tabpfn,target_enc_oof_absolute,True,-0.6154053229254451,-0.414032086919744,-0.2511064636172104,-0.0538575894515825,-0.0751911316170423,0.5402141913084029,larger_benefit,False,False,False,False,False,False,True
tabpfn,target_enc_oof_diff,True,-0.6072616592164244,-0.3954609927648078,-0.2516340674803926,0.0144129376508325,-0.0106074126771043,0.5966542465393201,larger_benefit,False,False,False,False,False,True,False
tabpfn,target_enc_oof_inv_ratio,True,-0.5837957176349383,-0.4269167809195773,-0.2801988703835971,0.0841540068698026,0.0291337630068251,0.6129294806417634,larger_benefit,False,False,False,False,False,True,False
tabpfn,target_enc_oof_ratio,True,-0.5874781435324828,-0.3995767033645356,-0.2430027980317169,-0.0134704907694504,0.044747598726478,0.6322257422589609,larger_benefit,True,False,True,False,False,True,False
tabpfn,target_enc_oof_ratio_cap5,True,-0.5874781435324828,-0.3982411972719678,-0.2496720406143207,-0.0107325200883571,0.0613868463947048,0.6488649899271877,larger_benefit,True,False,True,False,False,True,False
tabpfn,target_enc_ratio,True,-0.5117979423281478,-0.3212270126013852,-0.1618095097793746,0.3375909725288111,-0.0810075439298814,0.4307903983982664,larger_benefit,False,False,False,False,False,True,False
tabpfn,target_enc_ratio__sel_combined_intersection,True,-0.1754951063945883,-0.0006299557040075,0.2345446486005794,0.8324324570256261,0.69391953118511,0.8694146375796983,larger_benefit,False,False,False,False,False,True,False
tabpfn,target_enc_ratio__sel_combined_union,True,-0.1883285722811524,-0.2000739316013514,0.0503449498788708,0.6185213885882889,0.6028819073558365,0.7912104796369889,larger_benefit,False,False,False,False,False,True,False
tabpfn,target_enc_ratio_cap5,True,-0.5037050707004346,-0.3212270126013852,-0.1618095097793746,0.3375909725288111,-0.0839717599825788,0.4197333107178558,larger_benefit,False,False,False,False,False,True,False
tabpfn,targeted_groupby_top3,True,-0.8405666195287891,-0.4010466000072198,-0.1223299019571818,-0.3239417418336072,-0.0970263742846796,0.7435402452441094,larger_benefit,False,False,False,False,False,False,True
tabpfn,targeted_groupby_top3_shifted_agg,True,-0.841904144337516,-0.4015085675235473,-0.1223299019571818,-0.3244292143583855,-0.0913995339287025,0.7505046104088136,larger_benefit,False,False,False,False,False,False,True
tabpfn,targeted_groupby_top5,True,-0.6795895830520347,-0.9109327468529458,-0.8741159440815769,-0.9901135697239264,-0.5653466598972414,0.11424292315479323,larger_benefit,False,False,False,False,False,False,True
tabpfn,targeted_groupby_top5_shifted_agg,True,-0.6795895830520347,-0.9109327468529458,-0.8741159440815769,-0.9901135697239264,-0.5653466598972414,0.11424292315479323,larger_benefit,False,False,False,False,False,False,True
tabpfn,tdda_k10_lam07_aug1,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,tdda_k5_lam06_aug1,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,tdda_k5_lam07_aug1,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,tdda_k5_lam07_aug1_cumshift,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,tdda_k5_lam07_aug2,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,tdda_k5_lam08_aug1,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,tdda_v2_k10_lam07_pfl_dw,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,tdda_v2_k5_lam06_pfl_dw,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,tdda_v2_k5_lam07_nopfl_dw,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,tdda_v2_k5_lam07_pfl_dw,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,tdda_v2_k5_lam07_pfl_dw_cumshift,False,,,,,,,incomplete,False,False,False,False,False,False,False
tabpfn,tdda_v2_k5_lam07_pfl_nodw,False,,,,,,,incomplete,False,False,False,False,False,False,False
