model,pair_label,pair_quality,joint_key,train_only_key,source_dataset,n_windows,low_direct_test_time_premium_pct,high_direct_test_time_premium_pct,high_minus_low_direct_test_time_premium_pct,window_sequence,premium_sequence_pct,inference_status
tabpfn,scaling_train_only,closer_pair_but_cat_encoding_also_differs,joint_scaling,train_only_scaling,tabred_sberbank,2,-0.7250621307869943,-1.5393259650961684,-0.814263834309174,tabred_sberbank__gap_near;tabred_sberbank__gap_far,-0.725062;-1.539326,descriptive_exact_pair_no_source_dataset_ci
tabpfn,scaling_train_only,closer_pair_but_cat_encoding_also_differs,joint_scaling,train_only_scaling,tabred_weather,3,-0.030104791027050597,0.13798422032903584,0.16808901135608645,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,-0.030105;0.134774;0.137984,descriptive_exact_pair_no_source_dataset_ci
tabpfn,target_sensitivity_m10,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m10,tabred_delivery_eta,3,-0.005926623659352,0.003588416197156515,0.009515039856508515,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,-0.005927;-0.001748;0.003588,descriptive_exact_pair_no_source_dataset_ci
tabpfn,target_sensitivity_m10,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m10,tabred_homesite,2,-0.10245527756982392,-0.5200272562287873,-0.4175719786589634,tabred_homesite__gap_near;tabred_homesite__gap_far,-0.102455;-0.520027,descriptive_exact_pair_no_source_dataset_ci
tabpfn,target_sensitivity_m10,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m10,tabred_sberbank,2,-1.4676088428340772,1.448524405576074,2.9161332484101514,tabred_sberbank__gap_near;tabred_sberbank__gap_far,-1.467609;1.448524,descriptive_exact_pair_no_source_dataset_ci
tabpfn,target_sensitivity_m10,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m10,tabred_weather,3,0.0,0.0,0.0,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.000000;0.000000;0.000000,descriptive_exact_pair_no_source_dataset_ci
tabpfn,target_sensitivity_m20,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m20,tabred_delivery_eta,3,-0.005926623659352,0.0007137489156304767,0.006640372574982477,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,-0.005927;0.000000;0.000714,descriptive_exact_pair_no_source_dataset_ci
tabpfn,target_sensitivity_m20,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m20,tabred_homesite,2,-0.23074955662873847,0.8930638222013648,1.1238133788301032,tabred_homesite__gap_near;tabred_homesite__gap_far,-0.230750;0.893064,descriptive_exact_pair_no_source_dataset_ci
tabpfn,target_sensitivity_m20,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m20,tabred_sberbank,2,0.9266119081867722,-1.1396651708178163,-2.0662770790045886,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.926612;-1.139665,descriptive_exact_pair_no_source_dataset_ci
tabpfn,target_sensitivity_m20,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m20,tabred_weather,3,0.0,0.0,0.0,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.000000;0.000000;0.000000,descriptive_exact_pair_no_source_dataset_ci
tabpfn,target_sensitivity_m5,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m5,tabred_delivery_eta,3,-0.005926623659352,0.0007137489156304767,0.006640372574982477,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,-0.005927;0.000000;0.000714,descriptive_exact_pair_no_source_dataset_ci
tabpfn,target_sensitivity_m5,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m5,tabred_homesite,2,-0.18738534236434362,0.31379045488248297,0.5011757972468266,tabred_homesite__gap_near;tabred_homesite__gap_far,-0.187385;0.313790,descriptive_exact_pair_no_source_dataset_ci
tabpfn,target_sensitivity_m5,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m5,tabred_sberbank,2,-0.5379479749071093,1.8115953011113792,2.3495432760184887,tabred_sberbank__gap_near;tabred_sberbank__gap_far,-0.537948;1.811595,descriptive_exact_pair_no_source_dataset_ci
tabpfn,target_sensitivity_m5,loose_regularization_sensitivity,target_enc_ratio,target_enc_standard_m5,tabred_weather,3,0.0,0.0,0.0,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.000000;0.000000;0.000000,descriptive_exact_pair_no_source_dataset_ci
