model,method_key,method_role,family,source_dataset,n_windows_execution,n_windows_relative,low_window,low_mean_ks,low_lift_pct,high_window,high_mean_ks,high_lift_pct,high_minus_low_lift_pct,direction,monotonicity,sibling_sign_consistency,window_sequence,mean_ks_sequence,lift_sequence_pct,absolute_effect_sequence,inference_status
bag8,adversarial_reweight_lgbm_ratio_winsorize_tempered,test_time_variant,M6_adversarial,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.085802410387243,tabred_weather__gap_maxdiff,0.2280292319342118,-0.0187598163425263,-0.1045622267297693,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.085802;-0.148180;-0.018760,0.0014268942;-0.00243356023;-0.000336574777,descriptive_exact_variant_no_ci_across_variants
bag8,adversarial_reweight_lgbm_raw_hard,test_time_variant,M6_adversarial,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.2859411070995852,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,0.0,-0.2859411070995852,higher_shift_more_harmful,strictly_decreasing,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.285941;0.036970;0.000000,0.0016422459;0.000206152734;0,descriptive_exact_variant_no_ci_across_variants
bag8,adversarial_reweight_lgbm_raw_hard,test_time_variant,M6_adversarial,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,0.0,tabred_homesite__gap_far,0.0830990647492541,0.0,0.0,no_change,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,0.000000;0.000000,0;0,descriptive_exact_variant_no_ci_across_variants
bag8,adversarial_reweight_lgbm_raw_hard,test_time_variant,M6_adversarial,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,0.0,tabred_sberbank__gap_far,0.235749592588427,0.0,0.0,no_change,not_assessed_two_windows,mixed_or_tied,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,0.000000;0.000000,0;0,descriptive_exact_variant_no_ci_across_variants
bag8,adversarial_reweight_lgbm_raw_hard,test_time_variant,M6_adversarial,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.0,tabred_weather__gap_maxdiff,0.2280292319342118,0.0,0.0,no_change,nondecreasing_with_tie,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.000000;0.000000;0.000000,0;0;0,descriptive_exact_variant_no_ci_across_variants
bag8,adversarial_rf_feature,test_time_variant,M6_adversarial,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.5609330109287637,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.0066268810598528,-0.5675598919886164,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.560933;-0.113381;-0.006627,0.00322160722;-0.000632228834;-3.66729632e-05,descriptive_exact_variant_no_ci_across_variants
bag8,adversarial_rf_feature,test_time_variant,M6_adversarial,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,0.3570058714190594,tabred_homesite__gap_far,0.0830990647492541,-3.302372504907454,-3.6593783763265133,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,0.357006;-3.302373,0.000164098992;-0.00343604303,descriptive_exact_variant_no_ci_across_variants
bag8,adversarial_rf_feature,test_time_variant,M6_adversarial,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,0.0,tabred_sberbank__gap_far,0.235749592588427,0.0,0.0,no_change,not_assessed_two_windows,mixed_or_tied,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,0.000000;0.000000,0;0,descriptive_exact_variant_no_ci_across_variants
bag8,adversarial_rf_feature,test_time_variant,M6_adversarial,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.5749170194871313,tabred_weather__gap_maxdiff,0.2280292319342118,-0.113131342130831,0.4617856773563003,higher_shift_more_helpful,nonmonotonic,all_negative,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.574917;-2.660197;-0.113131,-0.00956087081;-0.0436883488;-0.00202971903,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_both,test_time_variant,M20_cluster_membership,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.1652506958637919,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.3835535532265455,-0.5488042490903374,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.165251;-3.407415;-0.383554,0.000949084517;-0.0190002655;-0.00212257399,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_both,test_time_variant,M20_cluster_membership,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,0.497447850588652,tabred_homesite__gap_far,0.0830990647492541,1.546651095012158,1.049203244423506,higher_shift_more_helpful,not_assessed_two_windows,all_positive,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,0.497448;1.546651,0.000228653637;0.00160925507,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_both,test_time_variant,M20_cluster_membership,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,-1.3336865783637155,tabred_sberbank__gap_far,0.235749592588427,-3.326619167763051,-1.9929325893993355,higher_shift_more_harmful,not_assessed_two_windows,all_negative,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,-1.333687;-3.326619,-0.00330482559;-0.0119511051,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_both,test_time_variant,M20_cluster_membership,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.6902513892994292,tabred_weather__gap_maxdiff,0.2280292319342118,1.3936872873850856,2.083938676684515,higher_shift_more_helpful,strictly_increasing,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.690251;0.369505;1.393687,-0.0114788815;0.00606837094;0.0250045085,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_both_cumshift,test_time_variant,M20_cluster_membership,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.2108320211269597,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.9243877228108612,-1.1352197439378209,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.210832;-1.384475;-0.924388,0.0012108718;-0.00772004396;-0.00511553424,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_both_cumshift,test_time_variant,M20_cluster_membership,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,0.0206532322311421,tabred_homesite__gap_far,0.0830990647492541,3.292205743959292,3.27155251172815,higher_shift_more_helpful,not_assessed_two_windows,all_positive,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,0.020653;3.292206,9.49333012e-06;0.00342546475,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_both_cumshift,test_time_variant,M20_cluster_membership,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,-1.2593893251750057,tabred_sberbank__gap_far,0.235749592588427,-3.518020972298711,-2.258631647123705,higher_shift_more_harmful,not_assessed_two_windows,all_negative,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,-1.259389;-3.518021,-0.00312071977;-0.0126387291,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_both_cumshift,test_time_variant,M20_cluster_membership,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-2.3932012394500988,tabred_weather__gap_maxdiff,0.2280292319342118,-0.3733088869912785,2.0198923524588204,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-2.393201;0.203657;-0.373309,-0.0397989398;0.00334465364;-0.00669763248,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_feature,test_time_variant,M20_cluster_membership,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.3882592601874233,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.1804184397394869,-0.5686776999269102,higher_shift_more_harmful,strictly_decreasing,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.388259;0.222869;-0.180418,0.00222988987;0.00124274914;-0.000998430295,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_feature,test_time_variant,M20_cluster_membership,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,0.2183341692974708,tabred_homesite__gap_far,0.0830990647492541,1.8983167493475288,1.679982580050058,higher_shift_more_helpful,not_assessed_two_windows,all_positive,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,0.218334;1.898317,0.000100358061;0.00197515514,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_feature,test_time_variant,M20_cluster_membership,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,-0.5518410576879793,tabred_sberbank__gap_far,0.235749592588427,1.118128009258392,1.6699690669463714,higher_shift_more_helpful,not_assessed_two_windows,mixed_or_tied,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,-0.551841;1.118128,-0.00136744156;0.00401695076,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_feature,test_time_variant,M20_cluster_membership,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.0317344711010712,tabred_weather__gap_maxdiff,0.2280292319342118,-0.1422808476684011,-0.1740153187694723,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.031734;0.148188;-0.142281,0.000527744297;0.00243368229;-0.00255269794,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_feature_cumshift,test_time_variant,M20_cluster_membership,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.2197823640394327,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,0.076562103146277,-0.1432202608931557,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.219782;-0.258430;0.076562,0.00126227631;-0.00144104723;0.000423692408,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_feature_cumshift,test_time_variant,M20_cluster_membership,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-0.2631811878552801,tabred_homesite__gap_far,0.0830990647492541,3.37249708683188,3.63567827468716,higher_shift_more_helpful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-0.263181;3.372497,-0.00012097215;0.00350900605,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_feature_cumshift,test_time_variant,M20_cluster_membership,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,0.1995227026841299,tabred_sberbank__gap_far,0.235749592588427,1.5448367932526537,1.3453140905685237,higher_shift_more_helpful,not_assessed_two_windows,all_positive,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,0.199523;1.544837,0.000494409815;0.00554993103,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_feature_cumshift,test_time_variant,M20_cluster_membership,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.4200017803713372,tabred_weather__gap_maxdiff,0.2280292319342118,-0.3680140908203281,0.051987689551009075,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.420002;0.193365;-0.368014,-0.00698463017;0.00317562613;-0.00660263716,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_weight,test_time_variant,M20_cluster_membership,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.135022369252156,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.2826293769574325,-0.14760700770527652,higher_shift_more_harmful,nonmonotonic,all_negative,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.135022;-3.275847;-0.282629,-0.000775474133;-0.0182666224;-0.00156406259,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_weight,test_time_variant,M20_cluster_membership,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,0.879237600684599,tabred_homesite__gap_far,0.0830990647492541,-1.4838257260763723,-2.3630633267609715,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,0.879238;-1.483826,0.000404144625;-0.00154388672,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_weight,test_time_variant,M20_cluster_membership,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,-1.439519221088521,tabred_sberbank__gap_far,0.235749592588427,-1.85734827914948,-0.41782905806095894,higher_shift_more_harmful,not_assessed_two_windows,all_negative,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,-1.439519;-1.857348,-0.00356707494;-0.00667264975,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k10_weight,test_time_variant,M20_cluster_membership,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.3849306271824941,tabred_weather__gap_maxdiff,0.2280292319342118,0.8024083632635269,1.187338990446021,higher_shift_more_helpful,strictly_increasing,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.384931;0.144487;0.802408,-0.00640139685;0.00237291071;0.0143962185,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k15_both,test_time_variant,M20_cluster_membership,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.0348598900952952,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.7774623996898815,-0.7426025095945863,higher_shift_more_harmful,nonmonotonic,all_negative,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.034860;-2.172521;-0.777462,-0.000200210848;-0.0121143095;-0.00430245386,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k15_both,test_time_variant,M20_cluster_membership,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-0.878057415985366,tabred_homesite__gap_far,0.0830990647492541,3.940010896682249,4.818068312667615,higher_shift_more_helpful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-0.878057;3.940011,-0.000403602149;0.00409949118,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k15_both,test_time_variant,M20_cluster_membership,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,-1.5992378617962468,tabred_sberbank__gap_far,0.235749592588427,-3.62175940489282,-2.0225215430965733,higher_shift_more_harmful,not_assessed_two_windows,all_negative,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,-1.599238;-3.621759,-0.00396285177;-0.0130114165,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k15_both,test_time_variant,M20_cluster_membership,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-1.0378579279659366,tabred_weather__gap_maxdiff,0.2280292319342118,-0.5562008598941693,0.4816570680717672,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-1.037858;0.611147;-0.556201,-0.0172595787;0.0100368474;-0.00997894526,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k5_both,test_time_variant,M20_cluster_membership,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.1962153065078868,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.0994592288392409,-0.2956745353471277,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.196215;-1.761969;-0.099459,0.0011269236;-0.00982501;-0.000550404423,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k5_both,test_time_variant,M20_cluster_membership,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,0.1976809370665702,tabred_homesite__gap_far,0.0830990647492541,0.4043242623232078,0.2066433252566376,higher_shift_more_helpful,not_assessed_two_windows,all_positive,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,0.197681;0.404324,9.08647312e-05;0.000420690143,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k5_both,test_time_variant,M20_cluster_membership,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,-3.5961732077252573,tabred_sberbank__gap_far,0.235749592588427,-7.869394672087515,-4.273221464362258,higher_shift_more_harmful,not_assessed_two_windows,all_negative,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,-3.596173;-7.869395,-0.00891118307;-0.0282713345,descriptive_exact_variant_no_ci_across_variants
bag8,cluster_membership_k5_both,test_time_variant,M20_cluster_membership,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.3238950389384011,tabred_weather__gap_maxdiff,0.2280292319342118,-0.5489415125751348,-0.2250464736367337,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.323895;0.077709;-0.548942,-0.00538637493;0.00127621072;-0.00984870341,descriptive_exact_variant_no_ci_across_variants
