model,dataset,source_id,method_key,conceptual_family,n_folds,near_perfect_base,primary_auc_error_effect_pct,accuracy_error_effect_pct,log_loss_effect_pct,primary_and_accuracy_same_sign,primary_and_log_loss_same_sign
tabicl,credit_card_clients_default,source::credit_card_clients_default,target_enc_ratio__sel_combined_union,M4_target_encoding,3,False,-0.5918743573880196,-0.11175265412555421,-0.16610637041481477,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,target_enc_ratio_cap5,M4_target_encoding,3,False,-0.15090129179880454,-0.09312721177123831,-0.13625621985153397,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,targeted_groupby_top3,M14_groupby_aggregation,3,False,-1.5163666289428792,-0.14900353883403092,-0.44081896535221227,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,targeted_groupby_top3_shifted_agg,M14_groupby_aggregation,3,False,-1.33512145756005,-0.6146395976904396,-0.4972320286645023,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,targeted_groupby_top5,M14_groupby_aggregation,3,False,-1.4868916982334393,-0.20487986589679252,-0.45035194508595816,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,3,False,-1.3087756672129156,-0.16762898118826927,-0.47564863346780917,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,tdda_k10_lam07_aug1,M17_test_directed_augmentation,3,False,-10.034982125305627,-4.991618550940578,-7.213111993070993,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,tdda_k5_lam06_aug1,M17_test_directed_augmentation,3,False,-7.323593556559218,-3.1849506425777676,-4.899360288988571,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,tdda_k5_lam07_aug1,M17_test_directed_augmentation,3,False,-10.03256940555807,-4.972993108586325,-7.210811276143652,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,3,False,-10.499805064261778,-5.438629167442718,-7.741082794480769,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,tdda_k5_lam07_aug2,M17_test_directed_augmentation,3,False,-27.40741014641096,-21.437884149748555,-31.86021620440363,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,tdda_k5_lam08_aug1,M17_test_directed_augmentation,3,False,-11.38624846807318,-5.755261687465064,-8.43155054797232,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,tdda_v2_k10_lam07_pfl_dw,M17_test_directed_augmentation,3,False,-12.67176126461642,-5.289625628608656,-9.711034640536703,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,tdda_v2_k5_lam06_pfl_dw,M17_test_directed_augmentation,3,False,-12.728076547000539,-5.420003725088464,-9.752001741921763,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,tdda_v2_k5_lam07_nopfl_dw,M17_test_directed_augmentation,3,False,-10.032615626242915,-4.972993108586325,-7.210836495994787,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,tdda_v2_k5_lam07_pfl_dw,M17_test_directed_augmentation,3,False,-12.671830595643645,-5.289625628608656,-9.71105732778144,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,tdda_v2_k5_lam07_pfl_dw_cumshift,M17_test_directed_augmentation,3,False,-12.570981683435912,-5.066120320357594,-9.594407513654504,True,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,tdda_v2_k5_lam07_pfl_nodw,M17_test_directed_augmentation,3,False,-12.67179361909581,-5.289625628608656,-9.711058467585547,True,True
tabicl,diabetes,source::diabetes,adversarial_lgbm_both_ratio,M6_adversarial_validation,3,False,-0.6289629899905854,2.1857923497267797,-0.34587657958311613,False,True
tabicl,diabetes,source::diabetes,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,3,False,-1.355601417728972,1.092896174863384,-0.798302123815483,False,True
tabicl,diabetes,source::diabetes,adversarial_lgbm_cal_iso_feature,M6_adversarial_validation,3,False,-1.355601417728972,1.092896174863384,-0.7983081228707039,False,True
tabicl,diabetes,source::diabetes,adversarial_lgbm_cal_platt_feature,M6_adversarial_validation,3,False,-0.9846272511631884,0.5464480874316979,-0.4404018287619094,False,True
tabicl,diabetes,source::diabetes,adversarial_lgbm_feature,M6_adversarial_validation,3,False,-0.6289629899905854,2.1857923497267797,-0.34587657958311613,False,True
tabicl,diabetes,source::diabetes,adversarial_logreg_feature,M6_adversarial_validation,3,False,-0.5850203691609538,1.639344262295082,-0.33536132345346964,False,True
tabicl,diabetes,source::diabetes,adversarial_rf_feature,M6_adversarial_validation,3,False,-1.1836579328616559,0.5464480874316979,-0.24559583844695732,False,True
tabicl,diabetes,source::diabetes,cluster_membership_k10_both,M20_cluster_membership,3,False,-1.170629507314528,1.639344262295082,-0.8672072179192414,False,True
tabicl,diabetes,source::diabetes,cluster_membership_k10_both_cumshift,M20_cluster_membership,3,False,-2.35598015102974,1.639344262295082,-1.010954806190092,False,True
tabicl,diabetes,source::diabetes,cluster_membership_k10_feature,M20_cluster_membership,3,False,-1.170629507314528,1.639344262295082,-0.8672111085967145,False,True
tabicl,diabetes,source::diabetes,cluster_membership_k10_feature_cumshift,M20_cluster_membership,3,False,-2.35598015102974,1.639344262295082,-1.0109571403284967,False,True
tabicl,diabetes,source::diabetes,cluster_membership_k10_weight,M20_cluster_membership,3,False,-1.5159148034064147,4.918032786885246,-0.7170587957685957,False,True
tabicl,diabetes,source::diabetes,cluster_membership_k15_both,M20_cluster_membership,3,False,-3.7961549848350975,0.5464480874316979,-1.7634377552299443,False,True
tabicl,diabetes,source::diabetes,cluster_membership_k5_both,M20_cluster_membership,3,False,-1.953871000809315,2.732240437158466,-1.0208376805042187,False,True
tabicl,diabetes,source::diabetes,cluster_membership_k5_feature,M20_cluster_membership,3,False,-1.953871000809315,2.732240437158466,-1.0208366967327156,False,True
tabicl,diabetes,source::diabetes,freq_ratio_log,M2_frequency_ratio,3,False,0.0,0.0,-5.106243931626765e-06,True,False
tabicl,diabetes,source::diabetes,freq_ratio_log__sel_combined_intersection,M2_frequency_ratio,3,False,-0.22663305139798753,0.5464480874316979,-0.0905191384241906,False,True
tabicl,diabetes,source::diabetes,freq_ratio_log__sel_combined_union,M2_frequency_ratio,3,False,-0.9285393582752267,1.092896174863384,-0.21016350761101638,False,True
tabicl,diabetes,source::diabetes,freq_ratio_v2_both_gated,M2_frequency_ratio,3,False,-0.014205963532138986,0.0,-6.481350327539201e-06,False,True
tabicl,diabetes,source::diabetes,freq_ratio_v2_diff_gated,M2_frequency_ratio,3,False,0.0,0.0,-5.106243931626765e-06,True,False
tabicl,diabetes,source::diabetes,freq_ratio_v2_ratio_gated,M2_frequency_ratio,3,False,-0.014205963532138986,0.0,-6.481350327539201e-06,False,True
tabicl,diabetes,source::diabetes,freq_ratio_v2_ratio_ungated,M2_frequency_ratio,3,False,-0.014205963532138986,0.0,-5.091524227448918e-06,False,True
tabicl,diabetes,source::diabetes,groupby_shift_cohen_d,M14b_groupby_shift_features,3,False,-0.5023604523102443,-2.732240437158466,-0.1621692685113217,True,True
tabicl,diabetes,source::diabetes,groupby_shift_cohen_d__sel_combined_intersection,M14b_groupby_shift_features,3,False,-0.22663305139798753,0.5464480874316979,-0.09052329097682994,False,True
tabicl,diabetes,source::diabetes,groupby_shift_cohen_d__sel_combined_union,M14b_groupby_shift_features,3,False,-0.4690175849335725,0.0,-0.35456928377164965,False,True
tabicl,diabetes,source::diabetes,groupby_shift_cohen_d_min10,M14b_groupby_shift_features,3,False,-0.49500083990377075,2.1857923497267797,-0.36841285264062806,False,True
tabicl,diabetes,source::diabetes,groupby_shift_ratio_log,M14b_groupby_shift_features,3,False,0.9694645380182997,2.1857923497267797,0.13353301823311448,True,True
tabicl,diabetes,source::diabetes,groupby_shift_ratio_raw,M14b_groupby_shift_features,3,False,0.7407707951464324,1.639344262295082,0.11878298152315825,True,True
tabicl,diabetes,source::diabetes,joint_freq_combined,M1_frequency_encoding,3,False,0.0,0.0,-6.744449424289531e-07,True,False
tabicl,diabetes,source::diabetes,joint_freq_combined__sel_combined_intersection,M1_frequency_encoding,3,False,-0.22663305139798753,0.5464480874316979,-0.0905191384241906,False,True
tabicl,diabetes,source::diabetes,joint_freq_combined__sel_combined_union,M1_frequency_encoding,3,False,-0.9285393582752267,1.092896174863384,-0.2101637733448433,False,True
tabicl,diabetes,source::diabetes,joint_freq_separate,M1_frequency_encoding,3,False,0.0,0.0,-5.106243931626765e-06,True,False
tabicl,diabetes,source::diabetes,joint_freq_separate__sel_combined_intersection,M1_frequency_encoding,3,False,-0.22663305139798753,0.5464480874316979,-0.09052329097682994,False,True
tabicl,diabetes,source::diabetes,joint_freq_separate__sel_combined_union,M1_frequency_encoding,3,False,-0.9285393582752267,1.092896174863384,-0.21016936898174496,False,True
tabicl,diabetes,source::diabetes,joint_groupby_combined,M14_groupby_aggregation,3,False,-0.34167908601254854,5.464480874316944,-0.5582381675314094,False,True
tabicl,diabetes,source::diabetes,joint_groupby_combined__sel_combined_intersection,M14_groupby_aggregation,3,False,-0.22663305139798753,0.5464480874316979,-0.0905253647942205,False,True
tabicl,diabetes,source::diabetes,joint_groupby_combined__sel_combined_union,M14_groupby_aggregation,3,False,1.5510258893482427,4.918032786885246,0.590286355319916,True,True
tabicl,diabetes,source::diabetes,joint_groupby_mean_only,M14_groupby_aggregation,3,False,0.37112135881391656,7.103825136612026,-0.120092200213275,True,False
tabicl,diabetes,source::diabetes,joint_groupby_separate,M14_groupby_aggregation,3,False,-0.855522445264639,1.092896174863384,-0.5179161907344986,False,True
tabicl,diabetes,source::diabetes,joint_pca_10,M3_joint_pca,3,False,-0.4308890579050796,-1.639344262295082,-0.6481183166254277,True,True
tabicl,diabetes,source::diabetes,joint_pca_5,M3_joint_pca,3,False,-1.7639662384948818,0.5464480874316979,-0.7923869189658793,False,True
tabicl,diabetes,source::diabetes,joint_pca_var90,M3_joint_pca,3,False,-1.3871779781280476,0.0,-1.0069369915778545,False,True
tabicl,diabetes,source::diabetes,joint_pca_var95,M3_joint_pca,3,False,-0.4308890579050796,-1.639344262295082,-0.6481183166254277,True,True
tabicl,diabetes,source::diabetes,joint_scaling,M5_joint_scaling,3,False,0.0,0.0,2.463062143526652e-06,True,False
tabicl,diabetes,source::diabetes,joint_tsne_2d_p30,M3b_joint_tsne,3,False,-1.0245220851692418,0.0,-0.5541205896705935,False,True
tabicl,diabetes,source::diabetes,joint_tsne_2d_p50,M3b_joint_tsne,3,False,-1.9292860721963185,0.5464480874316979,-1.0940943424287235,False,True
tabicl,diabetes,source::diabetes,joint_tsne_3d_p30,M3b_joint_tsne,3,False,-3.589470306233908,-1.639344262295082,-1.3920205743009073,True,True
tabicl,diabetes,source::diabetes,label_prop_k10_a05,M8_label_propagation,3,False,-2.664978734782189,-0.5464480874316979,-1.4968425557120313,True,True
tabicl,diabetes,source::diabetes,label_prop_k15_a05,M8_label_propagation,3,False,-2.123312217458352,-1.639344262295082,-0.9372592948154533,True,True
tabicl,diabetes,source::diabetes,label_prop_k15_a08,M8_label_propagation,3,False,-1.224803900976849,0.0,-0.6405861572494479,False,True
tabicl,diabetes,source::diabetes,label_prop_v3_adaptive,M8_label_propagation,3,False,-6.658175394378424,2.1857923497267797,-2.8961467193082773,False,True
tabicl,diabetes,source::diabetes,label_prop_v3_t005_k10,M8_label_propagation,3,False,-6.832402270679317,0.5464480874316979,-3.4191053434072067,False,True
tabicl,diabetes,source::diabetes,label_prop_v3_t005_k15,M8_label_propagation,3,False,-8.862086837213695,0.0,-4.580309413977857,False,True
tabicl,diabetes,source::diabetes,label_prop_v3_t01_k15,M8_label_propagation,3,False,-4.44970290343875,3.8251366120218617,-2.3154578299407444,False,True
tabicl,diabetes,source::diabetes,label_prop_weighted_adaptive_a05,M8_label_propagation,3,False,-1.6707820759028655,0.5464480874316979,-0.6479653343189087,False,True
tabicl,diabetes,source::diabetes,label_prop_weighted_k10_a05,M8_label_propagation,3,False,-2.7943779251770926,0.0,-1.2445918585062088,False,True
tabicl,diabetes,source::diabetes,label_prop_weighted_k15_a05,M8_label_propagation,3,False,-1.228262918807895,2.1857923497267797,-0.5470179208901724,False,True
tabicl,diabetes,source::diabetes,label_prop_weighted_k15_a08,M8_label_propagation,3,False,-0.3143711008092062,1.639344262295082,-0.23924712590941782,False,True
tabicl,diabetes,source::diabetes,leaf_density_conf,M18_leaf_density,3,False,0.31819809926066434,-1.092896174863384,-0.03511592287369843,False,False
tabicl,diabetes,source::diabetes,leaf_density_conf_cumshift,M18_leaf_density,3,False,-1.1821860103803612,-3.278688524590164,-0.9377566842359787,True,True
tabicl,diabetes,source::diabetes,leaf_density_conf_deep,M18_leaf_density,3,False,0.0736056820031197,0.5464480874316979,-0.48632776261931293,True,False
tabicl,diabetes,source::diabetes,leaf_density_conf_shallow,M18_leaf_density,3,False,1.5558832335365436,-0.5464480874316979,0.3339760410126851,False,True
tabicl,diabetes,source::diabetes,leaf_density_embed_k10,M18_leaf_density,3,False,-1.6097632427025454,3.8251366120218617,-0.41492781269608603,False,True
tabicl,diabetes,source::diabetes,leaf_density_embed_k10_cumshift,M18_leaf_density,3,False,-0.9897053837236621,0.0,-0.28236973800426857,False,True
tabicl,diabetes,source::diabetes,leaf_density_embed_k20,M18_leaf_density,3,False,-2.858857687796107,2.1857923497267797,-1.123724340395944,False,True
tabicl,diabetes,source::diabetes,leaf_density_embed_k5,M18_leaf_density,3,False,-1.3971153664644886,1.092896174863384,-0.6370630596890499,False,True
tabicl,diabetes,source::diabetes,nearest_test_k10_both,M16_nearest_test_distance,3,False,-5.238758490734623,0.0,-2.3649285122641324,False,True
tabicl,diabetes,source::diabetes,nearest_test_k10_cumshift_both,M16_nearest_test_distance,3,False,-3.484874921236596,2.732240437158466,-1.4824613946743828,False,True
tabicl,diabetes,source::diabetes,nearest_test_k10_filter_both,M16_nearest_test_distance,3,False,-3.6251682495806548,0.0,-1.4068761904302536,False,True
tabicl,diabetes,source::diabetes,nearest_test_k5_both,M16_nearest_test_distance,3,False,-5.310009096767632,-0.5464480874316979,-2.5940757133228565,True,True
tabicl,diabetes,source::diabetes,nearest_test_rel_k10_both,M16_nearest_test_distance,3,False,-2.6212549907371168,2.1857923497267797,-1.4163874919312938,False,True
tabicl,diabetes,source::diabetes,nearest_test_rel_k10_cumshift_both,M16_nearest_test_distance,3,False,-1.6768169580761774,4.918032786885246,-1.1968563647744,False,True
tabicl,diabetes,source::diabetes,nearest_test_rel_k5_both,M16_nearest_test_distance,3,False,-3.771054883353697,-1.092896174863384,-1.6111534236049556,True,True
tabicl,diabetes,source::diabetes,neighbor_consensus_k10_dist,M19_neighborhood_consensus,3,False,-10.571586209137621,4.918032786885246,-5.522225556836065,False,True
tabicl,diabetes,source::diabetes,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,3,False,-9.037194955415773,4.918032786885246,-4.822679383889625,False,True
tabicl,diabetes,source::diabetes,neighbor_consensus_k10_uniform,M19_neighborhood_consensus,3,False,-9.187499268220312,3.278688524590164,-4.491352069098561,False,True
tabicl,diabetes,source::diabetes,neighbor_consensus_k20_dist,M19_neighborhood_consensus,3,False,-11.915336739304546,4.918032786885246,-5.856690720785099,False,True
tabicl,diabetes,source::diabetes,neighbor_consensus_k5_dist,M19_neighborhood_consensus,3,False,-11.945001712065629,2.1857923497267797,-6.178251904702845,False,True
tabicl,diabetes,source::diabetes,neighbor_consensus_k5_dist_cumshift,M19_neighborhood_consensus,3,False,-12.32650012437256,-4.371584699453548,-6.095100407140506,True,True
tabicl,diabetes,source::diabetes,ot_disp_v2_selective,M9_optimal_transport,3,False,-13.016042282406945,-2.732240437158466,-10.77676639268954,True,True
tabicl,diabetes,source::diabetes,ot_disp_v2_selective_abs,M9_optimal_transport,3,False,-4.161094269227498,0.5464480874316979,-1.8713223421322533,False,True
tabicl,diabetes,source::diabetes,ot_disp_v2_selective_and_summary,M9_optimal_transport,3,False,-11.749945221066701,-1.639344262295082,-9.356150683338376,True,True
tabicl,diabetes,source::diabetes,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,3,False,-5.868091372933269,-0.5464480874316979,-2.488665150283265,True,True
tabicl,diabetes,source::diabetes,ot_disp_v2_selective_and_summary_top10,M9_optimal_transport,3,False,-11.749945221066701,-1.639344262295082,-9.356150683338376,True,True
tabicl,diabetes,source::diabetes,ot_disp_v2_selective_top10,M9_optimal_transport,3,False,-13.016042282406945,-2.732240437158466,-10.77676639268954,True,True
tabicl,diabetes,source::diabetes,ot_disp_v2_summary_only,M9_optimal_transport,3,False,-3.1914089428370613,4.371584699453548,-1.2002037611683471,False,True
tabicl,diabetes,source::diabetes,ot_displacement_mag,M9_optimal_transport,3,False,-11.622389756948765,-12.568306010928971,-11.781668254151217,True,True
tabicl,diabetes,source::diabetes,ot_displacement_no_mag,M9_optimal_transport,3,False,-13.923019887918803,-13.114754098360656,-13.54371267634277,True,True
tabicl,diabetes,source::diabetes,pseudo_label_lgbm_conf80_iter5,M7_pseudo_labeling,3,False,-0.36920785958809915,0.0,-12.436773332360902,False,True
tabicl,diabetes,source::diabetes,pseudo_label_lgbm_conf90_iter1,M7_pseudo_labeling,3,False,0.6091637210296044,3.278688524590164,-5.8669802472051185,True,False
tabicl,diabetes,source::diabetes,pseudo_label_lgbm_conf90_iter3,M7_pseudo_labeling,3,False,-1.8364698902246612,1.092896174863384,-9.75588786219935,False,True
tabicl,diabetes,source::diabetes,pseudo_label_lgbm_conf95_iter3,M7_pseudo_labeling,3,False,0.737385373439444,2.732240437158466,-5.971977130123813,True,False
tabicl,diabetes,source::diabetes,pseudo_label_v2_cal_iso_wfixed_conf90,M7_pseudo_labeling,3,False,0.7697714912032778,1.092896174863384,-0.5049601140604014,True,False
tabicl,diabetes,source::diabetes,pseudo_label_v2_cal_iso_wprop_conf85,M7_pseudo_labeling,3,False,-0.24407724438903494,2.1857923497267797,-1.9669614591178322,False,True
tabicl,diabetes,source::diabetes,pseudo_label_v2_cal_iso_wprop_conf90,M7_pseudo_labeling,3,False,0.7697714912032778,1.092896174863384,-0.5049657935508233,True,False
tabicl,diabetes,source::diabetes,pseudo_label_v2_cal_iso_wquad_conf90,M7_pseudo_labeling,3,False,0.7697714912032778,1.092896174863384,-0.504962983170711,True,False
tabicl,diabetes,source::diabetes,pseudo_label_v2_cal_platt_wprop_conf90,M7_pseudo_labeling,3,False,0.0,0.0,1.389826100090283e-06,True,False
tabicl,diabetes,source::diabetes,target_enc_absolute,M4_target_encoding,3,False,-0.014205963532138986,0.0,-1.7688812309239957e-05,False,True
tabicl,diabetes,source::diabetes,target_enc_diff,M4_target_encoding,3,False,0.0,0.0,-6.744449424289531e-07,True,False
tabicl,diabetes,source::diabetes,target_enc_inv_ratio,M4_target_encoding,3,False,0.0,0.0,-5.106243931626765e-06,True,False
tabicl,diabetes,source::diabetes,target_enc_oof_absolute,M4_target_encoding,3,False,0.0,0.0,0.0,True,True
tabicl,diabetes,source::diabetes,target_enc_oof_diff,M4_target_encoding,3,False,0.0,0.0,-5.780688874055718e-06,True,False
tabicl,diabetes,source::diabetes,target_enc_oof_inv_ratio,M4_target_encoding,3,False,0.0,0.0,1.8729214751225912e-07,True,False
tabicl,diabetes,source::diabetes,target_enc_oof_ratio,M4_target_encoding,3,False,0.0,0.0,-5.106243931626765e-06,True,False
tabicl,diabetes,source::diabetes,target_enc_oof_ratio_cap5,M4_target_encoding,3,False,0.0,0.0,0.0,True,True
tabicl,diabetes,source::diabetes,target_enc_ratio,M4_target_encoding,3,False,0.0,0.0,-5.106243931626765e-06,True,False
tabicl,diabetes,source::diabetes,target_enc_ratio__sel_combined_intersection,M4_target_encoding,3,False,-0.22663305139798753,0.5464480874316979,-0.09052329097682994,False,True
tabicl,diabetes,source::diabetes,target_enc_ratio__sel_combined_union,M4_target_encoding,3,False,-0.9285393582752267,1.092896174863384,-0.2101622261727166,False,True
tabicl,diabetes,source::diabetes,target_enc_ratio_cap5,M4_target_encoding,3,False,0.0,0.0,-5.106243931626765e-06,True,False
tabicl,diabetes,source::diabetes,targeted_groupby_top3,M14_groupby_aggregation,3,False,1.6274282240658189,3.8251366120218617,0.42740422520180277,True,True
tabicl,diabetes,source::diabetes,targeted_groupby_top3_shifted_agg,M14_groupby_aggregation,3,False,-0.6001830823059838,4.371584699453548,-0.42930430736012365,False,True
tabicl,diabetes,source::diabetes,targeted_groupby_top5,M14_groupby_aggregation,3,False,1.9944281999320466,5.464480874316944,0.45322581575000126,True,True
tabicl,diabetes,source::diabetes,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,3,False,0.6949882712151471,5.464480874316944,-0.09461138820472649,True,False
tabicl,diabetes,source::diabetes,tdda_k10_lam07_aug1,M17_test_directed_augmentation,3,False,-24.07858345621253,-8.743169398907096,-27.313240562007916,True,True
tabicl,diabetes,source::diabetes,tdda_k5_lam06_aug1,M17_test_directed_augmentation,3,False,-17.998800956653955,-2.732240437158466,-19.23682304660351,True,True
tabicl,diabetes,source::diabetes,tdda_k5_lam07_aug1,M17_test_directed_augmentation,3,False,-24.07858345621253,-8.743169398907096,-27.313258728634178,True,True
tabicl,diabetes,source::diabetes,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,3,False,-22.773104822146987,-8.743169398907096,-24.619793321626176,True,True
tabicl,diabetes,source::diabetes,tdda_k5_lam07_aug2,M17_test_directed_augmentation,3,False,-49.00333882675825,-18.579234972677586,-93.25229714311958,True,True
tabicl,diabetes,source::diabetes,tdda_k5_lam08_aug1,M17_test_directed_augmentation,3,False,-28.803866568315442,-8.19672131147541,-32.52099703594717,True,True
tabicl,diabetes,source::diabetes,tdda_v2_k10_lam07_pfl_dw,M17_test_directed_augmentation,3,False,-37.123550926964654,-17.486338797814216,-41.610428941099855,True,True
tabicl,diabetes,source::diabetes,tdda_v2_k5_lam06_pfl_dw,M17_test_directed_augmentation,3,False,-36.56642731199952,-18.0327868852459,-44.01937245046488,True,True
tabicl,diabetes,source::diabetes,tdda_v2_k5_lam07_nopfl_dw,M17_test_directed_augmentation,3,False,-24.07858345621253,-8.743169398907096,-27.31317338635921,True,True
tabicl,diabetes,source::diabetes,tdda_v2_k5_lam07_pfl_dw,M17_test_directed_augmentation,3,False,-37.123550926964654,-17.486338797814216,-41.610428941099855,True,True
tabicl,diabetes,source::diabetes,tdda_v2_k5_lam07_pfl_dw_cumshift,M17_test_directed_augmentation,3,False,-31.582859080387646,-18.579234972677586,-35.40324541657006,True,True
tabicl,diabetes,source::diabetes,tdda_v2_k5_lam07_pfl_nodw,M17_test_directed_augmentation,3,False,-37.123550926964654,-17.486338797814216,-41.610428941099855,True,True
tabicl,gas_sensor_drift,source::gas_sensor_drift,adversarial_lgbm_both_ratio,M6_adversarial_validation,1,False,6.218664202867358,6.144306651634725,-2.1324490762491206,True,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,1,False,5.727780647804122,8.568207440811724,-1.1351024928334799,True,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,adversarial_lgbm_cal_iso_feature,M6_adversarial_validation,1,False,5.72752150521675,8.568207440811724,-1.1350032007113908,True,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,adversarial_lgbm_cal_platt_feature,M6_adversarial_validation,1,False,0.2427912917375725,1.8038331454340621,-5.43637401046843,True,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,adversarial_lgbm_feature,M6_adversarial_validation,1,False,6.218664202867358,6.144306651634725,-2.1324490762491206,True,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,adversarial_logreg_feature,M6_adversarial_validation,1,False,-0.8902274031403704,2.5930101465614213,-9.170833586005015,False,True
tabicl,gas_sensor_drift,source::gas_sensor_drift,adversarial_rf_feature,M6_adversarial_validation,1,False,10.583895803976427,4.904171364148804,0.30763654600461277,True,True
tabicl,gas_sensor_drift,source::gas_sensor_drift,cluster_membership_k10_both,M20_cluster_membership,1,False,7.098251481977877,7.553551296505058,0.6546853542686906,True,True
tabicl,gas_sensor_drift,source::gas_sensor_drift,cluster_membership_k10_both_cumshift,M20_cluster_membership,1,False,5.074181608944314,7.158962795941378,-0.5215709561880532,True,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,cluster_membership_k10_feature,M20_cluster_membership,1,False,7.0985929787869955,7.553551296505058,0.6548712909573791,True,True
tabicl,gas_sensor_drift,source::gas_sensor_drift,cluster_membership_k10_feature_cumshift,M20_cluster_membership,1,False,5.0744210319241985,7.158962795941378,-0.5214917221444507,True,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,cluster_membership_k10_weight,M20_cluster_membership,1,False,2.0841018272852825,3.889515219842138,-2.7968162310075675,True,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,cluster_membership_k15_both,M20_cluster_membership,1,False,9.87169485896,6.933483652762085,1.606152538645413,True,True
tabicl,gas_sensor_drift,source::gas_sensor_drift,cluster_membership_k5_both,M20_cluster_membership,1,False,5.622921337036999,5.580608793686571,-0.4476725288793307,True,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,cluster_membership_k5_feature,M20_cluster_membership,1,False,5.623692304812085,5.580608793686571,-0.4474756067871791,True,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,freq_ratio_log,M2_frequency_ratio,1,False,-0.00013404737472576074,0.0,3.5035967144369025e-05,False,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,freq_ratio_log__sel_combined_intersection,M2_frequency_ratio,1,False,-19.120724193239862,-8.680947012401365,-13.257109143213551,True,True
tabicl,gas_sensor_drift,source::gas_sensor_drift,freq_ratio_log__sel_combined_union,M2_frequency_ratio,1,False,-7.061909246601448,0.2818489289740515,-1.083906640415418,False,True
tabicl,gas_sensor_drift,source::gas_sensor_drift,freq_ratio_v2_both_gated,M2_frequency_ratio,1,False,-0.00013404737472576074,0.0,3.5035967144369025e-05,False,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,freq_ratio_v2_diff_gated,M2_frequency_ratio,1,False,0.00011202429141745658,0.0,7.105600479631096e-05,False,True
tabicl,gas_sensor_drift,source::gas_sensor_drift,freq_ratio_v2_ratio_gated,M2_frequency_ratio,1,False,-0.00013404737472576074,0.0,3.5035967144369025e-05,False,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,freq_ratio_v2_ratio_ungated,M2_frequency_ratio,1,False,-0.00013404737472576074,0.0,3.5035967144369025e-05,False,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,groupby_shift_cohen_d,M14b_groupby_shift_features,1,False,0.00011202429141745658,0.0,7.105600479631096e-05,False,True
tabicl,gas_sensor_drift,source::gas_sensor_drift,groupby_shift_cohen_d__sel_combined_intersection,M14b_groupby_shift_features,1,False,-19.12048253491659,-8.680947012401365,-13.257307391987773,True,True
tabicl,gas_sensor_drift,source::gas_sensor_drift,groupby_shift_cohen_d__sel_combined_union,M14b_groupby_shift_features,1,False,-7.061909246601448,0.2818489289740515,-1.083906640415418,False,True
tabicl,gas_sensor_drift,source::gas_sensor_drift,groupby_shift_cohen_d_min10,M14b_groupby_shift_features,1,False,-0.00013404737472576074,0.0,3.5035967144369025e-05,False,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,groupby_shift_ratio_log,M14b_groupby_shift_features,1,False,-0.00013404737472576074,0.0,3.5035967144369025e-05,False,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,groupby_shift_ratio_raw,M14b_groupby_shift_features,1,False,-0.00013404737472576074,0.0,3.5035967144369025e-05,False,False
tabicl,gas_sensor_drift,source::gas_sensor_drift,joint_freq_combined,M1_frequency_encoding,1,False,-0.00013404737472576074,0.0,3.5035967144369025e-05,False,False
