model,dataset,source_id,dataset_family,task_type,n_folds,has_repeated_folds,near_perfect_base,available_test_time_configurations,finite_relative_test_time_configurations,available_train_only_configurations,median_effect_pct,q1_effect_pct,q3_effect_pct,positive_configurations,zero_configurations,negative_configurations,positive_configuration_share,zero_configuration_share,negative_configuration_share,families_with_finite_results,family_balanced_mean_of_family_medians_pct,family_balanced_median_of_family_medians_pct,family_balanced_q1_pct,family_balanced_q3_pct,positive_families,zero_families,negative_families,best_exact_configuration,best_exact_family,best_exact_effect_pct,best_is_selected_after_labels
bag8,website_phishing,source::website_phishing,TabArena_IID,classification,3,True,False,134,134,10,-7.076602859949859,-26.177459878672572,-0.0023240491379,10,21,103,0.07462686567164178,0.15671641791044777,0.7686567164179104,17,-15.602789769257,-2.2622250465724325,-26.53205299733523,0.0,0,5,12,ot_disp_v2_selective,M9_optimal_transport,1.9853076170738804,True
bag8,wine_quality,source::wine_quality,TabArena_IID,classification,3,True,False,134,134,10,-1.6317231017681082,-9.931970592317995,0.0,26,20,88,0.19402985074626866,0.14925373134328357,0.6567164179104478,17,-4.357294677242818,-1.00888205077392,-8.841285301403806,0.0,3,2,12,adversarial_reweight_lgbm_ratio_winsorize_tempered,M6_adversarial_validation,6.878205037369422,True
tabicl,Amazon_employee_access,source::Amazon_employee_access,TabArena_IID,classification,3,True,False,125,125,10,-5.060450263475464e-05,-5.699846606619462,1.5961311439539376,51,9,65,0.408,0.072,0.52,17,-2.8124862079234667,2.530225129910709e-05,-2.604702635962221,1.5463279946635642,9,1,7,joint_freq_combined,M1_frequency_encoding,9.611126202852912,True
tabicl,Another-Dataset-on-used-Fiat-500,source::Another-Dataset-on-used-Fiat-500,TabArena_IID,regression,3,True,False,116,116,10,-0.9113869455345847,-3.750211482936824,0.016065776359794857,31,1,84,0.2672413793103448,0.008620689655172414,0.7241379310344828,16,-1.9701413297112769,-1.0375418923161848,-2.9516069848606565,0.017757560502551027,6,0,10,freq_ratio_log,M2_frequency_ratio,0.4302140397195447,True
tabicl,Bank_Customer_Churn,source::Bank_Customer_Churn,TabArena_IID,classification,3,True,False,125,125,10,-3.522671153901823,-5.772416741748155,-0.7327182354397789,6,0,119,0.048,0.0,0.952,17,-4.292510248455556,-3.824872672203107,-5.772416741748155,-0.5165509385644507,1,0,16,target_enc_ratio,M4_target_encoding,0.1343666875974182,True
tabicl,E-CommereShippingData,source::E-CommereShippingData,TabArena_IID,classification,3,True,False,125,125,10,-0.6207271308864604,-1.6328857181503096,0.0002836821762183,34,0,91,0.272,0.0,0.728,17,-0.9209290420098115,-0.4831693529938713,-1.351035765539611,0.0001215188320392,5,0,12,label_prop_weighted_k15_a08,M8_label_propagation,0.9160387626826644,True
tabicl,Fitness_Club,source::Fitness_Club,TabArena_IID,classification,3,True,False,125,125,10,-0.1157502965506219,-1.0348562130546055,0.1383311097694738,53,3,69,0.424,0.024,0.552,17,-1.4334355035575872,-0.1157502965506219,-0.3502330192974764,0.12904750691522632,7,1,9,ot_displacement_no_mag,M9_optimal_transport,0.8457003169942551,True
tabicl,HR_Analytics_Job_Change_of_Data_Scientists,source::HR_Analytics_Job_Change_of_Data_Scientists,TabArena_IID,classification,3,True,False,125,125,10,-0.0194583931871316,-0.4116904598933598,0.2664735202887209,61,0,64,0.488,0.0,0.512,17,-1.0191884581730735,0.0033426854786151455,-0.096116968658916,0.2431370324470596,10,0,7,leaf_density_embed_k20,M18_leaf_density,0.971448066864679,True
tabicl,Is-this-a-good-customer,source::Is-this-a-good-customer,TabArena_IID,classification,3,True,False,125,125,10,0.0643249053359506,-1.5889327685176484,2.629908211468726,66,3,56,0.528,0.024,0.448,17,-1.2581229885719738,0.9163309934849926,-1.219542814920065,3.1156927660785314,11,0,6,freq_ratio_log__sel_combined_union,M2_frequency_ratio,5.71068857539464,True
tabicl,MIC,source::MIC,TabArena_IID,classification,3,True,False,124,124,10,-4.697187540930173,-7.314422323047956,-0.8127894150210347,21,1,102,0.1693548387096774,0.008064516129032258,0.8225806451612904,17,-5.188001718210606,-4.222851470315474,-7.013102818256012,-0.9597885203454927,2,0,15,freq_ratio_log__sel_combined_intersection,M2_frequency_ratio,4.841162168484793,True
tabicl,Marketing_Campaign,source::Marketing_Campaign,TabArena_IID,classification,3,True,False,125,125,10,-3.039121389562378,-10.709215005277464,-0.63442345206368,21,4,100,0.168,0.032,0.8,17,-5.414890559415943,-2.602571332470355,-6.815389378879455,-0.0923601047035556,3,1,13,joint_freq_separate__sel_combined_intersection,M1_frequency_encoding,2.859460268527076,True
tabicl,NATICUSdroid,source::NATICUSdroid,TabArena_IID,classification,3,True,True,125,0,10,,,,0,0,0,,,,0,,,,,0,0,0,,,,False
tabicl,QSAR_fish_toxicity,source::QSAR_fish_toxicity,TabArena_IID,regression,3,True,False,116,116,10,-1.0958579722721047,-3.824495645331463,-2.763975239218849e-06,22,7,87,0.1896551724137931,0.0603448275862069,0.75,16,-2.6306942869776844,-0.6380189251269259,-3.6500929821642023,-1.3819876196094245e-06,3,1,12,joint_groupby_mean_only,M14_groupby_aggregation,0.627428801078448,True
tabicl,airfoil_self_noise,source::airfoil_self_noise,TabArena_IID,regression,3,True,False,116,116,10,-10.327446817590914,-24.19558537745684,-2.441507933022151,7,0,109,0.0603448275862069,0.0,0.9396551724137931,16,-19.376741881639667,-7.4930322311967,-18.34846176554442,-2.3142517545150354,0,0,16,tdda_v2_k5_lam07_pfl_dw_cumshift,M17_test_directed_augmentation,3.878225745776985,True
tabicl,anneal,source::anneal,TabArena_IID,classification,3,True,True,125,0,10,,,,0,0,0,,,,0,,,,,0,0,0,,,,False
tabicl,bike_sharing,source::bike_sharing,real_shift,regression,1,False,False,116,116,10,-0.6030491386212948,-1.2741758229009605,-0.23785547027920229,11,2,103,0.09482758620689655,0.017241379310344827,0.8879310344827587,16,-1.5614393527984254,-0.4774877429070322,-0.7958861996142029,-0.325541402674304,1,0,15,leaf_density_embed_k5,M18_leaf_density,0.2171821355994379,True
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,TabArena_IID,classification,3,True,False,125,125,10,-0.5947280122627331,-5.794398915348055,-0.0301739224892217,23,2,100,0.184,0.016,0.8,17,-3.979691885202801,-0.0854927803861976,-4.0103154583016565,-0.0301739224892217,2,0,15,nearest_test_rel_k5_both,M16_nearest_test_distance,1.3614473827139502,True
tabicl,churn,source::churn,TabArena_IID,classification,3,True,False,125,125,10,-6.634399012050284,-10.296727335718646,-4.538226358776423,5,0,120,0.04,0.0,0.96,17,-6.140514149392474,-6.161625286204066,-7.200118582194896,-2.0026100092498678,1,0,16,label_prop_v3_t005_k15,M8_label_propagation,0.4116273340443253,True
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,TabArena_IID,classification,3,True,False,124,124,10,-0.5878633591232874,-8.404905058113531,0.23039567475414943,39,0,85,0.31451612903225806,0.0,0.6854838709677419,17,-4.030222633338884,-0.2346779626377566,-2.94264271999863,0.2432533875096583,5,0,12,cluster_membership_k15_both,M20_cluster_membership,1.5929204832058463,True
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,TabArena_IID,regression,3,True,False,116,116,10,-3.9036356326077524,-12.958409221294689,-1.3589292812400011,21,4,91,0.1810344827586207,0.034482758620689655,0.7844827586206896,16,-8.962675859622923,-3.6340914316823683,-11.862969403095157,-1.6936779528452086,4,0,12,target_enc_ratio__sel_combined_intersection,M4_target_encoding,0.9573699595639298,True
tabicl,credit-g,source::credit-g,TabArena_IID,classification,3,True,False,125,125,10,-4.886606180129125,-7.530529672673532,-2.647257086468421,3,2,120,0.024,0.016,0.96,17,-5.064895321072723,-4.038427782702764,-5.917837235064108,-2.534799917987679,0,1,16,pseudo_label_v2_cal_iso_wfixed_conf90,M7_pseudo_labeling,0.5039331983178649,True
tabicl,credit_card_clients_default,source::credit_card_clients_default,TabArena_IID,classification,3,True,False,125,125,10,-0.697932340774932,-1.4572596171956105,-0.1686870113173397,18,0,107,0.144,0.0,0.856,17,-1.448823254670569,-0.6799848488594956,-1.350579965597944,-0.0489893038401992,2,0,15,joint_freq_combined__sel_combined_intersection,M1_frequency_encoding,0.2107016138183521,True
tabicl,diabetes,source::diabetes,TabArena_IID,classification,3,True,False,125,125,10,-1.1706295073145456,-4.161094269227516,-0.0142059635321743,15,15,95,0.12,0.12,0.76,17,-3.879297605676023,-0.9846272511632236,-2.664978734782224,-0.0142059635321743,2,2,13,targeted_groupby_top5,M14_groupby_aggregation,1.994428199932012,True
tabicl,gas_sensor_drift,source::gas_sensor_drift,real_shift,classification,1,False,False,125,125,10,-0.0001340473746656,-19.45335677828242,5.074181608944282,51,3,71,0.408,0.024,0.568,17,-22.899238799335308,-0.0001340473746656,-12.98050672492704,1.8092730895572906,6,0,11,label_prop_weighted_adaptive_a05,M8_label_propagation,16.56678755505469,True
tabicl,hazelnut-spread-contaminant-detection,source::hazelnut-spread-contaminant-detection,TabArena_IID,classification,3,True,True,125,0,10,,,,0,0,0,,,,0,,,,,0,0,0,,,,False
tabicl,healthcare_insurance_expenses,source::healthcare_insurance_expenses,TabArena_IID,regression,3,True,False,116,116,10,-0.36321849998425315,-1.339746631733362,0.07231084342144492,38,0,78,0.3275862068965517,0.0,0.6724137931034483,16,-1.1558725994016346,-0.2411370967383178,-1.0673931754838493,0.0036062331146134306,5,0,11,neighbor_consensus_k5_dist,M19_neighborhood_consensus,1.1346471111865983,True
tabicl,heloc,source::heloc,TabArena_IID,classification,3,True,False,125,125,10,-0.551227432319641,-1.618879481818264,-0.0070266017323672,19,3,103,0.152,0.024,0.824,17,-1.9712983353568034,-0.27227757319628315,-1.0106705342792646,-0.0069989227377680995,1,0,16,adversarial_rf_feature,M6_adversarial_validation,0.5544153712290015,True
tabicl,houses,source::houses,TabArena_IID,regression,3,True,False,116,116,10,-1.6397272291906222,-3.808872148575371,-2.274869938109189e-07,20,6,90,0.1724137931034483,0.05172413793103448,0.7758620689655172,16,-4.454127426777634,-1.3441468167604447,-3.894285267998609,0.0,3,2,11,adversarial_rf_feature,M6_adversarial_validation,0.487444570425451,True
tabicl,in_vehicle_coupon_recommendation,source::in_vehicle_coupon_recommendation,TabArena_IID,classification,3,True,False,125,125,10,-2.1103962444553765,-9.94980562813441,-7.076182070154075e-05,30,1,94,0.24,0.008,0.752,17,-4.141502265534534,-1.7877799480319512,-4.426945290316478,0.000188685731925,5,0,12,freq_ratio_log__sel_combined_intersection,M2_frequency_ratio,2.708953512156509,True
tabicl,jm1,source::jm1,TabArena_IID,classification,3,True,False,125,125,10,-3.552771850080061,-7.64006504602546,-1.0862753740784463,14,1,110,0.112,0.008,0.88,17,-5.663005574794985,-2.6575294931063493,-6.997434072209908,-1.5615074951722345,1,1,15,target_enc_ratio_cap5,M4_target_encoding,0.0004462645051904,True
tabicl,maternal_health_risk,source::maternal_health_risk,TabArena_IID,classification,3,True,False,125,125,10,-4.733084516377964,-51.87430537689597,0.0,18,20,87,0.144,0.16,0.696,17,-28.327673372058083,-5.301731151944631,-41.78464843986542,0.0,1,4,12,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,13.092295663219112,True
tabicl,miami_housing,source::miami_housing,TabArena_IID,regression,3,True,False,116,116,10,-1.2267236717720917,-3.6520150308270587,0.12923042237867502,33,0,83,0.28448275862068967,0.0,0.7155172413793104,16,-2.8837929538098397,-1.1855805282360565,-3.7380875691947058,0.03231326222057709,5,0,11,target_enc_ratio__sel_combined_union,M4_target_encoding,1.4178407136415163,True
tabicl,online_shoppers_intention,source::online_shoppers_intention,TabArena_IID,classification,3,True,False,125,125,10,-1.9548589873250528,-3.3962949729600944,-0.7240487624675733,15,0,110,0.12,0.0,0.88,17,-3.4059346121826137,-1.508778092014035,-3.693520744638692,-0.4170123601832808,3,0,14,joint_freq_combined__sel_combined_union,M1_frequency_encoding,1.2808323290559431,True
tabicl,polish_companies_bankruptcy,source::polish_companies_bankruptcy,TabArena_IID,classification,3,True,True,125,0,10,,,,0,0,0,,,,0,,,,,0,0,0,,,,False
tabicl,qsar-biodeg,source::qsar-biodeg,TabArena_IID,classification,3,True,False,125,125,10,-3.3263154106384656,-12.137407327430896,-1.2459511984451432,8,4,113,0.064,0.032,0.904,17,-6.059939199173527,-3.1373713380839097,-7.551284819693364,-1.3762326351399814,0,1,16,adversarial_logreg_feature,M6_adversarial_validation,2.162239976966868,True
tabicl,seismic-bumps,source::seismic-bumps,TabArena_IID,classification,3,True,False,125,125,10,-2.715290953521737,-7.036850808505688,-0.6027149957397886,20,1,104,0.16,0.008,0.832,17,-4.013172986340016,-2.2830189174362507,-6.30084498616178,-0.7138821036467161,1,1,15,joint_groupby_combined__sel_combined_union,M14_groupby_aggregation,2.430822141781434,True
tabicl,splice,source::splice,TabArena_IID,classification,3,True,True,125,0,10,,,,0,0,0,,,,0,,,,,0,0,0,,,,False
tabicl,students_dropout_and_academic_success,source::students_dropout_and_academic_success,TabArena_IID,classification,3,True,False,125,125,10,-0.436197564401994,-3.0737804466589496,0.2114652779219006,48,0,77,0.384,0.0,0.616,17,-2.809940375455166,-0.4600121098143506,-2.5621710218757725,0.0998225637604487,6,0,11,groupby_shift_cohen_d__sel_combined_intersection,M14b_groupby_shift_features,3.2605122406499567,True
tabicl,superconductivity,source::superconductivity,TabArena_IID,regression,3,True,False,114,114,9,-0.3636714158282614,-3.127611657046101,0.05723397020977962,33,7,74,0.2894736842105263,0.06140350877192982,0.6491228070175439,16,-3.186017400946457,-0.17106170558907202,-1.7807602905114526,0.10245668138292773,5,2,9,joint_freq_separate__sel_combined_union,M1_frequency_encoding,0.7996421115176382,True
tabicl,synthetic_large_test,source::synthetic_generator,synthetic,classification,1,False,False,125,125,10,-0.4027589965060246,-2.136344001735576,0.0477765851597946,37,1,87,0.296,0.008,0.696,17,-2.241079252078288,-0.0961287166697522,-1.1154531499509082,4.92481190699927e-06,5,0,12,joint_groupby_mean_only,M14_groupby_aggregation,0.3925015982902751,True
tabicl,synthetic_shift_0.0,source::synthetic_generator,synthetic,classification,1,False,False,125,125,10,-0.2018513768709386,-0.5112964974232193,-0.0718306420520447,20,4,101,0.16,0.032,0.808,17,-1.257747836719822,-0.1922277283360554,-0.4629160991207952,-0.02783923635919975,2,1,14,joint_freq_combined__sel_combined_intersection,M1_frequency_encoding,0.1464096898809055,True
tabicl,synthetic_shift_0.5,source::synthetic_generator,synthetic,classification,1,False,False,125,125,10,-0.2905953474296361,-0.8140690237336567,-0.1283282646598128,19,0,106,0.152,0.0,0.848,17,-1.334633941211789,-0.2777179420947339,-0.3693275176694244,-0.1467065341939253,3,0,14,groupby_shift_cohen_d,M14b_groupby_shift_features,0.1548821305268008,True
tabicl,synthetic_shift_1.0,source::synthetic_generator,synthetic,classification,1,False,False,125,125,10,-0.2450715898517707,-0.4859901236529214,-0.0608426839706633,27,1,97,0.216,0.008,0.776,17,-1.3976862198447948,-0.1715715799851296,-0.3440101001001951,-0.034685861766974954,3,0,14,joint_groupby_mean_only,M14_groupby_aggregation,0.2059684617089144,True
tabicl,synthetic_shift_3.0,source::synthetic_generator,synthetic,classification,1,False,False,125,125,10,-0.3429602150124516,-1.722577042172564,0.0,31,1,93,0.248,0.008,0.744,17,-1.5030588019816107,-0.2520361831857164,-0.7399760752053307,2.452986472325436e-05,5,0,12,nearest_test_k5_both,M16_nearest_test_distance,0.5439661029976575,True
tabicl,synthetic_shift_5.0,source::synthetic_generator,synthetic,classification,1,False,False,125,125,10,-0.6231538274438607,-4.815628792336,-0.0979682726046889,28,1,96,0.224,0.008,0.768,17,-2.4727215774959728,-0.4816643333661235,-2.7568903181107656,8.671293375887117e-06,5,0,12,target_enc_ratio__sel_combined_intersection,M4_target_encoding,0.5668077630620858,True
tabicl,synthetic_small_test,source::synthetic_generator,synthetic,classification,1,False,False,125,125,10,-0.0536981799845887,-0.4878617950643334,0.0459725093296181,47,1,77,0.376,0.008,0.616,17,-0.31592868714127176,-0.0011445438007038,-0.5207038435688345,0.0358941653064951,8,0,9,groupby_shift_cohen_d_min10,M14b_groupby_shift_features,0.368861032671036,True
tabicl,tabred_delivery_eta__gap_far,source::tabred_delivery_eta,TabReD_gap,regression,1,False,False,113,113,10,-1.036541352992396,-2.709506213537732,-0.3061476958169634,16,3,94,0.1415929203539823,0.02654867256637168,0.831858407079646,16,-1.270988939477776,-1.0268847816896125,-1.8624567836393986,-0.4650229537105175,2,0,14,neighbor_consensus_k20_dist,M19_neighborhood_consensus,1.9160093974544987,True
tabicl,tabred_delivery_eta__gap_maxdiff,source::tabred_delivery_eta,TabReD_gap,regression,1,False,False,113,113,10,-0.6475536998979102,-1.4307564385275222,-0.3516580125556705,10,0,103,0.08849557522123894,0.0,0.911504424778761,16,-0.9184775964627035,-0.4248152839260776,-0.7590920966851463,-0.32455989209621094,0,0,16,joint_pca_var95,M3_joint_pca,0.605087648735887,True
tabicl,tabred_delivery_eta__gap_near,source::tabred_delivery_eta,TabReD_gap,regression,1,False,False,114,114,10,-0.27460643332768997,-0.6133737472182087,0.09161397823384429,40,3,71,0.3508771929824561,0.02631578947368421,0.6228070175438597,16,-0.9343374145653441,-0.32430124973045127,-0.49217726430314657,-0.09657080252197557,3,1,12,adversarial_rf_feature,M6_adversarial_validation,0.6418695713497059,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,TabReD_gap,classification,1,False,False,115,115,9,-12.490760626642064,-22.759274804583193,-1.2056428314455634,27,0,88,0.23478260869565218,0.0,0.7652173913043478,17,-12.361037451927412,-8.251659816629845,-17.355794913166292,-0.08596160345363502,3,0,14,pseudo_label_lgbm_conf80_iter5,M7_pseudo_labeling,39.59030601676714,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,TabReD_gap,classification,1,False,False,115,115,9,-5.393573047691277,-13.865505133561783,0.0777812347212104,32,0,83,0.2782608695652174,0.0,0.7217391304347827,17,-16.140397089544106,-5.393573047691277,-13.322814347304528,-1.0982710342685778,4,0,13,neighbor_consensus_k5_dist,M19_neighborhood_consensus,22.8772389883994,True
tabicl,tabred_weather__gap_far,source::tabred_weather,TabReD_gap,regression,1,False,False,109,109,9,-0.3537143671776985,-4.5730769661114055,4.404090937511812e-06,29,5,75,0.26605504587155965,0.045871559633027525,0.6880733944954128,16,-2.0413363772098787,-0.20888446380181858,-0.9637211237717143,-0.003939906250074411,4,0,12,leaf_density_conf,M18_leaf_density,0.5340036964351008,True
tabicl,tabred_weather__gap_maxdiff,source::tabred_weather,TabReD_gap,regression,1,False,False,114,114,9,-0.6196774279829966,-3.571519987264944,-7.390524436963175e-06,20,5,89,0.17543859649122806,0.043859649122807015,0.7807017543859649,16,-2.1846105565689626,-0.2259089135111524,-2.4613753975857593,-7.390524436963175e-06,3,0,13,nearest_test_rel_k10_both,M16_nearest_test_distance,0.7802164864653317,True
tabicl,tabred_weather__gap_near,source::tabred_weather,TabReD_gap,regression,1,False,False,114,114,9,-0.6910259613572948,-3.621661545162943,1.6938092168811137e-05,33,14,67,0.2894736842105263,0.12280701754385964,0.5877192982456141,16,-1.2624928977024912,-0.24839037792956326,-1.6502710746107454,1.992716620955583e-06,4,3,9,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,2.90807389388135,True
tabicl,taiwanese_bankruptcy_prediction,source::taiwanese_bankruptcy_prediction,TabArena_IID,classification,3,True,False,125,125,10,0.2193861029336667,-1.0033224386780408,1.591034447603258,70,11,44,0.56,0.088,0.352,17,-1.3894221591758291,0.2509354109747024,0.0,0.6567895280017303,11,2,4,label_prop_v3_t005_k10,M8_label_propagation,3.742272946615621,True
tabicl,website_phishing,source::website_phishing,TabArena_IID,classification,3,True,True,125,0,10,,,,0,0,0,,,,0,,,,,0,0,0,,,,False
tabicl,wine_quality,source::wine_quality,TabArena_IID,classification,3,True,False,125,125,10,-2.9180128764301654,-18.28561714593907,-0.4488320640486986,19,0,106,0.152,0.0,0.848,17,-9.914967635447471,-2.2017619367535,-10.785259151196705,-0.3254944137902499,4,0,13,joint_tsne_2d_p30,M3b_joint_tsne,4.146345321830268,True
tabpfn,Another-Dataset-on-used-Fiat-500,source::Another-Dataset-on-used-Fiat-500,TabArena_IID,regression,3,True,False,116,116,10,-0.1980355258844647,-1.874708499401588,0.14895356133209356,43,0,73,0.3706896551724138,0.0,0.6293103448275862,16,-0.8643466810696061,-0.22965949382274847,-0.8084874557272979,0.11171526150326318,5,0,11,joint_freq_combined,M1_frequency_encoding,0.8311377989215597,True
tabpfn,Bank_Customer_Churn,source::Bank_Customer_Churn,TabArena_IID,classification,3,True,False,113,113,10,-0.6155281394327411,-2.149281945648723,-0.1248560469689682,17,0,96,0.1504424778761062,0.0,0.8495575221238938,16,-1.1533458740429436,-0.5025566941173941,-1.1658403256430527,-0.06815544881292529,3,0,13,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,0.9161242986889082,True
tabpfn,E-CommereShippingData,source::E-CommereShippingData,TabArena_IID,classification,3,True,False,113,113,10,-0.0377334884719381,-0.3993112802404679,0.2201451544452702,50,0,63,0.4424778761061947,0.0,0.5575221238938053,16,-0.1981458133941906,-0.043201649791522745,-0.23301402457670492,0.07520595088185072,6,0,10,leaf_density_embed_k5,M18_leaf_density,1.2924281861186002,True
tabpfn,Fitness_Club,source::Fitness_Club,TabArena_IID,classification,3,True,False,125,125,10,-0.4002415716550883,-0.7953897642293317,-0.2237124062066948,10,3,112,0.08,0.024,0.896,17,-2.2949625416516595,-0.2996934078181343,-0.4571368442670115,-0.20309212854330255,1,0,16,adversarial_logreg_feature,M6_adversarial_validation,0.2353920612133873,True
tabpfn,Is-this-a-good-customer,source::Is-this-a-good-customer,TabArena_IID,classification,3,True,False,125,125,10,0.1079075452343442,-1.7318171566594072,1.6554262973714788,68,0,57,0.544,0.0,0.456,17,-0.6309157445198337,-0.0528188227077067,-0.9151479436307742,1.2030178027079017,8,0,9,target_enc_ratio__sel_combined_union,M4_target_encoding,5.279379560716172,True
tabpfn,MIC,source::MIC,TabArena_IID,classification,3,True,False,116,116,9,-5.4173915824340275,-14.289453590463367,-2.195604899401213,22,0,94,0.1896551724137931,0.0,0.8103448275862069,17,-9.198444663731227,-4.604853262636231,-7.606666784049164,-0.1984024086529219,3,0,14,targeted_groupby_top3,M14_groupby_aggregation,5.862403459854185,True
tabpfn,Marketing_Campaign,source::Marketing_Campaign,TabArena_IID,classification,3,True,False,124,124,10,-2.11304126327847,-4.538235059638993,-0.21825195469451622,24,0,100,0.1935483870967742,0.0,0.8064516129032258,17,-2.9209972260916874,-1.6993063192710807,-3.684126681746233,-0.4820314523923358,3,0,14,target_enc_ratio,M4_target_encoding,3.671473133077433,True
tabpfn,NATICUSdroid,source::NATICUSdroid,TabArena_IID,classification,3,True,True,124,0,10,,,,0,0,0,,,,0,,,,,0,0,0,,,,False
tabpfn,QSAR_fish_toxicity,source::QSAR_fish_toxicity,TabArena_IID,regression,3,True,False,116,116,10,-0.37604144466622513,-1.679522777611851,-0.05770909322717632,9,17,90,0.07758620689655173,0.14655172413793102,0.7758620689655172,16,-0.9694913872041109,-0.30867005832322025,-1.084815562023927,-0.14111649935492512,1,2,13,joint_tsne_2d_p30,M3b_joint_tsne,0.4922294043475906,True
tabpfn,airfoil_self_noise,source::airfoil_self_noise,TabArena_IID,regression,3,True,False,116,116,10,0.8313216262698673,-8.680146485750965,13.890612664260182,60,0,56,0.5172413793103449,0.0,0.4827586206896552,16,0.09797509464204968,2.4186254270962397,-2.909391484929245,12.318592169125585,11,0,5,tdda_v2_k10_lam07_pfl_dw,M17_test_directed_augmentation,22.257730621181512,True
tabpfn,anneal,source::anneal,TabArena_IID,classification,3,True,True,123,0,9,,,,0,0,0,,,,0,,,,,0,0,0,,,,False
tabpfn,bike_sharing,source::bike_sharing,real_shift,regression,1,False,False,104,104,10,0.055301983132083246,-0.4591958849549712,0.32400191447398674,58,2,44,0.5576923076923077,0.019230769230769232,0.4230769230769231,15,-0.23111215089636125,0.12222114835941585,-0.3589266961173655,0.29341599784947636,9,0,6,target_enc_oof_inv_ratio,M4_target_encoding,0.7859502120543652,True
tabpfn,blood-transfusion-service-center,source::blood-transfusion-service-center,TabArena_IID,classification,3,True,False,125,125,10,-0.2783132696531085,-3.1816110007241374,0.0029597299147866,32,27,66,0.256,0.216,0.528,17,-2.839022263088406,0.0,-1.599536703610676,0.0,4,5,8,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,2.167015585937752,True
tabpfn,churn,source::churn,TabArena_IID,classification,3,True,False,125,125,10,0.0787107920458135,-1.7925193235485974,1.786482882874588,67,0,58,0.536,0.0,0.464,17,0.046211524663237864,0.5353756238812031,-0.3410126418332272,1.2557849223127775,9,0,8,joint_groupby_combined__sel_combined_union,M14_groupby_aggregation,8.395428494775574,True
tabpfn,coil2000_insurance_policies,source::coil2000_insurance_policies,TabArena_IID,classification,3,True,False,110,110,9,-0.6201311850331785,-1.1992879661982596,-0.16021435369118384,16,0,94,0.14545454545454545,0.0,0.8545454545454545,16,-1.0255819575468224,-0.4780936235989774,-0.8290039207963062,-0.2238351003036302,2,0,14,joint_tsne_2d_p30,M3b_joint_tsne,0.7083801907206361,True
tabpfn,concrete_compressive_strength,source::concrete_compressive_strength,TabArena_IID,regression,3,True,False,116,116,10,-1.7404331423117059,-6.4878175232379665,0.0,28,16,72,0.2413793103448276,0.13793103448275862,0.6206896551724138,16,-3.3550545734911736,-1.398169823182434,-7.2202095390272705,0.0,3,2,11,joint_pca_10,M3_joint_pca,3.252209652699474,True
tabpfn,credit-g,source::credit-g,TabArena_IID,classification,3,True,False,124,124,10,-0.8516027413615154,-2.031898897705407,0.9476800899010773,38,0,86,0.3064516129032258,0.0,0.6935483870967742,17,-0.3755008128805604,-0.7036503837873794,-1.3302595363285032,0.06802007247979869,5,0,12,target_enc_ratio__sel_combined_union,M4_target_encoding,5.07990283917552,True
tabpfn,diabetes,source::diabetes,TabArena_IID,classification,3,True,False,125,125,10,-1.846691213117368,-3.73765092272229,-0.4044339326081904,11,18,96,0.088,0.144,0.768,17,-3.0881168592796246,-1.846691213117368,-2.881369258505174,-0.4611709378063565,2,2,13,pseudo_label_lgbm_conf90_iter1,M7_pseudo_labeling,0.7460297310470593,True
tabpfn,gas_sensor_drift,source::gas_sensor_drift,real_shift,classification,1,False,False,109,109,10,0.0,-0.1743215719676197,8.428313066279928,52,29,28,0.47706422018348627,0.26605504587155965,0.25688073394495414,16,-11.77426847255276,0.0,-8.538750526403515,3.1067528955323147,7,4,5,nearest_test_rel_k10_cumshift_both,M16_nearest_test_distance,24.163510244095896,True
tabpfn,hazelnut-spread-contaminant-detection,source::hazelnut-spread-contaminant-detection,TabArena_IID,classification,3,True,True,125,0,10,,,,0,0,0,,,,0,,,,,0,0,0,,,,False
tabpfn,healthcare_insurance_expenses,source::healthcare_insurance_expenses,TabArena_IID,regression,3,True,False,116,116,10,4.770070393729586,0.2243845360627002,9.283983501934149,96,0,20,0.8275862068965517,0.0,0.1724137931034483,16,4.429140502492994,3.5130176400541364,0.2621631256429411,8.181862319539187,15,0,1,neighbor_consensus_k5_dist,M19_neighborhood_consensus,13.963466919508026,True
tabpfn,heloc,source::heloc,TabArena_IID,classification,3,True,False,113,113,10,-0.0546419489508265,-0.164621884683755,0.0,27,18,68,0.23893805309734514,0.1592920353982301,0.6017699115044248,16,-0.24280522260858425,-0.0592289627721361,-0.11318962153759088,-0.006997069026543524,2,2,12,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,0.1723053759851557,True
