model,dataset,source_id,conceptual_family,available_configurations,finite_relative_configurations,selector_wrappers,median_effect_pct,mean_effect_pct,q1_effect_pct,q3_effect_pct,positive_configurations,zero_configurations,negative_configurations,best_configuration,best_effect_pct,worst_effect_pct
tabicl,QSAR_fish_toxicity,source::QSAR_fish_toxicity,M3_joint_pca,4,4,0,-0.7138855626729314,-0.7218464958193975,-0.7218489095577967,-0.7138831489345321,0,0,4,joint_pca_var90,-0.7138759077193345,-0.7457389502123929
tabicl,QSAR_fish_toxicity,source::QSAR_fish_toxicity,M3b_joint_tsne,3,3,0,-1.1727699976799322,-1.0853063192605372,-1.1880194951867487,-1.0263249825440233,0,0,3,joint_tsne_3d_p30,-0.8798799674081142,-1.2032689926935654
tabicl,QSAR_fish_toxicity,source::QSAR_fish_toxicity,M4_target_encoding,12,12,2,-5.413174658971057e-06,0.014414900997034576,-8.71565425186939e-06,0.0,2,3,7,target_enc_ratio__sel_combined_union,0.209382332897606,-0.036368316149621
tabicl,QSAR_fish_toxicity,source::QSAR_fish_toxicity,M5_joint_scaling,1,1,0,1.5380252452335523e-06,1.5380252452335523e-06,1.5380252452335523e-06,1.5380252452335523e-06,1,0,0,joint_scaling,1.5380252452335523e-06,1.5380252452335523e-06
tabicl,QSAR_fish_toxicity,source::QSAR_fish_toxicity,M6_adversarial_validation,7,7,0,-0.1190720516880344,-0.2945846588524143,-0.41414507310171944,0.1447345133041574,3,0,4,adversarial_lgbm_cal_platt_feature,0.5272107021780091,-1.9314101428617505
tabicl,QSAR_fish_toxicity,source::QSAR_fish_toxicity,M8_label_propagation,11,11,0,-3.479777672015424,-3.063236713471612,-3.744939020177015,-2.1085618817723635,0,0,11,label_prop_k15_a05,-1.47283952895296,-4.521448832372101
tabicl,QSAR_fish_toxicity,source::QSAR_fish_toxicity,M9_optimal_transport,9,9,0,-20.55846931759686,-17.42960897807005,-25.59934186542592,-4.913225368801628,0,0,9,ot_disp_v2_summary_only,-2.2425378317769824,-27.48093966715841
tabicl,airfoil_self_noise,source::airfoil_self_noise,M14_groupby_aggregation,9,9,2,-2.6922784147272742,-4.842706984608544,-8.811164123000099,-1.8409932157409985,0,0,9,joint_groupby_combined__sel_combined_intersection,-1.2852819957244965e-05,-9.138776190576982
tabicl,airfoil_self_noise,source::airfoil_self_noise,M14b_groupby_shift_features,6,6,2,-0.8662677048978702,-1.4241673268387316,-1.4618522643755198,-0.3657020998767846,0,0,6,groupby_shift_cohen_d__sel_combined_intersection,-9.685281398625386e-05,-4.953144349351502
tabicl,airfoil_self_noise,source::airfoil_self_noise,M16_nearest_test_distance,7,7,0,-79.44511512519874,-82.45206286042722,-88.1140009506031,-73.55551764710358,0,0,7,nearest_test_k10_both,-73.31179041576166,-101.06849728661672
tabicl,airfoil_self_noise,source::airfoil_self_noise,M17_test_directed_augmentation,12,12,0,-7.638528327630467,-6.309053382692867,-10.515848128273282,3.852242984903159,5,0,7,tdda_v2_k5_lam07_pfl_dw_cumshift,3.878225745776985,-31.1011196328484
tabicl,airfoil_self_noise,source::airfoil_self_noise,M18_leaf_density,8,8,0,-14.657958605837882,-21.13978380488342,-27.381529289653066,-13.04924312010478,0,0,8,leaf_density_conf_shallow,-5.125862894629728,-52.70271930910056
tabicl,airfoil_self_noise,source::airfoil_self_noise,M19_neighborhood_consensus,6,6,0,-57.8781996680801,-57.51414761235795,-58.59284100577621,-56.1928414511984,0,0,6,neighbor_consensus_k5_dist,-54.35645751288767,-60.50991866118712
tabicl,airfoil_self_noise,source::airfoil_self_noise,M1_frequency_encoding,6,6,4,-1.841752821693575,-2.2886495349143208,-2.9949138321118554,-1.3285598455087926,1,0,5,joint_freq_separate__sel_combined_intersection,0.2792577397339063,-5.790852950134201
tabicl,airfoil_self_noise,source::airfoil_self_noise,M20_cluster_membership,8,8,0,-8.130000572616744,-6.959700105303459,-8.255445550862706,-6.633616395612263,0,0,8,cluster_membership_k5_both,-2.3507715856877014,-10.143907777850664
tabicl,airfoil_self_noise,source::airfoil_self_noise,M2_frequency_ratio,7,7,2,-2.4717513987888555,-3.145154472348301,-5.910469130590496,-2.232712732074834e-05,0,0,7,freq_ratio_v2_both_gated,-1.606752161323872e-05,-7.723330924692004
tabicl,airfoil_self_noise,source::airfoil_self_noise,M3_joint_pca,4,4,0,-0.15914757821462505,-0.1592161268986164,-0.15923118258932079,-0.15913252252392066,0,0,4,joint_pca_10,-0.1591284038941715,-0.159440947271044
tabicl,airfoil_self_noise,source::airfoil_self_noise,M3b_joint_tsne,3,3,0,-4.817326461625643,-6.368719846321395,-8.421025229913312,-3.540717770381602,0,0,3,joint_tsne_2d_p50,-2.2641090791375613,-12.02472399820098
tabicl,airfoil_self_noise,source::airfoil_self_noise,M4_target_encoding,12,12,2,-7.347536134762934,-11.033156045061004,-18.33212462483496,-6.7376597851588365,1,0,11,target_enc_ratio__sel_combined_intersection,0.3253221889825503,-20.837697454413
tabicl,airfoil_self_noise,source::airfoil_self_noise,M5_joint_scaling,1,1,0,-0.0003316410829174,-0.0003316410829174,-0.0003316410829174,-0.0003316410829174,0,0,1,joint_scaling,-0.0003316410829174,-0.0003316410829174
tabicl,airfoil_self_noise,source::airfoil_self_noise,M6_adversarial_validation,7,7,0,-17.27393740294585,-17.268178669280868,-20.734551272306177,-14.405653448309732,0,0,7,adversarial_logreg_feature,-12.205042932754498,-21.117860908033908
tabicl,airfoil_self_noise,source::airfoil_self_noise,M8_label_propagation,11,11,0,-21.572034853340124,-21.345836231320007,-24.76906962970468,-18.17482693571685,0,0,11,label_prop_v3_t005_k15,-15.334777074205366,-26.74199489489557
tabicl,airfoil_self_noise,source::airfoil_self_noise,M9_optimal_transport,9,9,0,-83.23570339479109,-76.97256739796379,-97.13396807639144,-47.32826498084081,0,0,9,ot_disp_v2_selective_abs,-32.33117411407517,-115.72437290801214
tabicl,anneal,source::anneal,M14_groupby_aggregation,9,0,2,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M14b_groupby_shift_features,6,0,2,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M16_nearest_test_distance,7,0,0,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M17_test_directed_augmentation,12,0,0,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M18_leaf_density,8,0,0,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M19_neighborhood_consensus,6,0,0,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M1_frequency_encoding,6,0,4,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M20_cluster_membership,8,0,0,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M2_frequency_ratio,7,0,2,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M3_joint_pca,4,0,0,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M3b_joint_tsne,3,0,0,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M4_target_encoding,12,0,2,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M5_joint_scaling,1,0,0,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M6_adversarial_validation,7,0,0,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M7_pseudo_labeling,9,0,0,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M8_label_propagation,11,0,0,,,,,0,0,0,,,
tabicl,anneal,source::anneal,M9_optimal_transport,9,0,0,,,,,0,0,0,,,
tabicl,bike_sharing,source::bike_sharing,M14_groupby_aggregation,9,9,2,-0.4269898658797869,-0.6748927165631344,-1.3668576797909506,0.0,2,1,6,targeted_groupby_top5,4.016885458710853e-06,-1.568527465943922
tabicl,bike_sharing,source::bike_sharing,M14b_groupby_shift_features,6,6,2,-0.30084915028825715,-0.3041432908238317,-0.4583000971607567,-0.2264267221967668,1,0,5,groupby_shift_cohen_d__sel_combined_intersection,4.016885458710853e-06,-0.510762468967408
tabicl,bike_sharing,source::bike_sharing,M16_nearest_test_distance,7,7,0,-2.937668434497204,-2.420856857922298,-4.167210584231031,-0.5470125898816152,1,0,6,nearest_test_k10_cumshift_both,0.168944305771928,-4.748827528505516
tabicl,bike_sharing,source::bike_sharing,M17_test_directed_augmentation,12,12,0,-0.5832342651809377,-0.6694583204478916,-0.982222974131574,-0.18734485090474995,0,0,12,tdda_v2_k5_lam07_pfl_dw_cumshift,-0.1836785618823811,-1.7006392475932277
tabicl,bike_sharing,source::bike_sharing,M18_leaf_density,8,8,0,-0.3337721534696529,-0.342497864523134,-0.5842701953673437,-0.16638952010425467,2,0,6,leaf_density_embed_k5,0.2171821355994379,-0.8594151323985723
tabicl,bike_sharing,source::bike_sharing,M19_neighborhood_consensus,6,6,0,-0.5689706440603775,-0.6123153251093675,-0.5867596476507342,-0.5464785536916608,0,0,6,neighbor_consensus_k5_dist,-0.4413183061038461,-0.9629618506819952
tabicl,bike_sharing,source::bike_sharing,M1_frequency_encoding,6,6,4,-0.42020808580659175,-0.44134480867546455,-0.7879498418839467,-0.05718006638633827,2,0,4,joint_freq_separate__sel_combined_intersection,5.34415344530748e-06,-0.9609568707703968
tabicl,bike_sharing,source::bike_sharing,M20_cluster_membership,8,8,0,-0.5279856199342775,-0.5504418492550136,-0.7433595771206319,-0.24452218091353164,0,0,8,cluster_membership_k5_both,-0.2252725018736478,-0.992960969583588
tabicl,bike_sharing,source::bike_sharing,M2_frequency_ratio,7,7,2,-0.2379791786804138,-0.36429696580269433,-0.575553638327978,-0.15849163428260643,1,0,6,freq_ratio_log__sel_combined_intersection,4.016885458710853e-06,-0.8440130536027365
tabicl,bike_sharing,source::bike_sharing,M3_joint_pca,4,4,0,-0.3559419821996822,-0.3559411425465675,-0.4204946244920418,-0.291388500254208,0,0,4,joint_pca_10,-0.2913859812948638,-0.4204946244920418
tabicl,bike_sharing,source::bike_sharing,M3b_joint_tsne,3,3,0,-1.256934611468726,-1.192505586553187,-1.2654413011600565,-1.151784384404087,0,0,3,joint_tsne_2d_p30,-1.0466341573394478,-1.273947990851387
tabicl,bike_sharing,source::bike_sharing,M4_target_encoding,12,12,2,-2.090069237352929,-2.910934578017591,-4.774120944369685,-2.0486505810565605,0,1,11,target_enc_ratio__sel_combined_intersection,0.0,-4.787055802907715
tabicl,bike_sharing,source::bike_sharing,M5_joint_scaling,1,1,0,2.033743897142626e-06,2.033743897142626e-06,2.033743897142626e-06,2.033743897142626e-06,1,0,0,joint_scaling,2.033743897142626e-06,2.033743897142626e-06
tabicl,bike_sharing,source::bike_sharing,M6_adversarial_validation,7,7,0,-0.1162836491171561,-0.2613756181506185,-0.4182531362584817,-0.09020555119048365,1,0,6,adversarial_logreg_feature,0.0162026289524184,-0.7126309319916612
tabicl,bike_sharing,source::bike_sharing,M8_label_propagation,11,11,0,-0.6422033956626952,-0.7113698617946497,-0.794529590799431,-0.6030491386212948,0,0,11,label_prop_k15_a05,-0.439280046278857,-1.2748593190496809
tabicl,bike_sharing,source::bike_sharing,M9_optimal_transport,9,9,0,-14.183941404920017,-11.022599237433518,-15.42166614299962,-2.2339344038336386,0,0,9,ot_disp_v2_selective_abs,-1.6298601604275882,-18.74358066505649
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M14_groupby_aggregation,9,9,2,-0.0301739224892217,-0.3485423313311434,-0.2423971773301663,-0.0301739224892217,1,0,8,joint_groupby_mean_only,0.0543130604806283,-1.371304197393834
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M14b_groupby_shift_features,6,6,2,-0.0301739224892217,-0.07369142403481198,-0.07166306591195362,-0.0301739224892217,0,1,5,groupby_shift_cohen_d_min10,0.0,-0.2661339963550092
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M16_nearest_test_distance,7,7,0,-0.0158915991776877,0.24206670103616826,-0.1259258365217432,0.4183614353131002,3,0,4,nearest_test_rel_k5_both,1.3614473827139502,-0.2359600738657987
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M17_test_directed_augmentation,12,12,0,-25.040433056135626,-25.436742383096213,-27.896369674805623,-21.594068209157626,0,0,12,tdda_k5_lam06_aug1,-20.171870662498684,-37.04050145035991
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M18_leaf_density,8,8,0,-0.9597821845115582,-0.8567005218077255,-1.5915235416943516,0.1087518456382326,3,0,5,leaf_density_embed_k10_cumshift,0.5901013441476493,-2.2507734582131613
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M19_neighborhood_consensus,6,6,0,-21.037560498714633,-21.0866098860499,-25.695358043764294,-19.415259556081292,0,0,6,neighbor_consensus_k10_uniform,-10.993969238691855,-27.328119279527243
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M1_frequency_encoding,6,6,4,-0.0854927803861976,-0.10922959941102735,-0.20317107809417412,-0.04400363696346568,1,0,5,joint_freq_combined,0.0543130604806283,-0.2661339963550092
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M20_cluster_membership,8,8,0,0.6188671502540272,-0.6968038775502264,-2.5276694869226457,0.6865573163715307,5,0,3,cluster_membership_k10_feature_cumshift,0.7284990686315976,-3.8011095957096974
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M2_frequency_ratio,7,7,2,-0.0301739224892217,-0.04424071778301837,-0.0666843687011954,0.0120695689957033,2,0,5,freq_ratio_v2_both_gated,0.0721156747492436,-0.2423971773301663
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M3_joint_pca,4,4,0,0.2261535490567197,0.22698333192518502,0.10284278581740744,0.3502940951644973,4,0,0,joint_pca_10,0.4316882510791817,0.0239379785081191
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M3b_joint_tsne,3,3,0,-4.0103154583016565,-3.735095758619366,-4.9587321320089055,-2.6490692350709715,0,0,3,joint_tsne_2d_p50,-1.2878230118402865,-5.9071488057161545
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M4_target_encoding,12,12,2,-0.0301739224892217,-0.03290633880353478,-0.0301739224892217,-0.0092784811654464,2,1,9,target_enc_diff,0.0721156747492436,-0.2423971773301663
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M5_joint_scaling,1,1,0,-0.0301739224892217,-0.0301739224892217,-0.0301739224892217,-0.0301739224892217,0,0,1,joint_scaling,-0.0301739224892217,-0.0301739224892217
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M6_adversarial_validation,7,7,0,-0.5947280122627331,-1.1182311989162999,-1.4448279885258877,-0.13950410164190602,2,0,5,adversarial_lgbm_cal_iso_both_ratio,0.1485562783885947,-4.212782478204373
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M7_pseudo_labeling,9,9,0,-3.342264814390146,-4.275689518831005,-6.341955028785944,-1.8888875478256983,0,0,9,pseudo_label_v2_cal_platt_wprop_conf90,-0.0123713082205952,-10.917327475569197
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M8_label_propagation,11,11,0,-7.474080600581783,-5.99084943797873,-8.235368664985026,-5.018375918795966,0,0,11,label_prop_v3_t005_k15,-0.8342083770855343,-9.137971266379456
tabicl,blood-transfusion-service-center,source::blood-transfusion-service-center,M9_optimal_transport,9,9,0,-5.78836413085024,-5.915742785862176,-8.99343817765605,-3.4738231164432083,0,0,9,ot_disp_v2_summary_only,-1.0987330975744234,-10.170019995252668
tabicl,churn,source::churn,M14_groupby_aggregation,9,9,2,-4.519232843430128,-6.122129616324925,-6.634399012050284,-3.7413145868860416,0,0,9,joint_groupby_combined__sel_combined_intersection,-1.3917188338359716,-19.18396286774283
tabicl,churn,source::churn,M14b_groupby_shift_features,6,6,2,-2.0026100092498678,-2.323799491528557,-2.4263832394694225,-0.8606126609663352,0,0,6,groupby_shift_cohen_d,-0.5904666194350616,-6.2995224501554485
tabicl,churn,source::churn,M16_nearest_test_distance,7,7,0,-6.564612528860307,-7.120407357849183,-7.7689058335122025,-6.135525520056163,0,0,7,nearest_test_rel_k10_cumshift_both,-5.824570344328028,-9.644805924619211
tabicl,churn,source::churn,M17_test_directed_augmentation,12,12,0,-17.872082068173356,-20.887649647225977,-19.91622978589835,-17.618324460609532,0,0,12,tdda_k5_lam07_aug1_cumshift,-16.272759542715765,-46.46092229442861
tabicl,churn,source::churn,M18_leaf_density,8,8,0,-6.161625286204066,-6.593104841561317,-7.640058329020461,-5.183276490397748,0,0,8,leaf_density_embed_k10_cumshift,-4.8231943587825,-9.349655833912191
tabicl,churn,source::churn,M19_neighborhood_consensus,6,6,0,-16.57987358999662,-16.333664980127423,-17.221147862983145,-16.013790140649064,0,0,6,neighbor_consensus_k5_dist_cumshift,-11.96256306328474,-19.619678025974697
tabicl,churn,source::churn,M1_frequency_encoding,6,6,4,-4.749135966385021,-4.5271299467896196,-4.901731892041129,-2.8628359465789974,0,0,6,joint_freq_combined__sel_combined_union,-1.14680039058761,-9.331040883476575
tabicl,churn,source::churn,M20_cluster_membership,8,8,0,-6.994329391352243,-7.191143983019221,-7.7630348139062395,-6.384507009113109,0,0,8,cluster_membership_k5_both,-6.04168384758498,-8.882878772060764
tabicl,churn,source::churn,M2_frequency_ratio,7,7,2,-1.852344215888945,-2.861112473877456,-5.72113400946553,0.00153710407706595,3,0,4,freq_ratio_v2_both_gated,0.0023072878608018,-6.738556578337121
tabicl,churn,source::churn,M3_joint_pca,4,4,0,-2.2606819513989893,-1.9916234681134162,-2.4770530105423303,-1.7752524089700752,0,0,4,joint_pca_5,-0.3189637816833325,-3.126166187972354
tabicl,churn,source::churn,M3b_joint_tsne,3,3,0,-1.233433012302752,-3.9108866467766155,-5.826492540296918,-0.6565539360193804,0,0,3,joint_tsne_2d_p50,-0.0796748597360088,-10.419552068291086
tabicl,churn,source::churn,M4_target_encoding,12,12,2,-7.702570491641953,-8.171150088139857,-10.055282878223828,-6.526100076179539,0,0,12,target_enc_ratio__sel_combined_union,-5.845424049321612,-10.296727335718646
tabicl,churn,source::churn,M5_joint_scaling,1,1,0,0.0023072878608018,0.0023072878608018,0.0023072878608018,0.0023072878608018,1,0,0,joint_scaling,0.0023072878608018,0.0023072878608018
tabicl,churn,source::churn,M6_adversarial_validation,7,7,0,-1.814712905672749,-2.8082886824491062,-3.681214143824821,-1.697344729399018,0,0,7,adversarial_logreg_feature,-1.458901051519528,-5.62728907350379
tabicl,churn,source::churn,M7_pseudo_labeling,9,9,0,-6.8309590514495895,-7.60844725245338,-9.001206414573495,-5.1942401871000445,0,0,9,pseudo_label_lgbm_conf95_iter3,-4.538226358776423,-12.952869288683392
tabicl,churn,source::churn,M8_label_propagation,11,11,0,-10.05272593333138,-8.047338841913657,-11.487255236980591,-5.100496419346964,1,0,10,label_prop_v3_t005_k15,0.4116273340443253,-12.374761508185673
tabicl,churn,source::churn,M9_optimal_transport,9,9,0,-7.200118582194896,-12.068474211859185,-12.327251611895178,-6.4947575123677765,0,0,9,ot_disp_v2_selective_and_summary_abs,-5.588822309691732,-25.865633541269023
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M14_groupby_aggregation,8,8,2,-2.94264271999863,-5.412956068319211,-7.551528131537296,0.3154886819866964,3,0,5,targeted_groupby_top5,0.5870454689272837,-22.19844663010129
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M14b_groupby_shift_features,6,6,2,-7.076040270965631,-6.123562113319644,-7.659109191762401,-5.229295091634807,0,0,6,groupby_shift_cohen_d__sel_combined_intersection,-2.171874541892761,-7.9502387322079855
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M16_nearest_test_distance,7,7,0,0.2432533875096583,0.1653820827341732,0.08173442164627735,0.27076009485618996,6,0,1,nearest_test_k10_both,0.6155203555962269,-0.4060881969716074
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M17_test_directed_augmentation,12,12,0,-17.3979454218788,-17.31841196774737,-18.347226296676943,-13.93428452524423,0,0,12,tdda_v2_k5_lam07_pfl_dw,-13.558867133052216,-27.8379974534095
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M18_leaf_density,8,8,0,-0.6365815752467382,-0.5896536791746764,-0.7989101133302969,-0.4162956955925763,0,0,8,leaf_density_conf,-0.0087965380805627,-1.1165028734271851
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M19_neighborhood_consensus,6,6,0,-20.68651294314342,-21.42745432624265,-24.30615515730545,-19.26616750233335,0,0,6,neighbor_consensus_k5_dist,-16.095821281810032,-26.790457205269576
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M1_frequency_encoding,6,6,4,-0.157866166390077,-0.0056057734440200235,-0.3474379946059428,-0.1084973611934862,1,0,5,joint_freq_separate__sel_combined_intersection,1.349413582841131,-0.5646461939192432
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M20_cluster_membership,8,8,0,0.8500487743221284,0.814695707832607,0.27235133604723616,1.238725310494242,8,0,0,cluster_membership_k15_both,1.5929204832058463,0.2301617673499759
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M2_frequency_ratio,7,7,2,-0.2346779626377566,-0.25949352370774836,-0.32420934687967135,-0.14796726283294845,0,0,7,freq_ratio_log__sel_combined_intersection,-0.099602014474322,-0.5378214694169204
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M3_joint_pca,4,4,0,-0.009004672359374799,0.022138407306475177,-0.3739384271588607,0.38707216210596107,2,0,2,joint_pca_var95,0.8549964575238342,-0.7484334835791839
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M3b_joint_tsne,3,3,0,0.81099747522963,0.7727506414104344,0.671755875578119,0.8928688241523477,3,0,0,joint_tsne_2d_p30,0.9747401730750654,0.5325142759266079
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M4_target_encoding,12,12,2,-0.6458772860360575,-0.7548893840523263,-1.0650833988097934,-0.5920890881193547,0,0,12,target_enc_ratio__sel_combined_intersection,-0.1675017921804485,-1.1179304941319623
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M5_joint_scaling,1,1,0,-1.1490592981470454e-06,-1.1490592981470454e-06,-1.1490592981470454e-06,-1.1490592981470454e-06,0,0,1,joint_scaling,-1.1490592981470454e-06,-1.1490592981470454e-06
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M6_adversarial_validation,7,7,0,0.3629764845605787,0.3990713414963865,0.3320421102655628,0.4309720634428649,7,0,0,adversarial_lgbm_cal_platt_feature,0.6531472503934818,0.2513473081037901
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M7_pseudo_labeling,9,9,0,-1.016861495600492,-0.9199317641677549,-1.0173423930648986,-0.8381951364378353,1,0,8,pseudo_label_v2_cal_iso_wprop_conf85,0.1145841301485756,-1.6442926975278318
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M8_label_propagation,11,11,0,-20.49742062778151,-20.55648473601878,-22.413645813692863,-19.934943315599646,0,0,11,label_prop_v3_adaptive,-15.43675675678103,-23.18372061072852
tabicl,coil2000_insurance_policies,source::coil2000_insurance_policies,M9_optimal_transport,9,9,0,0.5203714027147542,0.26911963041005704,0.1261010129449707,0.7330668551138908,8,0,1,ot_disp_v2_selective_and_summary_abs,0.7445417488198754,-1.2961427650220467
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M14_groupby_aggregation,9,9,2,-10.882186859634723,-8.84663168501968,-11.3261246467902,-8.931111880447249,1,0,8,joint_groupby_combined__sel_combined_intersection,0.9573466066679878,-13.622580077417805
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M14b_groupby_shift_features,6,6,2,-8.24133327757777,-6.196073850388423,-9.399239801677998,-3.5351080677173954,1,0,5,groupby_shift_cohen_d__sel_combined_intersection,0.9573282159192672,-9.899529788952256
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M16_nearest_test_distance,7,7,0,-26.941157472823228,-26.470048691020388,-27.678893194537665,-24.19644139566187,0,0,7,nearest_test_k10_filter_both,-21.154830239316027,-33.4436839446044
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M17_test_directed_augmentation,12,12,0,-14.825004334959914,-14.171243927459122,-17.705363742270876,-6.413524684990828,0,0,12,tdda_v2_k5_lam07_pfl_dw_cumshift,-6.244129463700298,-34.50713050886785
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M18_leaf_density,8,8,0,-3.3938586011259284,-2.7600151628457317,-4.299469682743663,-1.4643834781937084,1,0,7,leaf_density_embed_k5,0.7210240000883282,-4.5916112846757775
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M19_neighborhood_consensus,6,6,0,-14.80531703347646,-15.034213399631675,-15.373368001000603,-14.464657483156614,0,0,6,neighbor_consensus_k10_uniform,-14.262666604355328,-16.418157103256494
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M1_frequency_encoding,6,6,4,2.032420204547461e-06,-0.33716380634081994,-1.47661389973991,0.7179826925818531,3,0,3,joint_freq_combined__sel_combined_intersection,0.9573466066679878,-1.9688238783957708
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M20_cluster_membership,8,8,0,-4.807362251452674,-4.901412976433607,-5.30182781744044,-4.718624247736058,0,0,8,cluster_membership_k10_weight,-1.98141823252678,-6.762775528945668
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M2_frequency_ratio,7,7,2,2.3432630186967035e-05,-0.1444945520869953,4.235716832039497e-06,2.47219911036093e-05,5,1,1,freq_ratio_log__sel_combined_intersection,0.9573055412717548,-1.96884875392678
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M3_joint_pca,4,4,0,-3.3692864760328787,-3.17673093040889,-3.9036161669364238,-2.642401239505345,0,0,4,joint_pca_10,-2.064676205619393,-3.903674563950409
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M3b_joint_tsne,3,3,0,-3.874324262238808,-3.7434994535650987,-3.950091417704218,-3.602319893762834,0,0,3,joint_tsne_2d_p50,-3.33031552528686,-4.025858573169628
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M4_target_encoding,12,12,2,8.212460371535558e-06,-0.08427935217326978,0.0,8.471433664078994e-06,8,3,1,target_enc_ratio__sel_combined_intersection,0.9573699595639298,-1.9687982486772944
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M5_joint_scaling,1,1,0,2.9001481944884573e-05,2.9001481944884573e-05,2.9001481944884573e-05,2.9001481944884573e-05,1,0,0,joint_scaling,2.9001481944884573e-05,2.9001481944884573e-05
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M6_adversarial_validation,7,7,0,-2.25823794793368,-2.0055932511684857,-2.4966459057245913,-1.564421449992419,0,0,7,adversarial_lgbm_cal_platt_feature,-0.9237432527564676,-2.7350368460552303
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M8_label_propagation,11,11,0,-2.272627056494573,-2.586994784581406,-2.956941226530541,-1.9375567856242921,1,0,10,label_prop_weighted_adaptive_a05,0.0819098143429484,-6.9316060050220685
tabicl,concrete_compressive_strength,source::concrete_compressive_strength,M9_optimal_transport,9,9,0,-47.73218085920885,-40.201393902581216,-51.196405369800246,-21.46883696662999,0,0,9,ot_disp_v2_selective_abs,-16.059318857531025,-62.12297381897634
tabicl,credit-g,source::credit-g,M14_groupby_aggregation,9,9,2,-9.703059383698116,-9.286976382781793,-10.548523704655333,-8.376377504436197,0,0,9,joint_groupby_combined__sel_combined_intersection,-6.735128262238795,-10.790961535341246
tabicl,credit-g,source::credit-g,M14b_groupby_shift_features,6,6,2,-6.662821725002079,-6.4638927035102505,-6.8574977099979755,-6.291494762864931,0,0,6,groupby_shift_cohen_d__sel_combined_intersection,-5.210849815693572,-7.156754141547953
