model,dataset,source_id,pair,conceptual_family,joint_method_key,train_only_method_key,pair_quality,n_shared_folds,near_perfect_base,joint_mean_error,train_only_mean_error,baseline_mean_error,joint_vs_inductive_pct,train_only_vs_inductive_pct,joint_premium_vs_train_only_pct,joint_premium_on_inductive_scale_pct,absolute_error_decrease_joint_vs_train_only,joint_better_folds,tie_folds,joint_worse_folds
bag8,qsar-biodeg,source::qsar-biodeg,scaling_train_only,scaling,joint_scaling,train_only_scaling,closer_pair_but_cat_encoding_also_differs,3,False,0.07014527641274006,0.06984065176226867,0.06976872366754223,-0.5397156854870229,-0.10309504165388116,-0.43617097318665277,-0.4366206438331417,-0.0003046246504713884,1,0,2
bag8,qsar-biodeg,source::qsar-biodeg,target_m10,target encoding,target_enc_ratio,target_enc_standard_m10,loose_regularization_sensitivity,3,False,0.07016595828700294,0.06982628651955426,0.06976872366754223,-0.5693591606370499,-0.08250523871745535,-0.4864525730629418,-0.4868539219195946,-0.0003396717674486738,1,0,2
bag8,qsar-biodeg,source::qsar-biodeg,target_m20,target encoding,target_enc_ratio,target_enc_standard_m20,loose_regularization_sensitivity,3,False,0.07016595828700294,0.07009301138073616,0.06976872366754223,-0.5693591606370499,-0.46480384927091906,-0.1040715826440044,-0.1045553113661309,-7.294690626677425e-05,2,0,1
bag8,qsar-biodeg,source::qsar-biodeg,target_m5,target encoding,target_enc_ratio,target_enc_standard_m5,loose_regularization_sensitivity,3,False,0.07016595828700294,0.06951106622906662,0.06976872366754223,-0.5693591606370499,0.3693022101183695,-0.9421407172466363,-0.9386613707554194,-0.0006548920579363127,1,0,2
bag8,seismic-bumps,source::seismic-bumps,frequency_combined,frequency encoding,joint_freq_combined,freq_enc_train_only,same_hyperparameters,3,False,0.24680305204571742,0.24680305204571742,0.24680305204571742,0.0,0.0,0.0,0.0,0.0,0,3,0
bag8,seismic-bumps,source::seismic-bumps,groupby_combined,group-by aggregation,joint_groupby_combined,groupby_train_only,same_hyperparameters,3,False,0.24800264698704821,0.2471449125889412,0.24680305204571742,-0.48605352785855266,-0.13851552498647593,-0.3470572746660693,-0.34753800287207676,-0.0008577343981070185,0,2,1
bag8,seismic-bumps,source::seismic-bumps,pca_10,principal component analysis,joint_pca_10,pca_train_only_10,same_hyperparameters,3,False,0.21486802807312877,0.2176152807210904,0.24680305204571742,12.939476926190142,11.826341320617187,1.2624355416854611,1.113135605572956,0.0027472526479616344,2,0,1
bag8,seismic-bumps,source::seismic-bumps,pca_5,principal component analysis,joint_pca_5,pca_train_only_5,same_hyperparameters,3,False,0.24176821724283817,0.23676279168611547,0.24680305204571742,2.0400212886940334,4.068126498590508,-2.114109873885322,-2.028105209896475,-0.0050054255567227035,1,0,2
bag8,seismic-bumps,source::seismic-bumps,pca_var90,principal component analysis,joint_pca_var90,pca_train_only_var90,same_hyperparameters,3,False,0.24434789953262478,0.23534229437607282,0.24680305204571742,0.9947820712678428,4.643685551960529,-3.8265986912497625,-3.6489034806926863,-0.009005605156551966,2,0,1
bag8,seismic-bumps,source::seismic-bumps,pca_var95,principal component analysis,joint_pca_var95,pca_train_only_var95,same_hyperparameters,3,False,0.24434789953262478,0.23316838133259457,0.24680305204571742,0.9947820712678428,5.524514628205322,-4.794611574750179,-4.529732556937479,-0.011179518200030214,2,0,1
bag8,seismic-bumps,source::seismic-bumps,scaling_train_only,scaling,joint_scaling,train_only_scaling,closer_pair_but_cat_encoding_also_differs,3,False,0.24787875550355243,0.24492736842982996,0.24680305204571742,-0.43585500621594486,0.7599920666864445,-1.2050050154227763,-1.1958470729023893,-0.0029513870737224723,1,0,2
bag8,seismic-bumps,source::seismic-bumps,target_m10,target encoding,target_enc_ratio,target_enc_standard_m10,loose_regularization_sensitivity,3,False,0.24679552805976915,0.24679552805976915,0.24680305204571742,0.0030485789725497453,0.0030485789725497453,0.0,0.0,0.0,0,3,0
bag8,seismic-bumps,source::seismic-bumps,target_m20,target encoding,target_enc_ratio,target_enc_standard_m20,loose_regularization_sensitivity,3,False,0.24679552805976915,0.24679552805976915,0.24680305204571742,0.0030485789725497453,0.0030485789725497453,0.0,0.0,0.0,0,3,0
bag8,seismic-bumps,source::seismic-bumps,target_m5,target encoding,target_enc_ratio,target_enc_standard_m5,loose_regularization_sensitivity,3,False,0.24679552805976915,0.24679552805976915,0.24680305204571742,0.0030485789725497453,0.0030485789725497453,0.0,0.0,0.0,0,3,0
bag8,shifts_weather,source::shifts_weather,frequency_combined,frequency encoding,joint_freq_combined,freq_enc_train_only,same_hyperparameters,1,False,2.164518455518772,2.164518455518772,2.164518455518772,0.0,0.0,0.0,0.0,0.0,0,1,0
bag8,shifts_weather,source::shifts_weather,groupby_combined,group-by aggregation,joint_groupby_combined,groupby_train_only,same_hyperparameters,1,False,2.185734662131429,2.184690611283385,2.164518455518772,-0.9801813682189997,-0.9319465820760656,-0.04778941432949621,-0.048234786142934125,-0.0010440508480438204,0,0,1
bag8,shifts_weather,source::shifts_weather,pca_10,principal component analysis,joint_pca_10,pca_train_only_10,same_hyperparameters,1,False,2.180653233627986,2.1591116229954626,2.164518455518772,-0.7454211382709861,0.24979378251657297,-0.9977071311689435,-0.995214920787559,-0.021541610632523245,0,0,1
bag8,shifts_weather,source::shifts_weather,pca_5,principal component analysis,joint_pca_5,pca_train_only_5,same_hyperparameters,1,False,2.180367448870882,2.16925428436901,2.164518455518772,-0.7322179818656913,-0.2187936461416261,-0.5123034483301544,-0.5134243357240652,-0.011113164501872053,0,0,1
bag8,shifts_weather,source::shifts_weather,pca_var90,principal component analysis,joint_pca_var90,pca_train_only_var90,same_hyperparameters,1,False,2.174032947755088,2.1644483582872494,2.164518455518772,-0.4395662329446669,0.0032384677221912327,-0.4428190412185757,-0.4428047006668581,-0.0095845894678388,0,0,1
bag8,shifts_weather,source::shifts_weather,pca_var95,principal component analysis,joint_pca_var95,pca_train_only_var95,same_hyperparameters,1,False,2.180198638795474,2.171725129505256,2.164518455518772,-0.7244190150803712,-0.33294583227551056,-0.39017411435250615,-0.3914731828048607,-0.008473509290217951,0,0,1
bag8,shifts_weather,source::shifts_weather,scaling_train_only,scaling,joint_scaling,train_only_scaling,closer_pair_but_cat_encoding_also_differs,1,False,2.1672413865241635,2.166756704406285,2.164518455518772,-0.12579846563325933,-0.10340632032063513,-0.022369014338005262,-0.02239214531262419,-0.00048468211787833226,0,0,1
bag8,shifts_weather,source::shifts_weather,target_m10,target encoding,target_enc_ratio,target_enc_standard_m10,loose_regularization_sensitivity,1,False,2.164518455518772,2.164518455518772,2.164518455518772,0.0,0.0,0.0,0.0,0.0,0,1,0
bag8,shifts_weather,source::shifts_weather,target_m20,target encoding,target_enc_ratio,target_enc_standard_m20,loose_regularization_sensitivity,1,False,2.164518455518772,2.164518455518772,2.164518455518772,0.0,0.0,0.0,0.0,0.0,0,1,0
bag8,shifts_weather,source::shifts_weather,target_m5,target encoding,target_enc_ratio,target_enc_standard_m5,loose_regularization_sensitivity,1,False,2.164518455518772,2.164518455518772,2.164518455518772,0.0,0.0,0.0,0.0,0.0,0,1,0
bag8,splice,source::splice,frequency_combined,frequency encoding,joint_freq_combined,freq_enc_train_only,same_hyperparameters,3,True,0.0052764926488766,0.005327942351146466,0.0052733804611511,,,,,5.144970226986581e-05,2,0,1
bag8,splice,source::splice,groupby_combined,group-by aggregation,joint_groupby_combined,groupby_train_only,same_hyperparameters,3,True,0.0052733804611511,0.0052733804611511,0.0052733804611511,,,,,0.0,0,3,0
bag8,splice,source::splice,pca_10,principal component analysis,joint_pca_10,pca_train_only_10,same_hyperparameters,3,True,0.0052733804611511,0.0052733804611511,0.0052733804611511,,,,,0.0,0,3,0
bag8,splice,source::splice,pca_5,principal component analysis,joint_pca_5,pca_train_only_5,same_hyperparameters,3,True,0.0052733804611511,0.0052733804611511,0.0052733804611511,,,,,0.0,0,3,0
bag8,splice,source::splice,pca_var90,principal component analysis,joint_pca_var90,pca_train_only_var90,same_hyperparameters,3,True,0.0052733804611511,0.0052733804611511,0.0052733804611511,,,,,0.0,0,3,0
bag8,splice,source::splice,pca_var95,principal component analysis,joint_pca_var95,pca_train_only_var95,same_hyperparameters,3,True,0.0052733804611511,0.0052733804611511,0.0052733804611511,,,,,0.0,0,3,0
bag8,splice,source::splice,scaling_train_only,scaling,joint_scaling,train_only_scaling,closer_pair_but_cat_encoding_also_differs,3,True,0.0052733804611511,0.0052733804611511,0.0052733804611511,,,,,0.0,0,3,0
bag8,splice,source::splice,target_m10,target encoding,target_enc_ratio,target_enc_standard_m10,loose_regularization_sensitivity,3,True,0.005241621625302367,0.0053869672994353,0.0052733804611511,,,,,0.00014534567413293249,3,0,0
bag8,splice,source::splice,target_m20,target encoding,target_enc_ratio,target_enc_standard_m20,loose_regularization_sensitivity,3,True,0.005241621625302367,0.0054214361991844,0.0052733804611511,,,,,0.00017981457388203254,3,0,0
bag8,splice,source::splice,target_m5,target encoding,target_enc_ratio,target_enc_standard_m5,loose_regularization_sensitivity,3,True,0.005241621625302367,0.005351628906445099,0.0052733804611511,,,,,0.000110007281142732,2,0,1
bag8,students_dropout_and_academic_success,source::students_dropout_and_academic_success,frequency_combined,frequency encoding,joint_freq_combined,freq_enc_train_only,same_hyperparameters,3,False,0.10558990237469763,0.10580028084416222,0.10631191401496416,0.6791446160633516,0.4812566639802228,0.19884490644638728,0.19788795208312882,0.00021037846946458938,3,0,0
bag8,students_dropout_and_academic_success,source::students_dropout_and_academic_success,groupby_combined,group-by aggregation,joint_groupby_combined,groupby_train_only,same_hyperparameters,3,False,0.10723939988544727,0.10852018405980034,0.10631191401496416,-0.8724195016868548,-2.0771614031192636,1.1802266881958912,1.2047419014324088,0.0012807841743530668,3,0,0
bag8,students_dropout_and_academic_success,source::students_dropout_and_academic_success,pca_10,principal component analysis,joint_pca_10,pca_train_only_10,same_hyperparameters,3,False,0.10644795056378077,0.10626864003120418,0.10631191401496416,-0.12795983411366407,0.04070473583411871,-0.16873325237242529,-0.16866456994778278,-0.0001793105325765959,1,0,2
bag8,students_dropout_and_academic_success,source::students_dropout_and_academic_success,pca_5,principal component analysis,joint_pca_5,pca_train_only_5,same_hyperparameters,3,False,0.10581729957697102,0.10611314187006303,0.10631191401496416,0.46524836146165666,0.18697071418839661,0.2787989196043939,0.27827764727326004,0.0002958422930920135,3,0,0
bag8,students_dropout_and_academic_success,source::students_dropout_and_academic_success,pca_var90,principal component analysis,joint_pca_var90,pca_train_only_var90,same_hyperparameters,3,False,0.10644795056378077,0.10673739138573497,0.10631191401496416,-0.12795983411366407,-0.40021607616896204,0.2711709722305277,0.27225624205529797,0.00028944082195420107,2,0,1
bag8,students_dropout_and_academic_success,source::students_dropout_and_academic_success,pca_var95,principal component analysis,joint_pca_var95,pca_train_only_var95,same_hyperparameters,3,False,0.10699832492717587,0.10713475872778407,0.10631191401496416,-0.6456575620631664,-0.7739910624730942,0.1273478395138381,0.12833350040992778,0.0001364338006081961,1,0,2
bag8,students_dropout_and_academic_success,source::students_dropout_and_academic_success,scaling_train_only,scaling,joint_scaling,train_only_scaling,closer_pair_but_cat_encoding_also_differs,3,False,0.10595403152863307,0.10579634507022663,0.10631191401496416,0.33663441171862996,0.4849587645134131,-0.1490471701094883,-0.1483243527947831,-0.0001576864584064419,0,0,3
bag8,students_dropout_and_academic_success,source::students_dropout_and_academic_success,target_m10,target encoding,target_enc_ratio,target_enc_standard_m10,loose_regularization_sensitivity,3,False,0.10475360252920857,0.10458987005222893,0.10631191401496416,1.4657919577445024,1.6198033669987744,-0.15654716551217934,-0.1540114092542719,-0.0001637324769796361,1,0,2
bag8,students_dropout_and_academic_success,source::students_dropout_and_academic_success,target_m20,target encoding,target_enc_ratio,target_enc_standard_m20,loose_regularization_sensitivity,3,False,0.10475360252920857,0.10488481949862993,0.10631191401496416,1.4657919577445024,1.3423655566330557,0.1251057779844681,0.12342640111144677,0.00013121696942136607,1,0,2
bag8,students_dropout_and_academic_success,source::students_dropout_and_academic_success,target_m5,target encoding,target_enc_ratio,target_enc_standard_m5,loose_regularization_sensitivity,3,False,0.10475360252920857,0.10516896884370193,0.10631191401496416,1.4657919577445024,1.0750866277333275,0.3949513996953452,0.3907053300111749,0.00041536631449336225,3,0,0
bag8,superconductivity,source::superconductivity,frequency_combined,frequency encoding,joint_freq_combined,freq_enc_train_only,same_hyperparameters,3,False,9.267409420567729,9.267409420567729,9.267409420567729,0.0,0.0,0.0,0.0,0.0,0,3,0
bag8,superconductivity,source::superconductivity,groupby_combined,group-by aggregation,joint_groupby_combined,groupby_train_only,same_hyperparameters,3,False,9.278470774549321,9.276289160290757,9.267409420567729,-0.11935756239541018,-0.09581684934865049,-0.02351817866893493,-0.02354071304675969,-0.002181614258564224,2,0,1
bag8,superconductivity,source::superconductivity,pca_10,principal component analysis,joint_pca_10,pca_train_only_10,same_hyperparameters,3,False,9.262572949168103,9.26848842725502,9.267409420567729,0.05218795436934281,-0.011643023830335303,0.06382354720886722,0.06383097819967812,0.005915478086917503,2,0,1
bag8,superconductivity,source::superconductivity,pca_5,principal component analysis,joint_pca_5,pca_train_only_5,same_hyperparameters,3,False,9.271252662495968,9.25716121041249,9.267409420567729,-0.041470509759820216,0.11058333230099028,-0.15222217441377828,-0.1520538420608105,-0.014091452083478728,0,0,3
bag8,superconductivity,source::superconductivity,pca_var90,principal component analysis,joint_pca_var90,pca_train_only_var90,same_hyperparameters,3,False,9.275332280857443,9.265354870549595,9.267409420567729,-0.08549163989809501,0.02216962610472021,-0.10768513939558956,-0.10766126600281521,-0.009977410307847379,0,0,3
bag8,superconductivity,source::superconductivity,pca_var95,principal component analysis,joint_pca_var95,pca_train_only_var95,same_hyperparameters,3,False,9.270350362967504,9.264823681547156,9.267409420567729,-0.031734244882370394,0.02790142210436809,-0.05965231082977811,-0.059635666986738486,-0.005526681420347401,1,0,2
bag8,superconductivity,source::superconductivity,scaling_train_only,scaling,joint_scaling,train_only_scaling,closer_pair_but_cat_encoding_also_differs,3,False,9.270198000059557,9.260086538361788,9.267409420567729,-0.03009017261759022,0.07901757517789655,-0.10919403027044551,-0.10910774779548678,-0.01011146169776822,0,0,3
bag8,superconductivity,source::superconductivity,target_m10,target encoding,target_enc_ratio,target_enc_standard_m10,loose_regularization_sensitivity,3,False,9.267409420567729,9.267409420567729,9.267409420567729,0.0,0.0,0.0,0.0,0.0,0,3,0
bag8,superconductivity,source::superconductivity,target_m20,target encoding,target_enc_ratio,target_enc_standard_m20,loose_regularization_sensitivity,3,False,9.267409420567729,9.267409420567729,9.267409420567729,0.0,0.0,0.0,0.0,0.0,0,3,0
bag8,superconductivity,source::superconductivity,target_m5,target encoding,target_enc_ratio,target_enc_standard_m5,loose_regularization_sensitivity,3,False,9.267409420567729,9.267409420567729,9.267409420567729,0.0,0.0,0.0,0.0,0.0,0,3,0
bag8,synthetic_label_shift,source::synthetic_generator,frequency_combined,frequency encoding,joint_freq_combined,freq_enc_train_only,same_hyperparameters,1,False,0.2404876272527474,0.2405248281318681,0.2403954804395605,-0.03833134176166901,-0.0538062080331507,0.015466544310474456,0.01547486627148169,3.720087912070791e-05,1,0,0
bag8,synthetic_label_shift,source::synthetic_generator,groupby_combined,group-by aggregation,joint_groupby_combined,groupby_train_only,same_hyperparameters,1,False,0.2404173134065933,0.2405153002197801,0.2403954804395605,-0.009082103787015048,-0.049842775746247486,0.04074036583005356,0.040760671959232435,9.798681318679003e-05,1,0,0
bag8,synthetic_label_shift,source::synthetic_generator,pca_10,principal component analysis,joint_pca_10,pca_train_only_10,same_hyperparameters,1,False,0.2407407481318682,0.2403683745054944,0.2403954804395605,-0.1436248683529222,0.011275558931698229,-0.15491789514318305,-0.15490042728462045,-0.00037237362637379534,0,0,1
bag8,synthetic_label_shift,source::synthetic_generator,pca_5,principal component analysis,joint_pca_5,pca_train_only_5,same_hyperparameters,1,False,0.2407407481318682,0.2403683745054944,0.2403954804395605,-0.1436248683529222,0.011275558931698229,-0.15491789514318305,-0.15490042728462045,-0.00037237362637379534,0,0,1
bag8,synthetic_label_shift,source::synthetic_generator,pca_var90,principal component analysis,joint_pca_var90,pca_train_only_var90,same_hyperparameters,1,False,0.2407407481318682,0.2403683745054944,0.2403954804395605,-0.1436248683529222,0.011275558931698229,-0.15491789514318305,-0.15490042728462045,-0.00037237362637379534,0,0,1
bag8,synthetic_label_shift,source::synthetic_generator,pca_var95,principal component analysis,joint_pca_var95,pca_train_only_var95,same_hyperparameters,1,False,0.2407407481318682,0.2403683745054944,0.2403954804395605,-0.1436248683529222,0.011275558931698229,-0.15491789514318305,-0.15490042728462045,-0.00037237362637379534,0,0,1
bag8,synthetic_label_shift,source::synthetic_generator,scaling_train_only,scaling,joint_scaling,train_only_scaling,closer_pair_but_cat_encoding_also_differs,1,False,0.2406266092307691,0.2405442927472527,0.2403954804395605,-0.09614523151016786,-0.06190312206373495,-0.03422092562507189,-0.03424210944643292,-8.231648351639254e-05,0,0,1
bag8,synthetic_label_shift,source::synthetic_generator,target_m10,target encoding,target_enc_ratio,target_enc_standard_m10,loose_regularization_sensitivity,1,False,0.2404443410989011,0.2404443410989011,0.2403954804395605,-0.020325115618335513,-0.020325115618335513,0.0,0.0,0.0,0,1,0
bag8,synthetic_label_shift,source::synthetic_generator,target_m20,target encoding,target_enc_ratio,target_enc_standard_m20,loose_regularization_sensitivity,1,False,0.2404443410989011,0.2404443410989011,0.2403954804395605,-0.020325115618335513,-0.020325115618335513,0.0,0.0,0.0,0,1,0
bag8,synthetic_label_shift,source::synthetic_generator,target_m5,target encoding,target_enc_ratio,target_enc_standard_m5,loose_regularization_sensitivity,1,False,0.2404443410989011,0.2404443410989011,0.2403954804395605,-0.020325115618335513,-0.020325115618335513,0.0,0.0,0.0,0,1,0
bag8,synthetic_large_test,source::synthetic_generator,frequency_combined,frequency encoding,joint_freq_combined,freq_enc_train_only,same_hyperparameters,1,False,0.2539575890130036,0.2545620875827525,0.2541956891847217,0.09366806041509139,-0.14414028782548005,0.2374660639724737,0.23780834824057145,0.0006044985697489236,1,0,0
bag8,synthetic_large_test,source::synthetic_generator,groupby_combined,group-by aggregation,joint_groupby_combined,groupby_train_only,same_hyperparameters,1,False,0.2542500943923825,0.2543164916678539,0.2541956891847217,-0.021402883674111726,-0.04752341926791913,0.02610812811861859,0.026120535593807406,6.639727547141927e-05,1,0,0
bag8,synthetic_large_test,source::synthetic_generator,pca_10,principal component analysis,joint_pca_10,pca_train_only_10,same_hyperparameters,1,False,0.2534262594367074,0.252597700697158,0.2541956891847217,0.3026918947689816,0.6286449989332678,-0.3280151550321389,-0.32595310416428613,-0.000828558739549401,0,0,1
bag8,synthetic_large_test,source::synthetic_generator,pca_5,principal component analysis,joint_pca_5,pca_train_only_5,same_hyperparameters,1,False,0.2534262594367074,0.252597700697158,0.2541956891847217,0.3026918947689816,0.6286449989332678,-0.3280151550321389,-0.32595310416428613,-0.000828558739549401,0,0,1
bag8,synthetic_large_test,source::synthetic_generator,pca_var90,principal component analysis,joint_pca_var90,pca_train_only_var90,same_hyperparameters,1,False,0.2534262594367074,0.252597700697158,0.2541956891847217,0.3026918947689816,0.6286449989332678,-0.3280151550321389,-0.32595310416428613,-0.000828558739549401,0,0,1
bag8,synthetic_large_test,source::synthetic_generator,pca_var95,principal component analysis,joint_pca_var95,pca_train_only_var95,same_hyperparameters,1,False,0.2534262594367074,0.252597700697158,0.2541956891847217,0.3026918947689816,0.6286449989332678,-0.3280151550321389,-0.32595310416428613,-0.000828558739549401,0,0,1
bag8,synthetic_large_test,source::synthetic_generator,scaling_train_only,scaling,joint_scaling,train_only_scaling,closer_pair_but_cat_encoding_also_differs,1,False,0.2541647987777635,0.2545669146843818,0.2541956891847217,0.012152215113194633,-0.14603925851407948,0.15796078886247636,0.1581914736272741,0.00040211590661831664,1,0,0
bag8,synthetic_large_test,source::synthetic_generator,target_m10,target encoding,target_enc_ratio,target_enc_standard_m10,loose_regularization_sensitivity,1,False,0.2543615261953982,0.2543615261953982,0.2541956891847217,-0.0652398989174065,-0.0652398989174065,0.0,0.0,0.0,0,1,0
bag8,synthetic_large_test,source::synthetic_generator,target_m20,target encoding,target_enc_ratio,target_enc_standard_m20,loose_regularization_sensitivity,1,False,0.2543615261953982,0.2543615261953982,0.2541956891847217,-0.0652398989174065,-0.0652398989174065,0.0,0.0,0.0,0,1,0
bag8,synthetic_large_test,source::synthetic_generator,target_m5,target encoding,target_enc_ratio,target_enc_standard_m5,loose_regularization_sensitivity,1,False,0.2543615261953982,0.2543615261953982,0.2541956891847217,-0.0652398989174065,-0.0652398989174065,0.0,0.0,0.0,0,1,0
bag8,synthetic_partial_shift,source::synthetic_generator,frequency_combined,frequency encoding,joint_freq_combined,freq_enc_train_only,same_hyperparameters,1,False,0.2414491890122805,0.2414725071864598,0.2414264165740653,-0.009432455047107248,-0.019090956593954614,0.009656657998460454,0.009658501546847366,2.3318174179304263e-05,1,0,0
bag8,synthetic_partial_shift,source::synthetic_generator,groupby_combined,group-by aggregation,joint_groupby_combined,groupby_train_only,same_hyperparameters,1,False,0.2414100228262092,0.2414461922797943,0.2414264165740653,0.006790370369882244,-0.008191193826105536,0.014980337127537859,0.014981564195987779,3.616945358511647e-05,1,0,0
bag8,synthetic_partial_shift,source::synthetic_generator,pca_10,principal component analysis,joint_pca_10,pca_train_only_10,same_hyperparameters,1,False,0.241311257457522,0.2413190783354218,0.2414264165740653,0.047699468093615846,0.04446002229858586,0.0032408866939767967,0.0032394457950299825,7.820877899800127e-06,1,0,0
bag8,synthetic_partial_shift,source::synthetic_generator,pca_5,principal component analysis,joint_pca_5,pca_train_only_5,same_hyperparameters,1,False,0.241311257457522,0.2413190783354218,0.2414264165740653,0.047699468093615846,0.04446002229858586,0.0032408866939767967,0.0032394457950299825,7.820877899800127e-06,1,0,0
bag8,synthetic_partial_shift,source::synthetic_generator,pca_var90,principal component analysis,joint_pca_var90,pca_train_only_var90,same_hyperparameters,1,False,0.241311257457522,0.2413190783354218,0.2414264165740653,0.047699468093615846,0.04446002229858586,0.0032408866939767967,0.0032394457950299825,7.820877899800127e-06,1,0,0
bag8,synthetic_partial_shift,source::synthetic_generator,pca_var95,principal component analysis,joint_pca_var95,pca_train_only_var95,same_hyperparameters,1,False,0.241311257457522,0.2413190783354218,0.2414264165740653,0.047699468093615846,0.04446002229858586,0.0032408866939767967,0.0032394457950299825,7.820877899800127e-06,1,0,0
bag8,synthetic_partial_shift,source::synthetic_generator,scaling_train_only,scaling,joint_scaling,train_only_scaling,closer_pair_but_cat_encoding_also_differs,1,False,0.2413904549816785,0.2414492098786556,0.2414264165740653,0.014895467073204445,-0.00944109800150972,0.024334267652657126,0.024336565074714163,5.8754896977097903e-05,1,0,0
bag8,synthetic_partial_shift,source::synthetic_generator,target_m10,target encoding,target_enc_ratio,target_enc_standard_m10,loose_regularization_sensitivity,1,False,0.2414931448339912,0.2414931448339912,0.2414264165740653,-0.027639170921228175,-0.027639170921228175,0.0,0.0,0.0,0,1,0
bag8,synthetic_partial_shift,source::synthetic_generator,target_m20,target encoding,target_enc_ratio,target_enc_standard_m20,loose_regularization_sensitivity,1,False,0.2414931448339912,0.2414931448339912,0.2414264165740653,-0.027639170921228175,-0.027639170921228175,0.0,0.0,0.0,0,1,0
bag8,synthetic_partial_shift,source::synthetic_generator,target_m5,target encoding,target_enc_ratio,target_enc_standard_m5,loose_regularization_sensitivity,1,False,0.2414931448339912,0.2414931448339912,0.2414264165740653,-0.027639170921228175,-0.027639170921228175,0.0,0.0,0.0,0,1,0
bag8,synthetic_shift_0.0,source::synthetic_generator,frequency_combined,frequency encoding,joint_freq_combined,freq_enc_train_only,same_hyperparameters,1,False,0.2497595686983132,0.2500839643681057,0.2500728306313826,0.12526827975612495,-0.004452197663781809,0.12971470226496296,0.12972047741990678,0.00032439566979250434,1,0,0
bag8,synthetic_shift_0.0,source::synthetic_generator,groupby_combined,group-by aggregation,joint_groupby_combined,groupby_train_only,same_hyperparameters,1,False,0.2499477965125282,0.2501365164256038,0.2500728306313826,0.04999908168300776,-0.025466898607270038,0.07544676633879184,0.0754659802902778,0.00018871991307561897,1,0,0
bag8,synthetic_shift_0.0,source::synthetic_generator,pca_10,principal component analysis,joint_pca_10,pca_train_only_10,same_hyperparameters,1,False,0.2499145798394313,0.2496200586713068,0.2500728306313826,0.06328188134301924,0.1810560383279667,-0.11798778098691347,-0.11777415698494748,-0.00029452116812450635,0,0,1
bag8,synthetic_shift_0.0,source::synthetic_generator,pca_5,principal component analysis,joint_pca_5,pca_train_only_5,same_hyperparameters,1,False,0.2499145798394313,0.2496200586713068,0.2500728306313826,0.06328188134301924,0.1810560383279667,-0.11798778098691347,-0.11777415698494748,-0.00029452116812450635,0,0,1
bag8,synthetic_shift_0.0,source::synthetic_generator,pca_var90,principal component analysis,joint_pca_var90,pca_train_only_var90,same_hyperparameters,1,False,0.2499145798394313,0.2496200586713068,0.2500728306313826,0.06328188134301924,0.1810560383279667,-0.11798778098691347,-0.11777415698494748,-0.00029452116812450635,0,0,1
bag8,synthetic_shift_0.0,source::synthetic_generator,pca_var95,principal component analysis,joint_pca_var95,pca_train_only_var95,same_hyperparameters,1,False,0.2499145798394313,0.2496200586713068,0.2500728306313826,0.06328188134301924,0.1810560383279667,-0.11798778098691347,-0.11777415698494748,-0.00029452116812450635,0,0,1
bag8,synthetic_shift_0.0,source::synthetic_generator,scaling_train_only,scaling,joint_scaling,train_only_scaling,closer_pair_but_cat_encoding_also_differs,1,False,0.2499567568126165,0.2494264997861009,0.2500728306313826,0.046416005478489786,0.2584570437539439,-0.21259049337994584,-0.21204103827545412,-0.0005302570265156015,0,0,1
bag8,synthetic_shift_0.0,source::synthetic_generator,target_m10,target encoding,target_enc_ratio,target_enc_standard_m10,loose_regularization_sensitivity,1,False,0.2495520260038161,0.2495520260038161,0.2500728306313826,0.20826117985370893,0.20826117985370893,0.0,0.0,0.0,0,1,0
bag8,synthetic_shift_0.0,source::synthetic_generator,target_m20,target encoding,target_enc_ratio,target_enc_standard_m20,loose_regularization_sensitivity,1,False,0.2495520260038161,0.2495520260038161,0.2500728306313826,0.20826117985370893,0.20826117985370893,0.0,0.0,0.0,0,1,0
bag8,synthetic_shift_0.0,source::synthetic_generator,target_m5,target encoding,target_enc_ratio,target_enc_standard_m5,loose_regularization_sensitivity,1,False,0.2495520260038161,0.2495520260038161,0.2500728306313826,0.20826117985370893,0.20826117985370893,0.0,0.0,0.0,0,1,0
bag8,synthetic_shift_0.5,source::synthetic_generator,frequency_combined,frequency encoding,joint_freq_combined,freq_enc_train_only,same_hyperparameters,1,False,0.2481571679283126,0.2482208365683229,0.248317077510352,0.06439733571394667,0.03875727879614186,0.02564999815910253,0.0256400569178048,6.366864001028372e-05,1,0,0
bag8,synthetic_shift_0.5,source::synthetic_generator,groupby_combined,group-by aggregation,joint_groupby_combined,groupby_train_only,same_hyperparameters,1,False,0.2483583640657349,0.2484113774585921,0.248317077510352,-0.016626546912045903,-0.037975619391766746,0.02134096811489501,0.02134907247972084,5.301339285720963e-05,1,0,0
bag8,synthetic_shift_0.5,source::synthetic_generator,pca_10,principal component analysis,joint_pca_10,pca_train_only_10,same_hyperparameters,1,False,0.2497033716679606,0.2487893051242236,0.248317077510352,-0.5582758026583211,-0.19017121923557498,-0.36740588317516865,-0.3681045834227461,-0.0009140665437370188,0,0,1
bag8,synthetic_shift_0.5,source::synthetic_generator,pca_5,principal component analysis,joint_pca_5,pca_train_only_5,same_hyperparameters,1,False,0.2497033716679606,0.2487893051242236,0.248317077510352,-0.5582758026583211,-0.19017121923557498,-0.36740588317516865,-0.3681045834227461,-0.0009140665437370188,0,0,1
