model,dataset,method_key,conceptual_family,n_folds,median_features_in,median_features_out,feature_count_change,feature_path_observably_active,interpretation,primary_effect_pct
tabicl,splice,neighbor_consensus_k10_uniform,M19_neighborhood_consensus,3,60.0,65.0,5.0,True,feature output changed,
tabicl,splice,neighbor_consensus_k20_dist,M19_neighborhood_consensus,3,60.0,65.0,5.0,True,feature output changed,
tabicl,splice,neighbor_consensus_k5_dist,M19_neighborhood_consensus,3,60.0,65.0,5.0,True,feature output changed,
tabicl,splice,neighbor_consensus_k5_dist_cumshift,M19_neighborhood_consensus,3,60.0,65.0,5.0,True,feature output changed,
tabicl,splice,ot_disp_v2_selective,M9_optimal_transport,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,ot_disp_v2_selective_abs,M9_optimal_transport,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,ot_disp_v2_selective_and_summary,M9_optimal_transport,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,ot_disp_v2_selective_and_summary_top10,M9_optimal_transport,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,ot_disp_v2_selective_top10,M9_optimal_transport,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,ot_disp_v2_summary_only,M9_optimal_transport,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,ot_displacement_mag,M9_optimal_transport,3,60.0,121.0,61.0,True,feature output changed,
tabicl,splice,ot_displacement_no_mag,M9_optimal_transport,3,60.0,120.0,60.0,True,feature output changed,
tabicl,splice,pseudo_label_lgbm_conf80_iter5,M7_pseudo_labeling,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,pseudo_label_lgbm_conf90_iter1,M7_pseudo_labeling,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,pseudo_label_lgbm_conf90_iter3,M7_pseudo_labeling,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,pseudo_label_lgbm_conf95_iter3,M7_pseudo_labeling,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,pseudo_label_v2_cal_iso_wfixed_conf90,M7_pseudo_labeling,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,pseudo_label_v2_cal_iso_wprop_conf85,M7_pseudo_labeling,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,pseudo_label_v2_cal_iso_wprop_conf90,M7_pseudo_labeling,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,pseudo_label_v2_cal_iso_wquad_conf90,M7_pseudo_labeling,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,pseudo_label_v2_cal_platt_wprop_conf90,M7_pseudo_labeling,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,target_enc_absolute,M4_target_encoding,3,60.0,120.0,60.0,True,feature output changed,
tabicl,splice,target_enc_diff,M4_target_encoding,3,60.0,120.0,60.0,True,feature output changed,
tabicl,splice,target_enc_inv_ratio,M4_target_encoding,3,60.0,120.0,60.0,True,feature output changed,
tabicl,splice,target_enc_oof_absolute,M4_target_encoding,3,60.0,120.0,60.0,True,feature output changed,
tabicl,splice,target_enc_oof_diff,M4_target_encoding,3,60.0,120.0,60.0,True,feature output changed,
tabicl,splice,target_enc_oof_inv_ratio,M4_target_encoding,3,60.0,120.0,60.0,True,feature output changed,
tabicl,splice,target_enc_oof_ratio,M4_target_encoding,3,60.0,120.0,60.0,True,feature output changed,
tabicl,splice,target_enc_oof_ratio_cap5,M4_target_encoding,3,60.0,120.0,60.0,True,feature output changed,
tabicl,splice,target_enc_ratio,M4_target_encoding,3,60.0,120.0,60.0,True,feature output changed,
tabicl,splice,target_enc_ratio__sel_combined_intersection,M4_target_encoding,3,60.0,74.0,14.0,True,feature output changed,
tabicl,splice,target_enc_ratio__sel_combined_union,M4_target_encoding,3,60.0,106.0,46.0,True,feature output changed,
tabicl,splice,target_enc_ratio_cap5,M4_target_encoding,3,60.0,120.0,60.0,True,feature output changed,
tabicl,splice,targeted_groupby_top3,M14_groupby_aggregation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,targeted_groupby_top3_shifted_agg,M14_groupby_aggregation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,targeted_groupby_top5,M14_groupby_aggregation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,tdda_k10_lam07_aug1,M17_test_directed_augmentation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,tdda_k5_lam06_aug1,M17_test_directed_augmentation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,tdda_k5_lam07_aug1,M17_test_directed_augmentation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,tdda_k5_lam07_aug2,M17_test_directed_augmentation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,tdda_k5_lam08_aug1,M17_test_directed_augmentation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,tdda_v2_k10_lam07_pfl_dw,M17_test_directed_augmentation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,tdda_v2_k5_lam06_pfl_dw,M17_test_directed_augmentation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,tdda_v2_k5_lam07_nopfl_dw,M17_test_directed_augmentation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,tdda_v2_k5_lam07_pfl_dw,M17_test_directed_augmentation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,tdda_v2_k5_lam07_pfl_dw_cumshift,M17_test_directed_augmentation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,splice,tdda_v2_k5_lam07_pfl_nodw,M17_test_directed_augmentation,3,60.0,60.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",
tabicl,students_dropout_and_academic_success,adversarial_lgbm_both_ratio,M6_adversarial_validation,3,36.0,37.0,1.0,True,feature output changed,0.1565612548014676
tabicl,students_dropout_and_academic_success,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,3,36.0,37.0,1.0,True,feature output changed,0.0773095706740486
tabicl,students_dropout_and_academic_success,adversarial_lgbm_cal_iso_feature,M6_adversarial_validation,3,36.0,37.0,1.0,True,feature output changed,0.0773095706740486
tabicl,students_dropout_and_academic_success,adversarial_lgbm_cal_platt_feature,M6_adversarial_validation,3,36.0,37.0,1.0,True,feature output changed,-0.3543927860248287
tabicl,students_dropout_and_academic_success,adversarial_lgbm_feature,M6_adversarial_validation,3,36.0,37.0,1.0,True,feature output changed,0.1565612548014676
tabicl,students_dropout_and_academic_success,adversarial_logreg_feature,M6_adversarial_validation,3,36.0,37.0,1.0,True,feature output changed,0.3038557086299466
tabicl,students_dropout_and_academic_success,adversarial_rf_feature,M6_adversarial_validation,3,36.0,37.0,1.0,True,feature output changed,0.0187447889989304
tabicl,students_dropout_and_academic_success,cluster_membership_k10_both,M20_cluster_membership,3,36.0,39.0,3.0,True,feature output changed,-0.624471298355887
tabicl,students_dropout_and_academic_success,cluster_membership_k10_both_cumshift,M20_cluster_membership,3,36.0,39.0,3.0,True,feature output changed,-0.4596384767444892
tabicl,students_dropout_and_academic_success,cluster_membership_k10_feature,M20_cluster_membership,3,36.0,39.0,3.0,True,feature output changed,-0.6242694036326848
tabicl,students_dropout_and_academic_success,cluster_membership_k10_feature_cumshift,M20_cluster_membership,3,36.0,39.0,3.0,True,feature output changed,-0.4603857428842119
tabicl,students_dropout_and_academic_success,cluster_membership_k10_weight,M20_cluster_membership,3,36.0,37.0,1.0,True,feature output changed,-0.2016761641573205
tabicl,students_dropout_and_academic_success,cluster_membership_k15_both,M20_cluster_membership,3,36.0,39.0,3.0,True,feature output changed,-1.3791722261633392
tabicl,students_dropout_and_academic_success,cluster_membership_k5_both,M20_cluster_membership,3,36.0,39.0,3.0,True,feature output changed,0.1374513013382466
tabicl,students_dropout_and_academic_success,cluster_membership_k5_feature,M20_cluster_membership,3,36.0,39.0,3.0,True,feature output changed,0.1379346292292353
tabicl,students_dropout_and_academic_success,freq_ratio_log,M2_frequency_ratio,3,36.0,53.0,17.0,True,feature output changed,1.8063145309870177
tabicl,students_dropout_and_academic_success,freq_ratio_log__sel_combined_intersection,M2_frequency_ratio,3,36.0,40.0,4.0,True,feature output changed,1.2704301453429852
tabicl,students_dropout_and_academic_success,freq_ratio_log__sel_combined_union,M2_frequency_ratio,3,36.0,47.0,11.0,True,feature output changed,1.5229509972423767
tabicl,students_dropout_and_academic_success,freq_ratio_v2_both_gated,M2_frequency_ratio,3,36.0,70.0,34.0,True,feature output changed,0.0005751312354304
tabicl,students_dropout_and_academic_success,freq_ratio_v2_diff_gated,M2_frequency_ratio,3,36.0,53.0,17.0,True,feature output changed,2.975907649289208e-05
tabicl,students_dropout_and_academic_success,freq_ratio_v2_ratio_gated,M2_frequency_ratio,3,36.0,53.0,17.0,True,feature output changed,2.975907649289208e-05
tabicl,students_dropout_and_academic_success,freq_ratio_v2_ratio_ungated,M2_frequency_ratio,3,36.0,53.0,17.0,True,feature output changed,2.037228774940288
tabicl,students_dropout_and_academic_success,groupby_shift_cohen_d,M14b_groupby_shift_features,3,36.0,359.0,323.0,True,feature output changed,-2.6104381247782604
tabicl,students_dropout_and_academic_success,groupby_shift_cohen_d__sel_combined_intersection,M14b_groupby_shift_features,3,36.0,68.0,32.0,True,feature output changed,3.2605122406499567
tabicl,students_dropout_and_academic_success,groupby_shift_cohen_d__sel_combined_union,M14b_groupby_shift_features,3,36.0,180.0,144.0,True,feature output changed,2.725760441126917
tabicl,students_dropout_and_academic_success,groupby_shift_cohen_d_min10,M14b_groupby_shift_features,3,36.0,359.0,323.0,True,feature output changed,-2.5139039189732846
tabicl,students_dropout_and_academic_success,groupby_shift_ratio_log,M14b_groupby_shift_features,3,36.0,359.0,323.0,True,feature output changed,-2.74440599894971
tabicl,students_dropout_and_academic_success,groupby_shift_ratio_raw,M14b_groupby_shift_features,3,36.0,359.0,323.0,True,feature output changed,-3.230557671768523
tabicl,students_dropout_and_academic_success,joint_freq_combined,M1_frequency_encoding,3,36.0,53.0,17.0,True,feature output changed,2.472472061541721
tabicl,students_dropout_and_academic_success,joint_freq_combined__sel_combined_intersection,M1_frequency_encoding,3,36.0,40.0,4.0,True,feature output changed,1.557879976626971
tabicl,students_dropout_and_academic_success,joint_freq_combined__sel_combined_union,M1_frequency_encoding,3,36.0,47.0,11.0,True,feature output changed,2.285215700221507
tabicl,students_dropout_and_academic_success,joint_freq_separate,M1_frequency_encoding,3,36.0,70.0,34.0,True,feature output changed,2.5833160524025307
tabicl,students_dropout_and_academic_success,joint_freq_separate__sel_combined_intersection,M1_frequency_encoding,3,36.0,44.0,8.0,True,feature output changed,1.3792398891613442
tabicl,students_dropout_and_academic_success,joint_freq_separate__sel_combined_union,M1_frequency_encoding,3,36.0,58.0,22.0,True,feature output changed,1.566816835303095
tabicl,students_dropout_and_academic_success,joint_groupby_combined,M14_groupby_aggregation,3,36.0,1005.0,969.0,True,feature output changed,-7.617446855186777
tabicl,students_dropout_and_academic_success,joint_groupby_combined__sel_combined_intersection,M14_groupby_aggregation,3,36.0,132.0,96.0,True,feature output changed,1.4748929816055554
tabicl,students_dropout_and_academic_success,joint_groupby_combined__sel_combined_union,M14_groupby_aggregation,3,36.0,468.0,432.0,True,feature output changed,-2.595414164510915
tabicl,students_dropout_and_academic_success,joint_groupby_mean_only,M14_groupby_aggregation,3,36.0,359.0,323.0,True,feature output changed,-2.107108811316923
tabicl,students_dropout_and_academic_success,joint_groupby_separate,M14_groupby_aggregation,3,36.0,1974.0,1938.0,True,feature output changed,-41.5212046741991
tabicl,students_dropout_and_academic_success,joint_pca_10,M3_joint_pca,3,36.0,46.0,10.0,True,feature output changed,2.529802618837808
tabicl,students_dropout_and_academic_success,joint_pca_5,M3_joint_pca,3,36.0,41.0,5.0,True,feature output changed,2.9608908411894586
tabicl,students_dropout_and_academic_success,joint_pca_var90,M3_joint_pca,3,36.0,46.0,10.0,True,feature output changed,2.529802618837808
tabicl,students_dropout_and_academic_success,joint_pca_var95,M3_joint_pca,3,36.0,49.0,13.0,True,feature output changed,-0.0244244901563995
tabicl,students_dropout_and_academic_success,joint_scaling,M5_joint_scaling,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.000202168293117
tabicl,students_dropout_and_academic_success,joint_tsne_2d_p30,M3b_joint_tsne,3,36.0,38.0,2.0,True,feature output changed,-0.1457466749822556
tabicl,students_dropout_and_academic_success,joint_tsne_2d_p50,M3b_joint_tsne,3,36.0,38.0,2.0,True,feature output changed,0.0998225637604487
tabicl,students_dropout_and_academic_success,joint_tsne_3d_p30,M3b_joint_tsne,3,36.0,39.0,3.0,True,feature output changed,0.2469354245569763
tabicl,students_dropout_and_academic_success,label_prop_k10_a05,M8_label_propagation,3,36.0,37.0,1.0,True,feature output changed,-0.4613713777655772
tabicl,students_dropout_and_academic_success,label_prop_k15_a05,M8_label_propagation,3,36.0,37.0,1.0,True,feature output changed,-0.181820402321175
tabicl,students_dropout_and_academic_success,label_prop_k15_a08,M8_label_propagation,3,36.0,37.0,1.0,True,feature output changed,-0.1751921885085206
tabicl,students_dropout_and_academic_success,label_prop_v3_adaptive,M8_label_propagation,3,36.0,41.0,5.0,True,feature output changed,-1.8448822993799376
tabicl,students_dropout_and_academic_success,label_prop_v3_t005_k10,M8_label_propagation,3,36.0,41.0,5.0,True,feature output changed,-1.558429017423396
tabicl,students_dropout_and_academic_success,label_prop_v3_t005_k15,M8_label_propagation,3,36.0,41.0,5.0,True,feature output changed,-2.149848739363719
tabicl,students_dropout_and_academic_success,label_prop_v3_t01_k15,M8_label_propagation,3,36.0,41.0,5.0,True,feature output changed,-1.8767263433152792
tabicl,students_dropout_and_academic_success,label_prop_weighted_adaptive_a05,M8_label_propagation,3,36.0,37.0,1.0,True,feature output changed,-0.6490083226201233
tabicl,students_dropout_and_academic_success,label_prop_weighted_k10_a05,M8_label_propagation,3,36.0,37.0,1.0,True,feature output changed,-0.6273246387443301
tabicl,students_dropout_and_academic_success,label_prop_weighted_k15_a05,M8_label_propagation,3,36.0,37.0,1.0,True,feature output changed,-0.2438795895225629
tabicl,students_dropout_and_academic_success,label_prop_weighted_k15_a08,M8_label_propagation,3,36.0,37.0,1.0,True,feature output changed,-0.4542169803489626
tabicl,students_dropout_and_academic_success,leaf_density_conf,M18_leaf_density,3,36.0,39.0,3.0,True,feature output changed,0.8972830155135189
tabicl,students_dropout_and_academic_success,leaf_density_conf_cumshift,M18_leaf_density,3,36.0,39.0,3.0,True,feature output changed,-0.0111046446419703
tabicl,students_dropout_and_academic_success,leaf_density_conf_deep,M18_leaf_density,3,36.0,39.0,3.0,True,feature output changed,0.2213160162737321
tabicl,students_dropout_and_academic_success,leaf_density_conf_shallow,M18_leaf_density,3,36.0,39.0,3.0,True,feature output changed,-0.0832734012793384
tabicl,students_dropout_and_academic_success,leaf_density_embed_k10,M18_leaf_density,3,36.0,38.0,2.0,True,feature output changed,-0.9335346712083348
tabicl,students_dropout_and_academic_success,leaf_density_embed_k10_cumshift,M18_leaf_density,3,36.0,38.0,2.0,True,feature output changed,-2.109463592618024
tabicl,students_dropout_and_academic_success,leaf_density_embed_k20,M18_leaf_density,3,36.0,38.0,2.0,True,feature output changed,-2.46832752301971
tabicl,students_dropout_and_academic_success,leaf_density_embed_k5,M18_leaf_density,3,36.0,38.0,2.0,True,feature output changed,-0.8828237091461011
tabicl,students_dropout_and_academic_success,nearest_test_k10_both,M16_nearest_test_distance,3,36.0,40.0,4.0,True,feature output changed,-1.6665340560551622
tabicl,students_dropout_and_academic_success,nearest_test_k10_cumshift_both,M16_nearest_test_distance,3,36.0,40.0,4.0,True,feature output changed,0.1758864397786819
tabicl,students_dropout_and_academic_success,nearest_test_k10_filter_both,M16_nearest_test_distance,3,36.0,40.0,4.0,True,feature output changed,-0.0367377134516362
tabicl,students_dropout_and_academic_success,nearest_test_k5_both,M16_nearest_test_distance,3,36.0,40.0,4.0,True,feature output changed,-2.478716892611118
tabicl,students_dropout_and_academic_success,nearest_test_rel_k10_both,M16_nearest_test_distance,3,36.0,40.0,4.0,True,feature output changed,-1.9215262498760035
tabicl,students_dropout_and_academic_success,nearest_test_rel_k10_cumshift_both,M16_nearest_test_distance,3,36.0,40.0,4.0,True,feature output changed,-0.3182978448950489
tabicl,students_dropout_and_academic_success,nearest_test_rel_k5_both,M16_nearest_test_distance,3,36.0,40.0,4.0,True,feature output changed,-2.2161929596842485
tabicl,students_dropout_and_academic_success,neighbor_consensus_k10_dist,M19_neighborhood_consensus,3,36.0,41.0,5.0,True,feature output changed,-3.1510369325900087
tabicl,students_dropout_and_academic_success,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,3,36.0,41.0,5.0,True,feature output changed,-3.25847321700104
tabicl,students_dropout_and_academic_success,neighbor_consensus_k10_uniform,M19_neighborhood_consensus,3,36.0,41.0,5.0,True,feature output changed,-3.1313821803629684
tabicl,students_dropout_and_academic_success,neighbor_consensus_k20_dist,M19_neighborhood_consensus,3,36.0,41.0,5.0,True,feature output changed,-3.1456040089894968
tabicl,students_dropout_and_academic_success,neighbor_consensus_k5_dist,M19_neighborhood_consensus,3,36.0,41.0,5.0,True,feature output changed,-3.7602417864002393
tabicl,students_dropout_and_academic_success,neighbor_consensus_k5_dist_cumshift,M19_neighborhood_consensus,3,36.0,41.0,5.0,True,feature output changed,-3.0737804466589496
tabicl,students_dropout_and_academic_success,ot_disp_v2_selective,M9_optimal_transport,3,36.0,41.0,5.0,True,feature output changed,-4.378482928961609
tabicl,students_dropout_and_academic_success,ot_disp_v2_selective_abs,M9_optimal_transport,3,36.0,41.0,5.0,True,feature output changed,-0.0601989917618518
tabicl,students_dropout_and_academic_success,ot_disp_v2_selective_and_summary,M9_optimal_transport,3,36.0,44.0,8.0,True,feature output changed,-7.640884115075546
tabicl,students_dropout_and_academic_success,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,3,36.0,44.0,8.0,True,feature output changed,-1.313331735348172
tabicl,students_dropout_and_academic_success,ot_disp_v2_selective_and_summary_top10,M9_optimal_transport,3,36.0,44.0,8.0,True,feature output changed,-7.64122686316762
tabicl,students_dropout_and_academic_success,ot_disp_v2_selective_top10,M9_optimal_transport,3,36.0,41.0,5.0,True,feature output changed,-4.378482928961609
tabicl,students_dropout_and_academic_success,ot_disp_v2_summary_only,M9_optimal_transport,3,36.0,39.0,3.0,True,feature output changed,-0.1488116069217334
tabicl,students_dropout_and_academic_success,ot_displacement_mag,M9_optimal_transport,3,36.0,73.0,37.0,True,feature output changed,-8.896638287152932
tabicl,students_dropout_and_academic_success,ot_displacement_no_mag,M9_optimal_transport,3,36.0,72.0,36.0,True,feature output changed,-8.289641935775473
tabicl,students_dropout_and_academic_success,pseudo_label_lgbm_conf80_iter5,M7_pseudo_labeling,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-8.431880114986278
tabicl,students_dropout_and_academic_success,pseudo_label_lgbm_conf90_iter1,M7_pseudo_labeling,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-3.039805813370342
tabicl,students_dropout_and_academic_success,pseudo_label_lgbm_conf90_iter3,M7_pseudo_labeling,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-3.519772193197626
tabicl,students_dropout_and_academic_success,pseudo_label_lgbm_conf95_iter3,M7_pseudo_labeling,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-1.2047699909868277
tabicl,students_dropout_and_academic_success,pseudo_label_v2_cal_iso_wfixed_conf90,M7_pseudo_labeling,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.789268687004586
tabicl,students_dropout_and_academic_success,pseudo_label_v2_cal_iso_wprop_conf85,M7_pseudo_labeling,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.436197564401994
tabicl,students_dropout_and_academic_success,pseudo_label_v2_cal_iso_wprop_conf90,M7_pseudo_labeling,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.789268687004586
tabicl,students_dropout_and_academic_success,pseudo_label_v2_cal_iso_wquad_conf90,M7_pseudo_labeling,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.7890372489331577
tabicl,students_dropout_and_academic_success,pseudo_label_v2_cal_platt_wprop_conf90,M7_pseudo_labeling,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0002021104513866
tabicl,students_dropout_and_academic_success,target_enc_absolute,M4_target_encoding,3,36.0,53.0,17.0,True,feature output changed,0.2079192553978799
tabicl,students_dropout_and_academic_success,target_enc_diff,M4_target_encoding,3,36.0,53.0,17.0,True,feature output changed,1.642641617426929
tabicl,students_dropout_and_academic_success,target_enc_inv_ratio,M4_target_encoding,3,36.0,53.0,17.0,True,feature output changed,1.3701643138890742
tabicl,students_dropout_and_academic_success,target_enc_oof_absolute,M4_target_encoding,3,36.0,53.0,17.0,True,feature output changed,0.8217041243957558
tabicl,students_dropout_and_academic_success,target_enc_oof_diff,M4_target_encoding,3,36.0,53.0,17.0,True,feature output changed,0.435969514265324
tabicl,students_dropout_and_academic_success,target_enc_oof_inv_ratio,M4_target_encoding,3,36.0,53.0,17.0,True,feature output changed,0.2058515766996289
tabicl,students_dropout_and_academic_success,target_enc_oof_ratio,M4_target_encoding,3,36.0,53.0,17.0,True,feature output changed,0.2032572168522061
tabicl,students_dropout_and_academic_success,target_enc_oof_ratio_cap5,M4_target_encoding,3,36.0,53.0,17.0,True,feature output changed,0.2114652779219006
tabicl,students_dropout_and_academic_success,target_enc_ratio,M4_target_encoding,3,36.0,53.0,17.0,True,feature output changed,1.6491439256553986
tabicl,students_dropout_and_academic_success,target_enc_ratio__sel_combined_intersection,M4_target_encoding,3,36.0,40.0,4.0,True,feature output changed,0.9321140857060526
tabicl,students_dropout_and_academic_success,target_enc_ratio__sel_combined_union,M4_target_encoding,3,36.0,47.0,11.0,True,feature output changed,1.1221434388244975
tabicl,students_dropout_and_academic_success,target_enc_ratio_cap5,M4_target_encoding,3,36.0,53.0,17.0,True,feature output changed,1.646571109029148
tabicl,students_dropout_and_academic_success,targeted_groupby_top3,M14_groupby_aggregation,3,36.0,66.0,30.0,True,feature output changed,-4.27101547799902
tabicl,students_dropout_and_academic_success,targeted_groupby_top3_shifted_agg,M14_groupby_aggregation,3,36.0,66.0,30.0,True,feature output changed,-2.6735294584311173
tabicl,students_dropout_and_academic_success,targeted_groupby_top5,M14_groupby_aggregation,3,36.0,66.0,30.0,True,feature output changed,-4.594347200759089
tabicl,students_dropout_and_academic_success,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,3,36.0,66.0,30.0,True,feature output changed,-3.4737358979312507
tabicl,students_dropout_and_academic_success,tdda_k10_lam07_aug1,M17_test_directed_augmentation,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-39.35601986418826
tabicl,students_dropout_and_academic_success,tdda_k5_lam06_aug1,M17_test_directed_augmentation,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-38.20594992774942
tabicl,students_dropout_and_academic_success,tdda_k5_lam07_aug1,M17_test_directed_augmentation,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-39.355878279990726
tabicl,students_dropout_and_academic_success,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-38.66933572325077
tabicl,students_dropout_and_academic_success,tdda_k5_lam07_aug2,M17_test_directed_augmentation,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-61.63935365235216
tabicl,students_dropout_and_academic_success,tdda_k5_lam08_aug1,M17_test_directed_augmentation,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-36.420544556423096
tabicl,students_dropout_and_academic_success,tdda_v2_k10_lam07_pfl_dw,M17_test_directed_augmentation,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-21.08379311773917
tabicl,students_dropout_and_academic_success,tdda_v2_k5_lam06_pfl_dw,M17_test_directed_augmentation,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-21.17142671137047
tabicl,students_dropout_and_academic_success,tdda_v2_k5_lam07_nopfl_dw,M17_test_directed_augmentation,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-39.35601986418826
tabicl,students_dropout_and_academic_success,tdda_v2_k5_lam07_pfl_dw,M17_test_directed_augmentation,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-21.083219214838497
tabicl,students_dropout_and_academic_success,tdda_v2_k5_lam07_pfl_dw_cumshift,M17_test_directed_augmentation,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-20.986685299232605
tabicl,students_dropout_and_academic_success,tdda_v2_k5_lam07_pfl_nodw,M17_test_directed_augmentation,3,36.0,36.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-21.083219214838497
tabicl,superconductivity,adversarial_lgbm_both_ratio,M6_adversarial_validation,3,81.0,82.0,1.0,True,feature output changed,0.0572275077544283
tabicl,superconductivity,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,3,81.0,82.0,1.0,True,feature output changed,0.2390078313004787
tabicl,superconductivity,adversarial_lgbm_cal_iso_feature,M6_adversarial_validation,3,81.0,82.0,1.0,True,feature output changed,0.2390078313004787
tabicl,superconductivity,adversarial_lgbm_cal_platt_feature,M6_adversarial_validation,3,81.0,82.0,1.0,True,feature output changed,0.2738306319960455
tabicl,superconductivity,adversarial_lgbm_feature,M6_adversarial_validation,3,81.0,82.0,1.0,True,feature output changed,0.0572361243615634
tabicl,superconductivity,adversarial_logreg_feature,M6_adversarial_validation,3,81.0,82.0,1.0,True,feature output changed,0.402373564559576
tabicl,superconductivity,adversarial_rf_feature,M6_adversarial_validation,3,81.0,82.0,1.0,True,feature output changed,0.2194861848310003
tabicl,superconductivity,cluster_membership_k10_both,M20_cluster_membership,3,81.0,84.0,3.0,True,feature output changed,0.3413702865943033
tabicl,superconductivity,cluster_membership_k10_both_cumshift,M20_cluster_membership,3,81.0,84.0,3.0,True,feature output changed,0.4526513381563937
