model,dataset,method_key,conceptual_family,n_folds,positive_folds,zero_folds,negative_folds,fold_pattern,mean_fold_percentage_effect_pct,dataset_effect_from_mean_errors_pct
bag8,NATICUSdroid,joint_freq_separate,M1_frequency_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_freq_separate__sel_combined_intersection,M1_frequency_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_freq_separate__sel_combined_union,M1_frequency_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_groupby_combined,M14_groupby_aggregation,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_groupby_combined__sel_combined_intersection,M14_groupby_aggregation,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_groupby_combined__sel_combined_union,M14_groupby_aggregation,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_groupby_mean_only,M14_groupby_aggregation,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_groupby_separate,M14_groupby_aggregation,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_pca_10,M3_joint_pca,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_pca_5,M3_joint_pca,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_pca_var90,M3_joint_pca,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_pca_var95,M3_joint_pca,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_scaling,M5_joint_scaling,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_tsne_2d_p30,M3b_joint_tsne,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_tsne_2d_p50,M3b_joint_tsne,0,0,0,0,mixed,,
bag8,NATICUSdroid,joint_tsne_3d_p30,M3b_joint_tsne,0,0,0,0,mixed,,
bag8,NATICUSdroid,label_prop_k10_a05,M8_label_propagation,0,0,0,0,mixed,,
bag8,NATICUSdroid,label_prop_k15_a05,M8_label_propagation,0,0,0,0,mixed,,
bag8,NATICUSdroid,label_prop_k15_a08,M8_label_propagation,0,0,0,0,mixed,,
bag8,NATICUSdroid,label_prop_v3_adaptive,M8_label_propagation,0,0,0,0,mixed,,
bag8,NATICUSdroid,label_prop_v3_t005_k10,M8_label_propagation,0,0,0,0,mixed,,
bag8,NATICUSdroid,label_prop_v3_t005_k15,M8_label_propagation,0,0,0,0,mixed,,
bag8,NATICUSdroid,label_prop_v3_t01_k15,M8_label_propagation,0,0,0,0,mixed,,
bag8,NATICUSdroid,label_prop_weighted_adaptive_a05,M8_label_propagation,0,0,0,0,mixed,,
bag8,NATICUSdroid,label_prop_weighted_k10_a05,M8_label_propagation,0,0,0,0,mixed,,
bag8,NATICUSdroid,label_prop_weighted_k15_a05,M8_label_propagation,0,0,0,0,mixed,,
bag8,NATICUSdroid,label_prop_weighted_k15_a08,M8_label_propagation,0,0,0,0,mixed,,
bag8,NATICUSdroid,leaf_density_conf,M18_leaf_density,0,0,0,0,mixed,,
bag8,NATICUSdroid,leaf_density_conf_cumshift,M18_leaf_density,0,0,0,0,mixed,,
bag8,NATICUSdroid,leaf_density_conf_deep,M18_leaf_density,0,0,0,0,mixed,,
bag8,NATICUSdroid,leaf_density_conf_shallow,M18_leaf_density,0,0,0,0,mixed,,
bag8,NATICUSdroid,leaf_density_embed_k10,M18_leaf_density,0,0,0,0,mixed,,
bag8,NATICUSdroid,leaf_density_embed_k10_cumshift,M18_leaf_density,0,0,0,0,mixed,,
bag8,NATICUSdroid,leaf_density_embed_k20,M18_leaf_density,0,0,0,0,mixed,,
bag8,NATICUSdroid,leaf_density_embed_k5,M18_leaf_density,0,0,0,0,mixed,,
bag8,NATICUSdroid,nearest_test_k10_both,M16_nearest_test_distance,0,0,0,0,mixed,,
bag8,NATICUSdroid,nearest_test_k10_cumshift_both,M16_nearest_test_distance,0,0,0,0,mixed,,
bag8,NATICUSdroid,nearest_test_k10_filter_both,M16_nearest_test_distance,0,0,0,0,mixed,,
bag8,NATICUSdroid,nearest_test_k5_both,M16_nearest_test_distance,0,0,0,0,mixed,,
bag8,NATICUSdroid,nearest_test_rel_k10_both,M16_nearest_test_distance,0,0,0,0,mixed,,
bag8,NATICUSdroid,nearest_test_rel_k10_cumshift_both,M16_nearest_test_distance,0,0,0,0,mixed,,
bag8,NATICUSdroid,nearest_test_rel_k5_both,M16_nearest_test_distance,0,0,0,0,mixed,,
bag8,NATICUSdroid,neighbor_consensus_k10_dist,M19_neighborhood_consensus,0,0,0,0,mixed,,
bag8,NATICUSdroid,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,0,0,0,0,mixed,,
bag8,NATICUSdroid,neighbor_consensus_k10_uniform,M19_neighborhood_consensus,0,0,0,0,mixed,,
bag8,NATICUSdroid,neighbor_consensus_k20_dist,M19_neighborhood_consensus,0,0,0,0,mixed,,
bag8,NATICUSdroid,neighbor_consensus_k5_dist,M19_neighborhood_consensus,0,0,0,0,mixed,,
bag8,NATICUSdroid,neighbor_consensus_k5_dist_cumshift,M19_neighborhood_consensus,0,0,0,0,mixed,,
bag8,NATICUSdroid,ot_disp_v2_selective,M9_optimal_transport,0,0,0,0,mixed,,
bag8,NATICUSdroid,ot_disp_v2_selective_abs,M9_optimal_transport,0,0,0,0,mixed,,
bag8,NATICUSdroid,ot_disp_v2_selective_and_summary,M9_optimal_transport,0,0,0,0,mixed,,
bag8,NATICUSdroid,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,0,0,0,0,mixed,,
bag8,NATICUSdroid,ot_disp_v2_selective_and_summary_top10,M9_optimal_transport,0,0,0,0,mixed,,
bag8,NATICUSdroid,ot_disp_v2_selective_top10,M9_optimal_transport,0,0,0,0,mixed,,
bag8,NATICUSdroid,ot_disp_v2_summary_only,M9_optimal_transport,0,0,0,0,mixed,,
bag8,NATICUSdroid,ot_displacement_mag,M9_optimal_transport,0,0,0,0,mixed,,
bag8,NATICUSdroid,ot_displacement_no_mag,M9_optimal_transport,0,0,0,0,mixed,,
bag8,NATICUSdroid,pseudo_label_lgbm_conf80_iter5,M7_pseudo_labeling,0,0,0,0,mixed,,
bag8,NATICUSdroid,pseudo_label_lgbm_conf90_iter1,M7_pseudo_labeling,0,0,0,0,mixed,,
bag8,NATICUSdroid,pseudo_label_lgbm_conf90_iter3,M7_pseudo_labeling,0,0,0,0,mixed,,
bag8,NATICUSdroid,pseudo_label_lgbm_conf95_iter3,M7_pseudo_labeling,0,0,0,0,mixed,,
bag8,NATICUSdroid,pseudo_label_v2_cal_iso_wfixed_conf90,M7_pseudo_labeling,0,0,0,0,mixed,,
bag8,NATICUSdroid,pseudo_label_v2_cal_iso_wprop_conf85,M7_pseudo_labeling,0,0,0,0,mixed,,
bag8,NATICUSdroid,pseudo_label_v2_cal_iso_wprop_conf90,M7_pseudo_labeling,0,0,0,0,mixed,,
bag8,NATICUSdroid,pseudo_label_v2_cal_iso_wquad_conf90,M7_pseudo_labeling,0,0,0,0,mixed,,
bag8,NATICUSdroid,pseudo_label_v2_cal_platt_wprop_conf90,M7_pseudo_labeling,0,0,0,0,mixed,,
bag8,NATICUSdroid,target_enc_absolute,M4_target_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,target_enc_diff,M4_target_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,target_enc_inv_ratio,M4_target_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,target_enc_oof_absolute,M4_target_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,target_enc_oof_diff,M4_target_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,target_enc_oof_inv_ratio,M4_target_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,target_enc_oof_ratio,M4_target_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,target_enc_oof_ratio_cap5,M4_target_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,target_enc_ratio,M4_target_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,target_enc_ratio__sel_combined_intersection,M4_target_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,target_enc_ratio__sel_combined_union,M4_target_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,target_enc_ratio_cap5,M4_target_encoding,0,0,0,0,mixed,,
bag8,NATICUSdroid,targeted_groupby_top3,M14_groupby_aggregation,0,0,0,0,mixed,,
bag8,NATICUSdroid,targeted_groupby_top3_shifted_agg,M14_groupby_aggregation,0,0,0,0,mixed,,
bag8,NATICUSdroid,targeted_groupby_top5,M14_groupby_aggregation,0,0,0,0,mixed,,
bag8,NATICUSdroid,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,0,0,0,0,mixed,,
bag8,NATICUSdroid,tdda_k10_lam07_aug1,M17_test_directed_augmentation,0,0,0,0,mixed,,
bag8,NATICUSdroid,tdda_k5_lam06_aug1,M17_test_directed_augmentation,0,0,0,0,mixed,,
bag8,NATICUSdroid,tdda_k5_lam07_aug1,M17_test_directed_augmentation,0,0,0,0,mixed,,
bag8,NATICUSdroid,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,0,0,0,0,mixed,,
bag8,NATICUSdroid,tdda_k5_lam07_aug2,M17_test_directed_augmentation,0,0,0,0,mixed,,
bag8,NATICUSdroid,tdda_k5_lam08_aug1,M17_test_directed_augmentation,0,0,0,0,mixed,,
bag8,NATICUSdroid,tdda_v2_k10_lam07_pfl_dw,M17_test_directed_augmentation,0,0,0,0,mixed,,
bag8,NATICUSdroid,tdda_v2_k5_lam06_pfl_dw,M17_test_directed_augmentation,0,0,0,0,mixed,,
bag8,NATICUSdroid,tdda_v2_k5_lam07_nopfl_dw,M17_test_directed_augmentation,0,0,0,0,mixed,,
bag8,NATICUSdroid,tdda_v2_k5_lam07_pfl_dw,M17_test_directed_augmentation,0,0,0,0,mixed,,
bag8,NATICUSdroid,tdda_v2_k5_lam07_pfl_dw_cumshift,M17_test_directed_augmentation,0,0,0,0,mixed,,
bag8,NATICUSdroid,tdda_v2_k5_lam07_pfl_nodw,M17_test_directed_augmentation,0,0,0,0,mixed,,
bag8,QSAR-TID-11,adversarial_lgbm_both_ratio,M6_adversarial_validation,3,0,0,3,all_negative,-1.8834508783663673,-1.861577703806099
bag8,QSAR-TID-11,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,3,0,0,3,all_negative,-1.4356098129139487,-1.4209608531064253
bag8,QSAR-TID-11,adversarial_lgbm_cal_iso_feature,M6_adversarial_validation,3,0,0,3,all_negative,-1.367244201549007,-1.3604715449260778
bag8,QSAR-TID-11,adversarial_lgbm_cal_platt_feature,M6_adversarial_validation,3,0,0,3,all_negative,-1.682836081766658,-1.6392916783580769
bag8,QSAR-TID-11,adversarial_lgbm_feature,M6_adversarial_validation,3,0,0,3,all_negative,-2.0201136629019065,-1.992171540070728
bag8,QSAR-TID-11,adversarial_logreg_feature,M6_adversarial_validation,3,0,0,3,all_negative,-1.832299543467924,-1.82182366083936
bag8,QSAR-TID-11,adversarial_reweight_lgbm_cal_iso_ratio_hard,M6_adversarial_validation,3,2,0,1,mixed,0.10905448705275245,0.1180921395381342
bag8,QSAR-TID-11,adversarial_reweight_lgbm_cal_iso_ratio_hard_tempered,M6_adversarial_validation,3,2,0,1,mixed,-0.01205213664512487,-0.0036201713859605
bag8,QSAR-TID-11,adversarial_reweight_lgbm_cal_iso_ratio_winsorize,M6_adversarial_validation,3,2,0,1,mixed,0.05328344462140261,0.0559394197550203
bag8,QSAR-TID-11,adversarial_reweight_lgbm_ratio_hard,M6_adversarial_validation,3,1,0,2,mixed,-0.019121149517882602,-0.0236927526891168
bag8,QSAR-TID-11,adversarial_reweight_lgbm_ratio_hard_tempered,M6_adversarial_validation,3,2,0,1,mixed,0.06804363033598398,0.0716617030872368
bag8,QSAR-TID-11,adversarial_reweight_lgbm_ratio_normalize,M6_adversarial_validation,3,1,0,2,mixed,-0.019121149517882602,-0.0236927526891168
bag8,QSAR-TID-11,adversarial_reweight_lgbm_ratio_winsorize,M6_adversarial_validation,3,1,0,2,mixed,0.09539176380971981,0.0815697669785885
bag8,QSAR-TID-11,adversarial_reweight_lgbm_ratio_winsorize_tempered,M6_adversarial_validation,3,2,0,1,mixed,0.08238136908718253,0.086205297832894
bag8,QSAR-TID-11,adversarial_reweight_lgbm_raw_hard,M6_adversarial_validation,3,1,0,2,mixed,-0.0010073937831972708,-0.0052714841555322
bag8,QSAR-TID-11,adversarial_rf_feature,M6_adversarial_validation,3,0,0,3,all_negative,-1.789334794888295,-1.7407872934660455
bag8,QSAR-TID-11,cluster_membership_k10_both,M20_cluster_membership,3,0,0,3,all_negative,-0.7820828285315202,-0.8208955202602961
bag8,QSAR-TID-11,cluster_membership_k10_both_cumshift,M20_cluster_membership,3,2,0,1,mixed,0.0025196881214422464,-0.0480954063380298
bag8,QSAR-TID-11,cluster_membership_k10_feature,M20_cluster_membership,3,0,0,3,all_negative,-0.9102296094713601,-0.939246441267943
bag8,QSAR-TID-11,cluster_membership_k10_feature_cumshift,M20_cluster_membership,3,1,0,2,mixed,-0.7122624898251916,-0.7794769034882209
bag8,QSAR-TID-11,cluster_membership_k10_weight,M20_cluster_membership,3,3,0,0,all_positive,0.44940712684698897,0.4416551259440239
bag8,QSAR-TID-11,cluster_membership_k15_both,M20_cluster_membership,3,0,0,3,all_negative,-1.6502878917106205,-1.672883566468544
bag8,QSAR-TID-11,cluster_membership_k5_both,M20_cluster_membership,3,0,0,3,all_negative,-1.4901995862688382,-1.4812606979268117
bag8,QSAR-TID-11,cluster_membership_k5_feature,M20_cluster_membership,3,0,0,3,all_negative,-1.4945121639174068,-1.4823423955373438
bag8,QSAR-TID-11,freq_ratio_log,M2_frequency_ratio,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,freq_ratio_log__sel_combined_intersection,M2_frequency_ratio,3,1,0,2,mixed,-0.018352932895581098,-0.0172825112144518
bag8,QSAR-TID-11,freq_ratio_log__sel_combined_union,M2_frequency_ratio,3,0,0,3,all_negative,-0.0008200688812373,-0.0008637570429694
bag8,QSAR-TID-11,freq_ratio_v2_both_gated,M2_frequency_ratio,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,freq_ratio_v2_diff_gated,M2_frequency_ratio,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,freq_ratio_v2_ratio_gated,M2_frequency_ratio,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,freq_ratio_v2_ratio_ungated,M2_frequency_ratio,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,groupby_shift_cohen_d,M14b_groupby_shift_features,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,groupby_shift_cohen_d__sel_combined_intersection,M14b_groupby_shift_features,3,1,0,2,mixed,-0.018352932895581098,-0.0172825112144518
bag8,QSAR-TID-11,groupby_shift_cohen_d__sel_combined_union,M14b_groupby_shift_features,3,0,0,3,all_negative,-0.0008200688812373,-0.0008637570429694
bag8,QSAR-TID-11,groupby_shift_cohen_d_min10,M14b_groupby_shift_features,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,groupby_shift_ratio_log,M14b_groupby_shift_features,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,groupby_shift_ratio_raw,M14b_groupby_shift_features,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,joint_freq_combined,M1_frequency_encoding,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,joint_freq_combined__sel_combined_intersection,M1_frequency_encoding,3,1,0,2,mixed,-0.018352932895581098,-0.0172825112144518
bag8,QSAR-TID-11,joint_freq_combined__sel_combined_union,M1_frequency_encoding,3,0,0,3,all_negative,-0.0008200688812373,-0.0008637570429694
bag8,QSAR-TID-11,joint_freq_separate,M1_frequency_encoding,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,joint_freq_separate__sel_combined_intersection,M1_frequency_encoding,3,1,0,2,mixed,-0.018352932895581098,-0.0172825112144518
bag8,QSAR-TID-11,joint_freq_separate__sel_combined_union,M1_frequency_encoding,3,0,0,3,all_negative,-0.0008200688812373,-0.0008637570429694
bag8,QSAR-TID-11,joint_groupby_combined,M14_groupby_aggregation,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,joint_groupby_combined__sel_combined_intersection,M14_groupby_aggregation,3,1,0,2,mixed,-0.018352932895581098,-0.0172825112144518
bag8,QSAR-TID-11,joint_groupby_combined__sel_combined_union,M14_groupby_aggregation,3,0,0,3,all_negative,-0.0008200688812373,-0.0008637570429694
bag8,QSAR-TID-11,joint_groupby_mean_only,M14_groupby_aggregation,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,joint_groupby_separate,M14_groupby_aggregation,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,joint_pca_10,M3_joint_pca,3,0,0,3,all_negative,-1.4534167293804134,-1.4011783320870423
bag8,QSAR-TID-11,joint_pca_5,M3_joint_pca,3,0,0,3,all_negative,-0.9232655913343568,-0.8830037973116073
bag8,QSAR-TID-11,joint_pca_var90,M3_joint_pca,3,0,0,3,all_negative,-9.248432297075723,-9.220730245109737
bag8,QSAR-TID-11,joint_pca_var95,M3_joint_pca,3,0,0,3,all_negative,-10.459692394717901,-10.406706965206483
bag8,QSAR-TID-11,joint_scaling,M5_joint_scaling,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,joint_tsne_2d_p30,M3b_joint_tsne,3,3,0,0,all_positive,2.2997745856667655,2.327102442872264
bag8,QSAR-TID-11,joint_tsne_2d_p50,M3b_joint_tsne,3,3,0,0,all_positive,1.6858060028313,1.705687359603432
bag8,QSAR-TID-11,joint_tsne_3d_p30,M3b_joint_tsne,3,3,0,0,all_positive,2.169386058397152,2.1415409493509814
bag8,QSAR-TID-11,label_prop_k10_a05,M8_label_propagation,3,3,0,0,all_positive,1.027010574438322,1.0357947679110422
bag8,QSAR-TID-11,label_prop_k15_a05,M8_label_propagation,3,2,0,1,mixed,0.6168685975570506,0.6534318407570789
bag8,QSAR-TID-11,label_prop_k15_a08,M8_label_propagation,3,2,0,1,mixed,0.3925917669367422,0.3892454755266784
bag8,QSAR-TID-11,label_prop_v3_adaptive,M8_label_propagation,3,1,0,2,mixed,-0.22069828564837823,-0.2346262318559219
bag8,QSAR-TID-11,label_prop_v3_t005_k10,M8_label_propagation,3,0,0,3,all_negative,-1.8682961004166543,-1.8378865767438075
bag8,QSAR-TID-11,label_prop_v3_t005_k15,M8_label_propagation,3,0,0,3,all_negative,-1.0201897964720243,-1.0020205833692175
bag8,QSAR-TID-11,label_prop_v3_t01_k15,M8_label_propagation,3,0,0,3,all_negative,-1.7099242818910074,-1.717687775694789
bag8,QSAR-TID-11,label_prop_weighted_adaptive_a05,M8_label_propagation,3,1,0,2,mixed,-0.6979693351855728,-0.6558276144256302
bag8,QSAR-TID-11,label_prop_weighted_k10_a05,M8_label_propagation,3,0,0,3,all_negative,-1.2412590670394412,-1.190164464181174
bag8,QSAR-TID-11,label_prop_weighted_k15_a05,M8_label_propagation,3,1,0,2,mixed,-0.1774219413350425,-0.0975641046732551
bag8,QSAR-TID-11,label_prop_weighted_k15_a08,M8_label_propagation,3,1,0,2,mixed,-0.5142644388615435,-0.447363349685646
bag8,QSAR-TID-11,leaf_density_conf,M18_leaf_density,3,0,0,3,all_negative,-2.6419744288746023,-2.665510243843233
bag8,QSAR-TID-11,leaf_density_conf_cumshift,M18_leaf_density,3,0,0,3,all_negative,-3.447368873059029,-3.4857160560853995
bag8,QSAR-TID-11,leaf_density_conf_deep,M18_leaf_density,3,0,0,3,all_negative,-2.3637563407576496,-2.3743081476370587
bag8,QSAR-TID-11,leaf_density_conf_shallow,M18_leaf_density,3,0,0,3,all_negative,-2.839332479243877,-2.828950241363492
bag8,QSAR-TID-11,leaf_density_embed_k10,M18_leaf_density,3,0,0,3,all_negative,-3.6664688416459286,-3.734432552071212
bag8,QSAR-TID-11,leaf_density_embed_k10_cumshift,M18_leaf_density,3,0,0,3,all_negative,-2.050127672496854,-2.058616445375108
bag8,QSAR-TID-11,leaf_density_embed_k20,M18_leaf_density,3,0,0,3,all_negative,-4.953617441403943,-4.884571011704453
bag8,QSAR-TID-11,leaf_density_embed_k5,M18_leaf_density,3,0,0,3,all_negative,-1.6603847784814896,-1.6555745667084272
bag8,QSAR-TID-11,nearest_test_k10_both,M16_nearest_test_distance,3,0,0,3,all_negative,-3.0227809351774755,-3.0399136157003928
bag8,QSAR-TID-11,nearest_test_k10_cumshift_both,M16_nearest_test_distance,3,0,0,3,all_negative,-3.0932006782486856,-3.105934660708236
bag8,QSAR-TID-11,nearest_test_k10_filter_both,M16_nearest_test_distance,3,0,0,3,all_negative,-3.203255612832409,-3.2265528676196897
bag8,QSAR-TID-11,nearest_test_k5_both,M16_nearest_test_distance,3,0,0,3,all_negative,-2.664824230805991,-2.7078707055128093
bag8,QSAR-TID-11,nearest_test_rel_k10_both,M16_nearest_test_distance,3,0,0,3,all_negative,-7.116706607902917,-7.350880718621108
bag8,QSAR-TID-11,nearest_test_rel_k10_cumshift_both,M16_nearest_test_distance,3,0,0,3,all_negative,-7.498490644398205,-7.811121812759872
bag8,QSAR-TID-11,nearest_test_rel_k5_both,M16_nearest_test_distance,3,0,0,3,all_negative,-4.391357419804903,-4.452406017841609
bag8,QSAR-TID-11,neighbor_consensus_k10_dist,M19_neighborhood_consensus,3,0,0,3,all_negative,-7.580058371793697,-7.478123844425575
bag8,QSAR-TID-11,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,3,0,0,3,all_negative,-8.224478759214742,-8.11251627579961
bag8,QSAR-TID-11,neighbor_consensus_k10_uniform,M19_neighborhood_consensus,3,0,0,3,all_negative,-6.742697153682684,-6.680467544814327
bag8,QSAR-TID-11,neighbor_consensus_k20_dist,M19_neighborhood_consensus,3,0,0,3,all_negative,-7.192838926539238,-7.090485642966415
bag8,QSAR-TID-11,neighbor_consensus_k5_dist,M19_neighborhood_consensus,3,0,0,3,all_negative,-7.724698166395943,-7.610795908573116
bag8,QSAR-TID-11,neighbor_consensus_k5_dist_cumshift,M19_neighborhood_consensus,3,0,0,3,all_negative,-9.707187884314651,-9.556012023377743
bag8,QSAR-TID-11,ot_disp_v2_selective,M9_optimal_transport,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,ot_disp_v2_selective_abs,M9_optimal_transport,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,ot_disp_v2_selective_and_summary,M9_optimal_transport,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,ot_disp_v2_selective_and_summary_top10,M9_optimal_transport,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,ot_disp_v2_selective_top10,M9_optimal_transport,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,ot_disp_v2_summary_only,M9_optimal_transport,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,ot_displacement_mag,M9_optimal_transport,3,1,0,2,mixed,-0.1617915013921866,-0.1552976465134897
bag8,QSAR-TID-11,ot_displacement_no_mag,M9_optimal_transport,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,target_enc_absolute,M4_target_encoding,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,target_enc_diff,M4_target_encoding,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,target_enc_inv_ratio,M4_target_encoding,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,target_enc_oof_absolute,M4_target_encoding,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,target_enc_oof_diff,M4_target_encoding,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,target_enc_oof_inv_ratio,M4_target_encoding,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,target_enc_oof_ratio,M4_target_encoding,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,target_enc_oof_ratio_cap5,M4_target_encoding,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,target_enc_ratio,M4_target_encoding,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,target_enc_ratio__sel_combined_intersection,M4_target_encoding,3,1,0,2,mixed,-0.018352932895581098,-0.0172825112144518
bag8,QSAR-TID-11,target_enc_ratio__sel_combined_union,M4_target_encoding,3,0,0,3,all_negative,-0.0008200688812373,-0.0008637570429694
bag8,QSAR-TID-11,target_enc_ratio_cap5,M4_target_encoding,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,targeted_groupby_top3,M14_groupby_aggregation,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,targeted_groupby_top3_shifted_agg,M14_groupby_aggregation,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,targeted_groupby_top5,M14_groupby_aggregation,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,3,0,3,0,all_zero,0.0,0.0
bag8,QSAR-TID-11,tdda_k10_lam07_aug1,M17_test_directed_augmentation,3,0,0,3,all_negative,-2.037541860859362,-2.014203677640912
bag8,QSAR-TID-11,tdda_k5_lam06_aug1,M17_test_directed_augmentation,3,0,0,3,all_negative,-2.037541860859362,-2.014203677640912
bag8,QSAR-TID-11,tdda_k5_lam07_aug1,M17_test_directed_augmentation,3,0,0,3,all_negative,-2.037541860859362,-2.014203677640912
bag8,QSAR-TID-11,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,3,0,0,3,all_negative,-2.4288898641042747,-2.408032522539106
bag8,QSAR-TID-11,tdda_k5_lam07_aug2,M17_test_directed_augmentation,3,0,0,3,all_negative,-2.212145859083519,-2.176412932516282
bag8,QSAR-TID-11,tdda_k5_lam08_aug1,M17_test_directed_augmentation,3,0,0,3,all_negative,-2.037541860859362,-2.014203677640912
bag8,QSAR-TID-11,tdda_v2_k10_lam07_pfl_dw,M17_test_directed_augmentation,3,0,0,3,all_negative,-1.9288276277703442,-1.9056205303592848
bag8,QSAR-TID-11,tdda_v2_k5_lam06_pfl_dw,M17_test_directed_augmentation,3,0,0,3,all_negative,-1.928623773032171,-1.9053991582932768
bag8,QSAR-TID-11,tdda_v2_k5_lam07_nopfl_dw,M17_test_directed_augmentation,3,0,0,3,all_negative,-1.7192505019595006,-1.7024972296588203
bag8,QSAR-TID-11,tdda_v2_k5_lam07_pfl_dw,M17_test_directed_augmentation,3,0,0,3,all_negative,-1.9269964049401418,-1.9038334835641568
bag8,QSAR-TID-11,tdda_v2_k5_lam07_pfl_dw_cumshift,M17_test_directed_augmentation,3,0,0,3,all_negative,-2.007326846021105,-1.987819156075607
bag8,QSAR-TID-11,tdda_v2_k5_lam07_pfl_nodw,M17_test_directed_augmentation,3,0,0,3,all_negative,-2.228571847145543,-2.2055863312652013
bag8,QSAR_fish_toxicity,adversarial_lgbm_both_ratio,M6_adversarial_validation,3,1,0,2,mixed,-0.46091330931525737,-0.5129723742410586
bag8,QSAR_fish_toxicity,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,3,0,0,3,all_negative,-0.9450161402249083,-0.9301512217229796
bag8,QSAR_fish_toxicity,adversarial_lgbm_cal_iso_feature,M6_adversarial_validation,3,0,0,3,all_negative,-1.0116927188094273,-1.025486381710652
bag8,QSAR_fish_toxicity,adversarial_lgbm_cal_platt_feature,M6_adversarial_validation,3,2,0,1,mixed,-0.8575037557980459,-0.7655173330616515
